expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-3711	M21B-DOWNSTREAM:00872	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE08408	NTRK3/TrkC	M21B-E002136	NODE09501	PTPRS/PTPσ									TrkC-PTPσ trans-synaptic excitatory-synapse organization output			NTRK3-PTPRS-synaptic-organization	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002136;M21B-EVID-002079;PMID:21262467	M21B-DOWNSTREAM-EVID:001435	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3711	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	rat	Rat hippocampal neurons and neuron-fibroblast coculture synapse-organization systems	Trans-synaptic TrkC-PTPσ adhesion and synaptic-organizing complex	No SCI receiver inference	Primary binding, coculture, aggregation, and synaptogenic assays support a TrkC-PTPσ trans-synaptic organization output while leaving extracellular ligand input, intracellular relay, TF, and target-gene layers unresolved.	Neuron-fibroblast coculture, receptor aggregation, domain deletion, blocking antibody, and excitatory-synapse differentiation assays	unknown	direct_edge	PMID:21262467	Primary TrkC-PTPσ synaptic-organizing study	TrkC binds presynaptic PTPσ and supports bidirectional excitatory synaptic differentiation through a non-catalytic organizing complex.	Preserve the trans-synaptic adhesion and kinase-independent context; do not infer NT-3 dependence, canonical Trk signaling, or terminal-TF output.	curated_primary_route	LITEXP:003761
M21B-LITEXP-3712	M21B-DOWNSTREAM:00963	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE04112	GISP/AKAP9-derived GPCR interacting scaffolding protein	M21B-E002475	NODE03906	GABBR1/GABA-B receptor 1 subunit									GISP-GABA-B receptor forward-trafficking and ERK/GIRK output			GISP-GABBR1-receptor-trafficking	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002475;M21B-EVID-002418;PMID:17241134;PMCID:PMC3315443	M21B-DOWNSTREAM-EVID:001576	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3712	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	rat; human heterologous systems	Rat brain and cultured hippocampal neurons with HEK receptor-expression assays	GISP-associated GABA-B receptor trafficking and postsynaptic complex	No SCI receiver inference	Primary direct-binding, co-immunoprecipitation, surface-expression, ERK, and GIRK assays support a GISP-GABA-B receptor trafficking/function output while leaving ligand input, relay, TF, and target-gene layers unresolved.	C-terminal binding screen, co-immunoprecipitation, receptor surface expression, baclofen-evoked ERK phosphorylation, and GIRK-current assays	unknown	direct_edge	PMID:17241134; PMCID:PMC3315443	Primary GISP GABA-B receptor trafficking study	GISP binds GABA-B1, co-fractionates with GABA-B receptors, promotes receptor surface expression, and enhances baclofen-evoked ERK and GIRK outputs.	Preserve the GISP/GABA-B trafficking and heterologous-expression context; do not infer a complete GABA-B signaling cascade or terminal-TF output.	curated_primary_route	LITEXP:003762
M21B-LITEXP-3713	M21B-DOWNSTREAM:01000	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE06065	KCNIP2/KChIP2	M21B-E002526	NODE01494	CACNA1C/CaV1.2 L-type calcium channel									KChIP2-CaV1.2 association and cardiac calcium-current output			KCNIP2-CACNA1C-calcium-current	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002526;M21B-EVID-002469;PMID:19461043;PMCID:PMC2730599;PMID:19713767;PMCID:PMC2864922	M21B-DOWNSTREAM-EVID:001626	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3713	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse; human; mammalian heterologous systems	Cardiac myocytes and recombinant CaV1.2/KChIP2 expression systems	KChIP2-associated CaV1.2 channel complex	No SCI receiver inference	Primary interaction, deletion, electrophysiology, and transcriptional-compensation assays support a KChIP2-CaV1.2 functional output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	CaV1.2/KChIP2 coexpression, N-terminal interaction mapping, patch clamp, KChIP2 deletion, gene-chip, and qPCR assays	unknown	direct_edge	PMID:19461043; PMCID:PMC2730599; PMID:19713767; PMCID:PMC2864922	Primary KChIP2 CaV1.2 regulation studies	KChIP2 interacts with the CaV1.2 N terminus and modulates cardiac L-type calcium current; loss of KChIP2 alters related calcium-channel transcriptional compensation.	Preserve the cardiac and heterologous-system boundaries and distinguish functional regulation from compensation; do not infer a terminal TF route.	curated_primary_route	LITEXP:003763
M21B-LITEXP-3714	M21B-DOWNSTREAM:01043	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|second_messenger_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE08697	P2Y1/P2RY1 purinergic receptor	M21B-E002581	NODE00312	ADORA1/A1 adenosine receptor									P2Y1-A1 heteromeric purinergic signaling and Gi/o-output			P2Y1-ADORA1-purinergic-heteromer	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002581;M21B-EVID-002524;PMID:11390975;PMCID:PMC34717;PMID:16012196	M21B-DOWNSTREAM-EVID:001689	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3714	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	rat; human heterologous systems	HEK293T receptor-expression systems and rat brain tissue	P2Y1-A1 heteromeric plasma-membrane receptor complex	No SCI receiver inference	Primary co-immunoprecipitation, BRET, immunocytochemistry, ligand-pharmacology, and adenylyl-cyclase assays support a P2Y1-A1 heteromeric signaling output while leaving ligand input, relay, TF, and target-gene layers unresolved.	Receptor coexpression, co-immunoprecipitation, BRET, brain-tissue localization, agonist pharmacology, and adenylyl-cyclase inhibition	unknown	direct_edge	PMID:11390975; PMCID:PMC34717; PMID:16012196	Primary P2Y1-A1 heteromeric receptor studies	A1 and P2Y1 receptors form a heteromer with P2Y-like pharmacology and Gi/o-linked adenylyl-cyclase inhibition in recombinant and brain systems.	Preserve the heterologous and rat-brain context and model-dependent heteromer interpretation; do not infer fixed stoichiometry or terminal-TF output.	curated_primary_route	LITEXP:003764
M21B-LITEXP-3715	M21B-DOWNSTREAM:01019	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE09935	S100A10/p11	M21B-E002551	NODE11431	TRPV5/ECaC1 epithelial calcium channel									S100A10-annexin 2-TRPV5 plasma-membrane trafficking output			S100A10-TRPV5-epithelial-calcium-channel-trafficking	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002551;M21B-EVID-002494;PMID:12660155;PMCID:PMC152906	M21B-DOWNSTREAM-EVID:001655	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3715	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	human; heterologous epithelial systems	Heterologous epithelial calcium-channel expression systems	S100A10-annexin 2-associated TRPV5 plasma-membrane complex	No SCI receiver inference	Primary association, surface-expression, and calcium-current evidence support an S100A10-annexin 2-dependent TRPV5 trafficking output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	Protein association, membrane localization, coexpression, surface-expression, and calcium-transport assays	unknown	direct_edge	PMID:12660155; PMCID:PMC152906	Primary S100A10-annexin 2 TRPV5 trafficking study	The S100A10-annexin 2 complex associates with TRPV5 and is required for functional epithelial calcium-channel expression at the plasma membrane.	Preserve the epithelial-channel and auxiliary-complex context; do not infer a soluble-ligand route or terminal-TF output.	curated_primary_route	LITEXP:003765
M21B-LITEXP-3716	M21B-DOWNSTREAM:01026	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE09935	S100A10/p11	M21B-E002558	NODE04499	GRM5/mGluR5 receptor									S100A10-mGluR5 localization and depression-related neuronal output			S100A10-GRM5-neuronal-localization	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002558;M21B-EVID-002501;PMID:26370144	M21B-DOWNSTREAM-EVID:001663	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3716	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	rat; mouse	Rat neuronal receptor-expression and mouse behavioral/neuronal systems	S100A10-associated mGluR5 cytoplasmic-tail and neuronal membrane complex	No SCI receiver inference	Primary pull-down, localization, perturbation, and behavioral assays support S100A10 regulation of mGluR5 localization and neuronal function while leaving ligand input, relay, TF, and target-gene layers unresolved.	GST pull-down, receptor localization, S100A10 manipulation, neuronal signaling, and behavior assays	unknown	direct_edge	PMID:26370144	Primary S100A10-mGluR5 localization study	S100A10 binds the mGluR5 cytoplasmic tail and alters receptor localization and depression-related neuronal phenotypes.	Preserve the mGluR5 cytoplasmic-tail and behavioral-model boundaries; do not infer a complete glutamatergic relay or terminal-TF output.	curated_primary_route	LITEXP:003766
M21B-LITEXP-3717	M21B-DOWNSTREAM:01034	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|phosphorylation_or_activation_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE04811	HSP90AA1/HSP90alpha	M21B-E002569	NODE08650	P2RX7/P2X7 ATP-gated receptor									HSP90-P2X7 receptor-complex phosphorylation and channel-activation output			HSP90AA1-P2RX7-receptor-complex	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002569;M21B-EVID-002512;PMID:12869560;DOI:10.1074/jbc.M301508200;PMID:27301716;DOI:10.1124/mol.115.102988	M21B-DOWNSTREAM-EVID:001672	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3717	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human; rat	HEK293 P2X7-expression systems and rat peritoneal macrophages	HSP90-associated P2X7 receptor complex	No SCI receiver inference	Primary biochemical and functional assays support HSP90 association with P2X7 and phosphorylation-dependent modulation of receptor currents and membrane responses while leaving ligand input, relay, TF, and target-gene layers unresolved.	Co-immunoprecipitation, Western blotting, receptor mutants, membrane-blebbing, current, and HSP90 perturbation assays	unknown	direct_edge	PMID:12869560; DOI:10.1074/jbc.M301508200; PMID:27301716; DOI:10.1124/mol.115.102988	Primary HSP90 P2X7 receptor-complex studies	HSP90 is part of the P2X7 receptor complex and its phosphorylation state negatively regulates P2X7 receptor function.	Preserve the P2X7-complex and macrophage/heterologous-system context; do not infer a full purinergic cascade or terminal-TF output.	curated_primary_route	LITEXP:003767
M21B-LITEXP-3718	M21B-DOWNSTREAM:01035	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE02721	CYBC1/EROS	M21B-E002572	NODE08650	P2RX7/P2X7 ATP-gated receptor									EROS-P2X7 receptor abundance and phagocyte purinergic-function output			CYBC1-P2RX7-phagocyte-signaling	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002572;M21B-EVID-002515;PMID:31862710;PMCID:PMC9767466	M21B-DOWNSTREAM-EVID:001673	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3718	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse; human	Primary mouse and human phagocytes and phagocyte cell lines	EROS-associated P2X7/P2X1 purinergic receptor maturation complex	No SCI receiver inference	Primary interaction, abundance, localization, calcium, IL-1beta, and phagocyte-function assays support CYBC1/EROS regulation of P2X7 receptor availability and signaling while leaving ligand input, relay, TF, and target-gene layers unresolved.	CRISPR loss, rescue, co-immunoprecipitation, receptor abundance, calcium flux, IL-1beta, and phagocyte-function assays	unknown	direct_edge	PMID:31862710; PMCID:PMC9767466	Primary EROS/CYBC1 purinergic-receptor chaperone study	EROS/CYBC1 directly interacts with P2X7 and P2X1 and is required for P2X7 abundance and purinergic function in phagocytes.	Preserve the phagocyte and receptor-maturation context; do not infer a complete ATP-to-transcription route or SCI-specific effect.	curated_primary_route	LITEXP:003768
M21B-LITEXP-3719	M21B-DOWNSTREAM:01070	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE02171	CIB2/calcium- and integrin-binding protein 2	M21B-E002630	NODE11186	TMC2/transmembrane channel-like protein 2									CIB2-TMC2 hair-cell mechanotransduction-complex output			CIB2-TMC2-hair-cell-mechanotransduction	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002630;M21B-EVID-002573;PMID:28663585	M21B-DOWNSTREAM-EVID:001730	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3719	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	mouse	Mouse auditory hair cells and heterologous mechanotransduction-complex systems	CIB2-associated TMC2 hair-cell mechanotransduction complex	No SCI receiver inference	Primary interaction, localization, mutation, and mechanotransduction evidence support a CIB2-TMC2 complex output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	Protein interaction, localization, deafness-mutation, hair-cell mechanotransduction, and rescue assays	unknown	direct_edge	PMID:28663585	Primary CIB2-TMC2 mechanotransduction study	CIB2 interacts with TMC2 as part of the auditory hair-cell mechanotransduction complex and is required for normal mechanotransduction function.	Preserve the auditory hair-cell and mechanotransduction context; do not infer an extracellular ligand route or terminal-TF output.	curated_primary_route	LITEXP:003769
M21B-LITEXP-3720	M21B-DOWNSTREAM:01093	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE09756	RIMS1/Rab3-interacting molecule 1	M21B-E002667	NODE01491	CACNA1A/CaV2.1 P/Q-type calcium channel									RIM1-CaV2.1 presynaptic channel anchoring and neurotransmitter-release output			RIMS1-CACNA1A-presynaptic-release	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002667;M21B-EVID-002610;PMID:28377503	M21B-DOWNSTREAM-EVID:001769	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3720	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Mouse neurons and presynaptic active-zone/CaV2.1 expression systems	RIM1-associated presynaptic CaV2.1 channel complex	No SCI receiver inference	Primary active-zone, channel-association, splice-variant, and electrophysiology evidence supports a RIM1-CaV2.1 presynaptic anchoring and release output while leaving ligand input, relay, TF, and target-gene layers unresolved.	Presynaptic localization, channel association, splice-variant analysis, electrophysiology, and neurotransmitter-release assays	unknown	direct_edge	PMID:28377503	Primary RIM1 CaV2.1 active-zone study	RIM1/RIMS1 organizes presynaptic CaV2.1 channels and supports channel anchoring and neurotransmitter-vesicle release at active zones.	Preserve the presynaptic active-zone and CaV2.1 context; do not infer a soluble-ligand route or terminal-TF output.	curated_primary_route	LITEXP:003770
