evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch013_regulator_neurod2	neurod2	NEUROD2	human	regulator_identity_and_regulatory_capacity	authoritative_identity_catalog	human TF catalog	TF identity/catalog record	NEUROD2 is cataloged as a human TF; no queued target was functionally validated.	queued-pair direction not established	https://humantfs.ccbr.utoronto.ca/all.php		regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay.
public_tf_evidence_batch013_regulator_znf302	znf302	ZNF302	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human ChIP and synthetic-reporter models	ChIP-seq and regulator-function assays	ZNF302 has regulator-level occupancy/function evidence, but no queued target was functionally validated.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/33326746/	https://www.encodeproject.org/experiments/ENCSR567XAM/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay.
public_tf_evidence_batch013_regulator_znf416	znf416	ZNF416	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human ChIP/synthetic-reporter models	ChIP-seq and regulator-function assays	ZNF416 has regulator-level binding evidence, but no queued target was functionally validated.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/33326746/	https://www.encodeproject.org/experiments/ENCSR567XAM/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay.
public_tf_evidence_batch013_regulator_znf670	znf670	ZNF670	human	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	human HEK293 ChIP-seq	preferred IDR peak analysis	ZNF670 has a human ChIP-seq record; only CASC3 had a conservative queued promoter overlap.	queued-pair direction not established	https://www.encodeproject.org/experiments/ENCSR233MWH/	https://doi.org/10.17989/ENCSR233MWH	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay.
public_tf_evidence_batch013_regulator_sp6	sp6	SP6	human	regulator_identity_and_regulatory_capacity	authoritative_identity_catalog	human TF identity records	protein/gene identity review	SP6 is distinct from KLF14/BTEB5 in current records; KLF14 evidence for TGFBR2/SPHK1 was not transferred.	queued-pair direction not established	https://www.uniprot.org/uniprotkb/Q3SY56/entry	https://humantfs.ccbr.utoronto.ca/all.php	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay.
public_tf_evidence_batch013_regulator_znf473	znf473	ZNF473	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human synthetic-reporter and ChIP models	ChIP-seq and regulator-function assays	ZNF473 has regulator-level ChIP/function evidence, but no queued target effect was established.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/33326746/	https://www.encodeproject.org/experiments/ENCSR567XAM/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay.
public_tf_evidence_batch013_regulator_znf658	znf658	ZNF658	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human zinc-responsive models	ZTRE binding and repression assays	ZNF658 directly regulates nonqueued zinc-responsive targets; no queued target was validated.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC4333095/		regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay.
public_tf_evidence_batch013_regulator_hoxb9	hoxb9	HOXB9	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	Xenopus/mouse promoter and human tumor models	promoter reporter and expression/phenotype studies	HOXB9 has regulator-level evidence, but the NCAM1 finding is cross-species/model-mismatched and not an exact human edge.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/1347944/	https://pubmed.ncbi.nlm.nih.gov/32015336/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay.
public_tf_evidence_batch013_regulator_znf747	znf747	ZNF747	human	regulator_identity_and_regulatory_capacity	authoritative_identity_catalog	human annotation and siRNA phenotype	domain annotation and unrelated phenotype study	ZNF747 identity/phenotype records do not validate STAT6.	queued-pair direction not established	https://www.ncbi.nlm.nih.gov/gene/65988	https://pubmed.ncbi.nlm.nih.gov/18976975/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay.
public_tf_evidence_batch013_regulator_sox3	sox3	SOX3	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse developmental models	identity, expression, and developmental regulator studies	SOX3 has regulator-level developmental evidence, but no queued target was functionally validated.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/8111369/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7174399/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay.
