expansion_id	source_queue_id	path_expression	route_tier	known_layers	missing_layers	intracellular_status	intracellular_tf_edge_id	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	output_label	output_form_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-0875	M21B-DOWNSTREAM:00125	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE06874	MDK/midkine	M21B-E000372	NODE06504	LRP1										MDK/LRP1-associated embryonic-neuron survival output		MDK-LRP1-endocytic-survival	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000372;M21B-EVID-000315;M21B-DOWNSTREAM-EVID:000231;PMID:10772929	M21B-DOWNSTREAM-EVID:000231	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0875	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	mouse	Mouse day-13 embryonic membrane glycoproteins and LRP1-deficient/expressing mammalian cells; MDK-affinity chromatography, ligand binding, RAP competition and embryonic-neuron survival assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Mouse day-13 embryonic membrane glycoproteins and LRP1-deficient/expressing mammalian cells; MDK-affinity chromatography, ligand binding, RAP competition and embryonic-neuron survival assays	unknown	direct_edge	PMID:10772929	Review lead: PMCID:PMC3417803, Midkine, a heparin-binding cytokine with multiple roles in development, repair and diseases; PMCID:PMC3925020, Structure and function of midkine; review-cited primary: PMID:10772929; primary locator: PMID:10772929	Primary-supported claim: The reviews identify LRP1 as a midkine receptor component; the cited primary study isolates LRP from embryonic mouse membranes, measures direct MDK-LRP binding, and shows receptor-associated-protein-sensitive inhibition of MDK-dependent embryonic-neuron survival. Primary model/assay: Mouse day-13 embryonic membrane glycoproteins and LRP1-deficient/expressing mammalian cells; MDK-affinity chromatography, ligand binding, RAP competition and embryonic-neuron survival assays	Preserve LRP1 as an endocytic/receptor-complex component and RAP-sensitive MDK binding; do not infer a canonical LRP1 kinase relay or traumatic-SCI receiver attribution.	curated_primary_route	LITEXP:000875
M21B-LITEXP-0876	M21B-DOWNSTREAM:00126	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|gene_expression_or_transcription	intracellular_continuation|transcription_factor	not_assayed		NODE03606	FGF18	M21B-E000376	NODE03661	FGFR2c										FGF18/FGFR2c-selective chondrocyte trophic response		FGF18-FGFR2c-selectivity	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000376;M21B-EVID-000319;M21B-DOWNSTREAM-EVID:000232;PMID:11950254	M21B-DOWNSTREAM-EVID:000232	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0876	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	gene_expression_or_transcription	human	Recombinant human FGF18; BaF3 cells expressing FGFR splice variants; FGFR-Fc competition; primary human articular chondrocytes and murine pinnae gene-transfer models	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant human FGF18; BaF3 cells expressing FGFR splice variants; FGFR-Fc competition; primary human articular chondrocytes and murine pinnae gene-transfer models	activating	direct_edge	PMID:11950254	Review lead: PMCID:PMC186331, FGF18 osteogenesis/chondrogenesis study; PMCID:PMC3996155, The crystal structure of fibroblast growth factor 18; review-cited primary: PMID:11950254; primary locator: PMID:11950254	Primary-supported claim: The reviews and primary study identify FGFR2c as an FGF18-responsive receptor; BaF3 splice-variant proliferation and FGFR-Fc competition show FGF18-dependent receptor selectivity and chondrocyte trophic function. Primary model/assay: Recombinant human FGF18; BaF3 cells expressing FGFR splice variants; FGFR-Fc competition; primary human articular chondrocytes and murine pinnae gene-transfer models	Record this as receptor-selectivity/function evidence rather than a purified structural complex; preserve the FGFR2c splice variant and cartilage comparator context.	curated_primary_route	LITEXP:000876
M21B-LITEXP-0877	M21B-DOWNSTREAM:00127	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|gene_expression_or_transcription	intracellular_continuation|transcription_factor	not_assayed		NODE03606	FGF18	M21B-E000377	NODE03667	FGFR3c										FGF18/FGFR3c-selective chondrocyte trophic response		FGF18-FGFR3c-selectivity	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000377;M21B-EVID-000320;M21B-DOWNSTREAM-EVID:000234;PMID:11950254	M21B-DOWNSTREAM-EVID:000234	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0877	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	gene_expression_or_transcription	human	Recombinant human FGF18; BaF3 cells expressing FGFR splice variants; FGFR-Fc competition; primary human articular chondrocytes and murine pinnae gene-transfer models	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant human FGF18; BaF3 cells expressing FGFR splice variants; FGFR-Fc competition; primary human articular chondrocytes and murine pinnae gene-transfer models	activating	direct_edge	PMID:11950254	Review lead: PMCID:PMC186331, FGF18 osteogenesis/chondrogenesis study; PMCID:PMC3996155, The crystal structure of fibroblast growth factor 18; review-cited primary: PMID:11950254; primary locator: PMID:11950254	Primary-supported claim: The reviews and primary study identify FGFR3c as an FGF18-responsive receptor; BaF3 splice-variant proliferation and FGFR-Fc competition show FGF18-dependent receptor selectivity, with chondrogenic genetic evidence consistent with FGFR3 signaling. Primary model/assay: Recombinant human FGF18; BaF3 cells expressing FGFR splice variants; FGFR-Fc competition; primary human articular chondrocytes and murine pinnae gene-transfer models	Record this as receptor-selectivity/function evidence rather than a purified structural complex; preserve the FGFR3c splice variant and cartilage comparator context.	curated_primary_route	LITEXP:000877
M21B-LITEXP-0878	M21B-DOWNSTREAM:00198	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE03701	Fibronectin/FN	M21B-E000539	NODE05821	ITGA8:ITGB1 integrin										Fibronectin/alpha8beta1-dependent adhesion and focal-contact localization		Fibronectin-alpha8beta1-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000539;M21B-EVID-000482;M21B-DOWNSTREAM-EVID:000332;PMID:7559467	M21B-DOWNSTREAM-EVID:000332	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0878	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human HEK293 cells transfected with alpha8; purified fibronectin and fibronectin-Sepharose; RGD-peptide competition, focal-contact localization, and alpha8beta1-dependent adhesion assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human HEK293 cells transfected with alpha8; purified fibronectin and fibronectin-Sepharose; RGD-peptide competition, focal-contact localization, and alpha8beta1-dependent adhesion assays	unknown	direct_edge	PMID:7559467	Review lead: PMID:9159220, Fibronectin-integrin interactions; PMCID:PMC8471655, Fibronectin: Molecular Structure, Fibrillar Structure and Mechanochemical Signaling; review-cited primary: PMID:7559467; primary locator: PMID:7559467	Primary-supported claim: The fibronectin-integrin reviews identify alpha8beta1 among FN-binding integrins and cite the primary recombinant-cell and affinity-binding study. Primary model/assay: Human HEK293 cells transfected with alpha8; purified fibronectin and fibronectin-Sepharose; RGD-peptide competition, focal-contact localization, and alpha8beta1-dependent adhesion assays	Preserve human alpha8-transfected-cell and RGD-dependent adhesion context; no native-CNS receiver or SCI inference.	curated_primary_route	LITEXP:000878
M21B-LITEXP-0879	M21B-DOWNSTREAM:00203	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE11743	Vitronectin/VTN	M21B-E000547	NODE05898	ITGAV:ITGB5 integrin										Vitronectin/alphaVbeta5-dependent adhesion		Vitronectin-alphaVbeta5-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000547;M21B-EVID-000490;M21B-DOWNSTREAM-EVID:000338;PMID:1694173; PMID:9137089	M21B-DOWNSTREAM-EVID:000338	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0879	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; rat	Human placental alphaVbeta5 purification and solid-phase binding; human neuroblastoma and fibroblast comparator cells; vitronectin adhesion, alphaVbeta5-blocking antibodies, and focal-contact assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human placental alphaVbeta5 purification and solid-phase binding; human neuroblastoma and fibroblast comparator cells; vitronectin adhesion, alphaVbeta5-blocking antibodies, and focal-contact assays	unknown	direct_edge	PMID:1694173; PMID:9137089	Review lead: PMCID:PMC9604229, Role of Vitronectin and Its Receptors in Neuronal Function and Neurodegenerative Diseases; PMID:21805447, Vitronectin in vascular context; review-cited primary: PMID:1694173; PMID:9137089; primary locator: PMID:1694173; PMID:9137089	Primary-supported claim: The vitronectin reviews identify alphaVbeta5 as a vitronectin receptor and cite primary purification and cell-adhesion studies demonstrating preferential vitronectin binding and alphaVbeta5-dependent attachment. Primary model/assay: Human placental alphaVbeta5 purification and solid-phase binding; human neuroblastoma and fibroblast comparator cells; vitronectin adhesion, alphaVbeta5-blocking antibodies, and focal-contact assays	Preserve purified alphaVbeta5 and human adhesion/neuroblastoma contexts; no generic integrin signaling or SCI inference.	curated_primary_route	LITEXP:000879
M21B-LITEXP-0880	M21B-DOWNSTREAM:00209	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor	not_assayed		NODE03588	FGF1	M21B-E000562	NODE03669	FGFR4										FGF1/FGFR4 receptor-specific mitogenic activation		FGF1-FGFR4-specificity	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000562;M21B-EVID-000505;M21B-DOWNSTREAM-EVID:000348;PMID:16597617; PMCID:PMC2080618	M21B-DOWNSTREAM-EVID:000348	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0880	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phosphorylation_or_activation_readout	as stated in primary model/assay	Engineered BaF3 cells expressing principal FGFR splice variants; FGF1 stimulation; receptor-specific mitogenic activation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Engineered BaF3 cells expressing principal FGFR splice variants; FGF1 stimulation; receptor-specific mitogenic activation assays	activating	direct_edge	PMID:16597617; PMCID:PMC2080618	Review lead: PMID:15863030, Cellular signaling by fibroblast growth factor receptors; review-cited primary: PMID:16597617; PMCID:PMC2080618; primary locator: PMID:16597617; PMCID:PMC2080618	Primary-supported claim: The FGF receptor-specificity literature cites the complete-family primary comparison showing FGF1 activity across the principal FGFR subtypes, including FGFR4, in engineered receptor lines. Primary model/assay: Engineered BaF3 cells expressing principal FGFR splice variants; FGF1 stimulation; receptor-specific mitogenic activation assays	Preserve heparan-sulfate/co-receptor and mitogenesis-based receptor-specificity context; no CNS or SCI inference.	curated_primary_route	LITEXP:000880
M21B-LITEXP-0881	M21B-DOWNSTREAM:00210	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor	not_assayed		NODE03590	FGF10	M21B-E000566	NODE03654	FGFR1b										FGF10/FGFR1b receptor-specific mitogenic activation		FGF10-FGFR1b-specificity	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000566;M21B-EVID-000509;M21B-DOWNSTREAM-EVID:000349;PMID:9843417	M21B-DOWNSTREAM-EVID:000349	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0881	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phosphorylation_or_activation_readout	as stated in primary model/assay	FGFR isoform receptor-binding competition assays and BaF3 receptor-specific mitogenic assays with FGF10 and heparin; epithelial-cell response comparisons	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	FGFR isoform receptor-binding competition assays and BaF3 receptor-specific mitogenic assays with FGF10 and heparin; epithelial-cell response comparisons	activating	direct_edge	PMID:9843417	Review lead: PMID:30809251, Structural Biology of the FGF7 Subfamily; review-cited primary: PMID:9843417; primary locator: PMID:9843417	Primary-supported claim: The FGF7-subfamily review cites the primary receptor-specificity study showing FGF10 binding and activation of the FGFR1 IIIb isoform in heparin-supported assays. Primary model/assay: FGFR isoform receptor-binding competition assays and BaF3 receptor-specific mitogenic assays with FGF10 and heparin; epithelial-cell response comparisons	Preserve FGFR1b splice isoform, heparin dependence, and FGF7-subfamily specificity; no generic FGFR1 or SCI inference.	curated_primary_route	LITEXP:000881
M21B-LITEXP-0882	M21B-DOWNSTREAM:00211	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|gene_expression_or_transcription	intracellular_continuation|transcription_factor	not_assayed		NODE03606	FGF18	M21B-E000567	NODE03669	FGFR4										FGF18/FGFR4 receptor-selective trophic response		FGF18-FGFR4-specificity	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000567;M21B-EVID-000510;M21B-DOWNSTREAM-EVID:000350;PMID:11950254	M21B-DOWNSTREAM-EVID:000350	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0882	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	gene_expression_or_transcription	as stated in primary model/assay	FGFR-Fc competition assays, BaF3 cells expressing FGFR splice variants, primary articular chondrocytes, and murine pinna FGF18 expression model	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	FGFR-Fc competition assays, BaF3 cells expressing FGFR splice variants, primary articular chondrocytes, and murine pinna FGF18 expression model	activating	direct_edge	PMID:11950254	Review lead: PMID:15863030, Cellular signaling by fibroblast growth factor receptors; PMID:30809251, Structural Biology of the FGF7 Subfamily; review-cited primary: PMID:11950254; primary locator: PMID:11950254	Primary-supported claim: The FGF receptor-specificity review cites the primary chondrocyte study showing FGFR4-Fc competition and receptor-panel response for FGF18, alongside FGFR2c/3c activity. Primary model/assay: FGFR-Fc competition assays, BaF3 cells expressing FGFR splice variants, primary articular chondrocytes, and murine pinna FGF18 expression model	Preserve FGFR4-Fc competition versus direct occupancy distinction and chondrocyte context; no generalized FGFR4 pathway or SCI inference.	curated_primary_route	LITEXP:000882
M21B-LITEXP-0883	M21B-DOWNSTREAM:00219	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE06709	MAdCAM1	M21B-E000581	NODE05771	ITGA4:ITGB7 integrin										MAdCAM1/alpha4beta7-dependent lymphocyte adhesion and homing		MAdCAM1-alpha4beta7-lymphocyte-homing	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000581;M21B-EVID-000524;M21B-DOWNSTREAM-EVID:000360;PMID:7687523	M21B-DOWNSTREAM-EVID:000360	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0883	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Purified human MAdCAM-1 and MAdCAM-1 transfectants; human lymphocytes, alpha4beta7-positive TK1 lymphoma cells, and beta7-transfected 38C13 B cells; blocking-antibody and Mn2+-activation/adhesion assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Purified human MAdCAM-1 and MAdCAM-1 transfectants; human lymphocytes, alpha4beta7-positive TK1 lymphoma cells, and beta7-transfected 38C13 B cells; blocking-antibody and Mn2+-activation/adhesion assays	unknown	direct_edge	PMID:7687523	Review lead: PMCID:PMC3255974, Structural specializations of alpha4beta7, an integrin that mediates rolling adhesion; PMCID:PMC4890615, Integrin-based Therapeutics: Biological Basis, Clinical Use and New Drugs; review-cited primary: PMID:7687523; primary locator: PMID:7687523	Primary-supported claim: The integrin reviews identify MAdCAM-1 as the preferential mucosal vascular addressin ligand for alpha4beta7 and cite the primary study showing alpha4beta7-dependent binding to purified MAdCAM-1 and MAdCAM-1 transfectants. Primary model/assay: Purified human MAdCAM-1 and MAdCAM-1 transfectants; human lymphocytes, alpha4beta7-positive TK1 lymphoma cells, and beta7-transfected 38C13 B cells; blocking-antibody and Mn2+-activation/adhesion assays	Preserve the alpha4beta7 heterodimer, mucosal endothelial addressin, integrin-activation/Mn2+ and lymphocyte-homing context; no SCI inference.	curated_primary_route	LITEXP:000883
M21B-LITEXP-0884	M21B-DOWNSTREAM:00220	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE11646	VCAM1	M21B-E000582	NODE05771	ITGA4:ITGB7 integrin										VCAM1/alpha4beta7 activation-state-dependent adhesion		VCAM1-alpha4beta7-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000582;M21B-EVID-000525;M21B-DOWNSTREAM-EVID:000362;PMID:8640376	M21B-DOWNSTREAM-EVID:000362	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0884	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Purified human VCAM-1 and alpha4 integrin heterodimer binding assays with alpha4beta1 and alpha4beta7 under defined activation conditions	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Purified human VCAM-1 and alpha4 integrin heterodimer binding assays with alpha4beta1 and alpha4beta7 under defined activation conditions	unknown	direct_edge	PMID:8640376	Review lead: PMCID:PMC3255974, Structural specializations of alpha4beta7, an integrin that mediates rolling adhesion; review-cited primary: PMID:8640376; primary locator: PMID:8640376	Primary-supported claim: The alpha4beta7 adhesion review cites the primary binding study showing that VCAM-1 interacts with alpha4beta7 as well as alpha4beta1, with receptor activation state affecting the interaction. Primary model/assay: Purified human VCAM-1 and alpha4 integrin heterodimer binding assays with alpha4beta1 and alpha4beta7 under defined activation conditions	Preserve alpha4beta7 activation-state dependence and the nonexclusive VCAM-1 interaction relative to alpha4beta1; no SCI inference.	curated_primary_route	LITEXP:000884
