evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch014_regulator_znf136	znf136	ZNF136	human	regulator_identity_and_regulatory_capacity	authoritative_identity_catalog	human annotation and TFLink/GTRD	KRAB/C2H2 annotation and binding records	ZNF136 has regulator identity/occupancy support; no queued target direction was established.	queued-pair direction not established except staged BHLHA15-RAB26 candidate	https://www.ncbi.nlm.nih.gov/gene/7695		regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The BHLHA15-RAB26 candidate remains staging-only.
public_tf_evidence_batch014_regulator_znf445	znf445	ZNF445	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse imprinting models	DNA binding and epigenetic repression	ZNF445/Zfp445 evidence concerns imprinting-control regions, not the queued targets.	queued-pair direction not established except staged BHLHA15-RAB26 candidate	https://www.ncbi.nlm.nih.gov/gene/353274	https://pubmed.ncbi.nlm.nih.gov/30602440/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The BHLHA15-RAB26 candidate remains staging-only.
public_tf_evidence_batch014_regulator_znf776	znf776	ZNF776	human	regulator_identity_and_regulatory_capacity	authoritative_identity_catalog	human annotation and binding resources	putative transcription-regulator annotation	ZNF776 identity/occupancy support does not establish queued target function.	queued-pair direction not established except staged BHLHA15-RAB26 candidate	https://www.ncbi.nlm.nih.gov/gene/284309	https://www.uniprot.org/uniprotkb/Q68DI1/entry	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The BHLHA15-RAB26 candidate remains staging-only.
public_tf_evidence_batch014_regulator_thap4	thap4	Thap4	mouse	regulator_identity_and_regulatory_capacity	authoritative_identity_catalog	mouse THAP/DNA-binding annotations	regulator annotation	Thap4 identity support does not establish Cenpo, Daxx, Irgq, or Knstrn regulation.	queued-pair direction not established except staged BHLHA15-RAB26 candidate	https://www.ncbi.nlm.nih.gov/gene/67026	https://www.uniprot.org/uniprotkb/Q6P3Z3/entry	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The BHLHA15-RAB26 candidate remains staging-only.
public_tf_evidence_batch014_regulator_znf419	znf419	ZNF419	human	regulator_identity_and_regulatory_capacity	authoritative_identity_catalog	human TF/DNA-binding records	identity and binding annotation	ZNF419 identity/occupancy support does not establish queued target direction.	queued-pair direction not established except staged BHLHA15-RAB26 candidate	https://www.ncbi.nlm.nih.gov/gene/79744	https://www.uniprot.org/uniprotkb/Q96HQ0/entry	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The BHLHA15-RAB26 candidate remains staging-only.
public_tf_evidence_batch014_regulator_znf491	znf491	ZNF491	human	regulator_identity_and_regulatory_capacity	authoritative_identity_catalog	human annotation and GTRD	DNA-binding annotation and target-set membership	ZNF491 has identity/occupancy support, but no queued target was functionally validated.	queued-pair direction not established except staged BHLHA15-RAB26 candidate	https://www.ncbi.nlm.nih.gov/gene/126069		regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The BHLHA15-RAB26 candidate remains staging-only.
public_tf_evidence_batch014_regulator_repin1	repin1	REPIN1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human adipose and liver models	DNA-binding and metabolic perturbation studies	REPIN1 perturbation changes metabolic phenotypes, not the queued targets.	queued-pair direction not established except staged BHLHA15-RAB26 candidate	https://www.nature.com/articles/ijo2017172	https://pmc.ncbi.nlm.nih.gov/articles/PMC6413308/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The BHLHA15-RAB26 candidate remains staging-only.
public_tf_evidence_batch014_regulator_tfdp2	tfdp2	TFDP2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse erythroid models	E2F-coregulator characterization and knockdown	TFDP2 regulator biology does not establish the queued human target pairs.	queued-pair direction not established except staged BHLHA15-RAB26 candidate	https://pubmed.ncbi.nlm.nih.gov/7784053/	https://pubmed.ncbi.nlm.nih.gov/24607859/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The BHLHA15-RAB26 candidate remains staging-only.
public_tf_evidence_batch014_regulator_zfp37	zfp37	ZFP37	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse expression models	putative TF characterization and expression	ZFP37 regulator identity does not establish queued target function.	queued-pair direction not established except staged BHLHA15-RAB26 candidate	https://pubmed.ncbi.nlm.nih.gov/9585434/	https://pubmed.ncbi.nlm.nih.gov/1614869/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The BHLHA15-RAB26 candidate remains staging-only.
public_tf_evidence_batch014_regulator_zscan26	zscan26	ZSCAN26	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human biochemical binding model	serum-response-element zinc-finger binding	ZSCAN26/SRE-ZBP binding evidence is regulator-level and does not validate queued targets.	queued-pair direction not established except staged BHLHA15-RAB26 candidate	https://pubmed.ncbi.nlm.nih.gov/1569959/	https://tflink.net/protein/q16670/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. The BHLHA15-RAB26 candidate remains staging-only.
