evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch027_regulator_dpep3	dpep3	DPEP3	mouse	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	mouse testis/TEX101 protein-complex models	membrane dipeptidase, protein-complex and knockout assays	DPEP3 is a membrane-bound dipeptidase/testis-associated protein; no DNA-locus or queued target mechanism was found.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/71854	https://pmc.ncbi.nlm.nih.gov/articles/PMC6283293/	not a transcriptional-regulator mechanism	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein, RNA and ligand/receptor evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch027_regulator_esco2	esco2	ESCO2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human REST/cohesin chromatin models	ChIP-seq and depletion-associated chromatin/expression assays	ESCO2 is a cohesin acetyltransferase and noncanonical chromatin regulator; queued ADAM22 evidence belongs to SRC-1/MYB, not ESCO2.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC4568707/	https://www.ncbi.nlm.nih.gov/gene/157570	noncanonical cohesin/chromatin capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein, RNA and ligand/receptor evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch027_regulator_rngtt	rngtt	RNGTT	human	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	human RNA-polymerase-II/RNA-capping models	cryo-EM, Pol II association and RNA-capping assays	RNGTT is a cotranscriptional mRNA-capping enzyme recruited to Pol II/nascent RNA, not a DNA-locus TF; no queued target was validated.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC11139899/	https://www.ncbi.nlm.nih.gov/gene/8732	noncanonical RNA-processing capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein, RNA and ligand/receptor evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch027_regulator_amh	amh	AMH	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human AMH receptor-signaling models	AMH/AMHR2/ACVR1 receptor assays and BRE-luciferase	AMH is a secreted TGF-beta-family ligand; ACVR1 is a type-I receptor component in AMH signaling, not a transcriptional target.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC7286617/	https://academic.oup.com/mend/article/15/6/936/2526375	ligand-to-receptor signaling capacity; route to receptor evidence, not TF evidence	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein, RNA and ligand/receptor evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch027_regulator_mbtps2	mbtps2	MBTPS2/S2P	human	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	human intramembrane-protease models	regulated intramembrane proteolysis and SREBP/ATF6 assays	MBTPS2 is an intramembrane protease that activates membrane-tethered TFs indirectly; no queued target mechanism was found.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/51360	https://www.uniprot.org/uniprotkb/O43462/entry	noncanonical protease/signaling capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein, RNA and ligand/receptor evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch027_regulator_aurkb	aurkb	AURKB	mouse	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	human and mouse chromosomal-passenger-complex models	kinase, mitosis and chromosome-segregation assays	AURKB is a mitotic serine/threonine kinase/chromosomal-passenger component, not a sequence-specific TF; no queued target mechanism was found.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/20877	https://www.uniprot.org/uniprotkb/Q96GD4/entry	not a transcriptional-regulator mechanism	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein, RNA and ligand/receptor evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch027_regulator_hmgb1	hmgb1	HMGB1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human chromatin/alarmin and macrophage models	DNA/chromatin binding, HMGB1 stimulation and inflammatory assays	HMGB1 is a chromatin-associated DNA-binding protein and extracellular alarmin; the queued ACVR1 result is receptor responsiveness to HMGB1, not HMGB1 regulation of ACVR1.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/3146	https://www.uniprot.org/uniprotkb/P09429/entry	noncanonical chromatin/alarmin signaling capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein, RNA and ligand/receptor evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch027_regulator_fxr2	fxr2	FXR2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human K562 RNA-binding models	eCLIP and transcript-level RNA-binding assays	FXR2 is an RNA-binding protein; ABCA1 transcript association is binding-only and does not establish DNA-locus regulation or direction.	queued-pair direction not established except explicitly recorded limited associations	https://www.nature.com/articles/s41586-020-2077-3	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM8693918	noncanonical RNA-binding capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein, RNA and ligand/receptor evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch027_regulator_mier2	mier2	MIER2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human HDAC/REST-associated chromatin models	HDAC1/2 recruitment, RE1 occupancy and perturbation assays	MIER2 is an HDAC-associated transcriptional corepressor with nonqueued RE1 evidence; no queued target edge was validated.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/28046085/	https://pmc.ncbi.nlm.nih.gov/articles/PMC9903721/	noncanonical transcriptional-corepressor capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein, RNA and ligand/receptor evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch027_regulator_rai1	rai1	RAI1	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse cortex chromatin/TSS models	ChIP-seq, promoter/enhancer occupancy and perturbation assays	RAI1 is a chromatin-associated TF with nonqueued target evidence; none of the queued loci had pair-specific direction.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC5098476/	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE81204	canonical TF identity supported generally; queued edges remain unsupported	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, cofactor, machinery, protein, RNA and ligand/receptor evidence is retained separately from canonical promoter-TF evidence.
