review_id	batch_id	batch_rank	regulator_key	regulator_symbol	species_scope	source_registry	source_record_id	raw_tf_symbol	target_symbol	target_graph_modules	candidate_membership_status	exact_pair_search_url	exact_pair_status	regulator_general_evidence_status	target_cell_presence_status	binding_or_association_status	downstream_expression_or_perturbation_status	downstream_activation_status	upstream_relay_status	disposition	primary_citation	corroborating_citation	near_match_exclusions	review_notes	exportable	canonical_write_performed
public_tf_evidence_batch005_pair_01_01	public_tf_evidence_batch_005	1	znf614	ZNF614	human	TFLink	tflink:human:001260:3348eeeecf63	ZNF614	A2M	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF614%22+AND+%22A2M%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			Occupancy-only, co-listing, motif, and expression evidence were not treated as functional queued-edge evidence.	No qualifying exact regulator-target assay was located in the bounded search. Regulator-level references are stored separately and are not evidence for this exact queued pair. Authoritative human ZNF614 occupancy resources exist, but no validated queued A2M/ACKR2/ADAM9/ADGRB3 target relationship was found.	false	false
public_tf_evidence_batch005_pair_01_02	public_tf_evidence_batch_005	1	znf614	ZNF614	human	TFLink	tflink:human:001260:3348eeeecf63	ZNF614	ACKR2	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF614%22+AND+%22ACKR2%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			Occupancy-only, co-listing, motif, and expression evidence were not treated as functional queued-edge evidence.	No qualifying exact regulator-target assay was located in the bounded search. Regulator-level references are stored separately and are not evidence for this exact queued pair. Authoritative human ZNF614 occupancy resources exist, but no validated queued A2M/ACKR2/ADAM9/ADGRB3 target relationship was found.	false	false
public_tf_evidence_batch005_pair_01_03	public_tf_evidence_batch_005	1	znf614	ZNF614	human	TFLink	tflink:human:001260:3348eeeecf63	ZNF614	ADAM9	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF614%22+AND+%22ADAM9%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			Occupancy-only, co-listing, motif, and expression evidence were not treated as functional queued-edge evidence.	No qualifying exact regulator-target assay was located in the bounded search. Regulator-level references are stored separately and are not evidence for this exact queued pair. Authoritative human ZNF614 occupancy resources exist, but no validated queued A2M/ACKR2/ADAM9/ADGRB3 target relationship was found.	false	false
public_tf_evidence_batch005_pair_01_04	public_tf_evidence_batch_005	1	znf614	ZNF614	human	TFLink	tflink:human:001260:3348eeeecf63	ZNF614	ADGRB3	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF614%22+AND+%22ADGRB3%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			Occupancy-only, co-listing, motif, and expression evidence were not treated as functional queued-edge evidence.	No qualifying exact regulator-target assay was located in the bounded search. Regulator-level references are stored separately and are not evidence for this exact queued pair. Authoritative human ZNF614 occupancy resources exist, but no validated queued A2M/ACKR2/ADAM9/ADGRB3 target relationship was found.	false	false
public_tf_evidence_batch005_pair_02_05	public_tf_evidence_batch_005	2	znf189	ZNF189	human	TFLink	tflink:human:000959:a2f01ddacd51	ZNF189	ACVR1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF189%22+AND+%22ACVR1%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			The nonqueued PDE1B/PDE1B2 evidence was not transferred to queued receptor or metalloprotease targets.	No qualifying exact regulator-target assay was located in the bounded search. Regulator-level references are stored separately and are not evidence for this exact queued pair. ZNF189 has direct regulator-level evidence at nonqueued PDE1B/PDE1B2 in human adipocyte models, but no queued ACVR1/ADAM10/ADAM22/ADGRL1 relationship was found.	false	false
public_tf_evidence_batch005_pair_02_06	public_tf_evidence_batch_005	2	znf189	ZNF189	human	TFLink	tflink:human:000959:a2f01ddacd51	ZNF189	ADAM10	23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF189%22+AND+%22ADAM10%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			The nonqueued PDE1B/PDE1B2 evidence was not transferred to queued receptor or metalloprotease targets.	No qualifying exact regulator-target assay was located in the bounded search. Regulator-level references are stored separately and are not evidence for this exact queued pair. ZNF189 has direct regulator-level evidence at nonqueued PDE1B/PDE1B2 in human adipocyte models, but no queued ACVR1/ADAM10/ADAM22/ADGRL1 relationship was found.	false	false
public_tf_evidence_batch005_pair_02_07	public_tf_evidence_batch_005	2	znf189	ZNF189	human	TFLink	tflink:human:000959:a2f01ddacd51	ZNF189	ADAM22	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF189%22+AND+%22ADAM22%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			The nonqueued PDE1B/PDE1B2 evidence was not transferred to queued receptor or metalloprotease targets.	No qualifying exact regulator-target assay was located in the bounded search. Regulator-level references are stored separately and are not evidence for this exact queued pair. ZNF189 has direct regulator-level evidence at nonqueued PDE1B/PDE1B2 in human adipocyte models, but no queued ACVR1/ADAM10/ADAM22/ADGRL1 relationship was found.	false	false
public_tf_evidence_batch005_pair_02_08	public_tf_evidence_batch_005	2	znf189	ZNF189	human	TFLink	tflink:human:000959:a2f01ddacd51	ZNF189	ADGRL1	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF189%22+AND+%22ADGRL1%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_general_regulator_evidence	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			The nonqueued PDE1B/PDE1B2 evidence was not transferred to queued receptor or metalloprotease targets.	No qualifying exact regulator-target assay was located in the bounded search. Regulator-level references are stored separately and are not evidence for this exact queued pair. ZNF189 has direct regulator-level evidence at nonqueued PDE1B/PDE1B2 in human adipocyte models, but no queued ACVR1/ADAM10/ADAM22/ADGRL1 relationship was found.	false	false
public_tf_evidence_batch005_pair_03_09	public_tf_evidence_batch_005	3	znf317	ZNF317	human	TFLink	tflink:human:001115:8276b3212a26	ZNF317	ADAM17	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF317%22+AND+%22ADAM17%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			Occupancy, overexpression RNA-seq, target-set membership, and paralog evidence were not treated as a validated queued edge.	No qualifying exact regulator-target assay was located in the bounded search. Regulator-level references are stored separately and are not evidence for this exact queued pair. ZNF317 occupancy and perturbational expression resources exist, but no validated queued ADAM17/ADGRB1/ADGRB3/ADIPOR2 relationship was found.	false	false
public_tf_evidence_batch005_pair_03_10	public_tf_evidence_batch_005	3	znf317	ZNF317	human	TFLink	tflink:human:001115:8276b3212a26	ZNF317	ADGRB1	23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF317%22+AND+%22ADGRB1%22+AND+human	no_exact_pair_support_found_in_bounded_search	supported_authoritative_binding_dataset_only	not_established_for_exact_pair	not_found_for_exact_pair	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only			Occupancy, overexpression RNA-seq, target-set membership, and paralog evidence were not treated as a validated queued edge.	No qualifying exact regulator-target assay was located in the bounded search. Regulator-level references are stored separately and are not evidence for this exact queued pair. ZNF317 occupancy and perturbational expression resources exist, but no validated queued ADAM17/ADGRB1/ADGRB3/ADIPOR2 relationship was found.	false	false
