evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch005_regulator_znf614	znf614	ZNF614	human	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	human ReMap/ENCODE occupancy resources	ReMap and ENCODE ChIP-seq occupancy datasets	Authoritative human ZNF614 occupancy resources exist, but no validated queued A2M/ACKR2/ADAM9/ADGRB3 target relationship was found.	queued-pair direction not established	https://remap2022.univ-amu.fr/target_page/ZNF614%3A9606	https://www.encodeproject.org/experiments/ENCSR011CIR/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_znf189	znf189	ZNF189	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human adipocyte models	depletion, ChIP-seq, RNA-seq/BETA integration, and downstream validation	ZNF189 has direct regulator-level evidence at nonqueued PDE1B/PDE1B2 in human adipocyte models, but no queued ACVR1/ADAM10/ADAM22/ADGRL1 relationship was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC10776019/		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_znf317	znf317	ZNF317	human	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	human ENCODE and expression resources	ChIP-seq occupancy and overexpression-expression resources	ZNF317 occupancy and perturbational expression resources exist, but no validated queued ADAM17/ADGRB1/ADGRB3/ADIPOR2 relationship was found.	queued-pair direction not established	https://www.encodeproject.org/experiments/ENCSR795KRU/		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_zscan4	zscan4	ZSCAN4	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human HNSCC models and GTRD-derived target-set resources	induction/depletion, promoter occupancy/epigenetic assays, downstream expression, and ChIP-derived target set	ZSCAN4 has regulator-level evidence at nonqueued pluripotency genes and ChIP-derived occupancy leads for the queued ADAM10/ADGRE5/ANGPT4/ANXA2 genes, but no queued perturbation/target-expression validation was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC7314663/	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZSCAN4_TARGET_GENES	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_foxk1	foxk1	FOXK1;Foxk1	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse MEF and muscle/atrophy models	ChIP, knockdown, promoter reporter, qPCR/protein assays, and interaction/EMSA studies	Foxk1 has strong nonqueued regulator-level evidence at Hif1a and Foxo4/Mef2c-associated programs, but no queued Abca1/Acvr1/Adam17/Adipor2 relationship was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC6591025/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3561855/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_znf280d	znf280d	ZNF280D	human	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	human HEK293 cells	ENCODE ChIP-seq occupancy dataset	An authoritative ZNF280D occupancy dataset exists in human HEK293 cells, but no validated target-level perturbation or queued ACTR2/ADAM10/ADGRE5/ADIPOR2 relationship was found.	queued-pair direction not established	https://www.encodeproject.org/experiments/ENCSR451CYX/		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_osr1	osr1	OSR1	mouse	regulator_identity_and_regulatory_capacity	no_qualifying_primary_regulator_evidence_located	mouse developmental and prostate models	expression/conditional-model studies; no qualifying queued-target assay located	No qualifying primary regulator-level mechanistic paper with a validated queued-compatible target was located in the bounded search, and no queued Ackr3/Acvr1/Adam10/Adam17 relationship was found.	queued-pair direction not established			regulator-level evidence not established	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_yy2	yy2	YY2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse embryonic-stem-cell and colorectal-cancer models	YY2 ChIP-seq, knockout/overexpression, RNA-seq, promoter-reporter, and target-expression assays	YY2 has direct regulator-level evidence at non-queued genes including Tdgf1, Oct4, Klf5, Foxd3, and BUB3, but no queued ACTR2/ADAM9/ADORA1/ANXA2 relationship was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC5098618/	https://pubmed.ncbi.nlm.nih.gov/38682484/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_znf205	znf205	ZNF205	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human HepG2 and SMMC-7721 liver-cancer models	knockdown/overexpression, RNA-seq, p53 occupancy, and protein-interaction assays	ZNF205 has regulator-level evidence as a modulator of p53 target transcription at non-queued genes, but no queued ACVR1C/ADAM22/ADGRB3/ADGRL1 relationship was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC13045463/		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_znf280a	znf280a	ZNF280A	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human colorectal-cancer models	knockdown/overexpression, expression profiling, and in-vivo tumor assays	ZNF280A has regulator-level cancer evidence involving non-queued RPS14, but no queued ADGRL1/ADGRL2/ANG/APLP1 relationship was found.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/36059657/		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_zscan16	zscan16	ZSCAN16	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human hepatocellular-carcinoma models	ChIP-qPCR, dual-luciferase, knockdown, rescue, and xenograft assays	ZSCAN16 directly activates non-queued TBC1D31 in HCC models, but no queued ADA/ADAM10/ADAM22/ADAM23 relationship was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC11546084/		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_gmeb1	gmeb1	GMEB1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human HepG2 and Huh7 liver-cancer and glucocorticoid-response models	ChIP-qPCR, dual-luciferase, overexpression/knockdown, and DNA-binding assays	GMEB1 has direct regulator-level evidence at non-queued YAP1 and glucocorticoid-responsive regulatory elements, but no queued ACTR2/ACVR1C/ADIPOR2/ADO relationship was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC10302989/	https://pubmed.ncbi.nlm.nih.gov/7665613/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_bhlhe22	bhlhe22	BHLHE22	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human lung-cancer/immune-response models and CAL-1 occupancy data	ChIP, dual-luciferase, knockdown/overexpression, and ReMap occupancy	BHLHE22 has direct regulator-level evidence at non-queued PD-L1, but no queued A2M/ACVR1/ADORA3/ALCAM relationship was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC11624798/	https://remap2022.univ-amu.fr/target_page/BHLHE22%3A9606	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_hes2	hes2	HES2	human	regulator_identity_and_regulatory_capacity	no_qualifying_primary_regulator_evidence_located	human annotation and developmental resources	no qualifying primary target-gene assay located	No qualifying primary regulator-level mechanistic paper was located in the bounded search, and no queued ADAM9/ADIPOR2/ANXA1/ANXA2 relationship was found.	queued-pair direction not established			regulator-level evidence not established	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch005_regulator_znf778	znf778	ZNF778	human	regulator_identity_and_regulatory_capacity	no_qualifying_primary_regulator_evidence_located	human annotation and expression resources	no qualifying primary target-gene assay located	No qualifying primary regulator-level mechanistic paper was located in the bounded search, and no queued ADCYAP1/ADM/ALCAM/BDKRB2 relationship was found.	queued-pair direction not established			regulator-level evidence not established	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
