expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	primary_locator	citation_note	evidence_summary	limitations	curation_status	species_context	cell_type_context	assay_or_perturbation	effect_polarity	source_scope	route_evidence_id
M21B-LITEXP-7470	M21B-DOWNSTREAM:02337	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										VEGFB-FLT1/VEGFR1 documented generic_functional_readout	VEGFB-FLT1-receptor-signaling	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000500;M21B-EVID-000443;M21B-DOWNSTREAM-EVID:003704;PMID:9751730	M21B-LITEXP-7470	M21B-DOWNSTREAM-EVID:003704	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:9751730	Review lead: PMID:17109193, Vascular endothelial growth factor receptor-1 (VEGFR-1/Flt-1): a dual regulator for angiogenesis; PMID:11312109, Structure and dual function of vascular endothelial growth factor receptor-1 (Flt-1); review-cited primary: PMID:9751730; primary locator: PMID:9751730	Primary-supported claim: The reviews identify VEGFR1/FLT1 as a cognate receptor for VEGF-B and cite the primary study for selective receptor binding and endothelial plasminogen-activator regulation. Primary model/assay: Recombinant and processed human VEGF-B; VEGFR1/Flt-1 binding and mutant-mapping assays; human endothelial cells with uPA and PAI-1 readouts	Preserve VEGF-B isoform/processing and VEGFR1/Flt-1 selectivity; endothelial plasminogen-activator regulation is the bounded functional output, with no VEGFR2 or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Recombinant and processed human VEGF-B; VEGFR1/Flt-1 binding and mutant-mapping assays; human endothelial cells with uPA and PAI-1 readouts	not_reported	activating	direct_edge	LITEXP:003351
M21B-LITEXP-7471	M21B-DOWNSTREAM:02576	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										LGI4-ADAM22 documented generic_functional_readout	LGI4-ADAM22-peripheral-neural-binding	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002162;M21B-EVID-002105;M21B-DOWNSTREAM-EVID:003946;PMID:18974846; PMCID:PMC2854583	M21B-LITEXP-7471	M21B-DOWNSTREAM-EVID:003946	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:18974846; PMCID:PMC2854583	Review lead: PMCID:PMC2575350, LGI1 and LGI4 bind to ADAM22, ADAM23 and ADAM11; PMCID:PMC2854583, Adam22 Is a Major Neuronal Receptor for Lgi4-Mediated Schwann Cell Signaling; review-cited primary: PMID:18974846; PMCID:PMC2854583; primary locator: PMID:18974846; PMCID:PMC2854583	Primary-supported claim: The reviews identify ADAM22 as a neuronal LGI4 receptor; the cited primaries demonstrate direct LGI4-ADAM22 binding and ADAM22-dependent peripheral-neural/Schwann-cell organization. Primary model/assay: Mouse recombinant and heterologous-cell systems, Schwann-cell/peripheral-nerve models, ADAM22-Fc binding and ligand cell-surface assays	Preserve LGI4 splice/ectodomain and peripheral-neural context; no CNS/SCI transfer or generic LGI-family equivalence. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse	Mouse recombinant and heterologous-cell systems, Schwann-cell/peripheral-nerve models, ADAM22-Fc binding and ligand cell-surface assays	not_reported	unknown	direct_edge	LITEXP:003352
M21B-LITEXP-7472	M21B-DOWNSTREAM:02690	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										DLG1/SAP97-SLC1A2/EAAT2b/GLT1b documented generic_functional_readout	SAP97-EAAT2b-surface-stabilization	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002704;M21B-EVID-002647;M21B-DOWNSTREAM-EVID:004060;PMID:25834051	M21B-LITEXP-7472	M21B-DOWNSTREAM-EVID:004060	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:25834051	Review lead: PMCID:PMC11113985, astrocyte glutamate-transporter review; review-cited primary: PMID:25834051; primary locator: PMID:25834051	Primary-supported claim: The review cites DLG1/SAP97 association with EAAT2b and astrocyte surface stabilization. Primary model/assay: MDCK cells and primary astrocytes; co-immunoprecipitation, surface biotinylation and DLG1 knockdown	Strictly EAAT2b/GLT1b-specific surface stabilization; no general SLC1A2 claim. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	as stated in primary model/assay	MDCK cells and primary astrocytes; co-immunoprecipitation, surface biotinylation and DLG1 knockdown	not_reported	unknown	direct_edge	LITEXP:003353
M21B-LITEXP-7473	M21B-DOWNSTREAM:02695	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										ANK2/ankyrin-B-SCN2A/Nav1.2 documented generic_functional_readout	AnkB-Nav12-dendritic-targeting	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002714;M21B-EVID-002657;M21B-DOWNSTREAM-EVID:004065;PMCID:PMC11097922	M21B-LITEXP-7473	M21B-DOWNSTREAM-EVID:004065	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMCID:PMC11097922	Review lead: PMCID:PMC12301888, ankyrin-B review; review-cited primary: PMCID:PMC11097922; primary locator: PMCID:PMC11097922	Primary-supported claim: The review cites endogenous ankyrin-B association with Nav1.2 and dendritic targeting. Primary model/assay: Mouse neocortical pyramidal neurons; endogenous co-immunoprecipitation, ankyrin-binding-motif deletion and dendritic-excitability assays	Keep distinct from ankyrin-G/AIS biology and preserve the Nav1.2 delta9 motif boundary. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse	Mouse neocortical pyramidal neurons; endogenous co-immunoprecipitation, ankyrin-binding-motif deletion and dendritic-excitability assays	not_reported	unknown	direct_edge	LITEXP:003354
M21B-LITEXP-7474	M21B-DOWNSTREAM:02708	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										F-actin exposed on necrotic cells-CLEC9A/DNGR1 documented generic_functional_readout	F-actin-CLEC9A-cross-presentation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002773;M21B-EVID-002716;M21B-DOWNSTREAM-EVID:004078;PMID:22483800; PMID:22483802	M21B-LITEXP-7474	M21B-DOWNSTREAM-EVID:004078	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:22483800; PMID:22483802	Review lead: PMCID:PMC4869833, Cytoskeleton in cell-autonomous immunity review; review-cited primary: PMID:22483800; PMID:22483802; primary locator: PMID:22483800; PMID:22483802	Primary-supported claim: The review cites primary evidence that externalized F-actin on damaged cells binds DNGR-1/CLEC9A and supports receptor-dependent cross-presentation. Primary model/assay: Mouse and human cDC1 systems; recombinant CLEC9A, damaged-cell binding, actin-complex structure and cross-presentation assays	Preserve externalized F-actin/myosin-associated ligand and cDC1 cross-presentation context; do not generalize to phagocytosis or SCI glia, and make no terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human; mouse	Mouse and human cDC1 systems; recombinant CLEC9A, damaged-cell binding, actin-complex structure and cross-presentation assays	not_reported	activating	direct_edge	LITEXP:003355
M21B-LITEXP-7475	M21B-DOWNSTREAM:02713	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										KCNIP3-KCND3 documented generic_functional_readout	KCNIP3-Kv4.3-channel-modulation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002795;M21B-EVID-002738;M21B-DOWNSTREAM-EVID:004083;PMID:25228688; PMCID:PMC4231695	M21B-LITEXP-7475	M21B-DOWNSTREAM-EVID:004083	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:25228688; PMCID:PMC4231695	Review lead: PMCID:PMC10377897, Kv4 auxiliary-subunit review; review-cited primary: PMID:25228688; PMCID:PMC4231695; primary locator: PMID:25228688; PMCID:PMC4231695	Primary-supported claim: The review cites primary structural and biophysical evidence that KChIP3/KCNIP3 binds and modulates Kv4.3/KCND3 gating. Primary model/assay: Fluorescence, ITC, docking, mutant and channel-gating assays	Promote direct auxiliary-channel association/gating modulation in the in-vitro system; no native stoichiometry or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	as stated in primary model/assay	Fluorescence, ITC, docking, mutant and channel-gating assays	not_reported	unknown	direct_edge	LITEXP:003356
M21B-LITEXP-7476	M21B-DOWNSTREAM:02719	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										LRIT1-GRM6 documented generic_functional_readout	LRIT1-GRM6-retinal-transsynaptic	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002807;M21B-EVID-002750;M21B-DOWNSTREAM-EVID:004089;PMID:29590623; PMCID:PMC5902029	M21B-LITEXP-7476	M21B-DOWNSTREAM-EVID:004089	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:29590623; PMCID:PMC5902029	Review lead: PMCID:PMC6742926, adhesion GPCR complex review; review-cited primary: PMID:29590623; PMCID:PMC5902029; primary locator: PMID:29590623; PMCID:PMC5902029	Primary-supported claim: The review cites primary mouse retinal co-IP, knockout, ERG and visual-adaptation evidence for LRIT1-GRM6 transsynaptic association. Primary model/assay: Mouse retina co-IP, knockout, electroretinography and visual-adaptation assays	Preserve cone-bipolar retinal synapse context and no SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse	Mouse retina co-IP, knockout, electroretinography and visual-adaptation assays	not_reported	unknown	direct_edge	LITEXP:003357
M21B-LITEXP-7477	M21B-DOWNSTREAM:02722	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										TNR/tenascin-R-PTPRZ1/phosphacan documented generic_functional_readout	TNR-PTPRZ1-perineuronal-net-organization	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002819;M21B-EVID-002762;M21B-DOWNSTREAM-EVID:004092;PMCID:PMC10371798	M21B-LITEXP-7477	M21B-DOWNSTREAM-EVID:004092	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMCID:PMC10371798	Review lead: PMCID:PMC6548002, PTPRZ1 review; review-cited primary: PMCID:PMC10371798; primary locator: PMCID:PMC10371798	Primary-supported claim: The review cites primary AlphaScreen, co-crystal, mutational, and Ptprz1-null cortical-culture evidence for tenascin-R binding to PTPRZ/phosphacan and organizing perineuronal-net architecture. Primary model/assay: AlphaScreen, co-crystal and mutational interaction mapping; Ptprz1-null cortical cultures and phosphacan rescue with perineuronal-net architecture readouts	Rescue implicates secreted phosphacan; do not infer a generic transmembrane PTPRZ intracellular relay. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	as stated in primary model/assay	AlphaScreen, co-crystal and mutational interaction mapping; Ptprz1-null cortical cultures and phosphacan rescue with perineuronal-net architecture readouts	not_reported	unknown	direct_edge	LITEXP:003358
M21B-LITEXP-7478	M21B-DOWNSTREAM:03164	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										WNT9B-MUSK/MuSK documented generic_functional_readout	WNT9B-MuSK-NMJ	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E006656;M21B-EVID-006599;M21B-DOWNSTREAM-EVID:004537;PMID:22309736; PMCID:PMC3296622; DOI:10.1186/1756-6606-5-7	M21B-LITEXP-7478	M21B-DOWNSTREAM-EVID:004537	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:22309736; PMCID:PMC3296622; DOI:10.1186/1756-6606-5-7	Review lead: PMCID:PMC4627850, Structural mechanisms of the agrin-LRP4-MuSK signaling pathway in neuromuscular junction differentiation, Wnt-MuSK section; PMCID:PMC6966886, Dissecting the Extracellular Complexity of Neuromuscular Junction Organizers, Wnt ligand section; review-cited primary: PMID:22309736; PMCID:PMC3296622; primary locator: PMID:22309736; PMCID:PMC3296622; DOI:10.1186/1756-6606-5-7	Primary-supported claim: The reviews cite the primary mammalian Wnt screen as supporting direct interaction of Wnt9b with the MuSK Frizzled-like CRD in the set of Wnts that stimulate agrin-independent AChR clustering. Primary model/assay: Mouse C2C12 myotubes and recombinant MuSK extracellular-domain/CRD systems; Wnt9b screen, MuSK-CRD interaction context, agrin-independent AChR-clustering readouts and LRP4-dependent comparison	Promote only the reported Wnt9b-MuSK binding/recognition and AChR-clustering screen context; direct site-specific activation was not separately isolated for Wnt9b, so do not upgrade beyond the stated layer or infer SCI/terminal-TF output. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse	Mouse C2C12 myotubes and recombinant MuSK extracellular-domain/CRD systems; Wnt9b screen, MuSK-CRD interaction context, agrin-independent AChR-clustering readouts and LRP4-dependent comparison	not_reported	unknown	direct_edge	LITEXP:003359
M21B-LITEXP-7479	M21B-DOWNSTREAM:03165	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										WNT10B-MUSK/MuSK documented generic_functional_readout	WNT10B-MuSK-NMJ	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E006657;M21B-EVID-006600;M21B-DOWNSTREAM-EVID:004538;PMID:22309736; PMCID:PMC3296622; DOI:10.1186/1756-6606-5-7	M21B-LITEXP-7479	M21B-DOWNSTREAM-EVID:004538	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:22309736; PMCID:PMC3296622; DOI:10.1186/1756-6606-5-7	Review lead: PMCID:PMC4627850, Structural mechanisms of the agrin-LRP4-MuSK signaling pathway in neuromuscular junction differentiation, Wnt-MuSK section; PMCID:PMC6966886, Dissecting the Extracellular Complexity of Neuromuscular Junction Organizers, Wnt ligand section; review-cited primary: PMID:22309736; PMCID:PMC3296622; primary locator: PMID:22309736; PMCID:PMC3296622; DOI:10.1186/1756-6606-5-7	Primary-supported claim: The reviews cite the primary mammalian Wnt screen as supporting direct interaction of Wnt10b with the MuSK Frizzled-like CRD in the set of Wnts that stimulate agrin-independent AChR clustering. Primary model/assay: Mouse C2C12 myotubes and recombinant MuSK extracellular-domain/CRD systems; Wnt10b screen, MuSK-CRD interaction context, agrin-independent AChR-clustering readouts and LRP4-dependent comparison	Promote only the reported Wnt10b-MuSK binding/recognition and AChR-clustering screen context; direct site-specific activation was not separately isolated for Wnt10b, so do not upgrade beyond the stated layer or infer SCI/terminal-TF output. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse	Mouse C2C12 myotubes and recombinant MuSK extracellular-domain/CRD systems; Wnt10b screen, MuSK-CRD interaction context, agrin-independent AChR-clustering readouts and LRP4-dependent comparison	not_reported	unknown	direct_edge	LITEXP:003360
