path_expression	route_tier	missing_layers	intracellular_status	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	output_evidence_type	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	route_evidence_id
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0484	M21B-DOWNSTREAM:00596	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE10642	SST-14/SST-28	M21B-E001398	NODE10651	SSTR3/somatostatin receptor 3	M21B-E001879	NODE04268	GNAI	SST-SSTR3-GNAI-associated inhibition of dopamine-stimulated cAMP output	SST-SSTR3-GNAI-cAMP-output	composite_primary_gpcr_route_output	M21B-E001398;M21B-EVID-001341;M21B-DOWNSTREAM-EVID:001034;M21B-E001879;M21B-EVID-001822;PMID:1337145	M21B-DOWNSTREAM-EVID:001034	second_messenger_readout	human	Human SSTR3 in COS-1 cells; SST-14/SST-28 binding and dopamine-stimulated adenylyl cyclase inhibition	Extracellular SST-14/SST-28 engagement of plasma-membrane SSTR3; GNAI-associated continuation with adenylyl-cyclase inhibition	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports SST-14/SST-28 binding to cloned human SSTR3 and dose-dependent inhibition of dopamine-stimulated cAMP, indicating receptor coupling to adenylyl cyclase. The overlay connects that measured output to the existing GNAI continuation without asserting a terminal transcriptional endpoint.	SST-14/SST-28 binding and inhibition of dopamine-stimulated cAMP in COS-1 cells expressing human SSTR3	activating	PMID:1337145	Primary ligand-receptor and receptor-output study	Primary evidence supports SST-14/SST-28 binding to cloned human SSTR3 and dose-dependent inhibition of dopamine-stimulated cAMP, indicating receptor coupling to adenylyl cyclase. The overlay connects that measured output to the existing GNAI continuation without asserting a terminal transcriptional endpoint.	Preserve cloned human SSTR3 and COS-1 coexpression context; do not infer universal GNAI coupling, endogenous tissue response, SCI-specific function or terminal gene expression.	LITEXP:000484
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0485	M21B-DOWNSTREAM:00598	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE10642	SST-14/SST-28	M21B-E001400	NODE10655	SSTR5/somatostatin receptor 5	M21B-E001881	NODE04268	GNAI	SST-SSTR5-GNAI-associated inhibition of forskolin-stimulated cAMP output	SST-SSTR5-GNAI-cAMP-output	composite_primary_gpcr_route_output	M21B-E001400;M21B-EVID-001343;M21B-DOWNSTREAM-EVID:001036;M21B-E001881;M21B-EVID-001824;PMID:7908405	M21B-DOWNSTREAM-EVID:001036	second_messenger_readout	human	Human SSTR5 in COS-7 cells; SST-14/SST-28 binding and forskolin-stimulated adenylyl cyclase inhibition	Extracellular SST-14/SST-28 engagement of plasma-membrane SSTR5; GNAI-associated continuation with adenylyl-cyclase inhibition	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports SST-14/SST-28 binding to cloned human SSTR5, pertussis-toxin-sensitive G-protein coupling and inhibition of forskolin-stimulated cAMP. The overlay connects this measured output to the existing GNAI continuation without asserting a terminal transcriptional endpoint.	SST-14/SST-28 binding, pertussis-toxin-sensitive receptor coupling and inhibition of forskolin-stimulated cAMP in COS-7 cells	activating	PMID:7908405	Primary ligand-receptor and receptor-output study	Primary evidence supports SST-14/SST-28 binding to cloned human SSTR5, pertussis-toxin-sensitive G-protein coupling and inhibition of forskolin-stimulated cAMP. The overlay connects this measured output to the existing GNAI continuation without asserting a terminal transcriptional endpoint.	Preserve SST-28 preference, cloned human SSTR5 and COS-7 context; do not infer universal GNAI coupling, endogenous pituitary response, SCI-specific function or terminal gene expression.	LITEXP:000485
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0486	M21B-DOWNSTREAM:00603	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE01525	Calcitonin	M21B-E001405	NODE01528	CALCR/calcitonin receptor	M21B-E004394	NODE04283	GNAS	calcitonin-CALCR-GNAS-associated cAMP output	calcitonin-CALCR-GNAS-cAMP-output	composite_primary_gpcr_route_output	M21B-E001405;M21B-EVID-001348;M21B-DOWNSTREAM-EVID:001041;M21B-E004394;M21B-EVID-004337;PMID:7769107	M21B-DOWNSTREAM-EVID:001041	second_messenger_readout	human	Human CALCR isoforms in COS cells; calcitonin binding and cAMP assays	Extracellular calcitonin engagement of plasma-membrane CALCR; GNAS-associated continuation with cAMP output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports calcitonin binding to cloned human CALCR isoforms and receptor-dependent cAMP accumulation, with isoform-specific differences in ligand response. The overlay connects this output to the existing GNAS continuation while retaining the isoform boundary.	Calcitonin binding and receptor-dependent cAMP assays in cloned human skeletal calcitonin-receptor isoforms expressed in COS cells	activating	PMID:7769107	Primary ligand-receptor and receptor-output study	Primary evidence supports calcitonin binding to cloned human CALCR isoforms and receptor-dependent cAMP accumulation, with isoform-specific differences in ligand response. The overlay connects this output to the existing GNAS continuation while retaining the isoform boundary.	Preserve human CALCR isoform and COS-cell context and the distinct intracellular-domain effects on signaling; do not infer universal GNAS coupling, endogenous bone response, SCI-specific function or terminal gene expression.	LITEXP:000486
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0487	M21B-DOWNSTREAM:00608	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE02465	CRH	M21B-E001411	NODE02475	CRHR2/CRH receptor 2	M21B-E003359	NODE04283	GNAS	CRH-CRHR2-GNAS-associated adenylyl-cyclase output	CRH-CRHR2-GNAS-adenylyl-cyclase-output	composite_primary_gpcr_route_output	M21B-E001411;M21B-EVID-001354;M21B-DOWNSTREAM-EVID:001048;M21B-E003359;M21B-EVID-003302;PMID:7846062	M21B-DOWNSTREAM-EVID:001048	second_messenger_readout	rat	Rat CRHR2 in Ltk-negative cells; CRH/sauvagine binding and adenylyl-cyclase activation assays	Extracellular CRH engagement of plasma-membrane CRHR2; GNAS-associated continuation with adenylyl-cyclase output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports CRH and CRH-related peptide activation of cloned rat CRHR2 with dose-dependent adenylyl-cyclase stimulation. The overlay connects the measured receptor output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	CRH/sauvagine binding and dose-dependent adenylyl-cyclase activation in mouse Ltk-negative cells expressing rat CRHR2	activating	PMID:7846062	Primary ligand-receptor and receptor-output study	Primary evidence supports CRH and CRH-related peptide activation of cloned rat CRHR2 with dose-dependent adenylyl-cyclase stimulation. The overlay connects the measured receptor output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve rat CRHR2, ligand-rank-order and Ltk-negative-cell context; do not infer universal GNAS coupling, endogenous hypothalamic function, SCI-specific function or terminal gene expression.	LITEXP:000487
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0488	M21B-DOWNSTREAM:00609	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE07790	Neurokinin A	M21B-E001413	NODE10841	TACR2/NK2R neurokinin-2 receptor	M21B-E003347	NODE04282	GNAQ/GNA11	neurokinin-A-TACR2-GNAQ/GNA11-associated IP3 and lipid-mediator output	neurokinin-A-TACR2-GNAQ-GNA11-IP3-output	composite_primary_gpcr_route_output	M21B-E001413;M21B-EVID-001356;M21B-DOWNSTREAM-EVID:001049;M21B-E003347;M21B-EVID-003290;PMID:9826060	M21B-DOWNSTREAM-EVID:001049	second_messenger_readout	human	Human TACR2/NK2R in stable CHO cells; NKA binding, IP3 formation, arachidonic-acid/PGE2 release and antagonist controls	Extracellular NKA engagement of plasma-membrane TACR2/NK2R; GNAQ/GNA11-associated PLC/IP3 and lipid-mediator output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports NKA binding and activation of recombinant human TACR2/NK2R with rapid IP3 formation and independent arachidonic-acid/PGE2 release pathways. The overlay connects the PLC/IP3 output to the existing GNAQ/GNA11 continuation while preserving the parallel pathway observation.	Neurokinin A binding, IP3 formation and arachidonic-acid/PGE2 release in stable CHO cells expressing human TACR2/NK2R	activating	PMID:9826060	Primary ligand-receptor and receptor-output study	Primary evidence supports NKA binding and activation of recombinant human TACR2/NK2R with rapid IP3 formation and independent arachidonic-acid/PGE2 release pathways. The overlay connects the PLC/IP3 output to the existing GNAQ/GNA11 continuation while preserving the parallel pathway observation.	Preserve recombinant CHO-cell, antagonist and independently coupled PLC/PLA2 contexts; do not infer a single exclusive intracellular route, SCI-specific function or terminal gene expression.	LITEXP:000488
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0489	M21B-DOWNSTREAM:00610	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE07791	Neurokinin B	M21B-E001414	NODE10843	TACR3/NK3R neurokinin-3 receptor	M21B-E003348	NODE04282	GNAQ/GNA11	neurokinin-B-TACR3-GNAQ/GNA11-associated phosphoinositide output	neurokinin-B-TACR3-GNAQ-GNA11-phosphoinositide-output	composite_primary_gpcr_route_output	M21B-E001414;M21B-EVID-001357;M21B-DOWNSTREAM-EVID:001050;M21B-E003348;M21B-EVID-003291;PMID:8117304	M21B-DOWNSTREAM-EVID:001050	second_messenger_readout	human	Human TACR3/NK3R in transfected CHO cells; [Pro7]-NKB-stimulated inositol-phospholipid turnover and antagonist competition	Extracellular NKB engagement of plasma-membrane TACR3/NK3R; GNAQ/GNA11-associated phosphoinositide output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports [Pro7]-NKB activation of cloned human TACR3/NK3R with concentration-dependent inositol-phospholipid turnover and competitive antagonist blockade. The overlay connects this measured second-messenger output to the existing GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	[Pro7]-neurokinin B stimulation, receptor binding and antagonist competition in CHO cells transfected with human TACR3/NK3R cDNA	activating	PMID:8117304	Primary ligand-receptor and receptor-output study	Primary evidence supports [Pro7]-NKB activation of cloned human TACR3/NK3R with concentration-dependent inositol-phospholipid turnover and competitive antagonist blockade. The overlay connects this measured second-messenger output to the existing GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	Preserve the peptide analogue, human CHO-transfection and species-dependent antagonist context; do not infer universal GNAQ/GNA11 coupling, endogenous tissue response, SCI-specific function or terminal gene expression.	LITEXP:000489
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0490	M21B-DOWNSTREAM:00611	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE06909	Melatonin	M21B-E001416	NODE07543	MTNR1A/MT1 melatonin receptor	M21B-E001886	NODE04268	GNAI	melatonin-MTNR1A-GNAI-associated inhibition of forskolin-stimulated cAMP output	melatonin-MTNR1A-GNAI-cAMP-output	composite_primary_gpcr_route_output	M21B-E001416;M21B-EVID-001359;M21B-DOWNSTREAM-EVID:001051;M21B-E001886;M21B-EVID-001829;PMID:10696085	M21B-DOWNSTREAM-EVID:001051	second_messenger_readout	human	Human MTNR1A/MT1 stably expressed in CHO cells; melatonin binding, cAMP inhibition and pertussis-toxin assays	Extracellular melatonin engagement of plasma-membrane MTNR1A/MT1; GNAI-associated continuation with inhibition of forskolin-stimulated cAMP	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports melatonin binding to recombinant human MTNR1A/MT1 and concentration-dependent inhibition of forskolin-stimulated cAMP that is abolished by pertussis toxin. The overlay connects this output to the existing GNAI continuation without asserting a terminal transcriptional endpoint.	Melatonin binding and concentration-dependent inhibition of forskolin-stimulated cAMP in recombinant human MTNR1A/MT1 CHO cells	activating	PMID:10696085	Primary ligand-receptor and receptor-output study	Primary evidence supports melatonin binding to recombinant human MTNR1A/MT1 and concentration-dependent inhibition of forskolin-stimulated cAMP that is abolished by pertussis toxin. The overlay connects this output to the existing GNAI continuation without asserting a terminal transcriptional endpoint.	Preserve recombinant CHO-cell and PTX-sensitive pharmacology context; do not infer universal GNAI coupling, endogenous circadian-tissue response, SCI-specific function or terminal gene expression.	LITEXP:000490
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0491	M21B-DOWNSTREAM:00612	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE06909	Melatonin	M21B-E001417	NODE07545	MTNR1B/MT2 melatonin receptor	M21B-E001887	NODE04268	GNAI	melatonin-MTNR1B-GNAI-associated inhibition of forskolin-stimulated cAMP output	melatonin-MTNR1B-GNAI-cAMP-output	composite_primary_gpcr_route_output	M21B-E001417;M21B-EVID-001360;M21B-DOWNSTREAM-EVID:001052;M21B-E001887;M21B-EVID-001830;PMID:10696085	M21B-DOWNSTREAM-EVID:001052	second_messenger_readout	human	Human MTNR1B/MT2 stably expressed in CHO cells; melatonin binding, cAMP inhibition and pertussis-toxin assays	Extracellular melatonin engagement of plasma-membrane MTNR1B/MT2; GNAI-associated continuation with inhibition of forskolin-stimulated cAMP	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports melatonin binding to recombinant human MTNR1B/MT2 and concentration-dependent inhibition of forskolin-stimulated cAMP that is abolished by pertussis toxin. The overlay connects this output to the existing GNAI continuation while retaining subtype-specific pharmacology.	Melatonin binding and concentration-dependent inhibition of forskolin-stimulated cAMP in recombinant human MTNR1B/MT2 CHO cells	activating	PMID:10696085	Primary ligand-receptor and receptor-output study	Primary evidence supports melatonin binding to recombinant human MTNR1B/MT2 and concentration-dependent inhibition of forskolin-stimulated cAMP that is abolished by pertussis toxin. The overlay connects this output to the existing GNAI continuation while retaining subtype-specific pharmacology.	Preserve recombinant CHO-cell, PTX-sensitive and subtype-selective antagonist context; do not infer universal GNAI coupling, endogenous circadian-tissue response, SCI-specific function or terminal gene expression.	LITEXP:000491
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0492	M21B-DOWNSTREAM:00620	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE09319	Prokineticin-1	M21B-E001432	NODE09323	PROKR1/PKR1	M21B-E003339	NODE04282	GNAQ/GNA11	prokineticin-1-PROKR1-GNAQ/GNA11-associated calcium and cAMP output	prokineticin-1-PROKR1-GNAQ-GNA11-calcium-output	composite_primary_gpcr_route_output	M21B-E001432;M21B-EVID-001375;M21B-DOWNSTREAM-EVID:001064;M21B-E003339;M21B-EVID-003282;PMID:15772293	M21B-DOWNSTREAM-EVID:001064	second_messenger_readout	mammalian	Mammalian cells expressing PKR1/PKR2; PK1 stimulation of intracellular calcium and cAMP responses	Extracellular prokineticin-1 engagement of plasma-membrane PROKR1/PKR1; GNAQ/GNA11-associated calcium and cAMP output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports prokineticin-1 activation of PROKR1/PKR1-expressing cells with intracellular calcium and cAMP responses. The overlay connects one graph-supported GNAQ/GNA11 continuation to the measured receptor-proximal output without asserting a terminal transcriptional endpoint.	Prokineticin-1 stimulation, receptor-selective calcium responses and cAMP assays in mammalian PKR-expressing cells	activating	PMID:15772293	Primary ligand-receptor and receptor-output study	Primary evidence supports prokineticin-1 activation of PROKR1/PKR1-expressing cells with intracellular calcium and cAMP responses. The overlay connects one graph-supported GNAQ/GNA11 continuation to the measured receptor-proximal output without asserting a terminal transcriptional endpoint.	Preserve mammalian expression-system, receptor-selectivity and ligand-processing context; do not infer universal GNAQ/GNA11 coupling, endogenous tissue response, SCI-specific function or terminal gene expression.	LITEXP:000492
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0493	M21B-DOWNSTREAM:00623	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE09319	Prokineticin-1	M21B-E001435	NODE09325	PROKR2/PKR2	M21B-E003341	NODE04282	GNAQ/GNA11	prokineticin-1-PROKR2-GNAQ/GNA11-associated calcium and cAMP output	prokineticin-1-PROKR2-GNAQ-GNA11-calcium-output	composite_primary_gpcr_route_output	M21B-E001435;M21B-EVID-001378;M21B-DOWNSTREAM-EVID:001067;M21B-E003341;M21B-EVID-003284;PMID:15772293	M21B-DOWNSTREAM-EVID:001067	second_messenger_readout	mammalian	Mammalian cells expressing PKR1/PKR2; PK1 stimulation of intracellular calcium and cAMP responses	Extracellular prokineticin-1 engagement of plasma-membrane PROKR2/PKR2; GNAQ/GNA11-associated calcium and cAMP output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports prokineticin-1 activation of PROKR2/PKR2-expressing cells with intracellular calcium and cAMP responses. The overlay connects one graph-supported GNAQ/GNA11 continuation to the measured receptor-proximal output while preserving the comparative receptor-selectivity boundary.	Prokineticin-1 stimulation, receptor-selective calcium responses and cAMP assays in mammalian PKR-expressing cells	activating	PMID:15772293	Primary ligand-receptor and receptor-output study	Primary evidence supports prokineticin-1 activation of PROKR2/PKR2-expressing cells with intracellular calcium and cAMP responses. The overlay connects one graph-supported GNAQ/GNA11 continuation to the measured receptor-proximal output while preserving the comparative receptor-selectivity boundary.	Preserve mammalian expression-system, receptor-selectivity and ligand-processing context; do not infer universal GNAQ/GNA11 coupling, endogenous tissue response, SCI-specific function or terminal gene expression.	LITEXP:000493
