evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch032_regulator_arhgap35	arhgap35	ARHGAP35	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	Rho-family GTPase-activating protein and cytoskeletal/transcriptional regulator; not a sequence-specific TF	RhoGAP, actin/cytoskeletal and transcriptional-complex annotations	Rho-family GTPase-activating protein and cytoskeletal/transcriptional regulator; not a sequence-specific TF; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=ARHGAP35%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3AARHGAP35	noncanonical RhoGAP/transcriptional-regulator capacity only	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch032_regulator_ptpn18	ptpn18	PTPN18	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	protein tyrosine phosphatase; not a sequence-specific TF	phosphatase, receptor and signaling annotations	protein tyrosine phosphatase; not a sequence-specific TF; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=PTPN18%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3APTPN18	noncanonical phosphatase/signaling capacity only	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch032_regulator_tox3	tox3	TOX3/Tox3	mouse	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	HMG-box family transcriptional regulator; exact queued targets not validated	DNA-binding/regulatory and neuronal/immune expression annotations	HMG-box family transcriptional regulator; exact queued targets not validated; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=Tox3%5BGene+Name%5D+AND+Mus+musculus%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ATox3	regulator-level evidence only; target pair pending	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch032_regulator_myo1c	myo1c	MYO1C	mouse	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	class I myosin motor and membrane/cytoskeletal protein; not a TF	actin motor, membrane trafficking and protein-interaction assays	class I myosin motor and membrane/cytoskeletal protein; not a TF; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=Myo1c%5BGene+Name%5D+AND+Mus+musculus%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3AMyo1c	noncanonical motor/cytoskeletal capacity only	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch032_regulator_srpk2	srpk2	SRPK2	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	serine/arginine-rich protein kinase controlling RNA splicing; not a TF	kinase, SR-protein phosphorylation and splicing assays	serine/arginine-rich protein kinase controlling RNA splicing; not a TF; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=SRPK2%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ASRPK2	noncanonical RNA-processing capacity; ACSS2 edge routed separately	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch032_regulator_skp2	skp2	SKP2	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	F-box substrate-recognition component of an SCF ubiquitin ligase; not a TF	ubiquitin ligase, cell-cycle and substrate-stability assays	F-box substrate-recognition component of an SCF ubiquitin ligase; not a TF; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=SKP2%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ASKP2	noncanonical protein/cell-cycle capacity only	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch032_regulator_phc1	phc1	PHC1/Phc1	mouse	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	Polycomb-group chromatin-complex component; not a sequence-specific TF	PRC1, chromatin architecture and DNA-damage annotations	Polycomb-group chromatin-complex component; not a sequence-specific TF; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=Phc1%5BGene+Name%5D+AND+Mus+musculus%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3APhc1	noncanonical chromatin-complex capacity only	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch032_regulator_flii	flii	FLII/Flii	mouse	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	actin-remodeling protein and transcriptional cofactor; not a standalone TF	actin, cofactor-interaction and inflammatory-expression assays	actin-remodeling protein and transcriptional cofactor; not a standalone TF; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=Flii%5BGene+Name%5D+AND+Mus+musculus%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3AFlii	noncanonical cytoskeletal/cofactor capacity only	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch032_regulator_npat	npat	NPAT	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	cell-cycle and histone-gene transcriptional regulator/cofactor; strict TF role unresolved	histone-locus, cell-cycle and chromatin-complex assays	cell-cycle and histone-gene transcriptional regulator/cofactor; strict TF role unresolved; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=NPAT%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ANPAT	noncanonical nuclear/chromatin capacity only	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch032_regulator_wdhd1	wdhd1	WDHD1	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	DNA-replication and genome-maintenance protein; not a TF	replication, centrosome and genome-maintenance annotations	DNA-replication and genome-maintenance protein; not a TF; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=WDHD1%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3AWDHD1	noncanonical genome-maintenance capacity only	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
