expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	context_scope	source_scope	primary_locator	citation_note	curation_status	evidence_summary	limitations	route_evidence_id
M21B-LITEXP-3863	M21B-DOWNSTREAM:01062	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	secreted_protein_or_release downstream readout			Noelin1-AMPAR-extracellular-anchoring	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-002552	M21B-LITEXP-3863	M21B-DOWNSTREAM-EVID:001720	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	secreted_protein_or_release	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:30067977; PMCID:PMC6088136	Primary evidence record M21B-DOWNSTREAM-EVID:001720; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Noelin1/Olfactomedin-1 as a secreted AMPA-receptor interactant; the cited primary reports high-affinity direct interaction with the GluA2 N-terminal domain, secretion, GluA1/GluA2-containing receptor mobility effects and bounded short-term-plasticity consequences. Primary model/assay: Mouse and rat primary neuronal systems, recombinant Noelin1-conditioned medium and heterologous GluA1/GluA2 AMPA-receptor systems; SPR, chemical crosslinking/mass spectrometry, co-localization, single-particle tracking, conditioned-medium rescue and synaptic physiology	Represent secreted Noelin1 binding to AMPA-receptor N-terminal domains and bounded lateral-mobility/plasticity effects; preserve direct GluA2 crosslink evidence, GluA1-containing functional context, extracellular-matrix dependence and no fixed stoichiometry, SCI or terminal-TF inference.	LITEXP:003893
M21B-LITEXP-3864	M21B-DOWNSTREAM:01063	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	secreted_protein_or_release downstream readout			NPTX1-GluA4-synaptic-recruitment	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-002555	M21B-LITEXP-3864	M21B-DOWNSTREAM-EVID:001722	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	secreted_protein_or_release	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:17610819	Primary evidence record M21B-DOWNSTREAM-EVID:001722; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify secreted NPTX1/NP1 as an extracellular AMPA-receptor scaffold; the cited primary maps direct interaction of the GluA4 N-terminal domain with NP1 and shows NPTX-dependent GluA4 recruitment to reconstituted synapses. Primary model/assay: Rat neuronal coculture/artificial-synapse systems and recombinant or expressed NP1/GluA4 constructs; binding and N-terminal interaction assays, neuronal pentraxin knockdown/knockout and GluA4 synaptic-targeting readouts	Represent NPTX1/NP1 as a secreted extracellular scaffold for direct GluA4 N-terminal interaction and synaptic recruitment; preserve NPTXR/ECM multicomponent context, interneuron/synapse specificity and no fixed stoichiometry, SCI or terminal-TF inference.	LITEXP:003894
M21B-LITEXP-3865	M21B-DOWNSTREAM:01064	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	secreted_protein_or_release downstream readout			NPTX2-AMPAR-extracellular-clustering	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-002556	M21B-LITEXP-3865	M21B-DOWNSTREAM-EVID:001723	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	secreted_protein_or_release	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:10399937; PMID:12895424	Primary evidence record M21B-DOWNSTREAM-EVID:001723; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify secreted NPTX2/NARP as an extracellular AMPA-receptor clustering factor; the cited primaries show NARP coaggregation with AMPA-receptor subunits and that NARP/NP1 pentraxin domains mediate AMPA-receptor association and excitatory-synapse clustering. Primary model/assay: Mouse and rat hippocampal/cortical/spinal neuronal systems, HEK293T and recombinant NARP/AMPAR constructs; coaggregation, cell-surface clustering, pentraxin-domain association, coculture synaptogenesis and synaptic readouts	Represent NPTX2/NARP as a secreted pentraxin scaffold associated with AMPA-receptor N-terminal domains and receptor clustering; preserve NPTX1 heterocomplex, extracellular-matrix and subunit-context boundaries, with no fixed stoichiometry, SCI or terminal-TF inference.	LITEXP:003895
M21B-LITEXP-3866	M21B-DOWNSTREAM:01065	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	translocation_or_localization_readout downstream readout			PLXNA4-GluA2-retrograde-dendritic-trafficking	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-002561	M21B-LITEXP-3866	M21B-DOWNSTREAM-EVID:001724	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:24599038; PMCID:PMC5160031	Primary evidence record M21B-DOWNSTREAM-EVID:001724; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify PlexinA4 as a Sema3A-receptor component that directly associates with GluA2; the cited primary maps the PlexA4 IPT-domain interaction and shows Sema3A/PlexA4-dependent retrograde GluA2 dendritic localization and neuronal patterning. Primary model/assay: Mouse and rat hippocampal neurons, HEK293T PlexA4/GluA2 systems and mouse developmental models; co-immunoprecipitation, IPT-domain deletion/mapping, proximity ligation, Sema3A stimulation, knockdown and dendritic localization/patterning assays	Represent PlexinA4 as a cis-associated GluA2 partner in the Sema3A retrograde trafficking context; preserve the IPT-domain and retrograde-transport boundaries, and do not infer a direct Sema3A-GluA2 edge, fixed receptor stoichiometry, SCI or terminal-TF output.	LITEXP:003896
M21B-LITEXP-3867	M21B-DOWNSTREAM:01072	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	translocation_or_localization_readout downstream readout			TOMT-TMC2-hair-cell-trafficking	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-002575	M21B-LITEXP-3867	M21B-DOWNSTREAM-EVID:001732	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:28504928; PMID:28534737	Primary evidence record M21B-DOWNSTREAM-EVID:001732; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify TOMT as a factor required for proper TMC2 localization/assembly; the cited primary studies show TOMT-dependent transport/localization of TMC2 in hair-cell mechanotransduction models, without a clean direct TOMT-TMC2 binding assay. Primary model/assay: Mouse and zebrafish hair cells and HEK293/heterologous TOMT-TMC systems; TMC2 localization, TOMT perturbation/rescue, hair-bundle imaging and mechanotransduction-current assays	Encode this as TOMT-dependent TMC2 trafficking/localization modulation, not direct binary binding; preserve hair-cell and species limits, with no SCI or terminal-TF inference.	LITEXP:003897
M21B-LITEXP-3868	M21B-DOWNSTREAM:01076	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cleavage_or_processing_readout downstream readout			CACNA2D1-CACNA1B-CaV2.2-auxiliary-complex	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-002583	M21B-LITEXP-3868	M21B-DOWNSTREAM-EVID:001739	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cleavage_or_processing_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:27782881; PMCID:PMC5092059	Primary evidence record M21B-DOWNSTREAM-EVID:001739; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify alpha2delta-1 as an auxiliary subunit that associates with and traffics CaV2.2; the cited primary shows preferential co-immunoprecipitation of cleaved alpha2delta-1 with CaV2.2 and alpha2delta-dependent trafficking/activation in neuronal systems. Primary model/assay: Rat tsA-201 cells and cultured hippocampal neurons; CaV2.2/beta1b with wild-type or cleavage-site alpha2delta-1, co-immunoprecipitation, cell-surface/neurite trafficking, protease rescue and calcium-current/vesicular-release assays	Represent mature/cleaved alpha2delta-1 association with CaV2.2 in an auxiliary calcium-channel complex, with trafficking and activation support; preserve the proteolytic-maturation and neuronal heterologous-system boundaries, and do not infer generic channel stoichiometry, SCI function, or terminal-TF output.	LITEXP:003898
M21B-LITEXP-3869	M21B-DOWNSTREAM:01078	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	gene_expression_or_transcription downstream readout			MAP1B-SCN8A-Nav1.6-trafficking-complex	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-002586	M21B-LITEXP-3869	M21B-DOWNSTREAM-EVID:001744	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	gene_expression_or_transcription	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:22474336; PMCID:PMC3376516	Primary evidence record M21B-DOWNSTREAM-EVID:001744; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify Map1b as an N-terminal Nav1.6 interactor; the cited primary maps the interaction to the Nav1.6 N-terminus and shows increased surface delivery/current density with co-expression. Primary model/assay: Mammalian heterologous cells expressing Nav1.6 and Map1b, Nav1.6 N-terminal deletion/mutant constructs, co-immunoprecipitation and pull-down assays, surface-expression measurements and whole-cell sodium-current recordings	Preserve Map1b-to-Nav1.6 N-terminal trafficking interaction and heterologous-cell current-density evidence; no claim of a complete native AIS complex, SCI relevance, or terminal-TF output.	LITEXP:003899
M21B-LITEXP-3870	M21B-DOWNSTREAM:01079	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	gene_expression_or_transcription downstream readout			CALM1-SCN8A-Nav1.6-C-terminal-calcium-regulation	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-002587	M21B-LITEXP-3870	M21B-DOWNSTREAM-EVID:001745	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	gene_expression_or_transcription	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:12967988; PMCID:PMC6740705	Primary evidence record M21B-DOWNSTREAM-EVID:001745; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify calmodulin as an IQ-motif-binding Nav1.6 regulator; the cited primary demonstrates calcium-independent Nav1.6 C-terminal association and calmodulin-dependent effects on functional sodium-current expression. Primary model/assay: Purified GST-fused Nav1.6 C-terminal domains and calmodulin, biochemical binding assays, transfected mammalian cells expressing Nav1.6 with calmodulin perturbation, and sodium-current recordings	Preserve IQ-motif/C-terminal and calcium-state boundaries; calmodulin is a regulator rather than a pore subunit, and no SCI/terminal-TF inference is made.	LITEXP:003900
M21B-LITEXP-3871	M21B-DOWNSTREAM:01080	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	cellular_functional_readout downstream readout			SCN1B-SCN8A-Nav1.6-auxiliary-complex	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-002588	M21B-LITEXP-3871	M21B-DOWNSTREAM-EVID:001747	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:20133873; PMCID:PMC2836661	Primary evidence record M21B-DOWNSTREAM-EVID:001747; topology remains unresolved.	curated_primary_route	Primary-supported claim: The reviews identify beta1 as a Nav1.6 auxiliary/cell-adhesion subunit; the cited primary combines beta1/ Nav1.6 expression, beta1-null and rescue experiments, neurite outgrowth, AIS localization and resurgent-current readouts. Primary model/assay: Mouse Scn1b-null and wild-type cerebellar neurons, cultured neurite-outgrowth systems, Nav1.6/beta1 heterologous expression and rescue assays, immunolocalization and electrophysiological recordings	Preserve beta1 auxiliary/cell-adhesion and Nav1.6-dependent AIS, neurite and current phenotypes; the primary is functional reciprocity rather than a purified binary structure, so do not claim stoichiometry or SCI transfer.	LITEXP:003901
M21B-LITEXP-3872	M21B-DOWNSTREAM:01089	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped																	translocation_or_localization_readout downstream readout			SYNGAP1-PSD95-excitatory-PSD-scaffold	primary_literature_route_expansion	primary_downstream_output_annotation	M21B-EVID-002602	M21B-LITEXP-3872	M21B-DOWNSTREAM-EVID:001765	literature_expansion:bounded_downstream_output_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	Primary source-linked downstream readout; receptor and intracellular topology intentionally unresolved.	ambiguous_topology_primary_evidence	PMID:9581761	Primary evidence record M21B-DOWNSTREAM-EVID:001765; topology remains unresolved.	curated_primary_route	Primary-supported claim: The review identifies SynGAP as a PSD-95-associated synaptic RasGAP; the cited primary demonstrates PDZ-domain binding, in-vitro/in-vivo complex association and excitatory postsynaptic localization. Primary model/assay: Rat brain and heterologous mammalian cells; yeast two-hybrid/PDZ binding, co-immunoprecipitation, affinity assays and synaptic localization analyses	Preserve intracellular PDZ-scaffold association and bounded RasGAP context; no NMDAR causality, SCI or terminal-TF inference.	LITEXP:003902
