path_expression	route_tier	missing_layers	intracellular_status	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	output_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	source_chain_id	route_evidence_id
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1215	M21B-DOWNSTREAM:00928	ligand|receptor|intracellular_continuation|translocation_or_localization_readout	NODE10268	SHISA7/CKAMP59	M21B-E002419	NODE03920	GABRA2/GABA-A receptor alpha2 subunit	M21B-E002398	NODE04345	GPHN/gephyrin	SHISA7/CKAMP59-GABRA2/GABA-A receptor alpha2 subunit-GPHN/gephyrin GABRA2-gephyrin-collybistin-inhibitory-postsynapse output	GABRA2-gephyrin-collybistin-inhibitory-postsynapse	M21B-E002419;M21B-E002398;M21B-EVID-002362;M21B-EVID-002341;PMID:20622020; PMCID:PMC2937993	M21B-DOWNSTREAM-EVID:001525	translocation_or_localization_readout	rat	Rat GABA-A receptor alpha-subunit intracellular M3-M4 domains, gephyrin and collybistin in yeast, co-immunoprecipitation and transfected-cell colocalization assays; alpha2-mutant/chimera mapping and retina/neuronal comparator localization	SHISA7/CKAMP59-GABRA2/GABA-A receptor alpha2 subunit input; GABRA2/GABA-A receptor alpha2 subunit-GPHN/gephyrin receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing SHISA7/CKAMP59-GABRA2/GABA-A receptor alpha2 subunit input edge to the source-supported GABRA2/GABA-A receptor alpha2 subunit-GPHN/gephyrin continuation.	not_reported	unknown	PMID:20622020; PMCID:PMC2937993	Review lead: PMCID:PMC3166545, Emerging Themes in GABAergic Synapse Development; PMCID:PMC5253122, Regulation of GABAergic synapse development by postsynaptic membrane proteins; review-cited primary: PMID:20622020; PMCID:PMC2937993; primary locator: PMID:20622020; PMCID:PMC2937993	Primary-supported claim: The reviews identify the GABA-A alpha2 intracellular loop as a direct inhibitory-scaffold interaction site; the cited primary demonstrates direct alpha2-loop binding to gephyrin, with overlapping binding sites and co-association in transfected-cell assays. Primary model/assay: Rat GABA-A receptor alpha-subunit intracellular M3-M4 domains, gephyrin and collybistin in yeast, co-immunoprecipitation and transfected-cell colocalization assays; alpha2-mutant/chimera mapping and retina/neuronal comparator localization This release joins the existing SHISA7/CKAMP59-GABRA2/GABA-A receptor alpha2 subunit evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	This is an intracellular receptor-subunit/scaffold edge, not extracellular GABA binding; preserve the alpha2 M3-M4 motif, overlapping gephyrin/collybistin sites and trimeric-complex interpretation, with no claim that all GABA-A subtypes bind equivalently and no SCI/terminal-TF inference. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1215	LITEXP:001215
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1216	M21B-DOWNSTREAM:00929	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	NODE10268	SHISA7/CKAMP59	M21B-E002419	NODE03920	GABRA2/GABA-A receptor alpha2 subunit	M21B-E002399	NODE00755	ARHGEF9/collybistin	SHISA7/CKAMP59-GABRA2/GABA-A receptor alpha2 subunit-ARHGEF9/collybistin GABRA2-collybistin-gephyrin-inhibitory-postsynapse output	GABRA2-collybistin-gephyrin-inhibitory-postsynapse	M21B-E002419;M21B-E002399;M21B-EVID-002362;M21B-EVID-002342;PMID:20622020; PMCID:PMC2937993	M21B-DOWNSTREAM-EVID:001527	phosphorylation_or_activation_readout	rat	Rat GABA-A receptor alpha-subunit intracellular M3-M4 domains, gephyrin and collybistin in yeast, co-immunoprecipitation and transfected-cell colocalization assays; alpha2-loop deletion/chimera mapping, collybistin SH3-domain assays and submembrane aggregate recruitment	SHISA7/CKAMP59-GABRA2/GABA-A receptor alpha2 subunit input; GABRA2/GABA-A receptor alpha2 subunit-ARHGEF9/collybistin receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing SHISA7/CKAMP59-GABRA2/GABA-A receptor alpha2 subunit input edge to the source-supported GABRA2/GABA-A receptor alpha2 subunit-ARHGEF9/collybistin continuation.	not_reported	activating	PMID:20622020; PMCID:PMC2937993	Review lead: PMCID:PMC3166545, Emerging Themes in GABAergic Synapse Development; PMCID:PMC5253122, Regulation of GABAergic synapse development by postsynaptic membrane proteins; review-cited primary: PMID:20622020; PMCID:PMC2937993; primary locator: PMID:20622020; PMCID:PMC2937993	Primary-supported claim: The reviews identify alpha2 GABA-A receptor as a collybistin regulator; the cited primary demonstrates direct alpha2-loop binding to collybistin, alpha2-dependent activation of SH3-containing collybistin and gephyrin targeting to submembrane aggregates. Primary model/assay: Rat GABA-A receptor alpha-subunit intracellular M3-M4 domains, gephyrin and collybistin in yeast, co-immunoprecipitation and transfected-cell colocalization assays; alpha2-loop deletion/chimera mapping, collybistin SH3-domain assays and submembrane aggregate recruitment This release joins the existing SHISA7/CKAMP59-GABRA2/GABA-A receptor alpha2 subunit evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Represent alpha2 as an intracellular collybistin-regulatory receptor subunit; preserve the alpha2 M3-M4 motif and collybistin SH3-domain dependence, overlapping binding with gephyrin and receptor-subtype specificity; no generic GABA-A or Cdc42-terminal-TF inference and no SCI transfer. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1216	LITEXP:001216
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1217	M21B-DOWNSTREAM:00930	ligand|receptor|intracellular_continuation|gene_expression_or_transcription	NODE09629	RDX/radixin	M21B-E002441	NODE03930	GABRA5/GABA-A receptor alpha5 subunit	M21B-E002406	NODE04345	GPHN/gephyrin	RDX/radixin-GABRA5/GABA-A receptor alpha5 subunit-GPHN/gephyrin GABRA5-gephyrin-inhibitory-postsynapse output	GABRA5-gephyrin-inhibitory-postsynapse	M21B-E002441;M21B-E002406;M21B-EVID-002384;M21B-EVID-002349;PMID:25663431	M21B-DOWNSTREAM-EVID:001529	gene_expression_or_transcription	rat	Rat cultured hippocampal neurons and adult rat brain, HEK receptor-expression systems and alpha5/alpha4 motif-replacement constructs; co-immunoprecipitation, gephyrin colocalization, synaptic localization and dendritic/spine morphology assays	RDX/radixin-GABRA5/GABA-A receptor alpha5 subunit input; GABRA5/GABA-A receptor alpha5 subunit-GPHN/gephyrin receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing RDX/radixin-GABRA5/GABA-A receptor alpha5 subunit input edge to the source-supported GABRA5/GABA-A receptor alpha5 subunit-GPHN/gephyrin continuation.	not_reported	unknown	PMID:25663431	Review lead: PMCID:PMC5991458, Assembly and maintenance of GABAergic and Glycinergic circuits; PMCID:PMC6143783, Structure–Function Relationships of Glycine and GABAA Receptors and Their Interplay With Gephyrin; review-cited primary: PMID:25663431; primary locator: PMID:25663431	Primary-supported claim: The reviews identify alpha5 as a direct gephyrin-associated GABA-A receptor subtype; the cited primary demonstrates alpha5-gephyrin co-immunoprecipitation in neurons and brain, independent HEK association, motif substitution effects on synaptic localization and dendritic/spine maturation. Primary model/assay: Rat cultured hippocampal neurons and adult rat brain, HEK receptor-expression systems and alpha5/alpha4 motif-replacement constructs; co-immunoprecipitation, gephyrin colocalization, synaptic localization and dendritic/spine morphology assays This release joins the existing RDX/radixin-GABRA5/GABA-A receptor alpha5 subunit evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Preserve the alpha5 intracellular predicted gephyrin-binding region and the comparison with non-gephyrin-binding alpha4; this is an intracellular scaffold/localization edge, not a claim for all alpha5 receptor assemblies, SCI effect or terminal-TF output. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1217	LITEXP:001217
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1218	M21B-DOWNSTREAM:00931	ligand|receptor|intracellular_continuation|translocation_or_localization_readout	NODE09531	PX-RICS/ARHGAP32	M21B-E002429	NODE03904	GABARAP/GABA-A receptor-associated protein	M21B-E002409	NODE04345	GPHN/gephyrin	PX-RICS/ARHGAP32-GABARAP/GABA-A receptor-associated protein-GPHN/gephyrin GABARAP-gephyrin-receptor-sorting output	GABARAP-gephyrin-receptor-sorting	M21B-E002429;M21B-E002409;M21B-EVID-002372;M21B-EVID-002352;PMID:10900017; PMCID:PMC26993	M21B-DOWNSTREAM-EVID:001532	translocation_or_localization_readout	mouse	Mouse retinal/neuronal tissue, brain homogenate, GST-GABARAP binding assays and PC12/transfected-cell colocalization; gephyrin-knockout comparison and intracellular localization analysis	PX-RICS/ARHGAP32-GABARAP/GABA-A receptor-associated protein input; GABARAP/GABA-A receptor-associated protein-GPHN/gephyrin receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing PX-RICS/ARHGAP32-GABARAP/GABA-A receptor-associated protein input edge to the source-supported GABARAP/GABA-A receptor-associated protein-GPHN/gephyrin continuation.	not_reported	unknown	PMID:10900017; PMCID:PMC26993	Review lead: PMCID:PMC6606717, Targeting GABAAR-Associated Proteins; PMID:19674112, Structure and potential function of GABARAP; review-cited primary: PMID:10900017; PMCID:PMC26993; primary locator: PMID:10900017; PMCID:PMC26993	Primary-supported claim: The reviews identify gephyrin as a biochemical GABARAP interactor; the cited primary demonstrates GABARAP-gephyrin binding in brain homogenate and transfected cells, while neuronal localization places GABARAP mainly in intracellular compartments rather than gephyrin-positive postsynaptic specializations. Primary model/assay: Mouse retinal/neuronal tissue, brain homogenate, GST-GABARAP binding assays and PC12/transfected-cell colocalization; gephyrin-knockout comparison and intracellular localization analysis This release joins the existing PX-RICS/ARHGAP32-GABARAP/GABA-A receptor-associated protein evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Retain this as intracellular binding with receptor-sorting/targeting association, not postsynaptic anchoring; preserve the negative synaptic-localization result and do not infer GABARAP-mediated receptor stabilization, SCI relevance or terminal-TF output. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1218	LITEXP:001218
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1219	M21B-DOWNSTREAM:00934	ligand|receptor|intracellular_continuation|gene_expression_or_transcription	NODE08725	PACSIN1/syndapin I	M21B-E002437	NODE04145	GLRA1/glycine receptor alpha1 subunit	M21B-E002413	NODE00755	ARHGEF9/collybistin	PACSIN1/syndapin I-GLRA1/glycine receptor alpha1 subunit-ARHGEF9/collybistin GLRA1-collybistin-glycinergic-postsynapse output	GLRA1-collybistin-glycinergic-postsynapse	M21B-E002437;M21B-E002413;M21B-EVID-002380;M21B-EVID-002356;PMID:33842008; PMCID:PMC8020344	M21B-DOWNSTREAM-EVID:001536	gene_expression_or_transcription	human	Human GlyRalpha1 and collybistin variants in HEK293 cells and cultured neurons; GST-pulldown, co-immunoprecipitation, proline-to-alanine/leucine motif mutants, surface expression, patch-clamp and neuronal localization assays	PACSIN1/syndapin I-GLRA1/glycine receptor alpha1 subunit input; GLRA1/glycine receptor alpha1 subunit-ARHGEF9/collybistin receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing PACSIN1/syndapin I-GLRA1/glycine receptor alpha1 subunit input edge to the source-supported GLRA1/glycine receptor alpha1 subunit-ARHGEF9/collybistin continuation.	not_reported	unknown	PMID:33842008; PMCID:PMC8020344	Review lead: PMCID:PMC12032442, Milestone Review: Unlocking the Proteomics of Glycine Receptor Complexes; PMCID:PMC5991458, Assembly and maintenance of GABAergic and Glycinergic circuits; review-cited primary: PMID:33842008; PMCID:PMC8020344; primary locator: PMID:33842008; PMCID:PMC8020344	Primary-supported claim: The reviews identify an additional alpha1 glycine-receptor anchoring mechanism through collybistin; the cited primary demonstrates direct collybistin binding to the GlyRalpha1 TM3-TM4 intracellular loop, abolishes binding after proline-rich motif mutation, and confirms full-length receptor association with neuronal and electrophysiological controls. Primary model/assay: Human GlyRalpha1 and collybistin variants in HEK293 cells and cultured neurons; GST-pulldown, co-immunoprecipitation, proline-to-alanine/leucine motif mutants, surface expression, patch-clamp and neuronal localization assays This release joins the existing PACSIN1/syndapin I-GLRA1/glycine receptor alpha1 subunit evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Preserve the alpha1 intracellular proline-rich motif and collybistin PH-domain interaction; gephyrin remains a parallel scaffold and no generic GlyR anchoring, SCI or terminal-TF claim is added. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1219	LITEXP:001219
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1220	M21B-DOWNSTREAM:01109	ligand|receptor|intracellular_continuation|generic_functional_readout	NODE08727	PACSIN1/SYNDAPIN1	M21B-E002664	NODE10335	SLC12A5/KCC2	M21B-E002707	NODE00754	ARHGEF7/beta-PIX	PACSIN1/SYNDAPIN1-SLC12A5/KCC2-ARHGEF7/beta-PIX KCC2-betaPIX-Rac1-spine output	KCC2-betaPIX-Rac1-spine	M21B-E002664;M21B-E002707;M21B-EVID-002607;M21B-EVID-002650;PMID:24910435	M21B-DOWNSTREAM-EVID:001792	generic_functional_readout	as stated in primary model/assay	Yeast two-hybrid/co-immunoprecipitation; KCC2 knockout/rescue neurons, Rac1, cofilin, FRAP and spine assays	PACSIN1/SYNDAPIN1-SLC12A5/KCC2 input; SLC12A5/KCC2-ARHGEF7/beta-PIX receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing PACSIN1/SYNDAPIN1-SLC12A5/KCC2 input edge to the source-supported SLC12A5/KCC2-ARHGEF7/beta-PIX continuation.	not_reported	unknown	PMID:24910435	Review lead: PMCID:PMC3915100, KCC2 review; review-cited primary: PMID:24910435; primary locator: PMID:24910435	Primary-supported claim: The review cites KCC2 association with beta-PIX and transport-independent Rac1/cytoskeletal effects. Primary model/assay: Yeast two-hybrid/co-immunoprecipitation; KCC2 knockout/rescue neurons, Rac1, cofilin, FRAP and spine assays This release joins the existing PACSIN1/SYNDAPIN1-SLC12A5/KCC2 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Preserve beta-PIXb and transport-independent cytoskeletal context; no universal KCC2 signaling claim. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1220	LITEXP:001220
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1221	M21B-DOWNSTREAM:01110	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	NODE08727	PACSIN1/SYNDAPIN1	M21B-E002664	NODE10335	SLC12A5/KCC2	M21B-E002708	NODE02194	CKB/brain creatine kinase	PACSIN1/SYNDAPIN1-SLC12A5/KCC2-CKB/brain creatine kinase KCC2-CKB-transport-activation output	KCC2-CKB-transport-activation	M21B-E002664;M21B-E002708;M21B-EVID-002607;M21B-EVID-002651;PMID:15094054; PMID:16336223	M21B-DOWNSTREAM-EVID:001794	phosphorylation_or_activation_readout	as stated in primary model/assay	Yeast two-hybrid, brain extracts, KCC2/GlyR cells, dominant-negative CKB and cortical-neuron GABA reversal assays	PACSIN1/SYNDAPIN1-SLC12A5/KCC2 input; SLC12A5/KCC2-CKB/brain creatine kinase receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing PACSIN1/SYNDAPIN1-SLC12A5/KCC2 input edge to the source-supported SLC12A5/KCC2-CKB/brain creatine kinase continuation.	not_reported	unknown	PMID:15094054; PMID:16336223	Review lead: PMCID:PMC3915100, KCC2 review; review-cited primary: PMID:15094054; PMID:16336223; primary locator: PMID:15094054; PMID:16336223	Primary-supported claim: The review cites KCC2 association with brain creatine kinase and transporter activation in neuronal energy context. Primary model/assay: Yeast two-hybrid, brain extracts, KCC2/GlyR cells, dominant-negative CKB and cortical-neuron GABA reversal assays This release joins the existing PACSIN1/SYNDAPIN1-SLC12A5/KCC2 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Preserve creatine-energy context and association/activation boundary; no direct transport-site claim. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1221	LITEXP:001221
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1222	M21B-DOWNSTREAM:01111	ligand|receptor|intracellular_continuation|gene_expression_or_transcription	NODE08727	PACSIN1/SYNDAPIN1	M21B-E002664	NODE10335	SLC12A5/KCC2	M21B-E002710	NODE06069	KCNK9/TASK-3	PACSIN1/SYNDAPIN1-SLC12A5/KCC2-KCNK9/TASK-3 KCC2-TASK3-channel-trafficking output	KCC2-TASK3-channel-trafficking	M21B-E002664;M21B-E002710;M21B-EVID-002607;M21B-EVID-002653;PMID:31269453	M21B-DOWNSTREAM-EVID:001796	gene_expression_or_transcription	rat	Rat dentate gyrus; KCC2 knockdown, TASK-3 membrane expression, electrophysiology and network-activity assays	PACSIN1/SYNDAPIN1-SLC12A5/KCC2 input; SLC12A5/KCC2-KCNK9/TASK-3 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing PACSIN1/SYNDAPIN1-SLC12A5/KCC2 input edge to the source-supported SLC12A5/KCC2-KCNK9/TASK-3 continuation.	not_reported	unknown	PMID:31269453	Review lead: PMCID:PMC3915100, KCC2 review; review-cited primary: PMID:31269453; primary locator: PMID:31269453	Primary-supported claim: The review cites KCC2-dependent TASK-3 membrane expression and excitability regulation. Primary model/assay: Rat dentate gyrus; KCC2 knockdown, TASK-3 membrane expression, electrophysiology and network-activity assays This release joins the existing PACSIN1/SYNDAPIN1-SLC12A5/KCC2 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Use regulation/association rather than activation; preserve dentate-gyrus context and do not imply direct channel binding if not isolated. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1222	LITEXP:001222
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1223	M21B-DOWNSTREAM:01205	ligand|receptor|intracellular_continuation|gene_expression_or_transcription	NODE02961	DSCAM-CT	M21B-E005193	NODE09503	PTPRT/PTPrho	M21B-E002923	NODE08082	NLGN1/NLGN2 neuroligins	DSCAM-CT-PTPRT/PTPrho-NLGN1/NLGN2 neuroligins PTPRT-neuroligin-synapse-organization output	PTPRT-neuroligin-synapse-organization	M21B-E005193;M21B-E002923;M21B-EVID-005136;M21B-EVID-002866;PMID:19816407; PMCID:PMC2782100	M21B-DOWNSTREAM-EVID:001948	gene_expression_or_transcription	rat	Rat brain synaptosomes, heterologous PTPRT/neuroligin co-expression and extracellular-domain co-immunoprecipitation, and cultured hippocampal neurons with PTPRT overexpression, knockdown, and soluble ectodomain blockade	DSCAM-CT-PTPRT/PTPrho input; PTPRT/PTPrho-NLGN1/NLGN2 neuroligins receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing DSCAM-CT-PTPRT/PTPrho input edge to the source-supported PTPRT/PTPrho-NLGN1/NLGN2 neuroligins continuation.	not_reported	unknown	PMID:19816407; PMCID:PMC2782100	Review lead: PMCID:PMC4578563, Protein tyrosine phosphatase PTPRT as a regulator of synaptic formation and neuronal development; review-cited primary: PMID:19816407; PMCID:PMC2782100; primary locator: PMID:19816407; PMCID:PMC2782100	Primary-supported claim: The review identifies PTPRT as an extracellular interaction partner of neuroligins; the cited primary reports PTPRT-neuroligin co-association, increased neuroligin-1/2 puncta after PTPRT expression, and reduced synapse formation after PTPRT loss or ectodomain blockade. Primary model/assay: Rat brain synaptosomes, heterologous PTPRT/neuroligin co-expression and extracellular-domain co-immunoprecipitation, and cultured hippocampal neurons with PTPRT overexpression, knockdown, and soluble ectodomain blockade This release joins the existing DSCAM-CT-PTPRT/PTPrho evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Review-guided primary candidate; materialize as bounded PTPRT-neuroligin extracellular association and synapse-organization function, without assigning a specific neuroligin isoform beyond the recorded NLGN1/NLGN2 context. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1223	LITEXP:001223
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1224	M21B-DOWNSTREAM:01206	ligand|receptor|intracellular_continuation|gene_expression_or_transcription	NODE02961	DSCAM-CT	M21B-E005193	NODE09503	PTPRT/PTPrho	M21B-E002924	NODE08337	NRXN1/neurexin-1	DSCAM-CT-PTPRT/PTPrho-NRXN1/neurexin-1 PTPRT-neurexin-synapse-organization output	PTPRT-neurexin-synapse-organization	M21B-E005193;M21B-E002924;M21B-EVID-005136;M21B-EVID-002867;PMID:19816407; PMCID:PMC2782100	M21B-DOWNSTREAM-EVID:001950	gene_expression_or_transcription	rat	Rat brain synaptosomes, heterologous PTPRT/neurexin co-expression and extracellular-domain co-immunoprecipitation, and cultured hippocampal neurons used for PTPRT-dependent synapse-formation assays	DSCAM-CT-PTPRT/PTPrho input; PTPRT/PTPrho-NRXN1/neurexin-1 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing DSCAM-CT-PTPRT/PTPrho input edge to the source-supported PTPRT/PTPrho-NRXN1/neurexin-1 continuation.	not_reported	unknown	PMID:19816407; PMCID:PMC2782100	Review lead: PMCID:PMC4578563, Protein tyrosine phosphatase PTPRT as a regulator of synaptic formation and neuronal development; review-cited primary: PMID:19816407; PMCID:PMC2782100; primary locator: PMID:19816407; PMCID:PMC2782100	Primary-supported claim: The review identifies neurexin as an extracellular interaction partner of PTPRT; the cited primary reports PTPRT-neurexin ectodomain co-association in heterologous cells and places the interaction in a neuronal synapse-organization context. Primary model/assay: Rat brain synaptosomes, heterologous PTPRT/neurexin co-expression and extracellular-domain co-immunoprecipitation, and cultured hippocampal neurons used for PTPRT-dependent synapse-formation assays This release joins the existing DSCAM-CT-PTPRT/PTPrho evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Review-guided primary candidate; materialize as bounded PTPRT-neurexin extracellular association with synapse-organization context, not as an isolated intracellular relay. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1224	LITEXP:001224
