expansion_id	source_queue_id	path_expression	route_tier	known_layers	missing_layers	intracellular_status	intracellular_tf_edge_id	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	output_label	output_form_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-0955	M21B-DOWNSTREAM:00306	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor	not_assayed		NODE00296	ADIPOQ/adiponectin	M21B-E000700	NODE06190	LAIR1/CD305										ADIPOQ/LAIR1-dependent T-cell inhibitory and SHP-2 output		ADIPOQ-LAIR1-T-cell-inhibition	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000700;M21B-EVID-000643;M21B-DOWNSTREAM-EVID:000503;PMID:34403808; DOI:10.1016/j.bbrc.2021.08.025	M21B-DOWNSTREAM-EVID:000503	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0955	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phosphorylation_or_activation_readout	human	Globular human adiponectin and LAIR1-expressing HEK293 or T-cell systems; binding/interactions, LAIR1 blockade or knockdown, T-cell activation assays and SHP-2 readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	inhibitory	direct_edge	PMID:34403808; DOI:10.1016/j.bbrc.2021.08.025	Review lead: LAIR1, an ITIM-Containing Receptor, in Immune Regulation and Cancer, PMCID:PMC9788452; The Role of LAIR1 as a Regulatory Receptor of Antitumor Immune Cell Responses, PMCID:PMC12191340; review-cited primary: PMID:34403808; DOI:10.1016/j.bbrc.2021.08.025; primary locator: PMID:34403808; DOI:10.1016/j.bbrc.2021.08.025	Primary-supported claim: The reviews identify adiponectin as an LAIR1 ligand; the cited primary study demonstrates globular adiponectin interaction with LAIR1 and LAIR1-dependent inhibition of T-cell activation involving SHP-2. Primary model/assay: Globular human adiponectin and LAIR1-expressing HEK293 or T-cell systems; binding/interactions, LAIR1 blockade or knockdown, T-cell activation assays and SHP-2 readouts	Restrict to the globular adiponectin domain and LAIR1-dependent T-cell inhibition; preserve adiponectin oligomer/domain context and no metabolic, SCI or terminal-TF inference.	curated_primary_route	LITEXP:000955
M21B-LITEXP-0956	M21B-DOWNSTREAM:00340	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE02782	DCN/Decorin	M21B-E000868	NODE06923	MET										Decorin/MET antagonistic receptor-downregulation and migration output		DECORIN-MET-antagonistic-downregulation	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000868;M21B-EVID-000811;M21B-DOWNSTREAM-EVID:000575;M21B-DOWNSTREAM-EVID:000576;PMCID:PMC2711571	M21B-DOWNSTREAM-EVID:000575	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0956	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	as stated in primary model/assay	Recombinant decorin and Met-expressing carcinoma cells; ligand-binding, transient Met phosphorylation, c-Cbl recruitment, receptor degradation, beta-catenin, migration, and growth assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	inhibitory	direct_edge	PMCID:PMC2711571	Review lead: PMCID:PMC6938589, Decorin interacting network: A comprehensive analysis; PMCID:PMC9402370, Role of Decorin in Autoimmune and Inflammatory Diseases; review-cited primary: PMCID:PMC2711571; primary locator: PMCID:PMC2711571	Primary-supported claim: The reviews cite primary evidence that decorin binds Met with high affinity, causes transient receptor activation followed by c-Cbl recruitment and Met degradation, and suppresses Met-dependent growth/migration Primary model/assay: Recombinant decorin and Met-expressing carcinoma cells; ligand-binding, transient Met phosphorylation, c-Cbl recruitment, receptor degradation, beta-catenin, migration, and growth assays	Promote as an antagonistic decorin-MET receptor interaction with receptor downregulation; preserve the transient-activation/degradation sequence and do not infer a conventional productive growth relay.	curated_primary_route	LITEXP:000956
M21B-LITEXP-0957	M21B-DOWNSTREAM:00346	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phagocytosis_or_engulfment	intracellular_continuation|transcription_factor	not_assayed		NODE06592	Lumican/LUM	M21B-E000886	NODE01793	CD14										Lumican/CD14-dependent bacterial uptake and LPS-presentation output		LUM-CD14-phagocytic-uptake	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000886;M21B-EVID-000829;M21B-DOWNSTREAM-EVID:000586;PMID:17616530; PMID:22865855	M21B-DOWNSTREAM-EVID:000586	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0957	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phagocytosis_or_engulfment	human; mouse	Mouse Lumican-deficient peritoneal macrophages and lung-infection models; recombinant human lumican core and Y20A/Y21A mutants; CD14 co-immunoprecipitation, SPR, LPS-response rescue, bacterial binding and phagocytosis assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:17616530; PMID:22865855	Review lead: PMCID:PMC3651745, Biological interplay between proteoglycans and their innate immune receptors in inflammation; PMCID:PMC7708667, Communications via the Small Leucine-rich Proteoglycans; review-cited primary: PMID:17616530; PMID:22865855; primary locator: PMID:17616530; PMID:22865855	Primary-supported claim: The reviews cite primary co-immunoprecipitation, surface-plasmon-resonance, and knockout/rescue evidence that extracellular lumican binds CD14 and supports CD14-mediated bacterial uptake and LPS presentation Primary model/assay: Mouse Lumican-deficient peritoneal macrophages and lung-infection models; recombinant human lumican core and Y20A/Y21A mutants; CD14 co-immunoprecipitation, SPR, LPS-response rescue, bacterial binding and phagocytosis assays	Promote as lumican-core binding to CD14 with CD14-mediated LPS presentation/phagocytic uptake; preserve Tyr-20, LPS/bacterial cargo, membrane CD14, glycanation state, and no direct LUM-TLR4 binding or SCI inference.	curated_primary_route	LITEXP:000957
M21B-LITEXP-0958	M21B-DOWNSTREAM:00347	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE06592	Lumican/LUM	M21B-E000887	NODE05945	ITGB2										Lumican/beta2-integrin-dependent neutrophil migration output		LUM-ITGB2-neutrophil-migration	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000887;M21B-EVID-000830;M21B-DOWNSTREAM-EVID:000587;M21B-DOWNSTREAM-EVID:000588;PMID:19531489	M21B-DOWNSTREAM-EVID:000587	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0958	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	mouse	Mouse Lumican-deficient and wild-type peritoneal neutrophils; recombinant lumican core protein; anti-beta2, anti-alphaM and anti-alphaL blockade; co-localization, co-immunoprecipitation, adhesion and chemotactic migration assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:19531489	Review lead: PMCID:PMC7708667, Communications via the Small Leucine-rich Proteoglycans; PMCID:PMC7073085, beta2-Integrins—Multi-Functional Leukocyte Receptors; review-cited primary: PMID:19531489; primary locator: PMID:19531489	Primary-supported claim: The reviews cite primary biochemical and antibody-blockade evidence that extracellular lumican associates with beta2-integrin-bearing neutrophils and supports chemotactic migration Primary model/assay: Mouse Lumican-deficient and wild-type peritoneal neutrophils; recombinant lumican core protein; anti-beta2, anti-alphaM and anti-alphaL blockade; co-localization, co-immunoprecipitation, adhesion and chemotactic migration assays	Promote as lumican-core association with beta2-integrin-containing neutrophil adhesion/migration machinery; preserve subunit/co-receptor ambiguity, glycanation state, tissue-acquisition context, and no autonomous ITGB2 relay or SCI inference.	curated_primary_route	LITEXP:000958
M21B-LITEXP-0959	M21B-DOWNSTREAM:00348	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE06592	Lumican/LUM	M21B-E000888	NODE05850	ITGAM										Lumican/alphaM-beta2-associated neutrophil migration output		LUM-ITGAM-MAC1-neutrophil-migration	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000888;M21B-EVID-000831;M21B-DOWNSTREAM-EVID:000589;M21B-DOWNSTREAM-EVID:000590;PMID:19531489	M21B-DOWNSTREAM-EVID:000589	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0959	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	mouse	Mouse Lumican-deficient and wild-type peritoneal neutrophils; recombinant lumican core protein; anti-beta2, anti-alphaM and anti-alphaL blockade; co-localization, co-immunoprecipitation, adhesion and chemotactic migration assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:19531489	Review lead: PMCID:PMC7708667, Communications via the Small Leucine-rich Proteoglycans; PMCID:PMC7073085, beta2-Integrins—Multi-Functional Leukocyte Receptors; review-cited primary: PMID:19531489; primary locator: PMID:19531489	Primary-supported claim: The reviews cite primary biochemical and antibody-blockade evidence that extracellular lumican associates with alphaM/CD11b-containing neutrophil integrin machinery and supports migration Primary model/assay: Mouse Lumican-deficient and wild-type peritoneal neutrophils; recombinant lumican core protein; anti-beta2, anti-alphaM and anti-alphaL blockade; co-localization, co-immunoprecipitation, adhesion and chemotactic migration assays	Promote only at the alphaM/subunit-associated neutrophil migration layer, not as isolated alphaM signaling; preserve Mac-1/beta2 heterodimer and glycanation/tissue-acquisition boundaries, with no SCI inference.	curated_primary_route	LITEXP:000959
M21B-LITEXP-0960	M21B-DOWNSTREAM:00349	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE06592	Lumican/LUM	M21B-E000889	NODE05839	ITGAL										Lumican/alphaL-beta2-associated neutrophil migration output		LUM-ITGAL-LFA1-neutrophil-migration	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000889;M21B-EVID-000832;M21B-DOWNSTREAM-EVID:000591;M21B-DOWNSTREAM-EVID:000592;PMID:19531489	M21B-DOWNSTREAM-EVID:000591	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0960	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	mouse	Mouse Lumican-deficient and wild-type peritoneal neutrophils; recombinant lumican core protein; anti-beta2, anti-alphaM and anti-alphaL blockade; co-localization, co-immunoprecipitation, adhesion and chemotactic migration assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:19531489	Review lead: PMCID:PMC7708667, Communications via the Small Leucine-rich Proteoglycans; PMCID:PMC7073085, beta2-Integrins—Multi-Functional Leukocyte Receptors; review-cited primary: PMID:19531489; primary locator: PMID:19531489	Primary-supported claim: The reviews cite primary biochemical and antibody-blockade evidence that extracellular lumican associates with alphaL/CD11a-containing neutrophil integrin machinery and supports migration Primary model/assay: Mouse Lumican-deficient and wild-type peritoneal neutrophils; recombinant lumican core protein; anti-beta2, anti-alphaM and anti-alphaL blockade; co-localization, co-immunoprecipitation, adhesion and chemotactic migration assays	Promote only at the alphaL/subunit-associated neutrophil migration layer, not as isolated alphaL signaling; preserve LFA-1/beta2 heterodimer and glycanation/tissue-acquisition boundaries, with no SCI inference.	curated_primary_route	LITEXP:000960
M21B-LITEXP-0961	M21B-DOWNSTREAM:00351	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phagocytosis_or_engulfment	intracellular_continuation|transcription_factor	not_assayed		NODE07203	Mindin/SPON2	M21B-E000891	NODE05859	ITGAM:ITGB2 Mac-1										Mindin/Mac-1-dependent macrophage phagocytic output		SPON2-MAC1-phagocytosis	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000891;M21B-EVID-000834;M21B-DOWNSTREAM-EVID:000595;M21B-DOWNSTREAM-EVID:000596;PMID:30910815; PMCID:PMC1895097	M21B-DOWNSTREAM-EVID:000595	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0961	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phagocytosis_or_engulfment	mouse	Mouse mindin-deficient peritoneal macrophages; recombinant and FS-domain mindin; Mac-1-expressing HEK293T/RAW264.7 cells; radioligand binding, co-immunoprecipitation, alphaM-I-domain blockade, phagocytosis, Syk/MAPK and NF-kappaB readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:30910815; PMCID:PMC1895097	Review lead: PMCID:PMC1895097, The extracellular matrix protein mindin serves as an integrin ligand and is critical for inflammatory cell recruitment; PMCID:PMC7203660, Phagocytic Integrins: Activation and Signaling; review-cited primary: PMID:30910815; PMCID:PMC1895097; primary locator: PMID:30910815; PMCID:PMC1895097	Primary-supported claim: The reviews cite primary radioligand, ectodomain, receptor-blockade, and knockout/rescue evidence that mindin/SPON2 directly binds Mac-1 and promotes macrophage phagocytosis through Syk and NF-kappaB Primary model/assay: Mouse mindin-deficient peritoneal macrophages; recombinant and FS-domain mindin; Mac-1-expressing HEK293T/RAW264.7 cells; radioligand binding, co-immunoprecipitation, alphaM-I-domain blockade, phagocytosis, Syk/MAPK and NF-kappaB readouts	Promote as mindin FS-domain binding to the Mac-1 alphaM-beta2 complex with macrophage phagocytic function; preserve integrin activation/FS-domain requirements and no SCI inference.	curated_primary_route	LITEXP:000961
M21B-LITEXP-0962	M21B-DOWNSTREAM:00366	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phagocytosis_or_engulfment	intracellular_continuation|transcription_factor	not_assayed		NODE10484	soluble CD93/sCD93	M21B-E000914	NODE05919	ITGAX:ITGB2 alphaX-beta2										Soluble CD93/alphaX-beta2-dependent apoptotic-cell efferocytosis output		CD93-ITGAX-ITGB2-efferocytosis	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000914;M21B-EVID-000857;M21B-DOWNSTREAM-EVID:000619;PMID:30656676	M21B-DOWNSTREAM-EVID:000619	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0962	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phagocytosis_or_engulfment	human	Human monocytes, macrophages and engineered CHO/HEK293 cells; soluble CD93, apoptotic cells and alphaX-beta2 receptor systems; mass spectrometry, domain deletion, binding, receptor knockdown and efferocytosis assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:30656676	Review lead: PMCID:PMC12428824, CD93 in Health and Disease: Bridging Physiological Functions and Clinical Applications; PMCID:PMC10405849, Soluble CD93 lectin-like domain sequesters HMGB1 to ameliorate inflammatory diseases; review-cited primary: PMID:30656676; primary locator: PMID:30656676	Primary-supported claim: The reviews cite primary mass-spectrometry, deletion-mutagenesis and knockdown evidence that soluble CD93 bridges apoptotic cells to integrin alphaX-beta2 and enhances macrophage efferocytosis Primary model/assay: Human monocytes, macrophages and engineered CHO/HEK293 cells; soluble CD93, apoptotic cells and alphaX-beta2 receptor systems; mass spectrometry, domain deletion, binding, receptor knockdown and efferocytosis assays	Promote as soluble-CD93 opsonin bridging apoptotic cells to alphaX-beta2; preserve soluble-versus-membrane CD93, CTLD/EGF-repeat division of labor and no direct membrane-CD93 efferocytosis claim.	curated_primary_route	LITEXP:000962
M21B-LITEXP-0963	M21B-DOWNSTREAM:00367	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phagocytosis_or_engulfment	intracellular_continuation|transcription_factor	not_assayed		NODE08616	Oxidized phosphatidylserine/oxPS	M21B-E000915	NODE01870	CD36										Oxidized phosphatidylserine/CD36-dependent apoptotic-cell efferocytosis output		oxPS-CD36-efferocytosis	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000915;M21B-EVID-000858;M21B-DOWNSTREAM-EVID:000620;PMCID:PMC2118161	M21B-DOWNSTREAM-EVID:000620	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0963	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phagocytosis_or_engulfment	mouse	Mouse peritoneal macrophages and apoptotic cells; wild-type versus CD36-deficient macrophages and mice; apoptotic-membrane lipid extracts, purified oxidized PS species, lipid reconstitution, binding and phagocytosis assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMCID:PMC2118161	Review lead: PMCID:PMC2931173, Find-me and eat-me signals in apoptotic cell clearance; PMCID:PMC2876096, Programmed cell clearance: molecular regulation of the elimination of apoptotic cell corpses and its role in the resolution of inflammation; review-cited primary: PMCID:PMC2118161; primary locator: PMCID:PMC2118161	Primary-supported claim: The reviews cite primary mass-spectrometry, receptor-deficiency and lipid-reconstitution evidence that CD36 recognizes oxidized phosphatidylserine during macrophage apoptotic-cell clearance Primary model/assay: Mouse peritoneal macrophages and apoptotic cells; wild-type versus CD36-deficient macrophages and mice; apoptotic-membrane lipid extracts, purified oxidized PS species, lipid reconstitution, binding and phagocytosis assays	Promote only as oxidized PS/oxPS recognition by CD36 in macrophage efferocytosis; the primary study reports little or no binding of nonoxidized PS, so do not merge this with generic PS-CD36 or infer an autonomous CD36 intracellular relay, CNS/SCI weighting, or terminal TF.	curated_primary_route	LITEXP:000963
M21B-LITEXP-0964	M21B-DOWNSTREAM:00368	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE11285	TNR/tenascin-R	M21B-E000916	NODE02287	CNTN1/contactin-1										Tenascin-R/contactin-1 extracellular adhesion and neurite-outgrowth output		TNR-CNTN1-neurite-outgrowth	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000916;M21B-EVID-000859;M21B-DOWNSTREAM-EVID:000621;PMID:7615642	M21B-DOWNSTREAM-EVID:000621	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0964	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	as stated in primary model/assay	Recombinant tenascin-R domains and F11/contactin-positive neuronal cell cultures; domain-binding and cell-attachment assays with neurite-outgrowth readout	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge	PMID:7615642	Review lead: PMCID:PMC7820773, Early Days of Tenascin-R Research: Two Approaches Discovered and Shed Light on Tenascin-R; PMCID:PMC6301169, Contactins in the central nervous system: role in health and disease; review-cited primary: PMID:7615642; primary locator: PMID:7615642	Primary-supported claim: The reviews cite primary domain-mapping and neurite assays showing tenascin-R binds the neuronal adhesion molecule contactin/F11 and enhances contactin-mediated neurite outgrowth Primary model/assay: Recombinant tenascin-R domains and F11/contactin-positive neuronal cell cultures; domain-binding and cell-attachment assays with neurite-outgrowth readout	Promote as tenascin-R/contactin-1 extracellular adhesion and neurite-outgrowth modulation; preserve F11/contactin identity, tenascin-R domain requirements, developmental neuronal context, and no CNS-injury or autonomous intracellular relay inference.	curated_primary_route	LITEXP:000964
