expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	primary_locator	citation_note	evidence_summary	limitations	curation_status	species_context	cell_type_context	assay_or_perturbation	effect_polarity	source_scope	route_evidence_id
M21B-LITEXP-7529	M21B-DOWNSTREAM:02295	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										IL5-IL5RA:CSF2RB receptor complex documented pSTAT5 signaling	IL5-common-beta-receptor	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000327;M21B-EVID-000270;M21B-DOWNSTREAM-EVID:003662;PMID:38614096; PMID:22528658	M21B-LITEXP-7529	M21B-DOWNSTREAM-EVID:003662	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:38614096; PMID:22528658	Primary studies: PMID:38614096; PMID:22528658; primary locator: PMID:38614096; PMID:22528658	Primary IL-5 receptor-complex studies show ligand-dependent assembly of the IL-5Ralpha/beta-common signaling complex; engineered receptor systems demonstrate IL-5 signaling with JAK association and pSTAT5 dose-response readouts.	Preserve the IL-5 homodimer, IL-5Rα specificity, βc shared-subunit and higher-order oligomerization context; no generic IL-3/GM-CSF equivalence, SCI, or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the source-reviewed primary paper or its stored primary-supported summary.	curated_primary_route	human	Human IL-5, IL-5Rα, and CSF2RB extracellular-domain complexes; cryo-EM/structural interface analysis, receptor-binding assays, and biochemical/functional receptor-complex characterization	Human IL-5/IL-5Ralpha/beta-common cryo-EM and live-cell single-molecule receptor assembly; engineered chimeric receptors with JAK association and pSTAT5 dose-response assays	activating	direct_edge	LITEXP:003410
M21B-LITEXP-7530	M21B-DOWNSTREAM:02454	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										C9-complement C9-CD59 documented membrane-attack-complex inhibition	C9-CD59-MAC-inhibition	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E001318;M21B-EVID-001261;M21B-DOWNSTREAM-EVID:003824;PMID:7523406	M21B-LITEXP-7530	M21B-DOWNSTREAM-EVID:003824	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:7523406	Primary study: PMID:7523406; primary locator: PMID:7523406	Primary C9 peptide-mapping study identifies the CD59-binding region exposed during C5b-9 assembly and frames the interaction as inhibition of membrane-attack-complex assembly; related CD59 functional assays measure protection from complement-mediated lysis.	Preserve nascent C9/MAC assembly and fragment-assay context; do not infer binding to soluble native C9 or intracellular signaling. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the source-reviewed primary paper or its stored primary-supported summary.	curated_primary_route	as stated in primary model/assay	Recombinant C9 fragments/peptides; CD59 affinity and antibody-blocking assays during MAC assembly	Recombinant C9b peptides, CD59 binding and blocking assays during C5b-9 assembly; complement membrane-attack-complex inhibition context	unknown	direct_edge	LITEXP:003411
M21B-LITEXP-7531	M21B-DOWNSTREAM:02619	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										PFN1-profilin I-GPHN/gephyrin documented inhibitory-synapse receptor packing and dynamics	PFN1-GPHN-microfilament-scaffold	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002458;M21B-EVID-002401;M21B-DOWNSTREAM-EVID:003989;PMID:12967995; PMCID:PMC6740687	M21B-LITEXP-7531	M21B-DOWNSTREAM-EVID:003989	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:12967995; PMCID:PMC6740687	Primary study: PMID:12967995; primary locator: PMID:12967995; PMCID:PMC6740687	Primary neuronal study shows profilin I directly associates with gephyrin, colocalizes at inhibitory synapses, and may regulate microfilament-dependent receptor packing density and dynamics at those synapses.	Preserve profilin-I versus profilin-IIa and the gephyrin E-domain/actin-competition mechanism; this is an intracellular cytoskeletal-scaffold interaction, not direct GABA-A receptor binding or SCI signaling. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the source-reviewed primary paper or its stored primary-supported summary.	curated_primary_route	as stated in primary model/assay	Neuronal gephyrin, profilin-I and purified/recombinant interaction systems; co-immunoprecipitation from neural tissue and cells, direct binding/microfilament-regulator assays and gephyrin-domain mapping	Rat spinal-cord and cultured-neuron colocalization, gephyrin/profilin co-immunoprecipitation, recombinant binding and gephyrin-cluster assays	unknown	direct_edge	LITEXP:003412
M21B-LITEXP-7532	M21B-DOWNSTREAM:02620	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										PFN2-profilin IIa-GPHN/gephyrin documented inhibitory-synapse receptor packing and dynamics	PFN2-GPHN-microfilament-scaffold	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002459;M21B-EVID-002402;M21B-DOWNSTREAM-EVID:003990;PMID:12967995; PMCID:PMC6740687	M21B-LITEXP-7532	M21B-DOWNSTREAM-EVID:003990	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:12967995; PMCID:PMC6740687	Primary study: PMID:12967995; primary locator: PMID:12967995; PMCID:PMC6740687	Primary neuronal study shows profilin IIa directly associates with gephyrin, colocalizes at inhibitory synapses, and may regulate microfilament-dependent receptor packing density and dynamics at those synapses.	Preserve profilin-IIa as the neuronal profilin-2 isoform and the gephyrin E-domain/actin-competition mechanism; no generic profilin family claim, direct receptor binding or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the source-reviewed primary paper or its stored primary-supported summary.	curated_primary_route	as stated in primary model/assay	Neuronal gephyrin, neuronal profilin-IIa and purified/recombinant interaction systems; co-immunoprecipitation from neural tissue and cells, direct binding/microfilament-regulator assays and gephyrin-domain mapping	Rat spinal-cord and cultured-neuron colocalization, gephyrin/profilin co-immunoprecipitation, recombinant binding and gephyrin-cluster assays	unknown	direct_edge	LITEXP:003413
M21B-LITEXP-7533	M21B-DOWNSTREAM:02621	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										ENAH/Mena-GPHN/gephyrin documented inhibitory-synapse receptor packing and dynamics	ENAH-GPHN-Mena-VASP-microfilament-scaffold	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002460;M21B-EVID-002403;M21B-DOWNSTREAM-EVID:003991;PMID:12967995; PMCID:PMC6740687	M21B-LITEXP-7533	M21B-DOWNSTREAM-EVID:003991	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:12967995; PMCID:PMC6740687	Primary study: PMID:12967995; primary locator: PMID:12967995; PMCID:PMC6740687	Primary neuronal study shows Mena directly associates with gephyrin, colocalizes at inhibitory synapses, and may contribute to microfilament-dependent receptor packing density and dynamics at those synapses.	Use ENAH/Mena because neuronal Mena is the specifically named member in the primary; retain the Ena/VASP-family and gephyrin E-domain context, without expanding to all family members or inferring receptor signaling/SCI function. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the source-reviewed primary paper or its stored primary-supported summary.	curated_primary_route	as stated in primary model/assay	Neuronal gephyrin and Mena/VASP-family proteins in neural tissue and cell systems; co-immunoprecipitation, direct interaction assays and gephyrin-domain mapping	Rat spinal-cord and cultured-neuron colocalization, gephyrin/Mena co-immunoprecipitation, recombinant binding and gephyrin-cluster assays	unknown	direct_edge	LITEXP:003414
M21B-LITEXP-7534	M21B-DOWNSTREAM:02622	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										VASP-GPHN/gephyrin documented inhibitory-synapse receptor packing and dynamics	VASP-GPHN-Mena-VASP-microfilament-scaffold	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002461;M21B-EVID-002404;M21B-DOWNSTREAM-EVID:003992;PMID:12967995; PMCID:PMC6740687	M21B-LITEXP-7534	M21B-DOWNSTREAM-EVID:003992	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:12967995; PMCID:PMC6740687	Primary study: PMID:12967995; primary locator: PMID:12967995; PMCID:PMC6740687	Primary neuronal study shows VASP-family proteins directly associate with gephyrin, colocalize at inhibitory synapses, and may contribute to microfilament-dependent receptor packing density and dynamics at those synapses.	Retain the Ena/VASP-family context and avoid treating VASP as interchangeable with neuronal Mena where the primary emphasizes Mena; this is an intracellular cytoskeletal-scaffold interaction with no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the source-reviewed primary paper or its stored primary-supported summary.	curated_primary_route	as stated in primary model/assay	Neuronal gephyrin and Ena/VASP-family proteins in neural tissue and cell systems; co-immunoprecipitation, direct interaction assays and gephyrin-domain mapping	Rat spinal-cord and cultured-neuron colocalization, gephyrin/VASP co-immunoprecipitation, recombinant binding and gephyrin-cluster assays	unknown	direct_edge	LITEXP:003415
M21B-LITEXP-7535	M21B-DOWNSTREAM:02648	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										S100A10/p11-CTSB/procathepsin B documented tumor-invasion and metastasis-associated surface function	S100A10-CTSB-procathepsinB-surface-complex	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002567;M21B-EVID-002510;M21B-DOWNSTREAM-EVID:004018;PMID:10777578	M21B-LITEXP-7535	M21B-DOWNSTREAM-EVID:004018	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:10777578	Primary study: PMID:10777578; primary locator: PMID:10777578	Primary tumor-cell study shows procathepsin B associates with the annexin-II/p11 complex at the cell surface and interprets the interaction as a mechanism that may facilitate tumor invasion and metastasis.	Represent procathepsin B binding to p11 within the annexin II tetramer at the tumor-cell surface; preserve zymogen/protease and complex-context boundaries and do not infer a generic cathepsin-B activation relay. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the source-reviewed primary paper or its stored primary-supported summary.	curated_primary_route	human	Human recombinant procathepsin B and p11/annexin II tetramer; yeast two-hybrid, recombinant in-vitro binding, tumor-cell co-immunoprecipitation and immunofluorescent surface colocalization in breast-carcinoma and glioma cells	Recombinant binding and yeast two-hybrid assays, tumor-cell co-immunoprecipitation and surface colocalization in breast-carcinoma and glioma cells	unknown	direct_edge	LITEXP:003416
M21B-LITEXP-7536	M21B-DOWNSTREAM:02652	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										P2Y4/P2RY4-P2Y6/P2RY6 documented UTP-dependent receptor oligomerization and membrane-domain regulation	P2Y4-P2Y6-heteromer-neuronal-architecture	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002585;M21B-EVID-002528;M21B-DOWNSTREAM-EVID:004022;PMID:17481575; DOI:10.1016/j.bbamem.2007.03.020	M21B-LITEXP-7536	M21B-DOWNSTREAM-EVID:004022	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:17481575; DOI:10.1016/j.bbamem.2007.03.020	Primary study: PMID:17481575; DOI:10.1016/j.bbamem.2007.03.020; primary locator: PMID:17481575; DOI:10.1016/j.bbamem.2007.03.020	Primary neuronal study detects endogenous P2Y4/P2Y6 hetero-oligomers in PC12 cells, shows UTP-dependent shifting of P2Y6 oligomerization, and links receptor quaternary structure to lipid-raft partitioning and functional regulation.	Represent P2Y4/P2Y6 hetero-oligomeric receptor architecture with bounded neuronal membrane-partitioning evidence; preserve native PC12 versus transfected systems, no fixed stoichiometry and no universal agonist-response claim. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the source-reviewed primary paper or its stored primary-supported summary.	curated_primary_route	rat	Rat PC12 neuronal cells and transfected receptor systems; blue-native electrophoresis, immunoprecipitation, receptor oligomerization, lipid-raft/synaptosome partitioning and UTP perturbation assays	Rat PC12 and transfected receptor systems, blue-native electrophoresis, immunoprecipitation, synaptosome/lipid-raft partitioning and UTP perturbation	unknown	direct_edge	LITEXP:003417
M21B-LITEXP-7537	M21B-DOWNSTREAM:02995	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										CBLN2-NRXN2beta documented cerebellar synaptic function and motor-rescue phenotype	CBLN2-NRXN2-GluD2-triad	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E005171;M21B-EVID-005114;M21B-DOWNSTREAM-EVID:004365;PMID:22117778; https://pubmed.ncbi.nlm.nih.gov/22117778/	M21B-LITEXP-7537	M21B-DOWNSTREAM-EVID:004365	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:22117778; PMCID:PMC3259274	Primary study: PMID:22117778; PMCID:PMC3259274; primary locator: PMID:22117778; PMCID:PMC3259274	Primary mouse study shows Cbln2 binds beta-neurexin splice variants including Nrxn2beta, and ectopic Cbln2 expression rescues cerebellar deficits and motor performance in Cbln1-null animals, supporting a synaptic-organizing output in the shared receptor context.	Promote exact CBLN2–NRXN2β SS4+ binding/triad branch; preserve secreted cerebellin and neurexin splice context, lower relative affinity/functional redundancy caveats, and no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the source-reviewed primary paper or its stored primary-supported summary.	curated_primary_route	mouse	HEK293T cells expressing Grid2 or NRXN1beta, NRXN2beta, and NRXN3beta splice variants; conditioned-medium binding assays, cerebellin receptor comparison, and mouse cerebellar transgenic rescue/knockout models.	HEK293T beta-neurexin binding assays, Cbln1-null/L7-Cbln2 transgenic rescue, cerebellar histology and accelerating rotarod performance	unknown	direct_edge	LITEXP:003418
M21B-LITEXP-7538	M21B-DOWNSTREAM:02996	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										CBLN2-NRXN3beta documented cerebellar synaptic function and motor-rescue phenotype	CBLN2-NRXN3-GluD2-triad	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E005172;M21B-EVID-005115;M21B-DOWNSTREAM-EVID:004366;PMID:22117778; https://pubmed.ncbi.nlm.nih.gov/22117778/	M21B-LITEXP-7538	M21B-DOWNSTREAM-EVID:004366	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:22117778; PMCID:PMC3259274	Primary study: PMID:22117778; PMCID:PMC3259274; primary locator: PMID:22117778; PMCID:PMC3259274	Primary mouse study shows Cbln2 binds beta-neurexin splice variants including Nrxn3beta, and ectopic Cbln2 expression rescues cerebellar deficits and motor performance in Cbln1-null animals, supporting a synaptic-organizing output in the shared receptor context.	Promote exact CBLN2–NRXN3β SS4+ binding/triad branch; preserve secreted cerebellin and neurexin splice context, lower relative affinity/functional redundancy caveats, and no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the source-reviewed primary paper or its stored primary-supported summary.	curated_primary_route	mouse	HEK293T cells expressing Grid2 or NRXN1beta, NRXN2beta, and NRXN3beta splice variants; conditioned-medium binding assays, cerebellin receptor comparison, and mouse cerebellar transgenic rescue/knockout models.	HEK293T beta-neurexin binding assays, Cbln1-null/L7-Cbln2 transgenic rescue, cerebellar histology and accelerating rotarod performance	unknown	direct_edge	LITEXP:003419
