expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	primary_locator	citation_note	evidence_summary	limitations	curation_status	species_context	cell_type_context	assay_or_perturbation	effect_polarity	source_scope	route_evidence_id
M21B-LITEXP-7450	M21B-DOWNSTREAM:02498	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										C4b-CR1/CD35 documented generic_functional_readout	C4b-CR1-complement-regulation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E001486;M21B-EVID-001429;M21B-DOWNSTREAM-EVID:003868;PMID:14734749	M21B-LITEXP-7450	M21B-DOWNSTREAM-EVID:003868	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:14734749	Review lead: PMCID:PMC10518620, Complement-receptor structural review; review-cited primary: PMID:14734749; primary locator: PMID:14734749	Primary-supported claim: The review identifies CR1 as a C4b-binding complement regulator; the cited primary demonstrates direct C4b-CR1 binding in soluble assays Primary model/assay: Recombinant soluble C4b and CR1 fragments with surface-plasmon-resonance/ELISA binding and complement-regulatory assays	Promote at direct C4b-CR1 binding/regulatory layer; preserve C4b versus C4d and C4A/C4B boundaries, with no canonical signaling or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	as stated in primary model/assay	Recombinant soluble C4b and CR1 fragments with surface-plasmon-resonance/ELISA binding and complement-regulatory assays	not_reported	unknown	direct_edge	LITEXP:003331
M21B-LITEXP-7451	M21B-DOWNSTREAM:02526	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Glutamate-GRIA2:GRIA3/GluA2:GluA3 heteromeric AMPA receptor documented generic_functional_readout	Glutamate-GRIA2-GRIA3-heteromer	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E001640;M21B-EVID-001583;M21B-DOWNSTREAM-EVID:003896;PMID:26966189; PMCID:PMC4852135	M21B-LITEXP-7451	M21B-DOWNSTREAM-EVID:003896	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:26966189; PMCID:PMC4852135	Review lead: PMCID:PMC8626789, Structure, Function, and Pharmacology of Glutamate Receptor Ion Channels; PMCID:PMC8436767, Ca2+-permeable AMPA receptors and their auxiliary subunits in synaptic plasticity and disease; review-cited primary: PMID:26966189; PMCID:PMC4852135; primary locator: PMID:26966189; PMCID:PMC4852135	Primary-supported claim: The reviews identify GluA2/GluA3 as a native and recombinant heteromeric AMPA receptor assembly; the cited primary resolves intact GluA2/GluA3 receptor architecture by cryo-EM and records glutamate-evoked currents from recombinant receptors Primary model/assay: Recombinant GluA2:GluA3 receptors with intact-receptor cryo-EM/cross-linking and HEK293T glutamate-evoked current assays	Promote at recombinant GluA2/GluA3 AMPA receptor glutamate gating/function; preserve heteromeric tetramer and recombinant assay context, with no native SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	as stated in primary model/assay	Recombinant GluA2:GluA3 receptors with intact-receptor cryo-EM/cross-linking and HEK293T glutamate-evoked current assays	not_reported	activating	direct_edge	LITEXP:003332
M21B-LITEXP-7452	M21B-DOWNSTREAM:02694	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										ANK3/ankyrin-G-KIF5B/kinesin-1 documented generic_functional_readout	AnkG-KIF5B-Nav-transport	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002712;M21B-EVID-002655;M21B-DOWNSTREAM-EVID:004064;PMID:24412576	M21B-LITEXP-7452	M21B-DOWNSTREAM-EVID:004064	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:24412576	Review lead: PMCID:PMC12190637, ankyrin-G transport review; review-cited primary: PMID:24412576; primary locator: PMID:24412576	Primary-supported claim: The review cites direct ankyrin-G–KIF5B interaction supporting axonal Nav delivery. Primary model/assay: Cultured hippocampal neurons and mouse cerebellum; binding, siRNA, live cotransport and axonal Nav delivery assays	Preserve KIF5B specificity and motor-adaptor trafficking context; no generalized kinesin claim. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse	Cultured hippocampal neurons and mouse cerebellum; binding, siRNA, live cotransport and axonal Nav delivery assays	not_reported	unknown	direct_edge	LITEXP:003333
M21B-LITEXP-7453	M21B-DOWNSTREAM:02825	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Chondroadherin/CHAD-CFH/Complement Factor H documented generic_functional_readout	CHAD-CFH-complement-regulation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004682;M21B-EVID-004625;M21B-DOWNSTREAM-EVID:004195;PMID:18962898; PMCID:PMC2760063; DOI:10.1016/j.molimm.2008.09.018	M21B-LITEXP-7453	M21B-DOWNSTREAM-EVID:004195	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:18962898; PMCID:PMC2760063; DOI:10.1016/j.molimm.2008.09.018	Review lead: PMCID: PMC4030870, Factor H: A Complement Regulator in Health and Disease, and a Mediator of Cellular Interactions; PMCID: PMC5378756, Complement factor H in host defense and immune evasion; review-cited primary: PMID:18962898; PMCID:PMC2760063; DOI:10.1016/j.molimm.2008.09.018; primary locator: PMID:18962898; PMCID:PMC2760063; DOI:10.1016/j.molimm.2008.09.018	Primary-supported claim: The reviews identify chondroadherin binding to factor H and cite this interaction as a complement-regulatory ECM context. Primary model/assay: Recombinant human chondroadherin and purified human factor H; solid-phase binding, factor-H CCP6-8 variant comparison and complement C9-deposition assays.	Preserve direct factor-H binding, Y402H-sensitive CCP6-8 interaction and ECM/complement context; encode modulation only, with no receptor relay or disease-generalized outcome. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Recombinant human chondroadherin and purified human factor H; solid-phase binding, factor-H CCP6-8 variant comparison and complement C9-deposition assays.	not_reported	unknown	direct_edge	LITEXP:003334
M21B-LITEXP-7454	M21B-DOWNSTREAM:02866	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										CspZ/Borrelia burgdorferi complement regulator-acquiring surface protein Z-CFH/Complement Factor H documented generic_functional_readout	Borrelia-CspZ-CFH-complement-evasion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004764;M21B-EVID-004707;M21B-DOWNSTREAM-EVID:004236;PMID:39675703; PMID:24702793; DOI:10.1111/febs.12808	M21B-LITEXP-7454	M21B-DOWNSTREAM-EVID:004236	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:39675703; PMID:24702793; DOI:10.1111/febs.12808	Review lead: PMCID:PMC5036304, Hide and Seek: How Lyme Disease Spirochetes Overcome Complement Attack; review-cited primary: PMID:39675703; PMID:24702793; DOI:10.1111/febs.12808; primary locator: PMID:39675703; PMID:24702793; DOI:10.1111/febs.12808	Primary-supported claim: The review identifies Borrelia CspZ as a factor-H/FHL-1 recruiting surface protein; the cited primary resolves CspZ-FH contact by co-crystal structure and mutational/variant assays, linking binding variation to host-specific complement evasion. Primary model/assay: B. burgdorferi CspZ variants and human FH SCR6-7, recombinant-protein binding and high-resolution co-crystal/mutational analyses, with complement-evasion and host-variant comparison assays.	Preserve CspZ loop/variant and FH SCR6-7 context, including metal/site dependence where applicable; no SCI/terminal-TF inference is made. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	B. burgdorferi CspZ variants and human FH SCR6-7, recombinant-protein binding and high-resolution co-crystal/mutational analyses, with complement-evasion and host-variant comparison assays.	not_reported	unknown	direct_edge	LITEXP:003335
M21B-LITEXP-7455	M21B-DOWNSTREAM:02875	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Protein E/Haemophilus influenzae adhesin-VTN/Vitronectin documented generic_functional_readout	Haemophilus-influenzae-ProteinE-vitronectin-complement-evasion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004780;M21B-EVID-004723;M21B-DOWNSTREAM-EVID:004245;PMID:21542857; DOI:10.1111/j.1365-2958.2011.07678.x	M21B-LITEXP-7455	M21B-DOWNSTREAM-EVID:004245	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:21542857; DOI:10.1111/j.1365-2958.2011.07678.x	Review lead: PMID:25065463, DOI:10.1111/1574-6976.12080, Bacteria under stress by complement and coagulation; review-cited primary: PMID:21542857; DOI:10.1111/j.1365-2958.2011.07678.x; primary locator: PMID:21542857; DOI:10.1111/j.1365-2958.2011.07678.x	Primary-supported claim: The review identifies Protein E as a vitronectin-capturing H. influenzae adhesin; the cited primary maps the Protein E 84-108 and vitronectin 353-363 interaction, validates K85/R86 dependence and shows altered MAC deposition and serum bactericidal susceptibility. Primary model/assay: H. influenzae Protein-E mutant and wild-type contexts, surface-expressed and soluble E. coli-expressed Protein E variants, recombinant Protein E/vitronectin fragments and human serum; mutagenesis, binding, MAC-deposition and bactericidal assays.	Preserve Protein E 84-108 and vitronectin 353-363 contact mapping plus human-serum/MAC context; no host-cell signaling or SCI/terminal-TF inference is made. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	H. influenzae Protein-E mutant and wild-type contexts, surface-expressed and soluble E. coli-expressed Protein E variants, recombinant Protein E/vitronectin fragments and human serum; mutagenesis, binding, MAC-deposition and bactericidal assays.	not_reported	unknown	direct_edge	LITEXP:003336
M21B-LITEXP-7456	M21B-DOWNSTREAM:02885	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										OspE/Borrelia burgdorferi outer surface protein E-CFH/Complement factor H documented generic_functional_readout	Borrelia-OspE-factor-H-complement-evasion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004796;M21B-EVID-004739;M21B-DOWNSTREAM-EVID:004255;PMID:11113124; DOI:10.1074/jbc.M007994200	M21B-LITEXP-7456	M21B-DOWNSTREAM-EVID:004255	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:11113124; DOI:10.1074/jbc.M007994200	Review lead: PMCID:PMC7947212, Hijacking Factor H for Complement Immune Evasion; PMCID:PMC5378756, Complement factor H in host defense and immune evasion; review-cited primary: PMID:11113124; DOI:10.1074/jbc.M007994200; primary locator: PMID:11113124; DOI:10.1074/jbc.M007994200	Primary-supported claim: The reviews identify OspE as a Borrelia factor-H-binding surface lipoprotein; the cited primary identifies OspE as a specific ligand, maps binding to factor-H C-terminal SCR15-20 and links the interaction to complement evasion. Primary model/assay: Serum-resistant B. burgdorferi sensu stricto and B. afzelii, recombinant/native OspE surface-protein panel, radiolabeled human factor H/FHL-1, SPR and factor-H SCR-domain binding assays.	Preserve OspE and human factor-H SCR15-20 species/strain context; distinguish OspE from CspA/CspZ and make no SCI/terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Serum-resistant B. burgdorferi sensu stricto and B. afzelii, recombinant/native OspE surface-protein panel, radiolabeled human factor H/FHL-1, SPR and factor-H SCR-domain binding assays.	not_reported	unknown	direct_edge	LITEXP:003337
M21B-LITEXP-7457	M21B-DOWNSTREAM:02896	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										PepO/Streptococcus pneumoniae endopeptidase O-C4BP/C4b-binding protein documented generic_functional_readout	Pneumococcus-PepO-C4BP-classical-complement-regulation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004812;M21B-EVID-004755;M21B-DOWNSTREAM-EVID:004266;PMID:24739385; PMCID:PMC4140937; DOI:10.1074/jbc.M113.530212	M21B-LITEXP-7457	M21B-DOWNSTREAM-EVID:004266	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:24739385; PMCID:PMC4140937; DOI:10.1074/jbc.M113.530212	Review lead: PMCID:PMC5316553, Role of Streptococcus pneumoniae Proteins in Evasion of Complement-Mediated Immunity; PMCID:PMC7939560, Pathogenicity and virulence of Streptococcus pneumoniae: Cutting to the chase on proteases; review-cited primary: PMID:24739385; PMCID:PMC4140937; primary locator: PMID:24739385; PMCID:PMC4140937; DOI:10.1074/jbc.M113.530212	Primary-supported claim: The reviews identify PepO as a pneumococcal ligand for C4BP; the cited primary demonstrates direct PepO-C4BP binding using purified proteins, C4BP-domain mapping, serum binding and complement-regulatory effects. Primary model/assay: Recombinant pneumococcal PepO, purified human plasma C4BP and C4BP CCP deletion mutants; ELISA, SPR, radiolabeled-C4BP binding to pneumococci, serum-binding and complement-deposition assays.	Preserve direct PepO-C4BP binding and C4BP complement-regulator context; distinguish this from the separate PepO-C1q interaction and do not infer a host-cell kinase relay, SCI or terminal-TF effect. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Recombinant pneumococcal PepO, purified human plasma C4BP and C4BP CCP deletion mutants; ELISA, SPR, radiolabeled-C4BP binding to pneumococci, serum-binding and complement-deposition assays.	not_reported	unknown	direct_edge	LITEXP:003338
M21B-LITEXP-7458	M21B-DOWNSTREAM:02907	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										OmpP5/P5 Nontypeable Haemophilus influenzae outer-membrane protein-CFH/Complement factor H documented generic_functional_readout	Haemophilus-P5-factor-H-complement-resistance	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004842;M21B-EVID-004785;M21B-DOWNSTREAM-EVID:004277;PMID:25091181; PMCID:PMC4497536; DOI:10.1111/mmi.12741	M21B-LITEXP-7458	M21B-DOWNSTREAM-EVID:004277	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:25091181; PMCID:PMC4497536; DOI:10.1111/mmi.12741	Review lead: PMCID:PMC7947212, Hijacking Factor H for Complement Immune Evasion; PMCID:PMC4829610, Defining the Binding Region in Factor H to Develop a Therapeutic Factor H-Fc Fusion Protein against Non-Typeable Haemophilus influenzae; review-cited primary: PMID:25091181; PMCID:PMC4497536; primary locator: PMID:25091181; PMCID:PMC4497536; DOI:10.1111/mmi.12741	Primary-supported claim: The reviews identify NTHi P5 as a factor-H-binding outer-membrane protein; the cited primary directly demonstrates P5-dependent human CFH binding, reduced C3 deposition and contribution to complement resistance across NTHi strains. Primary model/assay: NTHi clinical isolates and mutants identified by Tn-seq; recombinant or surface-expressed P5; purified human factor H; bacterial binding, complement C3-deposition, serum-resistance and P5 surface-variation assays.	Preserve NTHi P5/OmpP5 nomenclature, strain-dependent surface-loop variation and human CFH context; complement resistance is pathogen function only, with no host-cell relay, SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	NTHi clinical isolates and mutants identified by Tn-seq; recombinant or surface-expressed P5; purified human factor H; bacterial binding, complement C3-deposition, serum-resistance and P5 surface-variation assays.	not_reported	unknown	direct_edge	LITEXP:003339
M21B-LITEXP-7459	M21B-DOWNSTREAM:02934	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										HbhA/Mycobacterium tuberculosis heparin-binding hemagglutinin-C3/complement C3 fragment documented generic_functional_readout	Mycobacterium-HbhA-C3-complement-uptake	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004932;M21B-EVID-004875;M21B-DOWNSTREAM-EVID:004304;PMID:11705926; PMCID:PMC98840	M21B-LITEXP-7459	M21B-DOWNSTREAM-EVID:004304	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:11705926; PMCID:PMC98840	Review lead: PMCID:PMC7909539, The Role of Complement System and the Immune Response to Tuberculosis Infection; PMCID:PMC108049, Macrophage Receptors for Mycobacterium tuberculosis; review-cited primary: PMID:11705926; PMCID:PMC98840; primary locator: PMID:11705926; PMCID:PMC98840	Primary-supported claim: The reviews identify HbhA as a mycobacterial C3-binding protein; the cited primary maps human C3 binding to full-length/C-terminal HbhA and shows C3-dependent adherence of HbhA-coated beads to macrophage-like cells. Primary model/assay: Recombinant full-length, C-terminal and C-terminally truncated HbhA with human C3 ligand-affinity assays; HbhA-coated polystyrene beads and J774.A1 macrophage-like cells in serum and serum-free conditions, including C3-dependence controls.	Preserve HbhA C-terminal binding region and C3-dependent bead adherence; this is opsonin-mediated uptake rather than direct HbhA binding to a host receptor, with no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Recombinant full-length, C-terminal and C-terminally truncated HbhA with human C3 ligand-affinity assays; HbhA-coated polystyrene beads and J774.A1 macrophage-like cells in serum and serum-free conditions, including C3-dependence controls.	not_reported	unknown	direct_edge	LITEXP:003340
