evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch039_regulator_terf2	terf2	TERF2/Terf2	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	nuclear machinery/structural protein, not assumed TF; source subcategory centromere_telomere_or_nuclear_processing; exact queued targets require review	Role category from public_tf_role_triage.tsv (nuclear_machinery_or_structural_not_regulatory); no target-specific assay inferred	nuclear machinery/structural protein, not assumed TF; source subcategory centromere_telomere_or_nuclear_processing; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=TERF2%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ATERF2	staged outside canonical TF materialization pending exact pair evidence (nuclear_machinery_or_structural_not_regulatory)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch039_regulator_nup153	nup153	NUP153	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	nuclear-structure/transport protein, not assumed TF; source subcategory lamina_pore_or_genome_organization; exact queued targets require review	Role category from public_tf_role_triage.tsv (nuclear_structure_or_transport); no target-specific assay inferred	nuclear-structure/transport protein, not assumed TF; source subcategory lamina_pore_or_genome_organization; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=NUP153%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ANUP153	staged outside canonical TF materialization pending exact pair evidence (nuclear_structure_or_transport)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch039_regulator_hnrnph1	hnrnph1	HNRNPH1	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	RNA-binding/post-transcriptional regulator, not a DNA TF; source subcategory rna_processing_or_binding; exact queued targets require review	Role category from public_tf_role_triage.tsv (rna_binding_or_post_transcriptional); no target-specific assay inferred	RNA-binding/post-transcriptional regulator, not a DNA TF; source subcategory rna_processing_or_binding; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=HNRNPH1%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3AHNRNPH1	staged outside canonical TF materialization pending exact pair evidence (rna_binding_or_post_transcriptional)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch039_regulator_nup98	nup98	NUP98/Nup98	mouse	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	nuclear-structure/transport protein, not assumed TF; source subcategory lamina_pore_or_genome_organization; exact queued targets require review	Role category from public_tf_role_triage.tsv (nuclear_structure_or_transport); no target-specific assay inferred	nuclear-structure/transport protein, not assumed TF; source subcategory lamina_pore_or_genome_organization; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=Nup98%5BGene+Name%5D+AND+Mus+musculus%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ANup98	staged outside canonical TF materialization pending exact pair evidence (nuclear_structure_or_transport)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch039_regulator_hnrnpul1	hnrnpul1	HNRNPUL1	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	RNA-binding/post-transcriptional regulator, not a DNA TF; source subcategory rna_processing_or_binding; exact queued targets require review	Role category from public_tf_role_triage.tsv (rna_binding_or_post_transcriptional); no target-specific assay inferred	RNA-binding/post-transcriptional regulator, not a DNA TF; source subcategory rna_processing_or_binding; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=HNRNPUL1%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3AHNRNPUL1	staged outside canonical TF materialization pending exact pair evidence (rna_binding_or_post_transcriptional)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch039_regulator_pex2	pex2	PEX2/Pex2	mouse	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	signaling/metabolic/membrane/cell-cycle protein, not assumed TF; source subcategory enzyme_receptor_transporter_or_cell_cycle; exact queued targets require review	Role category from public_tf_role_triage.tsv (signaling_metabolic_membrane_or_cell_cycle); no target-specific assay inferred	signaling/metabolic/membrane/cell-cycle protein, not assumed TF; source subcategory enzyme_receptor_transporter_or_cell_cycle; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=Pex2%5BGene+Name%5D+AND+Mus+musculus%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3APex2	staged outside canonical TF materialization pending exact pair evidence (signaling_metabolic_membrane_or_cell_cycle)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch039_regulator_rag1	rag1	RAG1/Rag1	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	DNA-repair/genome-maintenance protein, not assumed TF; source subcategory repair_replication_or_recombination; exact queued targets require review	Role category from public_tf_role_triage.tsv (dna_repair_or_genome_maintenance); no target-specific assay inferred	DNA-repair/genome-maintenance protein, not assumed TF; source subcategory repair_replication_or_recombination; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=RAG1%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ARAG1	staged outside canonical TF materialization pending exact pair evidence (dna_repair_or_genome_maintenance)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch039_regulator_rbm34	rbm34	RBM34	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	RNA-binding/post-transcriptional regulator, not a DNA TF; source subcategory rna_processing_or_binding; exact queued targets require review	Role category from public_tf_role_triage.tsv (rna_binding_or_post_transcriptional); no target-specific assay inferred	RNA-binding/post-transcriptional regulator, not a DNA TF; source subcategory rna_processing_or_binding; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=RBM34%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ARBM34	staged outside canonical TF materialization pending exact pair evidence (rna_binding_or_post_transcriptional)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch039_regulator_srsf4	srsf4	SRSF4	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	RNA-binding/post-transcriptional regulator, not a DNA TF; source subcategory rna_processing_or_binding; exact queued targets require review	Role category from public_tf_role_triage.tsv (rna_binding_or_post_transcriptional); no target-specific assay inferred	RNA-binding/post-transcriptional regulator, not a DNA TF; source subcategory rna_processing_or_binding; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=SRSF4%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ASRSF4	staged outside canonical TF materialization pending exact pair evidence (rna_binding_or_post_transcriptional)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch039_regulator_rbm15	rbm15	RBM15	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	RNA-binding/post-transcriptional regulator, not a DNA TF; source subcategory rna_processing_or_binding; exact queued targets require review	Role category from public_tf_role_triage.tsv (rna_binding_or_post_transcriptional); no target-specific assay inferred	RNA-binding/post-transcriptional regulator, not a DNA TF; source subcategory rna_processing_or_binding; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=RBM15%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ARBM15	staged outside canonical TF materialization pending exact pair evidence (rna_binding_or_post_transcriptional)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
