expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	primary_locator	citation_note	evidence_summary	limitations	curation_status	species_context	cell_type_context	assay_or_perturbation	effect_polarity	source_scope	route_evidence_id
M21B-LITEXP-7285	M21B-DOWNSTREAM:02873	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										NspA/Neisseria gonorrhoeae neisserial surface protein A-FHL1/Factor H-like protein 1 documented cellular_functional_readout	Neisseria-gonorrhoeae-NspA-FHL1-complement-evasion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004772;M21B-EVID-004715;M21B-DOWNSTREAM-EVID:004243;PMID:30510105	M21B-LITEXP-7285	M21B-DOWNSTREAM-EVID:004243	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:30510105	Review lead: PMCID:PMC7947212, Hijacking Factor H for Complement Immune Evasion; review-cited primary: PMID:30510105; primary locator: PMID:30510105	Primary-supported claim: The review identifies gonococcal NspA as a factor-H-family ligand; the cited primary demonstrates direct human FHL-1 binding through FH domains 6-7 in the NspA/LOS surface context and connects NspA-dependent recruitment with serum resistance. Primary model/assay: N. gonorrhoeae wild-type and nspA mutant bacteria, recombinant NspA, purified human FHL-1 and FH domains 6-7; binding and human-serum resistance assays with LOS/surface context.	Preserve N. gonorrhoeae species, human-specific FHL-1/FH SCR6-7 recognition and LOS/surface context; no SCI/terminal-TF inference is made. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	N. gonorrhoeae wild-type and nspA mutant bacteria, recombinant NspA, purified human FHL-1 and FH domains 6-7; binding and human-serum resistance assays with LOS/surface context.	not_reported	unknown	direct_edge	LITEXP:003166
M21B-LITEXP-7286	M21B-DOWNSTREAM:02874	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										BclA/Bacillus anthracis spore surface protein-CFH/Complement Factor H documented cellular_functional_readout	Bacillus-anthracis-BclA-CFH-complement-evasion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004773;M21B-EVID-004716;M21B-DOWNSTREAM-EVID:004244;PMCID:PMC4909234	M21B-LITEXP-7286	M21B-DOWNSTREAM-EVID:004244	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMCID:PMC4909234	Review lead: PMCID:PMC7329968, Complement Evasion Strategies of Human Pathogenic Bacteria; review-cited primary: PMCID:PMC4909234; primary locator: PMCID:PMC4909234	Primary-supported claim: The review identifies BclA as an anthrax spore complement-evasion protein; the cited primary demonstrates direct CFH binding to spores, retained cofactor activity for C3b degradation, and BclA-dependent persistence in mouse lungs. Primary model/assay: B. anthracis wild-type, ΔbclA and complemented spores, recombinant BclA, purified human/mouse CFH and BclA-expressing comparator spores; saturable binding, factor-I/C3b cofactor, complement assays and mouse-lung persistence.	Preserve spore/exosporium BclA, CFH cofactor activity and mouse-lung persistence context; no general vegetative-cell or SCI/terminal-TF inference is made. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human; mouse	B. anthracis wild-type, ΔbclA and complemented spores, recombinant BclA, purified human/mouse CFH and BclA-expressing comparator spores; saturable binding, factor-I/C3b cofactor, complement assays and mouse-lung persistence.	not_reported	unknown	direct_edge	LITEXP:003167
M21B-LITEXP-7287	M21B-DOWNSTREAM:02876	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										UspA2/Moraxella catarrhalis ubiquitous surface protein A2-VTN/Vitronectin documented cellular_functional_readout	Moraxella-UspA2-vitronectin-complement-evasion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004783;M21B-EVID-004726;M21B-DOWNSTREAM-EVID:004246;PMID:20199596; DOI:10.1111/j.1365-2958.2010.07066.x	M21B-LITEXP-7287	M21B-DOWNSTREAM-EVID:004246	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:20199596; DOI:10.1111/j.1365-2958.2010.07066.x	Review lead: PMCID:PMC11278874, Recruitment of Vitronectin by Bacterial Pathogens: A Comprehensive Overview; review-cited primary: PMID:20199596; DOI:10.1111/j.1365-2958.2010.07066.x; primary locator: PMID:20199596; DOI:10.1111/j.1365-2958.2010.07066.x	Primary-supported claim: The review identifies UspA2 as the major M. catarrhalis vitronectin ligand; the cited primary maps high-affinity binding to the UspA2 N-terminal head and shows that bound vitronectin inhibits late complement/MAC formation. Primary model/assay: M. catarrhalis UspA2-positive and mutant/recombinant UspA2 contexts; purified human vitronectin, head-domain fragments, binding/competition and electron-microscopy assays with complement-inhibitory activity readouts.	Preserve trimeric UspA2 and N-terminal head-domain context, activated/late-complement inhibition semantics and no host-receptor, SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	M. catarrhalis UspA2-positive and mutant/recombinant UspA2 contexts; purified human vitronectin, head-domain fragments, binding/competition and electron-microscopy assays with complement-inhibitory activity readouts.	not_reported	unknown	direct_edge	LITEXP:003168
M21B-LITEXP-7288	M21B-DOWNSTREAM:02878	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Tuf/Elongation factor Tu/Pseudomonas aeruginosa surface protein-CFH/Complement factor H documented cellular_functional_readout	Pseudomonas-Tuf-factor-H-complement-evasion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004786;M21B-EVID-004729;M21B-DOWNSTREAM-EVID:004248;PMID:17709513; DOI:10.1111/j.1462-5822.2007.00980.x	M21B-LITEXP-7288	M21B-DOWNSTREAM-EVID:004248	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:17709513; DOI:10.1111/j.1462-5822.2007.00980.x	Review lead: PMCID:PMC7947212, Hijacking Factor H for Complement Immune Evasion; PMCID:PMC10464199, Subversion of the Complement System by Pseudomonas aeruginosa; review-cited primary: PMID:17709513; DOI:10.1111/j.1462-5822.2007.00980.x; primary locator: PMID:17709513; DOI:10.1111/j.1462-5822.2007.00980.x	Primary-supported claim: The reviews identify surface-associated Tuf as a P. aeruginosa factor-H-binding protein; the cited primary isolates Tuf by factor-H affinity, maps factor-H/FHL-1 interactions, and shows bound factor H retains C3b cofactor activity and supports complement evasion. Primary model/assay: P. aeruginosa intact bacteria and recombinant Tuf; human factor H/FHL-1/FHR-1, affinity-matrix isolation, immunolocalization, factor-H domain binding, C3b-degradation cofactor assays and human-serum complement context.	Preserve surface-associated moonlighting Tuf and human FH/FHL-1 species-specific complement-regulator context; no cytosolic translation-function interpretation, SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	P. aeruginosa intact bacteria and recombinant Tuf; human factor H/FHL-1/FHR-1, affinity-matrix isolation, immunolocalization, factor-H domain binding, C3b-degradation cofactor assays and human-serum complement context.	not_reported	unknown	direct_edge	LITEXP:003169
M21B-LITEXP-7289	M21B-DOWNSTREAM:02880	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Hic/PspC-like Streptococcus pneumoniae factor-H-binding inhibitor of complement-CFH/Complement factor H documented cellular_functional_readout	Pneumococcus-Hic-factor-H-complement-evasion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004789;M21B-EVID-004732;M21B-DOWNSTREAM-EVID:004250;PMID:10967103; DOI:10.1074/jbc.M004572200	M21B-LITEXP-7289	M21B-DOWNSTREAM-EVID:004250	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:10967103; DOI:10.1074/jbc.M004572200	Review lead: PMCID:PMC11590433, Extracellular Matrix Interactions with Gram-Positive Pathogens; PMCID:PMC7947212, Hijacking Factor H for Complement Immune Evasion; review-cited primary: PMID:10967103; DOI:10.1074/jbc.M004572200; primary locator: PMID:10967103; DOI:10.1074/jbc.M004572200	Primary-supported claim: The reviews identify Hic as the type-3 pneumococcal PspC-locus factor-H-binding protein; the cited primary shows high-affinity Hic-factor-H binding, loss of factor-H absorption in Hic-deficient pneumococci and preservation of factor-H regulatory activity. Primary model/assay: Type-3 S. pneumoniae wild-type and Hic-deficient strains, recombinant GST-Hic fragment, radiolabeled human factor H, SPR, plasma factor-H absorption and alternative-pathway inhibition assays.	Preserve type-3 pneumococcal Hic/PspC-locus and human factor-H context; the primary suggests intrinsic inhibitory activity but does not establish a new intracellular bacterial relay, SCI function or terminal-TF effect. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Type-3 S. pneumoniae wild-type and Hic-deficient strains, recombinant GST-Hic fragment, radiolabeled human factor H, SPR, plasma factor-H absorption and alternative-pathway inhibition assays.	not_reported	unknown	direct_edge	LITEXP:003170
M21B-LITEXP-7290	M21B-DOWNSTREAM:02883	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										LcpA/Leptospira interrogans leptospiral complement regulator-acquiring protein A-VTN/Vitronectin documented cellular_functional_readout	Leptospira-LcpA-vitronectin-terminal-complement-evasion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004793;M21B-EVID-004736;M21B-DOWNSTREAM-EVID:004253;PMID:25534939; PMCID:PMC4333444	M21B-LITEXP-7290	M21B-DOWNSTREAM-EVID:004253	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:25534939; PMCID:PMC4333444	Review lead: PMCID:PMC5174078, Complement Evasion by Pathogenic Leptospira; PMCID:PMC11278874, Recruitment of Vitronectin by Bacterial Pathogens: A Comprehensive Overview; review-cited primary: PMID:25534939; PMCID:PMC4333444; primary locator: PMID:25534939; PMCID:PMC4333444	Primary-supported claim: The reviews identify LcpA as a leptospiral vitronectin-binding protein; the cited primary demonstrates LcpA-mediated vitronectin binding, heparin-sensitive interaction and a distinct site from the C4BP/factor-H branches. Primary model/assay: Pathogenic L. interrogans and recombinant/immobilized LcpA, human vitronectin and serum, dose-dependent binding, heparin competition, distinct-site competition and terminal-complement/MAC inhibition assays.	Preserve LcpA, human vitronectin heparin-binding-domain and distinct-site context; do not infer host-cell receptor signaling, SCI or terminal-TF effects. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Pathogenic L. interrogans and recombinant/immobilized LcpA, human vitronectin and serum, dose-dependent binding, heparin competition, distinct-site competition and terminal-complement/MAC inhibition assays.	not_reported	unknown	direct_edge	LITEXP:003171
M21B-LITEXP-7291	M21B-DOWNSTREAM:02884	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										LcpA/Leptospira interrogans leptospiral complement regulator-acquiring protein A-C9/Complement component 9 documented cellular_functional_readout	Leptospira-LcpA-C9-MAC-inhibition	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004794;M21B-EVID-004737;M21B-DOWNSTREAM-EVID:004254;PMID:25534939; PMCID:PMC4333444	M21B-LITEXP-7291	M21B-DOWNSTREAM-EVID:004254	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:25534939; PMCID:PMC4333444	Review lead: PMCID:PMC5174078, Complement Evasion by Pathogenic Leptospira; PMCID:PMC11278874, Recruitment of Vitronectin by Bacterial Pathogens: A Comprehensive Overview; review-cited primary: PMID:25534939; PMCID:PMC4333444; primary locator: PMID:25534939; PMCID:PMC4333444	Primary-supported claim: The reviews identify LcpA as a terminal-complement-interacting leptospiral surface protein; the cited primary shows LcpA binding to C9 and inhibition of zinc-induced C9 polymerization and membrane-attack-complex formation. Primary model/assay: Pathogenic L. interrogans and recombinant/immobilized LcpA, human C9 and vitronectin, direct binding/competition, C9 polymerization and membrane-attack-complex formation assays.	Preserve LcpA surface-protein and human terminal-pathway C9/MAC context; this is complement inhibition rather than intracellular signaling and carries no SCI/terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Pathogenic L. interrogans and recombinant/immobilized LcpA, human C9 and vitronectin, direct binding/competition, C9 polymerization and membrane-attack-complex formation assays.	not_reported	inhibitory	direct_edge	LITEXP:003172
M21B-LITEXP-7292	M21B-DOWNSTREAM:02886	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Sbi/Staphylococcus aureus surface immunoglobulin-binding protein-C3/C3b/complement component 3 documented cellular_functional_readout	Staphylococcus-Sbi-C3-complement-evasion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004801;M21B-EVID-004744;M21B-DOWNSTREAM-EVID:004256;PMID:23071827; PMCID:PMC3469469; DOI:10.1371/journal.pone.0047638; PMID:18550524	M21B-LITEXP-7292	M21B-DOWNSTREAM-EVID:004256	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:23071827; PMCID:PMC3469469; DOI:10.1371/journal.pone.0047638; PMID:18550524	Review lead: PMCID:PMC7329968, Complement Evasion Strategies of Human Pathogenic Bacteria; PMCID:PMC3488274, Protease-dependent mechanisms of complement evasion by bacterial pathogens; review-cited primary: PMID:23071827; PMCID:PMC3469469; DOI:10.1371/journal.pone.0047638; PMID:18550524; primary locator: PMID:23071827; PMCID:PMC3469469; DOI:10.1371/journal.pone.0047638; PMID:18550524	Primary-supported claim: The reviews identify Sbi as a direct C3/C3b-binding complement inhibitor and plasminogen-recruiting platform; the cited primaries support C3-fragment binding and complement inactivation. Primary model/assay: S. aureus Sbi domains III-IV, recombinant human C3/C3b/C3d and plasminogen, binding/competition, alternative-pathway inhibition and plasmin-mediated C3/C3b degradation assays.	Preserve Sbi domain III-IV and C3/C3b/C3d fragment semantics; this is complement binding/inhibition rather than a cellular receptor edge, with no SCI/terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	S. aureus Sbi domains III-IV, recombinant human C3/C3b/C3d and plasminogen, binding/competition, alternative-pathway inhibition and plasmin-mediated C3/C3b degradation assays.	not_reported	unknown	direct_edge	LITEXP:003173
M21B-LITEXP-7293	M21B-DOWNSTREAM:02887	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Efb/Staphylococcus aureus extracellular fibrinogen-binding protein-C3/C3b/complement component 3 documented cellular_functional_readout	Staphylococcus-Efb-C3-complement-evasion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004802;M21B-EVID-004745;M21B-DOWNSTREAM-EVID:004257;PMID:23071827; PMCID:PMC3469469; DOI:10.1371/journal.pone.0047638	M21B-LITEXP-7293	M21B-DOWNSTREAM-EVID:004257	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:23071827; PMCID:PMC3469469; DOI:10.1371/journal.pone.0047638	Review lead: PMCID:PMC7329968, Complement Evasion Strategies of Human Pathogenic Bacteria; PMCID:PMC3488274, Protease-dependent mechanisms of complement evasion by bacterial pathogens; review-cited primary: PMID:23071827; PMCID:PMC3469469; DOI:10.1371/journal.pone.0047638; primary locator: PMID:23071827; PMCID:PMC3469469; DOI:10.1371/journal.pone.0047638	Primary-supported claim: The reviews identify Efb as a direct C3/C3b-binding complement inhibitor and plasminogen-recruiting platform; the cited primary supports simultaneous C3/C3b binding and enhanced plasmin-mediated degradation. Primary model/assay: S. aureus Efb-C, recombinant human C3/C3b/C3d and plasminogen, binding/competition, convertase inhibition and plasmin-mediated C3/C3b degradation assays.	Preserve Efb-C and C3/C3b/C3d fragment semantics; this is complement binding/inhibition rather than a cellular receptor edge, with no SCI/terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	S. aureus Efb-C, recombinant human C3/C3b/C3d and plasminogen, binding/competition, convertase inhibition and plasmin-mediated C3/C3b degradation assays.	not_reported	unknown	direct_edge	LITEXP:003174
M21B-LITEXP-7294	M21B-DOWNSTREAM:02890	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										CihC/Borrelia recurrentis outer-surface complement-inhibitory lipoprotein-C1-INH/C1 esterase inhibitor documented cellular_functional_readout	Borrelia-recurrentis-CihC-C1INH-classical-lectin-complement-evasion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E004806;M21B-EVID-004749;M21B-DOWNSTREAM-EVID:004260;PMID:20532227; PMCID:PMC2892224; DOI:10.1371/journal.pntd.0000698	M21B-LITEXP-7294	M21B-DOWNSTREAM-EVID:004260	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:20532227; PMCID:PMC2892224; DOI:10.1371/journal.pntd.0000698	Review lead: PMCID:PMC7390862, Immune Evasion Strategies of Relapsing Fever Spirochetes; PMCID:PMC10413161, Conformational dynamics of complement protease C1r inhibitor proteins from Lyme disease- and relapsing-fever-causing spirochetes; review-cited primary: PMID:20532227; PMCID:PMC2892224; DOI:10.1371/journal.pntd.0000698; primary locator: PMID:20532227; PMCID:PMC2892224; DOI:10.1371/journal.pntd.0000698	Primary-supported claim: The reviews identify CihC as a Borrelia recurrentis receptor for human C1 esterase inhibitor; the cited primary demonstrates C1-INH acquisition by CihC-bearing spirochetes and preserved inhibitor complex formation/function. Primary model/assay: B. recurrentis and B. duttonii cells, recombinant CihC, purified human C1-INH, ligand-affinity blots, flow cytometry and C1s/C1-INH complex-formation assays.	Preserve CihC and human C1-INH classical/lectin-pathway inhibitor context; retained C1-INH activity is bounded to the cited complex assays, with no host-cell receptor, SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	B. recurrentis and B. duttonii cells, recombinant CihC, purified human C1-INH, ligand-affinity blots, flow cytometry and C1s/C1-INH complex-formation assays.	not_reported	unknown	direct_edge	LITEXP:003175
