expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	primary_locator	citation_note	evidence_summary	limitations	curation_status	species_context	cell_type_context	assay_or_perturbation	effect_polarity	source_scope	route_evidence_id
M21B-LITEXP-7498	M21B-DOWNSTREAM:02370	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										CD160-HVEM/TNFRSF14 documented phosphorylation_or_activation_readout	CD160-HVEM-immune-checkpoint	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000695;M21B-EVID-000638;M21B-DOWNSTREAM-EVID:003740;PMCID:PMC7477951; PMID:25179432; PMCID:PMC4163173; DOI:10.1186/s12967-014-0217-y	M21B-LITEXP-7498	M21B-DOWNSTREAM-EVID:003740	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMCID:PMC7477951; PMID:25179432; PMCID:PMC4163173; DOI:10.1186/s12967-014-0217-y	Review lead: CD160 isoforms and regulation of CD4 and CD8 T-cell responses, PMCID:PMC4163173; The CD160, BTLA, LIGHT/HVEM pathway, PMID:19426226; Structural Basis of CD160:HVEM Recognition, PMCID:PMC7477951; review-cited primary: PMCID:PMC7477951; PMID:25179432; PMCID:PMC4163173; DOI:10.1186/s12967-014-0217-y; primary locator: PMCID:PMC7477951; PMID:25179432; PMCID:PMC4163173; DOI:10.1186/s12967-014-0217-y	Primary-supported claim: The reviews identify CD160 as an HVEM ligand; the cited primary studies establish human CD160-HVEM binding by isoform-specific cell assays and a 1:1 extracellular complex structure, with context-dependent T-cell/NK/mucosal signaling. Primary model/assay: Purified human CD160 and HVEM ectodomains and a covalent CD160-HVEM structural construct; CD160-GPI/TM-expressing CHO or Jurkat cells; soluble HVEM-Fc binding and primary HIV-specific CD4/CD8 T-cell functional assays	Preserve CD160 GPI versus transmembrane isoforms, 1:1 ectodomain binding, cis/trans geometry and bidirectional cell-type-dependent signaling; no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Purified human CD160 and HVEM ectodomains and a covalent CD160-HVEM structural construct; CD160-GPI/TM-expressing CHO or Jurkat cells; soluble HVEM-Fc binding and primary HIV-specific CD4/CD8 T-cell functional assays	not_reported	activating	direct_edge	LITEXP:003379
M21B-LITEXP-7499	M21B-DOWNSTREAM:02408	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										WNT7A-RECK documented generic_functional_readout	WNT7A-RECK-ligand-stabilization	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000955;M21B-EVID-000898;M21B-DOWNSTREAM-EVID:003778;PMID:30304675; PMCID:PMC6338448	M21B-LITEXP-7499	M21B-DOWNSTREAM-EVID:003778	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:30304675; PMCID:PMC6338448	Review lead: PMCID:PMC9171404, An integrated model for Gpr124 function in Wnt7a/b signaling among vertebrates; review-cited primary: PMID:30304675; PMCID:PMC6338448; primary locator: PMID:30304675; PMCID:PMC6338448	Primary-supported claim: The review describes RECK as a WNT7A/WNT7B-selective receptor/cofactor and cites primary biochemical work showing WNT7A directly binds purified RECK and the GPR124:RECK complex, stabilizing active monomeric ligand Primary model/assay: Rat brain blood vessels; purified recombinant soluble RECK and WNT7A; full-length cell-surface RECK and GPR124:RECK complex; chemical cross-linking, binding, and active-monomer stabilization assays	Promote only at direct WNT7A-RECK extracellular binding/stabilization; preserve the 1:1 active-monomer and GPR124:RECK-complex context, with no autonomous RECK signaling or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	rat	Rat brain blood vessels; purified recombinant soluble RECK and WNT7A; full-length cell-surface RECK and GPR124:RECK complex; chemical cross-linking, binding, and active-monomer stabilization assays	not_reported	unknown	direct_edge	LITEXP:003380
M21B-LITEXP-7500	M21B-DOWNSTREAM:02409	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										WNT7B-RECK documented generic_functional_readout	WNT7B-RECK-ligand-stabilization	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000956;M21B-EVID-000899;M21B-DOWNSTREAM-EVID:003779;PMID:30304675; PMCID:PMC6338448	M21B-LITEXP-7500	M21B-DOWNSTREAM-EVID:003779	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:30304675; PMCID:PMC6338448	Review lead: PMCID:PMC9171404, An integrated model for Gpr124 function in Wnt7a/b signaling among vertebrates; review-cited primary: PMID:30304675; PMCID:PMC6338448; primary locator: PMID:30304675; PMCID:PMC6338448	Primary-supported claim: The review describes RECK as a WNT7A/WNT7B-selective receptor/cofactor and cites primary biochemical work showing WNT7B directly binds purified RECK and the GPR124:RECK complex, supporting isoform-specific ligand stabilization Primary model/assay: Rat brain blood vessels; purified recombinant soluble RECK and WNT7B; full-length cell-surface RECK and GPR124:RECK complex; chemical cross-linking, binding, and WNT7 isoform comparison assays	Promote only at direct WNT7B-RECK extracellular binding/stabilization; preserve the WNT7 isoform-specific and GPR124:RECK-complex context, with no autonomous RECK signaling or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	rat	Rat brain blood vessels; purified recombinant soluble RECK and WNT7B; full-length cell-surface RECK and GPR124:RECK complex; chemical cross-linking, binding, and WNT7 isoform comparison assays	not_reported	unknown	direct_edge	LITEXP:003381
M21B-LITEXP-7501	M21B-DOWNSTREAM:02543	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										GABA-GABRR2/GABA-rho2 GABA-C receptor documented generic_functional_readout	GABA-GABRR2-GABAC-ion-channel	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E001671;M21B-EVID-001614;M21B-DOWNSTREAM-EVID:003913;PMID:15733087	M21B-LITEXP-7501	M21B-DOWNSTREAM-EVID:003913	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:15733087	Review lead: PMCID:PMC3080597, An Update on GABAρ Receptors; PMID:9667009, Molecular composition of GABAC receptors; review-cited primary: PMID:15733087; primary locator: PMID:15733087	Primary-supported claim: The reviews identify rho2 as a GABA-C receptor subunit; the cited primary expresses homomeric rat rho2 in HEK293 cells and records small but detectable GABA-induced currents with GABA-C pharmacology Primary model/assay: Rat rho2 cDNA expressed in HEK293 cells; whole-cell GABA-induced currents, slow maturation/kinetics and cis-aminocrotonic-acid/picrotoxin pharmacology	Promote at recombinant homomeric rho2 GABA-C channel gating; preserve the low-current/slow-maturation and rat HEK293 limits, with no native SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	rat	Rat rho2 cDNA expressed in HEK293 cells; whole-cell GABA-induced currents, slow maturation/kinetics and cis-aminocrotonic-acid/picrotoxin pharmacology	not_reported	activating	direct_edge	LITEXP:003382
M21B-LITEXP-7502	M21B-DOWNSTREAM:02570	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										MDGA2-NLGN1/neuroligin-1 documented generic_functional_readout	MDGA2-NLGN1-excitatory-synapse-modulation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002147;M21B-EVID-002090;M21B-DOWNSTREAM-EVID:003940;PMID:28641111; PMID:28641112	M21B-LITEXP-7502	M21B-DOWNSTREAM-EVID:003940	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:28641111; PMID:28641112	Review lead: PMCID:PMC5745067, Molecular mechanism of MDGA1: regulation of neuroligin 2:neurexin trans-synaptic bridges; PMID:26209464, The cellular and molecular landscape of neuroligins; review-cited primary: PMID:28641111; PMID:28641112; primary locator: PMID:28641111; PMID:28641112	Primary-supported claim: The reviews identify MDGA2 as the preferred extracellular cis-regulator of NLGN1; the cited primary reports MDGA2 binding to NLGN1/NLGN2 in biochemical assays and establishes the MDGA family mechanism of steric competition with neurexin bridges, with MDGA2/NLGN1 selectivity described in the review synthesis. Primary model/assay: Human/mouse MDGA2 and NLGN1 ectodomain/receptor systems; biochemical binding, structural comparison and synaptogenic competition assays	Keep this as extracellular binding/competitive modulation; the cited primary is strongest for MDGA1-NLGN2 and family-level MDGA2/NLGN1 selectivity, so do not claim an equivalent solved MDGA2-NLGN1 structure or SCI effect. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human; mouse	Human/mouse MDGA2 and NLGN1 ectodomain/receptor systems; biochemical binding, structural comparison and synaptogenic competition assays	not_reported	inhibitory	direct_edge	LITEXP:003383
M21B-LITEXP-7503	M21B-DOWNSTREAM:02585	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										SEMA4A-PLXNB1 documented generic_functional_readout	SEMA4A-PLXNB1-direct-binding-Treg	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002375;M21B-EVID-002318;M21B-DOWNSTREAM-EVID:003955;PMID:35328445; PMCID:PMC8953949	M21B-LITEXP-7503	M21B-DOWNSTREAM-EVID:003955	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:35328445; PMCID:PMC8953949	Review lead: PMCID:PMC5160039, The role of Sema4A in angiogenesis, immune responses, carcinogenesis, and retinal systems; PMCID:PMC4076735, Regulation of immune cell responses by semaphorins and their receptors; review-cited primary: PMID:35328445; PMCID:PMC8953949; primary locator: PMID:35328445; PMCID:PMC8953949	Primary-supported claim: The reviews identify Plexin-B family recognition by SEMA4A; the cited primary directly measures SEMA4A–PLXNB1 binding by ligand-receptor ELISA and competition, with Treg effects in human PBMC cultures. Primary model/assay: Recombinant human SEMA4A/SEMA4D and PLXNB1 proteins; direct and reverse ligand-receptor ELISA, competition and Scatchard analyses, human PBMC/CD4 T-cell Treg assays	Promote binding and bounded Treg modulation only; do not infer a universal PLXNB1 signaling program or SCI effect. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Recombinant human SEMA4A/SEMA4D and PLXNB1 proteins; direct and reverse ligand-receptor ELISA, competition and Scatchard analyses, human PBMC/CD4 T-cell Treg assays	not_reported	unknown	direct_edge	LITEXP:003384
M21B-LITEXP-7504	M21B-DOWNSTREAM:02623	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										TUBB/tubulin-GPHN/gephyrin documented generic_functional_readout	TUBB-GPHN-microtubule-scaffold	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002462;M21B-EVID-002405;M21B-DOWNSTREAM-EVID:003993;PMID:1657993; PMID:7790902	M21B-LITEXP-7504	M21B-DOWNSTREAM-EVID:003993	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:1657993; PMID:7790902	Review lead: PMCID:PMC6143783, Structure–Function Relationships of Glycine and GABAA Receptors and Their Interplay With Gephyrin; PMCID:PMC5991458, Assembly and maintenance of GABAergic and Glycinergic circuits; review-cited primary: PMID:1657993; PMID:7790902; primary locator: PMID:1657993; PMID:7790902	Primary-supported claim: The reviews identify polymerized tubulin as a gephyrin-associated microtubule component; the cited primary studies demonstrate high-affinity gephyrin/tubulin interaction and show that microtubule disruption alters gephyrin and glycine-receptor clustering in spinal neurons. Primary model/assay: Affinity-purified mammalian spinal-cord GlyR-associated 93-kDa protein/gephyrin, purified polymerized tubulin and cultured rat spinal neurons; co-sedimentation/overlay and tubulin-binding assays, microtubule perturbation, gephyrin/GlyR cluster imaging	Represent polymerized tubulin rather than an isolated alpha- or beta-tubulin isoform; the early 93-kDa nomenclature is resolved as gephyrin by the cited follow-up, and microtubule dependence is context-sensitive across neuronal age/region; no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	rat	Affinity-purified mammalian spinal-cord GlyR-associated 93-kDa protein/gephyrin, purified polymerized tubulin and cultured rat spinal neurons; co-sedimentation/overlay and tubulin-binding assays, microtubule perturbation, gephyrin/GlyR cluster imaging	not_reported	unknown	direct_edge	LITEXP:003385
M21B-LITEXP-7505	M21B-DOWNSTREAM:02681	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										SHANK3-HOMER1/Homer scaffold documented generic_functional_readout	SHANK3-HOMER1-postsynaptic-condensate	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002675;M21B-EVID-002618;M21B-DOWNSTREAM-EVID:004051;PMID:37318128	M21B-LITEXP-7505	M21B-DOWNSTREAM-EVID:004051	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:37318128	Review lead: PMCID:PMC6597914, Homer scaffold review; review-cited primary: PMID:37318128; primary locator: PMID:37318128	Primary-supported claim: The review identifies SHANK3-Homer association within postsynaptic scaffold condensates; the cited primary uses purified condensate reconstitution, ITC, actin-bundling and neuronal spine assays. Primary model/assay: Purified SHANK3/Homer proteins and cultured neuronal systems; condensate reconstitution, isothermal-titration calorimetry, actin bundling and spine assays	Preserve postsynaptic scaffold/condensate and reconstituted-system boundaries; limited direct cortical-causality support and no SCI/terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	as stated in primary model/assay	Purified SHANK3/Homer proteins and cultured neuronal systems; condensate reconstitution, isothermal-titration calorimetry, actin bundling and spine assays	not_reported	unknown	direct_edge	LITEXP:003386
M21B-LITEXP-7506	M21B-DOWNSTREAM:02741	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Laminin-nidogen complex-PTPRF/LAR documented generic_functional_readout	laminin-nidogen-LAR-splice-specific-adhesion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002907;M21B-EVID-002850;M21B-DOWNSTREAM-EVID:004111;PMID:9647658; PMCID:PMC2133008	M21B-LITEXP-7506	M21B-DOWNSTREAM-EVID:004111	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:9647658; PMCID:PMC2133008	Review lead: PMCID:PMC3753797, Receptor-type tyrosine phosphatases ligands: looking for the needle in the haystack; PMCID:PMC3421019, RPTPs—roles in signal transduction and human disease; review-cited primary: PMID:9647658; PMCID:PMC2133008; primary locator: PMID:9647658; PMCID:PMC2133008	Primary-supported claim: The reviews identify the laminin–nidogen extracellular-matrix complex as a ligand for a splice-specific LAR FnIII5 isoform and cite O'Grady et al. 1998 as the primary source. Primary model/assay: GST-LAR FnIII5 splice-isoform binding assays with conditioned media, Matrigel and purified laminin–nidogen; HeLa cells plated on laminin–nidogen; LAR cross-linking and cytoskeletal/process morphology assays; human glioblastoma-conditioned-media and human HeLa-cell comparator systems	Exact binding requires the LAR FnIII5 isoform lacking the alternatively spliced exon 13; preserve the laminin–nidogen composite and splice-specific topology, and do not generalize to all LAR isoforms or infer CNS/SCI signaling. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	GST-LAR FnIII5 splice-isoform binding assays with conditioned media, Matrigel and purified laminin–nidogen; HeLa cells plated on laminin–nidogen; LAR cross-linking and cytoskeletal/process morphology assays; human glioblastoma-conditioned-media and human HeLa-cell comparator systems	not_reported	unknown	direct_edge	LITEXP:003387
M21B-LITEXP-7507	M21B-DOWNSTREAM:02815	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										CLDN1/claudin-1-CLDN5/claudin-5 documented generic_functional_readout	CLDN1-CLDN5-heterophilic-tight-junction-adhesion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E003193;M21B-EVID-003136;M21B-DOWNSTREAM-EVID:004185;PMID:21533891; PMCID:PMC4336547	M21B-LITEXP-7507	M21B-DOWNSTREAM-EVID:004185	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	generic_functional_readout	PMID:21533891; PMCID:PMC4336547	Review lead: PMCID:PMC10706136, Cell Adhesion at the Tight Junctions: New Aspects and New Functions; PMCID:PMC4562902, Claudins: gatekeepers of lung epithelial function; review-cited primary: PMID:21533891; PMCID:PMC4336547; primary locator: PMID:21533891; PMCID:PMC4336547	Primary-supported claim: The tight-junction reviews cite the primary study showing claudin-1/claudin-5 coenrichment at heterologous cell contacts and compatible heteropolymeric tight-junction strands. Primary model/assay: Differentially fluorescent Cld1- and Cld5-expressing HEK293 cells in coculture; contact coenrichment/FRET, intracellular colocalization and freeze-fracture strand analysis	Promote CLDN1–CLDN5 heterophilic trans-interaction at the reconstituted tight-junction layer; preserve the coculture/heteropolymer context and do not infer a defined paracellular pore mechanism or SCI relevance. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	as stated in primary model/assay	Differentially fluorescent Cld1- and Cld5-expressing HEK293 cells in coculture; contact coenrichment/FRET, intracellular colocalization and freeze-fracture strand analysis	not_reported	unknown	direct_edge	LITEXP:003388
