expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-3701	M21B-DOWNSTREAM:00967	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|second_messenger_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE01591	CASR/calcium-sensing receptor	M21B-E002480	NODE03906	GABBR1/GABA-B receptor 1 subunit									CaSR-GABA-B receptor complex expression and calcium-triggered PLC output			CASR-GABBR1-calcium-sensing-crosstalk	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002480;M21B-EVID-002423;PMID:17591780	M21B-DOWNSTREAM-EVID:001582	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3701	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	human; rat	HEK-293 cells coexpressing CaSR and GABA-BR1, with neuronal comparator systems	CaSR-GABBR1 plasma-membrane receptor complex	No SCI receiver inference	Primary coexpression and signaling assays support a CaSR-GABBR1 receptor-complex output involving altered CaSR expression and calcium-evoked PLC signaling while leaving ligand input, relay, TF, and target-gene layers unresolved.	Receptor coexpression, cell-surface expression, high-extracellular-calcium stimulation, and PLC activation assays	unknown	direct_edge	PMID:17591780	Primary CaSR-GABA-B receptor complex study	GABA-BR1 coexpression changes CaSR surface expression and suppresses calcium-evoked PLC activation in heterologous systems.	Preserve the CaSR-GABBR1 coexpression and calcium-stimulation context; do not infer a complete GABA-B heteromer mechanism or terminal transcriptional output.	curated_primary_route	LITEXP:003751
M21B-LITEXP-3702	M21B-DOWNSTREAM:00976	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE01508	CACNG2/stargazin/TARP gamma-2	M21B-E002493	NODE04438	GRIA1:GRIA2/GluA1:GluA2 AMPA receptor complex									Stargazin-GluA1/GluA2 AMPA-receptor trafficking and gating output			CACNG2-GRIA1-GRIA2-AMPAR-modulation	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002493;M21B-EVID-002436;PMID:15858532;DOI:10.1038/nature03624	M21B-DOWNSTREAM-EVID:001599	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3702	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse; rat	Heterologous AMPA-receptor expression systems and neuronal synaptic preparations	Stargazin-associated GluA1/GluA2 AMPA-receptor complex	No SCI receiver inference	Primary receptor-complex and electrophysiology evidence supports Stargazin association with AMPA receptors and altered receptor trafficking/gating while leaving ligand input, relay, TF, and target-gene layers unresolved.	Receptor coexpression, biochemical complex analysis, surface localization, and glutamate-current kinetics	unknown	direct_edge	PMID:15858532; DOI:10.1038/nature03624	Primary Stargazin AMPA-receptor auxiliary-subunit study	Stargazin is an AMPA-receptor auxiliary subunit that promotes receptor surface delivery and changes agonist efficacy and channel kinetics.	Preserve the TARP-associated AMPA-receptor context and subunit-specific trafficking limits; do not infer universal AMPA stoichiometry or terminal-TF output.	curated_primary_route	LITEXP:003752
M21B-LITEXP-3703	M21B-DOWNSTREAM:00982	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE06064	KCNIP1/KChIP1	M21B-E002502	NODE06058	KCND2/Kv4.2 voltage-gated potassium channel									KChIP1-Kv4.2 channel-complex assembly and gating output			KCNIP1-KCND2-Kv4.2-modulation	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002502;M21B-EVID-002445;PMID:14980206	M21B-DOWNSTREAM-EVID:001605	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3703	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	Xenopus; mammalian heterologous systems	Xenopus oocytes and recombinant Kv4.2/KChIP1 expression systems	KChIP1-associated Kv4.2 channel complex	No SCI receiver inference	Primary domain and electrophysiology evidence supports KChIP1 binding to and modulating Kv4.2 channels while leaving ligand input, relay, TF, and target-gene layers unresolved.	Kv4.2/KChIP1 coexpression, N-terminal domain mapping, current recordings, and channel-modulation assays	unknown	direct_edge	PMID:14980206	Primary KChIP1 Kv4.2 modulation study	KChIP1 binds Kv4.2 channel domains and modulates Kv4.2 channel function in recombinant systems.	Preserve the Kv4.2 and heterologous-system boundaries; do not infer native stoichiometry, SCI relevance, or terminal-TF output.	curated_primary_route	LITEXP:003753
M21B-LITEXP-3704	M21B-DOWNSTREAM:00984	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE06061	KCNE1/minK	M21B-E002506	NODE06071	KCNQ1/Kv7.1 voltage-gated potassium channel									KCNE1-KCNQ1 channel-complex assembly and membrane-current output			KCNE1-KCNQ1-Iks-channel-complex	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002506;M21B-EVID-002449;PMID:20196769	M21B-DOWNSTREAM-EVID:001607	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3704	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	human; mammalian heterologous systems	Recombinant KCNQ1/KCNE1 expression and cardiac-channel model systems	KCNE1-associated KCNQ1 plasma-membrane channel complex	No SCI receiver inference	Primary association and channel-function evidence supports KCNE1 modulation of KCNQ1 complex behavior while leaving ligand input, relay, TF, and target-gene layers unresolved.	KCNQ1/KCNE1 coexpression, mutational mapping, immunofluorescence, electrophysiology, and channel-current assays	unknown	direct_edge	PMID:20196769	Primary KCNE1-KCNQ1 channel-complex study	KCNE1 associates with KCNQ1 and modifies voltage-sensor movement and channel-current behavior in the cardiac channel complex.	Preserve the KCNE1/KCNQ1 complex and cardiac-current context; do not infer a soluble-ligand route or terminal-TF output.	curated_primary_route	LITEXP:003754
M21B-LITEXP-3705	M21B-DOWNSTREAM:00988	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE06618	LYNX2/lymphocyte antigen 6 family member 1-like	M21B-E002512	NODE02162	CHRNA7/alpha7 nicotinic acetylcholine receptor									LYNX2-alpha7 nicotinic-receptor complex and agonist-response output			LYNX2-CHRNA7-nicotinic-modulation	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002512;M21B-EVID-002455;PMID:19246390;PMCID:PMC2657456	M21B-DOWNSTREAM-EVID:001612	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3705	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse; human receptor-expression systems	Mouse brain and HEK293/oocyte nicotinic-receptor expression systems	LYNX2-associated alpha7 nicotinic-receptor complex at the cell surface	No SCI receiver inference	Primary co-immunoprecipitation, receptor-current, and genetic-loss evidence supports LYNX2 association with and modulation of alpha7 nicotinic receptors while leaving ligand input, relay, TF, and target-gene layers unresolved.	Co-immunoprecipitation, receptor coexpression, voltage-clamp, agonist-response, and Lynx2 deletion assays	unknown	direct_edge	PMID:19246390; PMCID:PMC2657456	Primary LYNX2 nicotinic-receptor modulation study	LYNX2 forms stable complexes with alpha7-containing nicotinic receptors and changes agonist-evoked receptor responses; Lynx2 loss alters nicotine-related cortical signaling.	Preserve the alpha7 and alpha4beta2 receptor-subtype context and behavioral model boundaries; do not infer a downstream TF or SCI effect.	curated_primary_route	LITEXP:003755
M21B-LITEXP-3706	M21B-DOWNSTREAM:00989	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE08900	PEX5L/TRIP8b	M21B-E002513	NODE04611	HCN1/hyperpolarization-activated cyclic nucleotide-gated channel 1									TRIP8b-HCN1 trafficking and cyclic-nucleotide-gating output			PEX5L-HCN1-channel-trafficking	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002513;M21B-EVID-002456;PMID:19555649	M21B-DOWNSTREAM-EVID:001614	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3706	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	mouse	Mouse brain and CA1 pyramidal-neuron systems with TRIP8b isoforms and HCN1 channels	TRIP8b-associated HCN1 channel complex at neuronal membranes and trafficking compartments	No SCI receiver inference	Primary splice-variant, binding, localization, and electrophysiology evidence supports TRIP8b regulation of HCN1 surface expression and gating while leaving ligand input, relay, TF, and target-gene layers unresolved.	TRIP8b isoform expression, HCN1 binding, surface-localization, channel-current, and cyclic-nucleotide response assays	unknown	direct_edge	PMID:19555649	Primary TRIP8b HCN1 trafficking study	TRIP8b splice forms associate with HCN1 channels and differentially regulate their localization, surface expression, and gating.	Preserve the splice-variant, neuronal, and HCN1-specific context; do not infer all HCN isoforms or terminal-TF output.	curated_primary_route	LITEXP:003756
M21B-LITEXP-3707	M21B-DOWNSTREAM:00998	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE00575	ANK3/ankyrin-G	M21B-E002522	NODE06074	KCNQ3/Kv7.3 potassium channel									ankyrin-G-dependent KCNQ3 axon-initial-segment retention output			ANK3-KCNQ3-axon-initial-segment-retention	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002522;M21B-EVID-002465;PMID:16525039;PMCID:PMC6793582	M21B-DOWNSTREAM-EVID:001624	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3707	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	mouse	Mouse and mammalian neuronal systems with ankyrin-G and KCNQ3 constructs	Axon-initial-segment ankyrin-G-associated KCNQ3 channel complex	No SCI receiver inference	Primary motif, biochemical association, localization, and channel-retention evidence support an ANK3-KCNQ3 axon-initial-segment output while leaving ligand input, relay, TF, and target-gene layers unresolved.	Motif mutagenesis, co-localization, biochemical association, and axon-initial-segment retention assays	unknown	direct_edge	PMID:16525039; PMCID:PMC6793582	Primary ankyrin-G KCNQ-channel retention study	Ankyrin-G binds a shared KCNQ-channel motif and retains KCNQ3-containing channels at the axon initial segment.	Preserve the KCNQ3 motif and axon-initial-segment context; do not infer identical dependence for all KCNQ complexes or SCI function.	curated_primary_route	LITEXP:003757
M21B-LITEXP-3708	M21B-DOWNSTREAM:01045	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|second_messenger_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE08700	P2Y12/P2RY12	M21B-E002583	NODE03458	F2RL3/PAR4 protease-activated receptor									P2Y12-PAR4 dimerization, beta-arrestin recruitment, and Akt output			P2Y12-PAR4-endosomal-Akt	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002583;M21B-EVID-002526;PMID:28652403;PMCID:PMC5566538	M21B-DOWNSTREAM-EVID:001692	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3708	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	human; mouse	Human platelets and recombinant receptor-expression systems	P2Y12-PAR4 plasma-membrane and endosomal receptor complex	No SCI receiver inference	Primary dimerization, co-internalization, arrestin, and Akt assays support a P2Y12-PAR4 endosomal signaling output while leaving ligand input, full relay, TF, and target-gene layers unresolved.	Receptor dimerization, internalization, beta-arrestin recruitment, Akt activation, and platelet-function assays	unknown	direct_edge	PMID:28652403; PMCID:PMC5566538	Primary P2Y12-PAR4 endosomal Akt study	P2Y12 and PAR4 dimerize and co-internalize, recruiting beta-arrestin to endosomes and activating Akt in platelet-related signaling systems.	Preserve the platelet and receptor-heterodimer context; do not infer a terminal TF or SCI-specific output.	curated_primary_route	LITEXP:003758
M21B-LITEXP-3709	M21B-DOWNSTREAM:01059	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE09352	PRRT1/SynDIG4 proline-rich transmembrane protein	M21B-E002604	NODE04440	GRIA1:GRIA2:GRIA3:GRIA4/GluA1:GluA2:GluA3:GluA4 AMPA receptor complex									PRRT1-AMPAR extrasynaptic localization and surface-level output			PRRT1-AMPAR-extrasynaptic-trafficking	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002604;M21B-EVID-002547;PMID:34408636;PMCID:PMC8365426	M21B-DOWNSTREAM-EVID:001717	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3709	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	mouse	Mouse brain and primary neuronal cultures with PRRT1 and AMPA-receptor complexes	PRRT1-associated AMPA-receptor complexes at extrasynaptic membrane and recycling endosomes	No SCI receiver inference	Primary physical-interaction, subcellular-association, surface-level, and phosphorylation evidence supports a PRRT1-AMPAR localization output while leaving ligand input, relay, TF, and target-gene layers unresolved.	Co-localization, interaction mapping, surface-level analysis, phospho-state measurements, and PRRT1 deletion assays	unknown	direct_edge	PMID:34408636; PMCID:PMC8365426	Primary PRRT1/SynDIG4 AMPA-receptor association study	PRRT1 is a native AMPA-receptor complex component, interacts with all four AMPA subunits, and localizes with receptors at extrasynaptic and recycling compartments.	Preserve the extrasynaptic and neuronal context; do not infer a single AMPA stoichiometry, ligand-receptor input, or terminal-TF output.	curated_primary_route	LITEXP:003759
M21B-LITEXP-3710	M21B-DOWNSTREAM:01069	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE02171	CIB2/calcium- and integrin-binding protein 2	M21B-E002629	NODE11184	TMC1/transmembrane channel-like protein 1									CIB2-TMC1 hair-cell mechanotransduction-complex output			CIB2-TMC1-hair-cell-mechanotransduction	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002629;M21B-EVID-002572;PMID:28663585	M21B-DOWNSTREAM-EVID:001729	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3710	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	mouse	Mouse auditory hair cells and heterologous mechanotransduction-complex systems	CIB2-associated TMC1 hair-cell mechanotransduction complex	No SCI receiver inference	Primary interaction, localization, mutation, and mechanotransduction evidence supports a CIB2-TMC1 complex output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	Protein interaction, localization, deafness-mutation, hair-cell mechanotransduction, and rescue assays	unknown	direct_edge	PMID:28663585	Primary CIB2-TMC1 mechanotransduction study	CIB2 binds TMC1 and TMC2, is required for their mechanotransduction-complex localization, and links disease-associated mutations to auditory hair-cell function.	Preserve the auditory hair-cell and mechanotransduction context; do not infer an extracellular ligand route or terminal-TF output.	curated_primary_route	LITEXP:003760
