expansion_id	source_queue_id	path_expression	route_tier	known_layers	missing_layers	intracellular_status	intracellular_tf_edge_id	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	output_label	output_form_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-0865	M21B-DOWNSTREAM:00097	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE06352	LGALS3BP/Mac-2BP	M21B-E000315	NODE10130	SELE/E-selectin										Mac-2BP/E-selectin-dependent breast-cancer adhesion under shear flow		E-selectin-Mac-2BP-breast-cancer-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000315;M21B-EVID-000258;M21B-DOWNSTREAM-EVID:000181;PMID:22970241	M21B-DOWNSTREAM-EVID:000181	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0865	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human ZR-75-1 and BT-20 breast-cancer cells, breast-cancer tissue, and E-selectin-expressing HUVEC comparator systems; E-selectin-Ig immunoprecipitation, Western blot, mass spectrometry, flow cytometry, shRNA knockdown, and parallel-plate flow adhesion assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human ZR-75-1 and BT-20 breast-cancer cells, breast-cancer tissue, and E-selectin-expressing HUVEC comparator systems; E-selectin-Ig immunoprecipitation, Western blot, mass spectrometry, flow cytometry, shRNA knockdown, and parallel-plate flow adhesion assays	unknown	direct_edge	PMID:22970241	Review lead: PMCID:PMC3422812, Expression of E-selectin ligands on circulating tumor cells; PMCID:PMC3435295, Mac-2 Binding Protein Is a Novel E-Selectin Ligand Expressed by Breast Cancer Cells; review-cited primary: PMID:22970241; primary locator: PMID:22970241	Primary-supported claim: The reviews identify Mac-2 binding protein/LGALS3BP as an E-selectin ligand and the cited primary study validates its cell-surface E-selectin ligand activity by immunoprecipitation, mass spectrometry, E-selectin chimera binding, and shRNA-dependent flow adhesion. Primary model/assay: Human ZR-75-1 and BT-20 breast-cancer cells, breast-cancer tissue, and E-selectin-expressing HUVEC comparator systems; E-selectin-Ig immunoprecipitation, Western blot, mass spectrometry, flow cytometry, shRNA knockdown, and parallel-plate flow adhesion assays	Preserve cell-surface 72-kDa Mac-2BP glycoform, sialofucosylated epitope, breast-cancer model, and shear-flow context; no generalized secreted Mac-2BP receptor function or SCI inference.	curated_primary_route	LITEXP:000865
M21B-LITEXP-0866	M21B-DOWNSTREAM:00098	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE10135	SELL/L-selectin	M21B-E000316	NODE10130	SELE/E-selectin										Human L-selectin/E-selectin direct binding and neutrophil rolling under flow		E-selectin-L-selectin-human-neutrophil-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000316;M21B-EVID-000259;M21B-DOWNSTREAM-EVID:000182;PMID:9024699	M21B-DOWNSTREAM-EVID:000182	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0866	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human neutrophils and purified human L-selectin; E-selectin-Ig affinity isolation and reprecipitation, sialidase and calcium controls, anti-L-selectin inhibition, E-selectin-transfectant rolling on immobilized L-selectin, and flow adhesion assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human neutrophils and purified human L-selectin; E-selectin-Ig affinity isolation and reprecipitation, sialidase and calcium controls, anti-L-selectin inhibition, E-selectin-transfectant rolling on immobilized L-selectin, and flow adhesion assays	unknown	direct_edge	PMID:9024699	Review lead: PMCID:PMC3680630, E-selectin ligands as mechanosensitive receptors on neutrophils in health and disease; PMCID:PMC11294169, E-selectin in vascular pathophysiology; review-cited primary: PMID:9024699; primary locator: PMID:9024699	Primary-supported claim: The reviews identify human L-selectin as an E-selectin ligand, and the cited primary study demonstrates direct human L-selectin-E-selectin binding, sialidase/calcium dependence, antibody inhibition, and E-selectin-supported rolling under flow. Primary model/assay: Human neutrophils and purified human L-selectin; E-selectin-Ig affinity isolation and reprecipitation, sialidase and calcium controls, anti-L-selectin inhibition, E-selectin-transfectant rolling on immobilized L-selectin, and flow adhesion assays	Preserve human-neutrophil specificity: mouse neutrophil L-selectin does not show the same E-selectin ligand behavior; retain glycosylation, purified-protein, and shear-flow context; no generic selectin cross-reactivity or SCI inference.	curated_primary_route	LITEXP:000866
M21B-LITEXP-0867	M21B-DOWNSTREAM:00152	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|generic_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE01666	CCL2/MCP-1	M21B-E000422	NODE00141	ACKR1/DARC										CCL2/ACKR1-dependent chemokine sequestration and altered CCR2 readout		CCL2-ACKR1-binding	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000422;M21B-EVID-000365;M21B-DOWNSTREAM-EVID:000268;PMID:13679391	M21B-DOWNSTREAM-EVID:000268	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0867	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	generic_functional_readout	mouse	Mouse DARC-expressing high-endothelial-venule and lymph-node systems; competitive CCL2 binding and CCR2B calcium-response comparison	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Mouse DARC-expressing high-endothelial-venule and lymph-node systems; competitive CCL2 binding and CCR2B calcium-response comparison	unknown	direct_edge	PMID:13679391	Review lead: PMCID:PMC10157204, New pairings and deorphanization among the atypical chemokine receptor family; PMCID:PMC4456859, The Duffy Antigen Receptor for Chemokines DARC/ACKR1; review-cited primary: PMID:13679391; primary locator: PMID:13679391	Primary-supported claim: The reviews identify CCL2 as a strong ACKR1/DARC-binding chemokine; the cited primary study shows CCL2 binding to DARC and loss of CCR2B calcium activity when DARC-bound rather than free. Primary model/assay: Mouse DARC-expressing high-endothelial-venule and lymph-node systems; competitive CCL2 binding and CCR2B calcium-response comparison	Preserve DARC-bound versus free CCL2 distinction and atypical non-signaling semantics; no canonical CCR2-equivalent relay or CNS/SCI claim.	curated_primary_route	LITEXP:000867
M21B-LITEXP-0868	M21B-DOWNSTREAM:00188	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE04899	Hyaluronan/HA	M21B-E000511	NODE06287	LAYN/Layilin										Hyaluronan/layilin-dependent cell adhesion		Hyaluronan-LAYN-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000511;M21B-EVID-000454;M21B-DOWNSTREAM-EVID:000318;PMID:11294894; PMCID:PMC32274	M21B-DOWNSTREAM-EVID:000318	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0868	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human layilin-Fc and hyaluronan-coated matrices; microtiter-plate binding, coprecipitation, glycosaminoglycan-digestion specificity, tissue staining, and cell-adhesion assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human layilin-Fc and hyaluronan-coated matrices; microtiter-plate binding, coprecipitation, glycosaminoglycan-digestion specificity, tissue staining, and cell-adhesion assays	unknown	direct_edge	PMID:11294894; PMCID:PMC32274	Review lead: PMCID:PMC4422082, Interactions between Hyaluronan and Its Receptors; review-cited primary: PMID:11294894; primary locator: PMID:11294894; PMCID:PMC32274	Primary-supported claim: The review identifies layilin as a direct hyaluronan receptor and cites the primary study using layilin-Fc, biochemical binding, glycosaminoglycan digestion, and cell-adhesion assays. Primary model/assay: Human layilin-Fc and hyaluronan-coated matrices; microtiter-plate binding, coprecipitation, glycosaminoglycan-digestion specificity, tissue staining, and cell-adhesion assays	Preserve layilin talin/cytoskeletal adaptor context and hyaluronan-specific adhesion semantics; no autonomous intracellular relay or SCI inference.	curated_primary_route	LITEXP:000868
M21B-LITEXP-0869	M21B-DOWNSTREAM:00189	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE06239	Laminin-411	M21B-E000517	NODE06850	MCAM/CD146										Laminin-411/MCAM-dependent leukocyte adhesion and CNS entry		Laminin411-MCAM-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000517;M21B-EVID-000460;M21B-DOWNSTREAM-EVID:000319;PMID:22792325; PMCID:PMC3391262	M21B-DOWNSTREAM-EVID:000319	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0869	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; mouse; rat	Human and mouse MCAM-Fc, recombinant laminin-411, MCAM-transfected CHO cells, primary human T cells, mouse and human vascular tissues, and laminin-alpha4-deficient mice; affinity binding, SPR, cell adhesion, antibody blockade, tissue binding, and EAE infiltration assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human and mouse MCAM-Fc, recombinant laminin-411, MCAM-transfected CHO cells, primary human T cells, mouse and human vascular tissues, and laminin-alpha4-deficient mice; affinity binding, SPR, cell adhesion, antibody blockade, tissue binding, and EAE infiltration assays	unknown	direct_edge	PMID:22792325; PMCID:PMC3391262	Review lead: PMCID:PMC5669817, Regulation of the Immune System by Laminins; PMCID:PMC3781348, Melanoma Biomolecules: Independently Identified but Functionally Intertwined; review-cited primary: PMID:22792325; PMCID:PMC3391262; primary locator: PMID:22792325; PMCID:PMC3391262	Primary-supported claim: The reviews identify MCAM/CD146 as a laminin-411 receptor and cite the primary study demonstrating direct MCAM-Fc binding, recombinant-protein SPR, antibody blockade, and laminin-411-dependent leukocyte adhesion/CNS entry. Primary model/assay: Human and mouse MCAM-Fc, recombinant laminin-411, MCAM-transfected CHO cells, primary human T cells, mouse and human vascular tissues, and laminin-alpha4-deficient mice; affinity binding, SPR, cell adhesion, antibody blockade, tissue binding, and EAE infiltration assays	Preserve laminin-411 isoform, MCAM/CD146 receptor, direct adhesion and transendothelial/CNS-entry context, and EAE rather than traumatic-SCI scope; no universal intracellular relay inferred.	curated_primary_route	LITEXP:000869
M21B-LITEXP-0870	M21B-DOWNSTREAM:00190	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|gene_expression_or_transcription	intracellular_continuation|transcription_factor	not_assayed		NODE06241	Laminin-421	M21B-E000518	NODE06850	MCAM/CD146										Laminin-421/MCAM-dependent tumor-cell migration		Laminin421-MCAM-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000518;M21B-EVID-000461;M21B-DOWNSTREAM-EVID:000320;PMID:24951930; DOI:10.1016/j.matbio.2014.06.002	M21B-DOWNSTREAM-EVID:000320	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0870	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	gene_expression_or_transcription	human; rat	Human MCAM/CD146-expressing tumor-cell and receptor systems; purified laminin-411/421/511 isoforms; solid-phase binding, MCAM-blocking antibody, integrin/MCAM expression, and tumor-cell migration assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human MCAM/CD146-expressing tumor-cell and receptor systems; purified laminin-411/421/511 isoforms; solid-phase binding, MCAM-blocking antibody, integrin/MCAM expression, and tumor-cell migration assays	unknown	direct_edge	PMID:24951930; DOI:10.1016/j.matbio.2014.06.002	Review lead: PMID:38825010, Polymerizing laminins in development, health, and disease; PMCID:PMC12026610, Non-Integrin Laminin Receptors: Shedding New Light and Clarity on Their Involvement in Human Diseases; review-cited primary: PMID:24951930; DOI:10.1016/j.matbio.2014.06.002; primary locator: PMID:24951930; DOI:10.1016/j.matbio.2014.06.002	Primary-supported claim: The reviews identify laminin-421 as an alpha4-laminin MCAM ligand and cite the primary study showing selective MCAM binding to laminin-421 and MCAM-dependent tumor-cell migration. Primary model/assay: Human MCAM/CD146-expressing tumor-cell and receptor systems; purified laminin-411/421/511 isoforms; solid-phase binding, MCAM-blocking antibody, integrin/MCAM expression, and tumor-cell migration assays	Preserve laminin-421 versus laminin-411/511 selectivity and MCAM/CD146-dependent migration context; no generic alpha4-laminin or CNS/SCI relay inference.	curated_primary_route	LITEXP:000870
M21B-LITEXP-0871	M21B-DOWNSTREAM:00191	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|gene_expression_or_transcription	intracellular_continuation|transcription_factor	not_assayed		NODE06239	Laminin-411	M21B-E000524	NODE05799	ITGA6:ITGB1 integrin										Laminin-411/alpha6beta1-dependent tumor-cell migration		Laminin411-alpha6beta1-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000524;M21B-EVID-000467;M21B-DOWNSTREAM-EVID:000322;PMID:24951930; DOI:10.1016/j.matbio.2014.06.002	M21B-DOWNSTREAM-EVID:000322	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0871	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	gene_expression_or_transcription	human; rat	Human alpha6beta1-expressing tumor-cell and receptor systems; purified laminin-411, laminin-421, and laminin-511; solid-phase integrin binding, blocking-antibody, integrin-expression, and tumor-cell migration assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human alpha6beta1-expressing tumor-cell and receptor systems; purified laminin-411, laminin-421, and laminin-511; solid-phase integrin binding, blocking-antibody, integrin-expression, and tumor-cell migration assays	unknown	direct_edge	PMID:24951930; DOI:10.1016/j.matbio.2014.06.002	Review lead: PMID:38825010, Polymerizing laminins in development, health, and disease; PMCID:PMC4648024, Laminin-Mediated Interactions in Thymocyte Migration and Development; review-cited primary: PMID:24951930; DOI:10.1016/j.matbio.2014.06.002; primary locator: PMID:24951930; DOI:10.1016/j.matbio.2014.06.002	Primary-supported claim: The reviews identify alpha6beta1 as a receptor for laminin-411 and cite the primary isoform-comparison study showing direct alpha6beta1 binding and alpha6beta1-dependent migration on laminin-411. Primary model/assay: Human alpha6beta1-expressing tumor-cell and receptor systems; purified laminin-411, laminin-421, and laminin-511; solid-phase integrin binding, blocking-antibody, integrin-expression, and tumor-cell migration assays	Preserve laminin-411 isoform and alpha6beta1 heterodimer; cell-adhesion/migration context without purified full-length structural complex, universal integrin signaling, or SCI inference.	curated_primary_route	LITEXP:000871
M21B-LITEXP-0872	M21B-DOWNSTREAM:00192	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|gene_expression_or_transcription	intracellular_continuation|transcription_factor	not_assayed		NODE06241	Laminin-421	M21B-E000525	NODE05799	ITGA6:ITGB1 integrin										Laminin-421/alpha6beta1-dependent tumor-cell migration		Laminin421-alpha6beta1-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000525;M21B-EVID-000468;M21B-DOWNSTREAM-EVID:000324;PMID:24951930; DOI:10.1016/j.matbio.2014.06.002	M21B-DOWNSTREAM-EVID:000324	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0872	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	gene_expression_or_transcription	human; rat	Human alpha6beta1-expressing tumor-cell and receptor systems; purified laminin-411, laminin-421, and laminin-511; solid-phase integrin binding, blocking-antibody, integrin-expression, and tumor-cell migration assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human alpha6beta1-expressing tumor-cell and receptor systems; purified laminin-411, laminin-421, and laminin-511; solid-phase integrin binding, blocking-antibody, integrin-expression, and tumor-cell migration assays	unknown	direct_edge	PMID:24951930; DOI:10.1016/j.matbio.2014.06.002	Review lead: PMID:38825010, Polymerizing laminins in development, health, and disease; PMCID:PMC4648024, Laminin-Mediated Interactions in Thymocyte Migration and Development; review-cited primary: PMID:24951930; DOI:10.1016/j.matbio.2014.06.002; primary locator: PMID:24951930; DOI:10.1016/j.matbio.2014.06.002	Primary-supported claim: The reviews identify alpha6beta1 as a receptor for laminin-421 and cite the primary isoform-comparison study showing direct alpha6beta1 binding and alpha6beta1-dependent migration on laminin-421. Primary model/assay: Human alpha6beta1-expressing tumor-cell and receptor systems; purified laminin-411, laminin-421, and laminin-511; solid-phase integrin binding, blocking-antibody, integrin-expression, and tumor-cell migration assays	Preserve laminin-421 isoform and alpha6beta1 heterodimer; cell-adhesion/migration context without purified full-length structural complex, universal integrin signaling, or SCI inference.	curated_primary_route	LITEXP:000872
M21B-LITEXP-0873	M21B-DOWNSTREAM:00196	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE03701	Fibronectin/FN	M21B-E000537	NODE05766	ITGA4:ITGB1 integrin										Fibronectin/alpha4beta1-dependent hematopoietic adhesion		Fibronectin-alpha4beta1-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000537;M21B-EVID-000480;M21B-DOWNSTREAM-EVID:000330;PMID:8598221	M21B-DOWNSTREAM-EVID:000330	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0873	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human HL-60 cells expressing alpha4beta1 and alpha5beta1; fibronectin fragments and synthetic peptides; antibody-blocked cell binding and direct peptide-binding assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human HL-60 cells expressing alpha4beta1 and alpha5beta1; fibronectin fragments and synthetic peptides; antibody-blocked cell binding and direct peptide-binding assays	unknown	direct_edge	PMID:8598221	Review lead: PMID:9159220, Fibronectin-integrin interactions; PMCID:PMC3039929, Integrin Structure, Activation, and Interactions; review-cited primary: PMID:8598221; primary locator: PMID:8598221	Primary-supported claim: The fibronectin-integrin reviews identify the IIICS and heparin-binding regions as alpha4beta1 ligands and cite the primary study mapping a direct alpha4beta1-dependent FN adhesion site. Primary model/assay: Human HL-60 cells expressing alpha4beta1 and alpha5beta1; fibronectin fragments and synthetic peptides; antibody-blocked cell binding and direct peptide-binding assays	Preserve FN HepII/IIICS peptide and hematopoietic-cell adhesion context; no generic FN affinity or SCI inference.	curated_primary_route	LITEXP:000873
M21B-LITEXP-0874	M21B-DOWNSTREAM:00197	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE03701	Fibronectin/FN	M21B-E000538	NODE05771	ITGA4:ITGB7 integrin										Fibronectin/alpha4beta7-dependent lymphoid adhesion		Fibronectin-alpha4beta7-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000538;M21B-EVID-000481;M21B-DOWNSTREAM-EVID:000331;PMID:7689608; PMID:7523506	M21B-DOWNSTREAM-EVID:000331	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0874	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human; mouse	Human and mouse lymphoid cells expressing alpha4beta7; fibronectin-coated surfaces and alpha4beta7-specific antibody/epitope perturbations; B-cell attachment and membrane-clustering assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human and mouse lymphoid cells expressing alpha4beta7; fibronectin-coated surfaces and alpha4beta7-specific antibody/epitope perturbations; B-cell attachment and membrane-clustering assays	unknown	direct_edge	PMID:7689608; PMID:7523506	Review lead: PMCID:PMC7765895, Fibronectin and Its Receptors in Hematopoiesis; PMCID:PMC3255974, Structural specializations of alpha4beta7, an integrin that mediates rolling adhesion; review-cited primary: PMID:7689608; PMID:7523506; primary locator: PMID:7689608; PMID:7523506	Primary-supported claim: The hematopoietic fibronectin-receptor reviews identify alpha4beta7 as a fibronectin adhesion receptor and cite primary B-cell/T-cell studies demonstrating FN-coated-surface attachment and antibody-sensitive interaction. Primary model/assay: Human and mouse lymphoid cells expressing alpha4beta7; fibronectin-coated surfaces and alpha4beta7-specific antibody/epitope perturbations; B-cell attachment and membrane-clustering assays	Preserve lymphocyte activation state and alpha4beta7 heterodimer context; fibronectin adhesion is distinct from VCAM1/MAdCAM1 binding and no SCI inference is added.	curated_primary_route	LITEXP:000874
