evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch002_regulator_znf48	znf48	ZNF48	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human promoter-element assay; no queued target relationship	promoter-element assay	Regulator-level DNA/promoter evidence only; no queued A2M/ACVR1/ACVR1C/ADA edge was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC13017510/		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_znf83	znf83	ZNF83	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human manipulation/expression study	ZNF83 manipulation and expression analysis	ZNF83 has experimental expression/manipulation evidence, but no queued ACTR2/ACVR1/ACVR1C/ADA target relationship was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC2978345/		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_ikzf5	ikzf5	IKZF5	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human hematopoietic/megakaryocytic models	DNA binding, reporter repression, chromatin/perturbation studies	IKZF5 has sequence-specific DNA-binding and chromatin/regulatory evidence, but no queued A2M/ACKR2/ACTR2/ACVR1 edge was found.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/10978333/	https://pubmed.ncbi.nlm.nih.gov/31217188/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_homez	homez	HOMEZ	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human developmental and knockout models	DNA-binding, expression, and knockout studies	HOMEZ has DNA-binding and developmental regulatory evidence, but no queued A2M/ACKR2/ACVR1/ADAM10 edge was found.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/12925734/	https://pubmed.ncbi.nlm.nih.gov/22001922/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_patz1	patz1	PATZ1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human tumor and promoter-regulatory models	transcriptional perturbation, ChIP/promoter, and target-gene studies	PATZ1 has direct regulatory evidence at other genes, but no queued ACVR1/ADAM10/ADAM17/ADAM22 edge was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC4405645/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3877567/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_mxd3	mxd3	MXD3	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human neuroblastoma and regulatory models	MXD3 knockdown and promoter-occupancy studies	MXD3 has regulator-level evidence at other genes, but no queued ABCA1/ACKR2/ACVR1/ACVR1C edge was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC5766270/	https://pubmed.ncbi.nlm.nih.gov/42146011/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_fezf1	fezf1	FEZF1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human Ewing-sarcoma and mouse forebrain models	FEZF1 knockdown/RNA-seq and developmental repression studies	FEZF1 has regulator-level neural/developmental evidence, but no queued ACKR2/ACTR2/ACVR1/ACVR1C edge was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC8616448/	https://pubmed.ncbi.nlm.nih.gov/20431123/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_scrt1	scrt1	SCRT1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and rodent beta-cell/islet models	ChIP/knockdown and chromatin-accessibility studies	SCRT1 has regulator-level beta-cell chromatin evidence, but no queued ABCA1/ACVR1/ADAM9/ADGRB3 edge was found.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/33309639/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8062533/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_myt1l	myt1l	MYT1L	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse brain and human-neuron models	ChIP-seq, repression, deficiency, and neuronal differentiation studies	MYT1L has neuronal regulator-level evidence, but no queued Abca1/Ackr3/Actr2/Adam10 edge was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC11348803/	https://pmc.ncbi.nlm.nih.gov/articles/PMC10575775/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_znf554	znf554	ZNF554	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human trophoblast and glioma models	knockdown/overexpression transcriptomics	ZNF554 has regulator-level expression/perturbation evidence, but no queued ACVR1/ADAM10/ADAM22/ADAM9 edge was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC6092567/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7461028/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_znf574	znf574	ZNF574	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human promoter-regulatory model	promoter regulation and transcriptional assays	ZNF574 has regulator-level evidence at TRPM4, but no queued ACVR1/ACVR1C/ADAM22/ADGRE5 edge was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC12603413/		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_mynn	mynn	MYNN	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human SMAD/BMP regulatory models	MYNN transcriptional and SMAD/BMP pathway studies	MYNN has regulator-level SMAD/BMP pathway evidence, but no queued ACKR1/ACTR2/ACVR1/ACVRL1 edge was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC9194458/		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_zbtb42	zbtb42	ZBTB42	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human muscle-development and loss-of-function models	expression characterization and loss-of-function studies	ZBTB42 has regulator-level muscle evidence, but no queued ACVR1/ADAM23/ADGRB3/ADGRE5 edge was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC3057000/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4240208/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_fezf2	fezf2	FEZF2	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse cortical projection-neuron models	DNA binding, electroporation/perturbation, and neural target studies	FEZF2 has direct neural regulator evidence at other targets, but no queued A2M/Ackr3/Actr2/Acvr1 edge was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC3099680/		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_znf207	znf207	ZNF207	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human embryonic-stem-cell models	ZNF207 perturbation and regulatory profiling	ZNF207 has hESC regulator-level evidence, but no queued ABCA1/ACTR2/ADAM10/ADAM17 edge was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC6197280/		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_znf792	znf792	ZNF792	human	regulator_identity_and_regulatory_capacity	no_qualifying_primary_regulator_evidence_located	No qualifying functional human ZNF792 model located in the bounded PubMed/PMC search.	No qualifying direct DNA-binding, target-gene perturbation, or target-promoter assay located.	ZNF792 appeared in broad expression, interaction, and annotation resources, but no primary paper established a functional regulator program usable here.	queued-pair direction not established			regulator-level evidence not established	not evidence for queued A2M/ACKR2/ACVR1/ADAM17 pairs; no Module 22B edge or upstream relay inferred	false	false	NCBI/annotation and broad omics mentions were not promoted to literature evidence; target-cell presence, downstream activation, and relay remain unassessed.
public_tf_evidence_batch002_regulator_ascl2	ascl2	ASCL2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	Human trophoblast and colorectal cancer cell models; independent mouse myoblast model used as corroboration.	Expression/in situ analysis, ASCL2 knockdown or overexpression, promoter ChIP, luciferase, and E-box competition assays.	ASCL2 is a bHLH transcription factor with direct binding and repression/perturbation evidence at CDX2 and other non-queued targets; human trophoblast/intestinal expression is established.	Context-dependent repression or activation at non-queued targets; queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC4741583/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5394758/; https://pubmed.ncbi.nlm.nih.gov/9175731/	regulator-level evidence only	not evidence for queued ACKR2/ACKR3/ACTR2/ADA pairs; no Module 22B edge or upstream relay inferred	false	false	These papers support ASCL2 identity and regulatory capacity, not any of the four queued target edges or target-cell activation in the SCI context.
public_tf_evidence_batch002_regulator_osr2	osr2	OSR2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human fibroblast reprogramming/EMT model and human HEK293 GFP-tagged ChIP-seq model; mouse palatal mesenchyme as corroboration.	OSR2 perturbation during reprogramming; genome-wide ChIP-seq in HEK293; mouse Osr2 mutant RNA-seq, ChIP-qPCR, and promoter reporter assays.	OSR2 has direct transcriptional/regulatory evidence at developmental targets and pathway-level effects on TGF-beta/Wnt programs; no queued human target was shown.	Context-dependent regulatory effects at non-queued developmental targets; queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/27852650/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5652858/; https://pubmed.ncbi.nlm.nih.gov/35385105/	regulator-level evidence only	not evidence for queued ACKR2/ACVR1/ADAM17/ADCYAP1 pairs; no Module 22B edge or upstream relay inferred	false	false	The HEK293 ChIP dataset establishes an available regulator assay, but the queued target loci were not identified as exact target peaks in this review; cross-species developmental evidence was not transferred to human pairs.
public_tf_evidence_batch002_regulator_zscan9	zscan9	ZSCAN9	human	regulator_identity_and_regulatory_capacity	limited_regulator_evidence_not_exact_target	No qualifying functional human ZSCAN9 target-gene model located; broad expression/annotation and omics resources only.	No qualifying target-promoter ChIP, direct target perturbation, or endogenous regulatory assay located in the bounded PubMed/PMC search.	ZSCAN9 is annotated as a zinc-finger/SCAN protein and appears in broad omics datasets, but a defensible primary regulator program was not located.	Queued-pair direction not established			regulator-level evidence not established	not evidence for queued A2M/ABCA1/ACKR2/ACVR1 pairs; no Module 22B edge or upstream relay inferred	false	false	Annotation, expression, co-occurrence, and database records were not counted as functional regulator evidence.
public_tf_evidence_batch002_regulator_zbtb6	zbtb6	ZBTB6	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human HEK293 GFP-tagged ChIP-seq and human breast-cancer cell models.	Genome-wide ChIP-seq; ZBTB6 knockdown/overexpression; ARHGAP6 promoter ChIP-qPCR and luciferase assays.	ZBTB6 binds and represses the ARHGAP6 promoter and changes breast-cancer cell growth/STAT3 signaling; a separate C2H2-ZF study provides genome-wide ChIP-seq data for ZBTB6 in HEK293.	Repression of ARHGAP6 and downstream STAT3 effects; queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC11938789/	https://pubmed.ncbi.nlm.nih.gov/27852650/; https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE76494	regulator-level evidence only	not evidence for queued ACKR2/ACVR1/ACVR1C/ADAM10 pairs; no Module 22B edge or upstream relay inferred	false	false	The direct ZBTB6-ARHGAP6 edge is a different target. The available HEK293 ChIP dataset was not treated as proof of occupancy at the four queued loci without target-level peak verification.
public_tf_evidence_batch002_regulator_znf644	znf644	ZNF644	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human cell chromatin/regulatory models	ChIP-seq, DNA-binding motif validation, and loss-of-function	ZNF644 has direct chromatin/DNA-binding evidence in a corepressor complex, but no queued A2M/ACKR2/ACVR1/ACVR1C target relationship was found.	queued-pair direction not established	https://elifesciences.org/articles/05606		regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_casz1	casz1	CASZ1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human neuroblastoma and neural differentiation models	CASZ1 restoration/knockdown, expression profiling, promoter reporter, and transcription-domain assays	CASZ1 is experimentally supported as a zinc-finger transcription factor and regulator of developmental/tumor-suppressor genes, but no queued ADA/ADAM22/ADAM23/ADAM9 target relationship was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC3131958/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3318574/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
public_tf_evidence_batch002_regulator_tcf7l1	tcf7l1	TCF7L1	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse developmental/Wnt regulatory models	TCF7L1 repression/activation and Wnt-pathway transcriptional studies	TCF7L1 has regulator-level Wnt/developmental evidence, but no queued Abca1/Ackr4/Adam9/Adgrb1 edge was found.	queued-pair direction not established	https://pmc.ncbi.nlm.nih.gov/articles/PMC6265397/	https://pmc.ncbi.nlm.nih.gov/articles/PMC9984534/	regulator-level evidence only	not evidence for queued exact pairs; no Module 22B edge or upstream relay inferred	false	false	Regulator-level evidence does not establish the queued target relationship, target-cell presence in SCI, downstream activation, or upstream relay.
