path_expression	route_tier	missing_layers	intracellular_status	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	output_evidence_type	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	route_evidence_id
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0524	M21B-DOWNSTREAM:00530	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE04093	Ghrelin/ghrelin-O-acyltransferase product	M21B-E001260	NODE04101	GHSR1A	M21B-E001901	NODE04282	GNAQ/GNA11	ghrelin-GHSR1A-GNAQ/GNA11-associated intracellular calcium and inositol-phosphate output	Ghrelin-GHSR1A-GQ-calcium-inositol-phosphate-output	composite_primary_receptor_gprotein_route_output	M21B-E001260;M21B-EVID-001203;M21B-DOWNSTREAM-EVID:000936;M21B-E001901;M21B-EVID-001844;PMID:11087562	M21B-DOWNSTREAM-EVID:000936	second_messenger_readout	human	Human GHSR1A-transfected HEK-293 cells; receptor binding and ghrelin-stimulated calcium assays	Extracellular ghrelin engagement of GHSR1A; GNAQ/GNA11-associated intracellular calcium and inositol-phosphate output	No SCI transfer inferred; recombinant receptor assay context only	Primary evidence supports ghrelin activation of GHSR1A with receptor-dependent intracellular calcium elevation. The overlay connects this output to the existing GNAQ/GNA11 continuation without asserting a terminal TF or target gene.	Ghrelin binding and stimulation of GHSR1A-transfected HEK-293 cells with intracellular calcium and inositol-phosphate assays	activating	PMID:11087562	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports ghrelin activation of GHSR1A and receptor-dependent intracellular calcium output. The overlay connects the measured output to the existing GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	Preserve the human GHSR1A-transfected HEK-293 context; do not infer tissue-specific signaling, universal GNAQ/GNA11 coupling, SCI transfer or terminal gene expression.	LITEXP:000524
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0525	M21B-DOWNSTREAM:00531	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE11728	VIP/Vasoactive intestinal peptide	M21B-E001261	NODE11734	VIPR1/VPAC1	M21B-E001895	NODE04283	GNAS	VIP-VIPR1/VPAC1-GNAS-associated adenylate-cyclase and cAMP output	VIP-VPAC1-GNAS-cAMP-output	composite_primary_receptor_gprotein_route_output	M21B-E001261;M21B-EVID-001204;M21B-DOWNSTREAM-EVID:000937;M21B-E001895;M21B-EVID-001838;PMID:1675791	M21B-DOWNSTREAM-EVID:000937	second_messenger_readout	human	Human VIPR1 clone in COS-6/CHO cells with receptor binding, adenylate cyclase/cAMP and antisense suppression assays	Extracellular VIP engagement of VIPR1/VPAC1; GNAS-associated adenylate-cyclase and cAMP output	No SCI transfer inferred; cloned-receptor and transfected-cell context only	Primary evidence supports VIP binding to and activation of the cloned VIPR1/VPAC1 receptor with receptor-dependent cAMP elevation. The overlay connects this output to the existing GNAS continuation without asserting a terminal TF or target gene.	Radiolabeled VIP binding, VIP-stimulated adenylate cyclase/cAMP assays and antisense suppression in receptor-expression systems	activating	PMID:1675791	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports VIP activation of VIPR1/VPAC1 and receptor-dependent cAMP production. The overlay connects the measured second-messenger output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve cloned human VIPR1 and heterologous-cell contexts; do not infer tissue-specific output, universal GNAS coupling, SCI transfer or terminal gene expression.	LITEXP:000525
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0526	M21B-DOWNSTREAM:00532	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE11728	VIP/Vasoactive intestinal peptide	M21B-E001262	NODE11737	VIPR2/VPAC2	M21B-E001896	NODE04283	GNAS	VIP-VIPR2/VPAC2-GNAS-associated cAMP accumulation output	VIP-VPAC2-GNAS-cAMP-output	composite_primary_receptor_gprotein_route_output	M21B-E001262;M21B-EVID-001205;M21B-DOWNSTREAM-EVID:000938;M21B-E001896;M21B-EVID-001839;PMID:7733904	M21B-DOWNSTREAM-EVID:000938	second_messenger_readout	human	Human VIPR2 expressed in COS-7 cells with high-affinity VIP binding and VIP-stimulated cAMP assays	Extracellular VIP engagement of VIPR2/VPAC2; GNAS-associated cAMP accumulation output	No SCI transfer inferred; recombinant receptor expression context only	Primary evidence supports VIP activation of VIPR2/VPAC2 with receptor-dependent cAMP accumulation. The overlay connects this output to the existing GNAS continuation without asserting a terminal TF or target gene.	Radiolabeled VIP binding and VIP-stimulated cAMP accumulation in VIPR2-transfected COS-7 cells	activating	PMID:7733904	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports VIP activation of VIPR2/VPAC2 and receptor-dependent cAMP accumulation. The overlay connects the measured second-messenger output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve cloned human VIPR2 and COS-7 context; do not infer tissue-specific output, universal GNAS coupling, SCI transfer or terminal gene expression.	LITEXP:000526
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0527	M21B-DOWNSTREAM:00533	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE08721	PACAP-27/PACAP-38	M21B-E001263	NODE00262	ADCYAP1R1/PAC1	M21B-E001897	NODE04283	GNAS	PACAP-27/PACAP-38-PAC1-GNAS-associated cAMP output	PACAP-PAC1-GNAS-cAMP-output	composite_primary_receptor_gprotein_route_output	M21B-E001263;M21B-EVID-001206;M21B-DOWNSTREAM-EVID:000939;M21B-E001897;M21B-EVID-001840;PMID:8392197	M21B-DOWNSTREAM-EVID:000939	second_messenger_readout	rat	Rat PAC1 cloned from AR4-2J cells and expressed in COS-7 cells with PACAP binding and cAMP assays	Extracellular PACAP engagement of PAC1; GNAS-associated cAMP output	No SCI transfer inferred; cloned rat receptor expression context only	Primary evidence supports PACAP binding to and activation of cloned PAC1 with receptor-dependent cAMP production. The overlay connects this output to the existing GNAS continuation without asserting a terminal TF or target gene.	Radiolabeled PACAP binding and PACAP-stimulated cAMP assays in PAC1-expressing COS-7 cells	activating	PMID:8392197	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports PACAP activation of PAC1 and receptor-dependent cAMP production. The overlay connects the measured second-messenger output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve cloned rat PAC1 and COS-7 context; do not infer tissue-specific output, universal GNAS coupling, SCI transfer or terminal gene expression.	LITEXP:000527
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0528	M21B-DOWNSTREAM:00536	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE08242	NPY/neuropeptide Y	M21B-E001269	NODE08244	NPY1R/Y1R	M21B-E002052	NODE04271	GNAI/O/Z	NPY-NPY1R/Y1R-GNAI/O/Z-associated pertussis-toxin-sensitive cAMP inhibition output	NPY-NPY1R-GIO-cAMP-inhibition-output	composite_primary_receptor_gprotein_route_output	M21B-E001269;M21B-EVID-001212;M21B-DOWNSTREAM-EVID:000942;M21B-E002052;M21B-EVID-001995;PMID:1321422	M21B-DOWNSTREAM-EVID:000942	second_messenger_readout	human	Human NPY1R expressed in CHO and HEK293 cells with binding, pertussis-toxin-sensitive cAMP inhibition and calcium assays	Extracellular NPY engagement of NPY1R/Y1R; GNAI/O/Z-associated inhibitory cAMP output	No SCI transfer inferred; cloned-receptor and heterologous-cell context only	Primary evidence supports NPY activation of NPY1R/Y1R with pertussis-toxin-sensitive inhibition of cAMP accumulation. The overlay connects this output to the existing GNAI/O/Z continuation without asserting a terminal TF or target gene.	NPY binding, cAMP accumulation, pertussis-toxin sensitivity and intracellular calcium assays in NPY1R-expressing cells	inhibitory	PMID:1321422	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports NPY activation of NPY1R/Y1R and receptor-dependent inhibitory cAMP signaling. The overlay connects the measured output to the existing GNAI/O/Z continuation without asserting a terminal transcriptional endpoint.	Preserve cell-type-dependent coupling and inhibitory cAMP polarity; do not infer identical output in all tissues, SCI transfer or terminal gene expression.	LITEXP:000528
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0529	M21B-DOWNSTREAM:00539	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE10769	Sulfated CCK-8/CCK-58	M21B-E001275	NODE01620	CCKAR/CCK1R	M21B-E002050	NODE04282	GNAQ/GNA11	sulfated CCK-8/CCK-58-CCK1R-GNAQ/GNA11-associated intracellular calcium output	CCK-CCK1R-GQ-calcium-output	composite_primary_receptor_gprotein_route_output	M21B-E001275;M21B-EVID-001218;M21B-DOWNSTREAM-EVID:000946;M21B-E002050;M21B-EVID-001993;PMID:18776046	M21B-DOWNSTREAM-EVID:000946	second_messenger_readout	human; rat	Human/rat CCK1R in COS-1, CHO and HEK293 cells with sulfated peptide binding and calcium assays	Extracellular sulfated CCK engagement of CCKAR/CCK1R; GNAQ/GNA11-associated intracellular calcium output	No SCI transfer inferred; receptor-expression assay context only	Primary evidence supports sulfated CCK-8 and CCK-58 activation of CCK1R with receptor-dependent intracellular calcium response. The overlay connects this output to the existing GNAQ/GNA11 continuation without asserting a terminal TF or target gene.	Sulfated CCK peptide binding and calcium-response assays in CCK1R-expressing cells	activating	PMID:18776046	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports sulfated CCK-8/CCK-58 activation of CCK1R and receptor-dependent intracellular calcium output. The overlay connects the measured output to the existing GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	Preserve peptide sulfation, receptor isoform and cell-model contexts; do not infer universal GNAQ/GNA11 coupling, SCI transfer or terminal gene expression.	LITEXP:000529
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0530	M21B-DOWNSTREAM:00558	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE00265	Adenosine	M21B-E001308	NODE00314	ADORA2A/A2A	M21B-E001853	NODE04283	GNAS	adenosine-ADORA2A/A2A-GNAS-associated cAMP and CRE-reporter output	Adenosine-A2A-GNAS-cAMP-output	composite_primary_receptor_gprotein_route_output	M21B-E001308;M21B-EVID-001251;M21B-DOWNSTREAM-EVID:000977;M21B-E001853;M21B-EVID-001796;PMID:8297372;PMID:7775460	M21B-DOWNSTREAM-EVID:000977	second_messenger_readout	human	Human ADORA2A/A2A expressed in CHO and COS-7 cells with agonist binding, adenylyl-cyclase and CRE-reporter assays	Extracellular adenosine engagement of ADORA2A/A2A; GNAS-associated cAMP output	No SCI transfer inferred; recombinant receptor and reporter-system context only	Primary evidence supports adenosine agonist activation of ADORA2A/A2A with stimulatory adenylyl-cyclase/cAMP signaling and a CRE-linked reporter readout. The overlay connects this output to the existing GNAS continuation without asserting a terminal TF or target gene.	Adenosine agonist binding, adenylyl-cyclase/cAMP assays and cAMP-response-element reporter measurements	activating	PMID:8297372; PMID:7775460	Primary receptor signaling and ligand-dependent reporter studies	Primary evidence supports ADORA2A/A2A activation with stimulatory cAMP signaling and CRE-reporter output. The overlay connects this measured output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve receptor-expression and reporter-system contexts; CRE reporter activity is an output readout, not a curated TF-to-target-gene edge. Do not infer SCI transfer or terminal gene expression.	LITEXP:000530
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0531	M21B-DOWNSTREAM:00564	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE00265	Adenosine	M21B-E001315	NODE00318	ADORA2B/A2B	M21B-E001854	NODE04283	GNAS	adenosine-ADORA2B/A2B-GNAS-associated adenylate-cyclase and cAMP output	Adenosine-A2B-GNAS-cAMP-output	composite_primary_receptor_gprotein_route_output	M21B-E001315;M21B-EVID-001258;M21B-DOWNSTREAM-EVID:000984;M21B-E001854;M21B-EVID-001797;PMID:1325798	M21B-DOWNSTREAM-EVID:000984	second_messenger_readout	human	Human hippocampal ADORA2B/A2B cDNA expressed in CHO-K1 cells with adenosine/NECA cAMP assays	Extracellular adenosine engagement of ADORA2B/A2B; GNAS-associated adenylate-cyclase and cAMP output	No SCI transfer inferred; recombinant receptor-expression context only	Primary evidence supports adenosine/NECA activation of ADORA2B/A2B with receptor-dependent adenylate-cyclase stimulation and cAMP accumulation. The overlay connects this output to the existing GNAS continuation without asserting a terminal TF or target gene.	Adenosine and NECA stimulation of ADORA2B-expressing CHO-K1 cells with adenylate-cyclase/cAMP assays and antagonist blockade	activating	PMID:1325798	Primary receptor cloning and receptor-proximal output study	Primary evidence supports ADORA2B/A2B activation and receptor-dependent cAMP production. The overlay connects the measured second-messenger output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve recombinant human ADORA2B and CHO-K1 contexts and agonist conditions; do not infer tissue-specific output, SCI transfer or terminal gene expression.	LITEXP:000531
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0532	M21B-DOWNSTREAM:00572	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE00551	Angiotensin II	M21B-E001353	NODE00381	AGTR1/AT1 angiotensin receptor	M21B-E001811	NODE04282	GNAQ/GNA11	angiotensin II-AGTR1/AT1-GNAQ/GNA11-associated inositol-phosphate and intracellular calcium output	Angiotensin-II-AT1-GQ-calcium-output	composite_primary_receptor_gprotein_route_output	M21B-E001353;M21B-EVID-001296;M21B-DOWNSTREAM-EVID:000996;M21B-E001811;M21B-EVID-001754;PMID:8047068	M21B-DOWNSTREAM-EVID:000996	second_messenger_readout	human; mouse	Recombinant human AGTR1/AT1 stably expressed in mouse L cells with binding, antagonist blockade, calcium efflux and forskolin-cAMP assays	Extracellular angiotensin II engagement of AGTR1/AT1; GNAQ/GNA11-associated inositol-phosphate and intracellular calcium output	No SCI transfer inferred; recombinant receptor-expression context only	Primary evidence supports angiotensin II activation of AGTR1/AT1 with receptor-dependent calcium and phosphoinositide-related signaling. The overlay connects this output to the existing GNAQ/GNA11 continuation without asserting a terminal TF or target gene.	Angiotensin II binding, antagonist blockade, calcium efflux and forskolin-stimulated cAMP inhibition assays in AGTR1-expressing cells	activating	PMID:8047068	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports AGTR1/AT1 activation with receptor-dependent phosphoinositide and intracellular calcium output. The overlay connects the measured output to the existing GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	Preserve recombinant human receptor and mouse L-cell context; do not infer universal GNAQ/GNA11 coupling, SCI transfer or terminal gene expression.	LITEXP:000532
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0533	M21B-DOWNSTREAM:00573	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE00749	Arginine vasopressin/AVP	M21B-E001355	NODE01023	AVPR1A/V1a vasopressin receptor	M21B-E001814	NODE04282	GNAQ/GNA11	arginine vasopressin-AVPR1A/V1a-GNAQ/GNA11-associated phospholipase-C and intracellular calcium output	AVP-V1a-GQ-PLC-calcium-output	composite_primary_receptor_gprotein_route_output	M21B-E001355;M21B-EVID-001298;M21B-DOWNSTREAM-EVID:000997;M21B-E001814;M21B-EVID-001757;PMID:8106369	M21B-DOWNSTREAM-EVID:000997	second_messenger_readout	human	Human AVPR1A/V1a receptor expressed in COS-7 and CHO cells with AVP binding, inositol-phosphate and calcium assays	Extracellular AVP engagement of AVPR1A/V1a; GNAQ/GNA11-associated phospholipase-C and intracellular calcium output	No SCI transfer inferred; receptor-expression assay context only	Primary evidence supports AVP activation of AVPR1A/V1a with receptor-dependent phosphoinositide and intracellular calcium signaling. The overlay connects this output to the existing GNAQ/GNA11 continuation without asserting a terminal TF or target gene.	AVP binding, inositol-phosphate production and calcium-mobilization assays in AVPR1A-expressing cells	activating	PMID:8106369	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports AVPR1A/V1a activation with receptor-dependent phospholipase-C and intracellular calcium output. The overlay connects the measured output to the existing GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	Preserve receptor-expression and assay contexts; do not infer universal GNAQ/GNA11 coupling, SCI transfer or terminal gene expression.	LITEXP:000533
