expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-3581	M21B-DOWNSTREAM:00016	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE02631	CXCL12	M21B-E000158	NODE02704	CXCR4												CXCL12-CXCR4-dependent migration readout			CXCL12-CXCR4-GPCR-migration	validated_ligand_receptor_edge	primary_functional_output	M21B-E000158; M21B-EVID-000101; PMID:28325822	M21B-DOWNSTREAM-EVID:000036	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3581	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Human CXCL12-CXCR4 structural/receptor-reconstitution systems with G-protein, beta-arrestin and migration readouts	Extracellular chemokine to plasma-membrane GPCR	No SCI receiver inference	Primary evidence supports CXCL12-CXCR4 receptor signaling and migration-related functional readouts while leaving the intracellular relay unresolved.	CXCL12 monomer/dimer structural and receptor-reconstitution assays with G-protein, beta-arrestin or migration readouts	activating	direct_edge	PMID:28325822	Primary CXCL12-CXCR4 structural and functional signaling evidence	Primary-supported claim: CXCL12 engages CXCR4 and receptor signaling is associated with G-protein, beta-arrestin and migration readouts.	Preserve CXCL12 monomer/dimer and biased-signaling boundaries; do not infer a universal G-protein route or SCI glial receiver.	curated_primary_route	LITEXP:003631
M21B-LITEXP-3582	M21B-DOWNSTREAM:00027	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phagocytosis_or_engulfment	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE01916	CD47	M21B-E000179	NODE10313	SIRPA/SIRPalpha												CD47-SIRPA-dependent inhibition of macrophage phagocytosis			CD47-SIRPA-dont-eat-me-phagocytosis	validated_ligand_receptor_edge	primary_functional_output	M21B-E000179; M21B-EVID-000122; PMID:18657508; PMID:11283158	M21B-DOWNSTREAM-EVID:000055	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3582	mechanism_evidence_v1	supports	not_evaluated	source_claim	phagocytosis_or_engulfment	human; mouse	Macrophage and erythrocyte CD47-SIRPA interaction and phagocytosis models	Membrane-bound cell-cell CD47 to phagocyte SIRPA	No CNS or SCI receiver inference	Primary evidence supports an inhibitory CD47-SIRPA phagocytosis readout with SHP-1-proximal signaling, without asserting a terminal TF or target gene.	CD47-SIRPA binding, macrophage phagocytosis, and SHP-1 activity/residual-function perturbation assays	inhibitory	direct_edge	PMID:18657508; PMID:11283158	Primary CD47-SIRPA inhibitory phagocytosis evidence	Primary-supported claim: CD47 engagement of macrophage SIRPA generates an inhibitory signal that attenuates phagocytosis, with most signaling mediated through SHP-1 phosphatase activity.	Preserve membrane-bound cell-cell geometry, SIRPA identity and SHP-1/phagocytosis context; do not transfer to SIRPbeta or infer CNS/SCI weighting.	curated_primary_route	LITEXP:003632
M21B-LITEXP-3583	M21B-DOWNSTREAM:00033	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phagocytosis_or_engulfment	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE06941	MFG-E8/lactadherin	M21B-E000209	NODE05870	ITGAV:ITGB3												MFG-E8-alphaVbeta3 phosphatidylserine-bridging phagocytosis			MFG-E8-alphaVbeta3-phagocytosis	validated_ligand_receptor_edge	primary_functional_output	M21B-E000209; M21B-EVID-000152; PMID:12000961	M21B-DOWNSTREAM-EVID:000066	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3583	mechanism_evidence_v1	supports	not_evaluated	source_claim	phagocytosis_or_engulfment	mouse	alphaVbeta3-expressing NIH3T3 transformants and mouse/peritoneal macrophages	Secreted opsonin bridge between phosphatidylserine-bearing target membranes and phagocyte integrin	No CNS or SCI receiver inference	Primary evidence supports MFG-E8-dependent target-cell bridging and engulfment while leaving integrin-proximal intracellular signaling unresolved.	Recombinant MFG-E8, phosphatidylserine-containing membranes, alphaVbeta3 expression, RGD mutation and macrophage phagocytosis assays	activating	direct_edge	PMID:12000961	Primary MFG-E8-alphaVbeta3 phagocytosis evidence	Primary-supported claim: Secreted MFG-E8 binds phosphatidylserine and alphaVbeta3 through its RGD motif, bringing apoptotic targets to phagocytes and enabling engulfment.	Preserve the two-sided opsonin bridge, RGD dependence and phosphatidylserine-bearing target membrane; do not infer an autonomous integrin kinase relay or SCI receiver attribution.	curated_primary_route	LITEXP:003633
M21B-LITEXP-3584	M21B-DOWNSTREAM:00034	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phagocytosis_or_engulfment	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE06941	MFG-E8/lactadherin	M21B-E000210	NODE05892	ITGAV:ITGB5												MFG-E8-alphaVbeta5 phosphatidylserine-bridging phagocytosis			MFG-E8-alphaVbeta5-phagocytosis	validated_ligand_receptor_edge	primary_functional_output	M21B-E000210; M21B-EVID-000153; PMID:10821695; PMCID:PMC1924559	M21B-DOWNSTREAM-EVID:000067	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3584	mechanism_evidence_v1	supports	not_evaluated	source_claim	phagocytosis_or_engulfment	human; mouse	alphaVbeta5-expressing cells and mouse retinal pigment epithelium phagocytosis models	Secreted opsonin bridge between phosphatidylserine/outer-segment membranes and phagocyte integrin	Retinal phagocytosis comparator; no CNS-trauma inference	Primary evidence supports MFG-E8/lactadherin-alphaVbeta5-dependent target binding and phagocytosis while leaving the intracellular relay unresolved.	Recombinant lactadherin, alphaVbeta5 expression, MFG-E8 deficiency/rescue, outer-segment binding and phagocytosis assays	activating	direct_edge	PMID:10821695; PMCID:PMC1924559	Primary MFG-E8-alphaVbeta5 phagocytosis evidence	Primary-supported claim: Lactadherin/MFG-E8 binds alphaVbeta5 and is required for phosphatidylserine-associated retinal phagocytosis, with recombinant rescue supporting the functional route.	Preserve the alphaVbeta5 heterodimer and phosphatidylserine/outer-segment opsonin context; retinal phagocytosis is a comparator and does not establish a CNS-trauma or universal integrin relay.	curated_primary_route	LITEXP:003634
M21B-LITEXP-3585	M21B-DOWNSTREAM:00040	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE01656	CCL2	M21B-E000217	NODE01762	CCR2												CCL2-CCR2-dependent chemotaxis			CCL2-CCR2-GPCR-chemotaxis	validated_ligand_receptor_edge	primary_functional_output	M21B-E000217; M21B-EVID-000160; PMID:35570218; PMID:20427772	M21B-DOWNSTREAM-EVID:000078	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3585	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Human CCR2-G-protein structural system and mouse mast-cell progenitor chemotaxis models	Extracellular chemokine to plasma-membrane GPCR	No SCI receiver inference	Primary evidence supports a CCL2-CCR2-G-protein interaction and receptor-dependent chemotaxis while retaining cell-context dependence.	CCL2-CCR2-G-protein cryo-EM and functional receptor-dependent migration/chemotaxis assays	activating	direct_edge	PMID:35570218; PMID:20427772	Primary CCL2-CCR2 chemotaxis and receptor activation evidence	Primary-supported claim: CCL2 engages CCR2 and supports receptor-dependent chemotaxis; structural work resolves the active CCR2-G-protein complex.	Preserve CCL2/CCR2 monomeric, G-protein and cell-context boundaries; do not reassign to ACKR2 or infer an SCI receiver branch.	curated_primary_route	LITEXP:003635
M21B-LITEXP-3586	M21B-DOWNSTREAM:00043	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE01723	CCL5	M21B-E000223	NODE01774	CCR5												CCL5-CCR5 receptor activation readout			CCL5-CCR5-GPCR-activation	validated_ligand_receptor_edge	primary_functional_output	M21B-E000223; M21B-EVID-000166; PMID:9289016; PMID:34134983	M21B-DOWNSTREAM-EVID:000084	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3586	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human	Human CCR5 receptor systems with recombinant CCL5/RANTES and receptor activation assays	Extracellular chemokine to plasma-membrane GPCR	No SCI receiver inference	Primary evidence supports CCL5-CCR5 binding/activation and active CCR5-Gi complex formation without asserting downstream TF or target-gene identity.	Receptor-specific binding/activation, alanine-scanning and cryo-EM CCR5-Gi assays	activating	direct_edge	PMID:9289016; PMID:34134983	Primary CCL5-CCR5 receptor activation evidence	Primary-supported claim: CCL5/RANTES activates CCR5, including an active CCR5-Gi complex, with receptor-specific binding and activation readouts.	Preserve CCL5 oligomer/GAG and active-Gi context; do not infer a universal coupling route or CNS/SCI transfer.	curated_primary_route	LITEXP:003636
M21B-LITEXP-3587	M21B-DOWNSTREAM:00058	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE02654	CXCL2	M21B-E000249	NODE02693	CXCR2												CXCL2-CXCR2 leukocyte arrest and neutrophil chemotaxis			CXCL2-CXCR2-GPCR-chemotaxis	validated_ligand_receptor_edge	primary_functional_output	M21B-E000249; M21B-EVID-000192; PMID:15937099; PMID:19234125	M21B-DOWNSTREAM-EVID:000112	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3587	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Human monocyte flow-adhesion systems and mouse neutrophil chemotaxis models	Extracellular chemokine to plasma-membrane GPCR	No CNS or SCI receiver inference	Primary evidence supports CXCL2/CXCR2-dependent leukocyte arrest and chemotaxis while preserving species and receiver-context boundaries.	CXCL2 stimulation with CXCR2 blockade or expression-state perturbation, flow adhesion and neutrophil migration assays	activating	direct_edge	PMID:15937099; PMID:19234125	Primary CXCL2-CXCR2 leukocyte arrest and chemotaxis evidence	Primary-supported claim: CXCL2/GRO-beta engages CXCR2 and supports CXCR2-dependent leukocyte arrest and neutrophil chemotaxis.	Preserve CXCL2/GRO-beta nomenclature, CXCR2 dependence and human/mouse model boundaries; no purified affinity constant or CNS/SCI receiver branch is asserted.	curated_primary_route	LITEXP:003637
M21B-LITEXP-3588	M21B-DOWNSTREAM:00072	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|reporter_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11209	TNC/tenascin-C	M21B-E000269	NODE11122	TLR4 receptor complex												Tenascin-C-TLR4 NF-kB reporter and cytokine response			TNC-TLR4-sterile-inflammation	validated_ligand_receptor_edge	primary_functional_output	M21B-E000269; M21B-EVID-000212; PMID:29150600; PMCID:PMC5693923	M21B-DOWNSTREAM-EVID:000140	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3588	mechanism_evidence_v1	supports	not_evaluated	source_claim	reporter_readout	human	THP-1 NF-kB reporter cells and primary human macrophages	Tenascin-C FBG-domain fragment to TLR4 receptor complex	Sterile-inflammation context; no SCI receiver weighting	Primary evidence maps TNC FBG-domain interaction with TLR4 to NF-kB activation and cytokine responses while leaving the intracellular relay unresolved.	Recombinant TNC FBG-domain stimulation, TLR4 binding, NF-kB reporter and TNF/IL-6/IL-8 ELISA assays with endotoxin controls	activating	direct_edge	PMID:29150600; PMCID:PMC5693923	Primary tenascin-C-TLR4 NF-kB and cytokine evidence	Primary-supported claim: Tenascin-C FBG domains directly interact with TLR4 and induce NF-kB activation and cytokine synthesis in reporter and primary macrophage assays.	Preserve FBG-domain/fragment and TLR4-complex context, endotoxin controls and sterile-inflammation model limits; do not infer a terminal TF or SCI receiver weighting.	curated_primary_route	LITEXP:003638
M21B-LITEXP-3589	M21B-DOWNSTREAM:00032	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11467	TSP1/THBS1	M21B-E000206	NODE01870	CD36												TSP1-CD36-associated inhibition of endothelial migration and tube formation			TSP1-CD36-antiangiogenic-output	validated_ligand_receptor_edge	primary_functional_output	M21B-E000206; M21B-EVID-000149; PMID:23640500; PMCID:PMC3737738	M21B-DOWNSTREAM-EVID:000065	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3589	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Human microvascular endothelial migration/tube-formation systems and aortic-ring sprouting assays	TSP1 type-I-repeat domain to CD36 scavenger/adhesion receptor	Antiangiogenic comparator; no CNS/SCI receiver inference	Primary evidence supports a TSP1-CD36 antiangiogenic endothelial output while retaining domain-specific and context-dependent receptor signaling.	TSP1 TSR2/TSR2-3 and CD36 CLESH-domain binding/mutagenesis, endothelial migration/tube formation and aortic-ring sprouting assays	inhibitory	direct_edge	PMID:23640500; PMCID:PMC3737738	Primary TSP1-CD36 antiangiogenic functional evidence	Primary-supported claim: TSP1 type-I-repeat domains interact with CD36 and are associated with inhibition of endothelial migration, tube formation and vessel sprouting.	Preserve TSR2/CLESH-domain scope and antiangiogenic direction; CD36 signaling is context-dependent and no CNS/SCI or universal intracellular relay is inferred.	curated_primary_route	LITEXP:003639
M21B-LITEXP-3590	M21B-DOWNSTREAM:00024	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE08589	Osteopontin/SPP1	M21B-E000174	NODE05874	ITGAV:ITGB3 alphaV-beta3 integrin												SPP1-alphaVbeta3-dependent cell adhesion			SPP1-alphaVbeta3-adhesion	validated_ligand_receptor_edge	primary_functional_output	M21B-E000174; M21B-EVID-000117; PMID:15325806	M21B-DOWNSTREAM-EVID:000050	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3590	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	RAW264.7 murine leukemia/macrophage-like cells	Extracellular osteopontin RGD ligand to alphaVbeta3 integrin complex	No CNS or SCI receiver inference	Primary evidence supports osteopontin-alphaVbeta3-associated adhesion while retaining integrin-complex and CD44 co-receptor boundaries.	Osteopontin stimulation, alphaVbeta3 blocking context, CD44 expression and cell-adhesion assays	activating	direct_edge	PMID:15325806	Primary osteopontin-alphaVbeta3 adhesion evidence	Primary-supported claim: Osteopontin engages alphaVbeta3 integrin in an RGD-dependent context associated with cell adhesion and CD44-linked surface interactions.	Preserve RGD/alphaVbeta3 and CD44 co-receptor boundaries; do not infer an autonomous ITGAV intracellular relay or CNS/SCI receiver weighting.	curated_primary_route	LITEXP:003640
