evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch031_regulator_ice2	ice2	ICE2/NARG2	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_primary_literature	human ICE2/NARG2 little-elongation-complex models	LEC-complex assembly and snRNA-transcription assays	ICE2/NARG2 is a little elongation complex subunit involved in snRNA transcription, not a sequence-specific TF; the queued targets were not validated.	queued-pair direction not established except profile membership without direction	https://www.ncbi.nlm.nih.gov/gene/79664	https://pubmed.ncbi.nlm.nih.gov/25575120/	noncanonical transcriptional-machinery capacity only	profile membership, where explicitly marked, is not evidence for unrelated queued pairs; no upstream relay inferred	false	false	Regulator-level identity/capacity and GTRD profile membership do not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery and profile evidence remains separate from canonical promoter-TF evidence.
public_tf_evidence_batch031_regulator_znf830	znf830	ZNF830	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_profile_context	human ZNF830 annotation and regulon-profile context	gene/protein annotation and GTRD-derived profile	ZNF830 identity is supported, and JAG1 is present in a documented ZNF830 target profile; no causal direction or SCI-cell validation was found.	queued-pair direction not established except profile membership without direction	https://www.ncbi.nlm.nih.gov/gene/?term=ZNF830%5BGene%20Name%5D%20AND%20Homo%20sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb/Q96NB3/entry	profile-only regulon lead; queued edges unsupported	profile membership, where explicitly marked, is not evidence for unrelated queued pairs; no upstream relay inferred	false	false	Regulator-level identity/capacity and GTRD profile membership do not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery and profile evidence remains separate from canonical promoter-TF evidence.
public_tf_evidence_batch031_regulator_cshl1	cshl1	CSHL1/CSH1L	human	regulator_identity_and_regulatory_capacity	authoritative_identity_review	human chorionic-somatomammotropin-like protein annotation	gene/protein identity and secreted-protein annotation	CSHL1 is a chorionic somatomammotropin hormone-like secreted protein, not a sequence-specific TF; no queued target mechanism was validated.	queued-pair direction not established except profile membership without direction	https://www.ncbi.nlm.nih.gov/gene/1444	https://www.ncbi.nlm.nih.gov/gene/?term=CSHL1%5BGene%20Name%5D%20AND%20Homo%20sapiens%5BOrganism%5D	identity/category mismatch; secreted-protein lead only	profile membership, where explicitly marked, is not evidence for unrelated queued pairs; no upstream relay inferred	false	false	Regulator-level identity/capacity and GTRD profile membership do not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery and profile evidence remains separate from canonical promoter-TF evidence.
public_tf_evidence_batch031_regulator_h1-6	h1-6	H1-6/H1F6/H1T	mouse	regulator_identity_and_regulatory_capacity	authoritative_identity_and_chromatin_annotation	mouse testis-specific linker-histone/chromatin models	histone occupancy, knockout and chromatin assays	The mouse H1-6 record is H1f6/H1t, a linker histone/chromatin protein, not a sequence-specific TF; the queued targets were not validated.	queued-pair direction not established except profile membership without direction	https://www.ncbi.nlm.nih.gov/gene/107970	https://www.uniprot.org/uniprotkb/Q07133/entry	noncanonical chromatin capacity only	profile membership, where explicitly marked, is not evidence for unrelated queued pairs; no upstream relay inferred	false	false	Regulator-level identity/capacity and GTRD profile membership do not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery and profile evidence remains separate from canonical promoter-TF evidence.
public_tf_evidence_batch031_regulator_za	za	ZA (identity unresolved)	human	regulator_identity_and_regulatory_capacity	identity_unresolved	human source-record identity review	symbol reconciliation and source-record review	The raw symbol ZA could not be mapped confidently to an approved human gene identity; no target evidence is assigned.	queued-pair direction not established except profile membership without direction	https://www.genenames.org/	https://tflink.net/download/	identity-review hold	profile membership, where explicitly marked, is not evidence for unrelated queued pairs; no upstream relay inferred	false	false	Regulator-level identity/capacity and GTRD profile membership do not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery and profile evidence remains separate from canonical promoter-TF evidence.
public_tf_evidence_batch031_regulator_cavin1	cavin1	CAVIN1/PTRF	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_protein_annotation	human caveolar/cavin protein models	protein-complex and caveolae annotation	CAVIN1 is a caveolar structural protein, not a canonical TF; queued target edges were not validated.	queued-pair direction not established except profile membership without direction	https://www.ncbi.nlm.nih.gov/gene/?term=CAVIN1%5BGene%20Name%5D%20AND%20Homo%20sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb/Q6NZI2/entry	noncanonical structural/protein-complex capacity only	profile membership, where explicitly marked, is not evidence for unrelated queued pairs; no upstream relay inferred	false	false	Regulator-level identity/capacity and GTRD profile membership do not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery and profile evidence remains separate from canonical promoter-TF evidence.
public_tf_evidence_batch031_regulator_mettl14	mettl14	METTL14	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human METTL3-METTL14 RNA-modification models	m6A-complex, RNA-modification and perturbation assays	METTL14 is an m6A RNA-methyltransferase-complex component, not a DNA-binding TF; JUND is retained only as a regulon-profile lead.	queued-pair direction not established except profile membership without direction	https://www.ncbi.nlm.nih.gov/gene/?term=METTL14%5BGene%20Name%5D%20AND%20Homo%20sapiens%5BOrganism%5D	https://pubmed.ncbi.nlm.nih.gov/27892910/	noncanonical RNA-regulatory capacity; profile-only queued lead	profile membership, where explicitly marked, is not evidence for unrelated queued pairs; no upstream relay inferred	false	false	Regulator-level identity/capacity and GTRD profile membership do not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery and profile evidence remains separate from canonical promoter-TF evidence.
public_tf_evidence_batch031_regulator_rbp2	rbp2	RBP2/CRBP2 (P50120)	human	regulator_identity_and_regulatory_capacity	authoritative_identity_correction	human cellular-retinol-binding-protein-2 annotation	gene/protein identity review and retinoid-binding annotation	The queued RBP2 record maps to CRBP2/P50120, a cellular retinol-binding protein; it is not the separate KDM5A/RBP2 alias. No queued target was validated.	queued-pair direction not established except profile membership without direction	https://www.ncbi.nlm.nih.gov/gene/5948	https://www.uniprot.org/uniprotkb/P50120/entry	identity-correction hold; no TF or chromatin evidence transferred	profile membership, where explicitly marked, is not evidence for unrelated queued pairs; no upstream relay inferred	false	false	Regulator-level identity/capacity and GTRD profile membership do not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery and profile evidence remains separate from canonical promoter-TF evidence.
public_tf_evidence_batch031_regulator_rimbp2	rimbp2	RIMBP2	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_protein_annotation	human presynaptic RIMBP2 models	protein-interaction and synaptic-release assays	RIMBP2 is a presynaptic scaffold, not a canonical TF; queued target edges were not validated.	queued-pair direction not established except profile membership without direction	https://www.ncbi.nlm.nih.gov/gene/?term=RIMBP2%5BGene%20Name%5D%20AND%20Homo%20sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb/Q7Z5W3/entry	noncanonical neuronal protein-scaffold capacity only	profile membership, where explicitly marked, is not evidence for unrelated queued pairs; no upstream relay inferred	false	false	Regulator-level identity/capacity and GTRD profile membership do not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery and profile evidence remains separate from canonical promoter-TF evidence.
public_tf_evidence_batch031_regulator_srpk1	srpk1	SRPK1	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_primary_literature	human SRPK1 kinase/splicing models	kinase, SR-protein phosphorylation, splicing and perturbation assays	SRPK1 is a serine-arginine protein kinase with splicing functions, not a sequence-specific TF; four queued targets are retained only as profile leads.	queued-pair direction not established except profile membership without direction	https://www.ncbi.nlm.nih.gov/gene/?term=SRPK1%5BGene%20Name%5D%20AND%20Homo%20sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb/Q96SB4/entry	noncanonical kinase/RNA-processing capacity; profile-only queued leads	profile membership, where explicitly marked, is not evidence for unrelated queued pairs; no upstream relay inferred	false	false	Regulator-level identity/capacity and GTRD profile membership do not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Ligand, protein, RNA, chromatin, machinery and profile evidence remains separate from canonical promoter-TF evidence.
