expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-3651	M21B-DOWNSTREAM:03315	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE07593	Myelin basic protein (MBP)	M21B-E010992	NODE06516	LRP1/CD91												MBP-LRP1 myelin-vesicle uptake and oligodendroglial repair output			LRP1-myelin-phagocytosis	validated_ligand_receptor_edge	primary_functional_output	M21B-E010992; M21B-EVID-010741; PMID:28549068; PMCID:PMC5446120; PMID:19299462; PMCID:PMC2714439; PMID:29251594; PMCID:PMC5752207; PMID:37407594; PMCID:PMC10322873	M21B-DOWNSTREAM-EVID:004706	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3651	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse; rat	Rat primary oligodendrocytes, astrocytes, and microglia with myelin vesicles, recombinant MBP, LRP1 blockade, and LRP1 silencing	Extracellular myelin/MBP-associated material to plasma-membrane LRP1/CD91	SCI-relevant comparator evidence retained without direct receiver transfer	Primary glial uptake and myelination/repair comparator evidence supports an MBP-LRP1 vesicle-handling output while leaving the intracellular relay, TF, and target-gene output unresolved.	Myelin-vesicle uptake, recombinant MBP binding, RAP blockade, LRP1 gene silencing, cholesterol/peroxisome, and oligodendroglial repair readouts	activating	direct_edge	PMID:28549068; PMCID:PMC5446120; PMID:19299462; PMCID:PMC2714439; PMID:29251594; PMCID:PMC5752207; PMID:37407594; PMCID:PMC10322873	Primary LRP1/myelin-vesicle uptake and oligodendroglial repair evidence	Primary-supported claim: MBP-associated myelin material binds LRP1 and undergoes RAP-sensitive uptake by glial systems with oligodendroglial lipid, maturation, and repair-associated readouts.	Retain the glial, myelin-vesicle, LRP1, and comparator boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003701
M21B-LITEXP-3652	M21B-DOWNSTREAM:03284	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE06311	LDL/low-density lipoprotein	M21B-E003867	NODE11376	TREM2												LDL-TREM2 lipoprotein uptake by microglia			LDL-TREM2-lipoprotein-uptake	validated_ligand_receptor_edge	primary_functional_output	M21B-E003867; M21B-EVID-003810; PMID:27477018; DOI:10.1016/j.neuron.2016.06.015	M21B-DOWNSTREAM-EVID:004662	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3652	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Human and mouse TREM2 binding systems, TREM2-overexpressing cells, and Trem2-knockout microglia	Extracellular LDL to plasma-membrane TREM2 on microglia	SCI-relevant microglial comparator evidence retained without direct receiver transfer	Primary ligand-binding and microglial uptake evidence supports an LDL-TREM2 internalization output while leaving downstream intracellular and transcriptional responses unresolved.	Protein microarray/BLI, TREM2 overexpression, Trem2 knockout, LDL uptake, and Aβ-lipoprotein-complex internalization assays	activating	direct_edge	PMID:27477018; DOI:10.1016/j.neuron.2016.06.015	Primary TREM2 apolipoprotein binding and microglial uptake study	Primary-supported claim: LDL binds TREM2 and receptor-dependent LDL uptake is enhanced in heterologous cells and reduced in Trem2-knockout microglia.	Retain the apolipoprotein, microglial, TREM2-variant, and uptake boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003702
M21B-LITEXP-3653	M21B-DOWNSTREAM:03249	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE08514	oligomannose-bearing extracellular synapsin-I	M21B-E009279	NODE07664	NCAM1/NCAM												Synapsin-I-NCAM binding and neurite outgrowth			synapsin-I-NCAM-neurite-relay	validated_ligand_receptor_edge	primary_functional_output	M21B-E009279; M21B-EVID-009225; PMID:21593312; PMCID:PMC6622588; DOI:10.1523/JNEUROSCI.6476-10.2011	M21B-DOWNSTREAM-EVID:004621	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3653	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	NCAM-Fc binding systems and wild-type versus NCAM-deficient mouse hippocampal neurons	Extracellular oligomannose-bearing Synapsin-I to cell-surface NCAM1	No SCI receiver inference	Primary glycan-dependent binding and neuronal comparator evidence supports a Synapsin-I-NCAM neurite-output route while leaving downstream intracellular and transcriptional responses unresolved.	NCAM-Fc ELISA/competition, EndoH glycan perturbation, NCAM-deficient neurons, and neurite-length assays	activating	direct_edge	PMID:21593312; PMCID:PMC6622588; DOI:10.1523/JNEUROSCI.6476-10.2011	Primary extracellular Synapsin-I/NCAM neurite-outgrowth study	Primary-supported claim: oligomannose-dependent extracellular Synapsin-I binding to NCAM promotes neurite outgrowth, which is lost in NCAM-deficient neurons.	Retain the glycoform, NCAM, exosome/neuronal, and comparator boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003703
M21B-LITEXP-3654	M21B-DOWNSTREAM:03219	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11661	VCAN/Versican	M21B-E007068	NODE09895	RTN4R2/NgR2												Versican-NgR2 sensory-axon repulsion and plasticity output			VCAN-RTN4R2-sensory-axon-repulsion	validated_ligand_receptor_edge	primary_functional_output	M21B-E007068; M21B-EVID-007011; PMID:24478347; PMCID:PMC3905139; DOI:10.1523/JNEUROSCI.3094-13.2014	M21B-DOWNSTREAM-EVID:004591	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3654	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Versican V3/G3-domain and NgR2-Fc systems, mouse DRG cultures, and NgR2-null sensory-innervation models	Extracellular Versican to plasma-membrane RTN4R2/NgR2	SCI-relevant axon-plasticity comparator evidence retained without direct receiver transfer	Primary binding, neurite-repulsion, and in-vivo comparator evidence supports a Versican-NgR2 axonal output while leaving downstream intracellular and transcriptional responses unresolved.	G3-domain binding, NgR2-Fc cell-surface assays, DRG neurite-repulsion/border assays, and NgR2-null phenotyping	inhibitory	direct_edge	PMID:24478347; PMCID:PMC3905139; DOI:10.1523/JNEUROSCI.3094-13.2014	Primary Versican-NgR2 axonal-plasticity study	Primary-supported claim: Versican binds NgR2 and suppresses sensory-neuron neurite extension/repulsion in an NgR2-dependent manner.	Retain the Versican domain, NgR2, sensory-neuron, and behavioral-comparator boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003704
M21B-LITEXP-3655	M21B-DOWNSTREAM:03217	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE09333	proNGF	M21B-E007061	NODE10488	SORCS2/SorCS2												proNGF-SORCS2-p75NTR growth-cone signaling			proNGF-SORCS2-proneurotrophin-binding	validated_ligand_receptor_edge	primary_functional_output	M21B-E007061; M21B-EVID-007004; PMID:24908487; DOI:10.1016/j.neuron.2014.04.022; PMID:22155786; PMCID:PMC3360552	M21B-DOWNSTREAM-EVID:004589	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3655	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Recombinant proNGF/SorCS2 systems, SorCS2-transfectant binding assays, and mouse cerebellar/hippocampal neurons	Extracellular proNGF to a SORCS2/p75NTR receptor complex	No SCI receiver inference	Primary binding and neuronal comparator evidence supports proNGF-SORCS2/p75NTR growth-cone signaling while leaving downstream intracellular and transcriptional responses unresolved.	SPR, receptor-transfectant binding, p75NTR-SorCS2 complex assays, and growth-cone response assays	activating	direct_edge	PMID:24908487; DOI:10.1016/j.neuron.2014.04.022; PMID:22155786; PMCID:PMC3360552	Primary SorCS2/proNGF-p75NTR growth-cone studies	Primary-supported claim: proNGF binds SorCS2 and supports proNGF-dependent p75NTR-SorCS2 growth-cone signaling in neuronal systems.	Retain the proneurotrophin, SorCS2/p75NTR-complex, and neuronal comparator boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003705
M21B-LITEXP-3656	M21B-DOWNSTREAM:03195	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE10196	SEMA6B/Semaphorin-6B	M21B-E007005	NODE09114	PLXNA4/Plexin-A4												SEMA6B-Plexin-A4 axon-growth suppression and repulsion			SEMA6B-PLXNA4-receptor-axon-guidance	validated_ligand_receptor_edge	primary_functional_output	M21B-E007005; M21B-EVID-006948; PMID:15814794; PMCID:PMC6725384; DOI:10.1016/j.neuron.2005.03.013	M21B-DOWNSTREAM-EVID:004567	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3656	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Plexin-A4-expressing L-cells/COS cells and Plexin-A4-null sympathetic-ganglion axons	Cell-surface SEMA6B to PLXNA4/Plexin-A4	SCI-relevant axon-guidance comparator evidence retained without direct receiver transfer	Primary binding and axon-growth comparator evidence supports SEMA6B-Plexin-A4 repulsive output while leaving downstream intracellular and transcriptional responses unresolved.	AP-Sema6B binding, Plexin-A4-null axon-growth assays, embryonic neurite outgrowth, and repulsion assays	inhibitory	direct_edge	PMID:15814794; PMCID:PMC6725384; DOI:10.1016/j.neuron.2005.03.013	Primary Plexin-A4 class-6 semaphorin axon-guidance study	Primary-supported claim: Sema6B binds Plexin-A4 and Plexin-A4-dependent signaling suppresses sympathetic-ganglion axon growth.	Retain the transmembrane semaphorin, Plexin-A4, and developmental-neuron boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003706
M21B-LITEXP-3657	M21B-DOWNSTREAM:03137	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE10151	SEMA3C/secreted semaphorin-3C	M21B-E006550	NODE09127	PLXND1:PLXNA4 receptor complex												SEMA3C-Plexin-D1:Plexin-A4 cytoskeletal collapse and repulsion			SEMA3C-PLXND1-PLXNA4-receptor-complex	validated_ligand_receptor_edge	primary_functional_output	M21B-E006550; M21B-EVID-006493; PMID:29661844	M21B-DOWNSTREAM-EVID:004509	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3657	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Human U87MG cells with recombinant Plexin-D1/Plexin-A4 and neuropilin knockout/rescue systems	Extracellular SEMA3C to plasma-membrane Plexin-D1:Plexin-A4 complex	No SCI receiver inference	Primary receptor-complex and cytoskeletal comparator evidence supports a SEMA3C-Plexin-D1:Plexin-A4 collapse/repulsion output while leaving downstream intracellular and transcriptional responses unresolved.	Receptor-complex association, neuropilin CRISPR knockout/rescue, SEMA3C dose-response, cytoskeletal-collapse, and repulsion assays	activating	direct_edge	PMID:29661844	Primary SEMA3C Plexin-D1/Plexin-A4 receptor-complex study	Primary-supported claim: SEMA3C signals through a Plexin-D1/Plexin-A4 receptor complex to produce cytoskeletal collapse and repulsion in receptor-reconstituted cells.	Retain the multicomponent plexin and neuropilin context; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003707
M21B-LITEXP-3658	M21B-DOWNSTREAM:03130	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE00602	ANXA2/Annexin A2	M21B-E006525	NODE09810	ROBO4/Roundabout guidance receptor 4												ANXA2-ROBO4 paxillin/ARF6 endothelial-barrier output			ANXA2-ROBO4-BBB-integrity	validated_ligand_receptor_edge	primary_functional_output	M21B-E006525; M21B-EVID-006468; PMID:21238923; PMCID:PMC6775579	M21B-DOWNSTREAM-EVID:004502	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3658	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Primary human brain microvascular endothelial cells, recombinant ANXA2/ROBO4 systems, Anxa2-null mice, and hypoxia/IL-1beta injury models	Extracellular or membrane-associated ANXA2 to endothelial ROBO4	SCI-relevant blood-brain-barrier comparator evidence retained without direct receiver transfer	Primary binding and endothelial injury evidence supports an ANXA2-ROBO4 barrier-integrity output while leaving downstream intracellular and transcriptional responses unresolved.	ANXA2/ROBO4 binding, Robo4-paxillin association, ARF6 activity, permeability, hypoxia, and IL-1beta injury assays	protective	direct_edge	PMID:21238923; PMCID:PMC6775579	Primary ANXA2-ROBO4 cerebral endothelial-barrier study	Primary-supported claim: ANXA2 binds ROBO4, promotes Robo4-paxillin association and ARF6 deactivation, and preserves cerebral endothelial barrier function.	Retain the endothelial-barrier, ANXA2, ROBO4, and injury-model boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003708
M21B-LITEXP-3659	M21B-DOWNSTREAM:03111	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE01741	CCN1/CYR61	M21B-E006363	NODE11092	TLR2												CCN1-TLR2-MyD88 inflammatory cytokine and neutrophil output			CCN1-TLR2-DAMP-MyD88-activation	validated_ligand_receptor_edge	primary_functional_output	M21B-E006363; M21B-EVID-006306; PMID:32144270; PMCID:PMC7060279; DOI:10.1038/s41467-020-15075-5	M21B-DOWNSTREAM-EVID:004483	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3659	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Recombinant human CCN1/TLR2 systems and mouse bone-marrow-derived macrophages with MyD88, Tlr2, and Tlr4 loss-of-function	Extracellular CCN1 to plasma-membrane TLR2	SCI-relevant inflammatory comparator evidence retained without direct receiver transfer	Primary binding and loss-of-function evidence supports a CCN1-TLR2 MyD88-dependent inflammatory output while leaving a complete relay, TF, and target-gene assignment unresolved.	Solid-phase binding, SPR, MyD88/Tlr2/Tlr4 loss-of-function, endotoxin controls, myeloid Ccn1 perturbation, cytokine, and neutrophil readouts	activating	direct_edge	PMID:32144270; PMCID:PMC7060279; DOI:10.1038/s41467-020-15075-5	Primary CCN1 direct TLR2 activation and inflammatory-output study	Primary-supported claim: CCN1 directly engages TLR2 and produces MyD88-dependent inflammatory cytokine and neutrophil outputs in macrophage systems.	Retain the CCN1/TLR2, MyD88, macrophage, and bacterial-clearance comparator boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003709
M21B-LITEXP-3660	M21B-DOWNSTREAM:02545	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|reporter_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE01302	BMP7	M21B-E001720	NODE00183	ACVR1/ALK2:BMPR2 receptor complex												BMP7-ACVR1:BMPR2 receptor-complex transcriptional reporter output			BMP7-ACVR1-BMPR2-complex	validated_ligand_receptor_edge	primary_functional_output	M21B-E001720; M21B-EVID-001663; PMID:7791754	M21B-DOWNSTREAM-EVID:003914	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3660	mechanism_evidence_v1	supports	not_evaluated	source_claim	reporter_readout	human; mammalian receptor-expression systems	Mammalian cells expressing human BMPR-II with ActR-I/ACVR1 and comparator type-I receptors	Extracellular BMP7 to plasma-membrane ACVR1:BMPR2 receptor complex	No SCI receiver inference	Primary receptor-coexpression and transcriptional reporter evidence supports a BMP7-ACVR1:BMPR2 receptor-complex output while leaving the intracellular relay, TF identity, and target-gene assignment unresolved.	BMP7 binding, ligand-dependent receptor association, receptor cotransfection, transcriptional reporter, and kinase-dependence controls	activating	direct_edge	PMID:7791754	Primary BMP7 type-I/type-II receptor cooperation study	Primary-supported claim: BMP7 binds BMPR-II, associates with ACVR1/ActR-I, and produces signaling only when both receptor kinases are coexpressed.	Retain the BMP7, ACVR1/BMPR2 complex, receptor-coexpression, and reporter boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003710
