expansion_id	source_queue_id	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	primary_locator	citation_note	evidence_summary	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	curation_status	limitations	route_evidence_id
M21B-LITEXP-0645	M21B-DOWNSTREAM:02183	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|reporter_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed	NODE05993	JAG2	M21B-E007131	NODE08172	NOTCH1 receptor											JAG2-NOTCH1 membrane-presented CBF/Notch-reporter and thymic-progenitor output	JAG2-NOTCH1-canonical-Notch	primary_literature_route_expansion	direct_primary_receptor_output	M21B-E007131;M21B-EVID-007074;M21B-DOWNSTREAM-EVID:003484;PMID:23530123;PMCID:PMC3620353;DOI:10.1084/jem.20121798	M21B-DOWNSTREAM-EVID:003484	PMID:23530123; PMCID:PMC3620353; DOI:10.1084/jem.20121798	Primary JAG2/NOTCH1 receptor-specific reporter and thymic-progenitor study	Primary evidence supports membrane-presented JAG2 interaction and activation of NOTCH1 in receptor-specific reporter assays with JAG2-dependent Notch signaling in human thymic progenitors, without assigning intracellular intermediates or a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	reporter_readout	human; mouse	Human CD34-positive thymic progenitors, membrane-JAG2 K562 cells, inducible-NOTCH1 U2OS CBF-reporter cells and fetal-thymus organ cultures	Membrane-presented JAG2 engagement of NOTCH1 with receptor-specific reporter and thymic-progenitor output; intracellular continuation and TF are not resolved	No SCI transfer inferred; thymic-development comparator context only	Primary evidence supports JAG2-mediated NOTCH1 activation in the tested membrane, reporter and thymic-progenitor contexts, without asserting a terminal TF.	Receptor-specific binding/reporter assays, membrane-JAG2 presentation and human/mouse fetal-thymus organ culture assays	activating	direct_edge	curated_primary_route	Preserve membrane-presented ligand, receptor-specific reporter and thymic-progenitor boundaries; do not infer universal ligand potency, reverse signaling, SCI relevance or terminal-TF activity.	LITEXP:000645
M21B-LITEXP-0646	M21B-DOWNSTREAM:02184	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|reporter_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed	NODE05993	JAG2	M21B-E007132	NODE08184	NOTCH3 receptor											JAG2-NOTCH3 membrane-presented CBF/Notch-reporter and gamma-delta T-cell-development output	JAG2-NOTCH3-canonical-Notch	primary_literature_route_expansion	direct_primary_receptor_output	M21B-E007132;M21B-EVID-007075;M21B-DOWNSTREAM-EVID:003485;PMID:23530123;PMCID:PMC3620353;DOI:10.1084/jem.20121798	M21B-DOWNSTREAM-EVID:003485	PMID:23530123; PMCID:PMC3620353; DOI:10.1084/jem.20121798	Primary JAG2/NOTCH3 receptor-specific reporter and gamma-delta T-cell-development study	Primary evidence supports JAG2 binding and strong activation of NOTCH3 in receptor-specific reporter assays with JAG2-NOTCH3 contribution to human gamma-delta T-cell development, without assigning intracellular intermediates or a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	reporter_readout	human; mouse	Human CD34-positive thymic progenitors, membrane-JAG2 K562 cells, inducible-NOTCH3 U2OS CBF-reporter cells and fetal-thymus organ cultures	Membrane-presented JAG2 engagement of NOTCH3 with receptor-specific reporter and thymic-development output; intracellular continuation and TF are not resolved	No SCI transfer inferred; thymic-development comparator context only	Primary evidence supports JAG2-mediated NOTCH3 activation in the tested membrane, reporter and thymic-progenitor contexts, without asserting a terminal TF.	Receptor-specific binding/reporter assays, membrane-JAG2 presentation and human/mouse fetal-thymus organ culture assays	activating	direct_edge	curated_primary_route	Preserve signal-strength, membrane-presented ligand and developmental boundaries; do not infer universal potency, SCI relevance or terminal-TF activity.	LITEXP:000646
M21B-LITEXP-0647	M21B-DOWNSTREAM:02195	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE00021	3-hydroxyoctanoate/3-OH-octanoic acid	M21B-E007149	NODE04608	HCAR3/GPR109B	M21B-E004256	NODE04280	GNAO1/GoB								3-hydroxyoctanoate-HCAR3-GNAO1/GoB cAMP/lipolysis output	3HOA-HCAR3-metabolic-GPCR	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E007149;M21B-EVID-007092;M21B-DOWNSTREAM-EVID:003508;M21B-E004256;PMID:19561068;PMCID:PMC2755917	M21B-DOWNSTREAM-EVID:003508	PMID:19561068; PMCID:PMC2755917	Primary 3-hydroxyoctanoate/HCAR3 agonism and cAMP/lipolysis study; existing HCAR3-G-protein continuation evidence	Primary evidence supports endogenous 3-hydroxyoctanoate activation of HCAR3 with cAMP/lipolysis output; the existing validated HCAR3-GNAO1/GoB edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human	Human HCAR3-transfected cells and primary human adipocytes with metabolite concentration-response, cAMP/lipolysis and receptor-selectivity assays	Extracellular 3-hydroxyoctanoate engagement of HCAR3 with bounded GNAO1/GoB continuation and cAMP/lipolysis output	No SCI transfer inferred; human/primate metabolic-cell context only	Primary evidence supports the HCAR3 activation/output branch; the existing graph edge supplies GNAO1/GoB coupling without asserting a TF or target gene.	HCAR3 concentration-response, cAMP, lipolysis inhibition and receptor-selectivity assays	activating	composite_primary_evidence	curated_primary_route	Preserve human/primate-restricted HCAR3, metabolite form and adipocyte context; do not infer rodent physiology, CNS/SCI function or terminal-TF output.	LITEXP:000647
M21B-LITEXP-0648	M21B-DOWNSTREAM:02197	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|second_messenger_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed	NODE11952	beta-phenylethylamine/beta-PEA	M21B-E007151	NODE10815	TAAR1/trace amine-associated receptor 1											beta-phenylethylamine-TAAR1 adenylyl-cyclase/cAMP activation output	beta-PEA-TAAR1-GPCR-activation	primary_literature_route_expansion	direct_primary_receptor_output	M21B-E007151;M21B-EVID-007094;M21B-DOWNSTREAM-EVID:003511;PMID:11459929;PMID:11723224	M21B-DOWNSTREAM-EVID:003511	PMID:11459929; PMID:11723224	Primary beta-phenylethylamine/TAAR1 receptor-characterization and cAMP studies	Primary receptor-characterization evidence supports beta-phenylethylamine-responsive TAAR1 activation with adenylyl-cyclase/cAMP output, without assigning intracellular intermediates or a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	human; mouse; rat; Xenopus	Human, mouse and rat TAAR1 heterologous mammalian-cell systems and Xenopus oocytes with concentration-response and adenylyl-cyclase/cAMP assays	Extracellular beta-phenylethylamine engagement of TAAR1 with cAMP output; intracellular continuation and TF are not resolved	No SCI transfer inferred; heterologous receptor-pharmacology context only	Primary evidence supports beta-phenylethylamine activation of TAAR1 at a bounded GPCR/cAMP layer, without assigning a specific coupling, TF or target gene.	TAAR1 concentration-response pharmacology and receptor-stimulated adenylyl-cyclase/cAMP assays	activating	direct_edge	curated_primary_route	Preserve species-specific ligand potency and heterologous assay context; do not infer endogenous exclusivity, CNS/SCI function or terminal-TF effects.	LITEXP:000648
M21B-LITEXP-0649	M21B-DOWNSTREAM:02198	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|second_messenger_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed	NODE08625	p-tyramine/tyramine	M21B-E007152	NODE10815	TAAR1/trace amine-associated receptor 1											p-tyramine-TAAR1 adenylyl-cyclase/cAMP activation output	Tyramine-TAAR1-GPCR-activation	primary_literature_route_expansion	direct_primary_receptor_output	M21B-E007152;M21B-EVID-007095;M21B-DOWNSTREAM-EVID:003513;PMID:11459929;PMID:11723224	M21B-DOWNSTREAM-EVID:003513	PMID:11459929; PMID:11723224	Primary tyramine/TAAR1 receptor-characterization and cAMP studies	Primary receptor-characterization evidence supports p-tyramine-responsive TAAR1 activation with adenylyl-cyclase/cAMP output, without assigning intracellular intermediates or a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	human; mouse; rat; Xenopus	Human, mouse and rat TAAR1 heterologous mammalian-cell systems and Xenopus oocytes with concentration-response and adenylyl-cyclase/cAMP assays	Extracellular tyramine engagement of TAAR1 with cAMP output; intracellular continuation and TF are not resolved	No SCI transfer inferred; heterologous receptor-pharmacology context only	Primary evidence supports tyramine activation of TAAR1 at a bounded GPCR/cAMP layer, without assigning a specific coupling, TF or target gene.	TAAR1 concentration-response pharmacology and receptor-stimulated adenylyl-cyclase/cAMP assays	activating	direct_edge	curated_primary_route	Preserve species-specific ligand potency and heterologous assay context; do not infer endogenous exclusivity, CNS/SCI function or terminal-TF effects.	LITEXP:000649
M21B-LITEXP-0650	M21B-DOWNSTREAM:02199	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|second_messenger_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed	NODE11437	tryptamine	M21B-E007153	NODE10815	TAAR1/trace amine-associated receptor 1											Tryptamine-TAAR1 adenylyl-cyclase/cAMP activation output	Tryptamine-TAAR1-GPCR-activation	primary_literature_route_expansion	direct_primary_receptor_output	M21B-E007153;M21B-EVID-007096;M21B-DOWNSTREAM-EVID:003515;PMID:11723224	M21B-DOWNSTREAM-EVID:003515	PMID:11723224	Primary tryptamine/TAAR1 receptor-characterization and cAMP study	Primary receptor-characterization evidence supports tryptamine-responsive TAAR1 activation with adenylyl-cyclase/cAMP output, without assigning intracellular intermediates or a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	rat; Xenopus	Rat TAAR1 heterologous cells and Xenopus oocytes with tryptamine concentration-response and receptor-stimulated adenylyl-cyclase/cAMP assays	Extracellular tryptamine engagement of TAAR1 with cAMP output; intracellular continuation and TF are not resolved	No SCI transfer inferred; heterologous receptor-pharmacology context only	Primary evidence supports tryptamine activation of TAAR1 at a bounded GPCR/cAMP layer, without assigning a specific coupling, TF or target gene.	TAAR1 concentration-response pharmacology and receptor-stimulated adenylyl-cyclase/cAMP assays	activating	direct_edge	curated_primary_route	Preserve rat receptor and concentration-response context; do not infer endogenous exclusivity, CNS/SCI function or terminal-TF effects.	LITEXP:000650
M21B-LITEXP-0651	M21B-DOWNSTREAM:02202	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|reporter_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed	NODE11414	trimethylamine/TMA	M21B-E007156	NODE10819	TAAR5/trace amine-associated receptor 5											Trimethylamine-TAAR5 concentration-dependent cAMP reporter and oocyte output	TMA-TAAR5-GPCR-activation	primary_literature_route_expansion	direct_primary_receptor_output	M21B-E007156;M21B-EVID-007099;M21B-DOWNSTREAM-EVID:003522;PMID:23393561	M21B-DOWNSTREAM-EVID:003522	PMID:23393561	Primary trimethylamine/TAAR5 activation, cAMP-reporter and oocyte study	Primary evidence supports concentration-dependent human TAAR5 activation by trimethylamine in cAMP-dependent reporter and Xenopus-oocyte assays, without assigning intracellular intermediates or a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	reporter_readout	human; Xenopus	Human TAAR5 in HANA3A cells and Xenopus laevis oocytes with trimethylamine concentration-response, cAMP reporter-gene and voltage-clamp assays	Extracellular trimethylamine engagement of TAAR5 with cAMP reporter/oocyte output; intracellular continuation and TF are not resolved	No SCI transfer inferred; heterologous receptor-pharmacology context only	Primary evidence supports trimethylamine activation of TAAR5 at a bounded GPCR/cAMP-reporter layer, without assigning a specific coupling, TF or target gene.	TAAR5 concentration-response, cAMP-dependent reporter-gene and two-electrode voltage-clamp assays	activating	direct_edge	curated_primary_route	Preserve human TAAR5, concentration-response and oocyte/reporter assay limits; do not infer endogenous exclusivity, CNS/SCI function or terminal-TF effects.	LITEXP:000651
M21B-LITEXP-0652	M21B-DOWNSTREAM:02203	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|reporter_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_assayed	NODE02848	dimethylethylamine/DMEA	M21B-E007157	NODE10819	TAAR5/trace amine-associated receptor 5											Dimethylethylamine-TAAR5 lower-efficacy cAMP reporter and oocyte output	DMEA-TAAR5-GPCR-activation	primary_literature_route_expansion	direct_primary_receptor_output	M21B-E007157;M21B-EVID-007100;M21B-DOWNSTREAM-EVID:003526;PMID:23393561	M21B-DOWNSTREAM-EVID:003526	PMID:23393561	Primary dimethylethylamine/TAAR5 activation, cAMP-reporter and oocyte study	Primary evidence supports lower-efficacy concentration-dependent human TAAR5 activation by dimethylethylamine in cAMP-dependent reporter and Xenopus-oocyte assays, without assigning intracellular intermediates or a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	reporter_readout	human; Xenopus	Human TAAR5 in HANA3A cells and Xenopus laevis oocytes with dimethylethylamine concentration-response, cAMP reporter-gene and voltage-clamp assays	Extracellular dimethylethylamine engagement of TAAR5 with lower-efficacy cAMP reporter/oocyte output; intracellular continuation and TF are not resolved	No SCI transfer inferred; heterologous receptor-pharmacology context only	Primary evidence supports lower-efficacy dimethylethylamine activation of TAAR5 at a bounded GPCR/cAMP-reporter layer, without assigning a specific coupling, TF or target gene.	TAAR5 concentration-response, cAMP-dependent reporter-gene and two-electrode voltage-clamp assays	activating	direct_edge	curated_primary_route	Preserve lower efficacy versus trimethylamine and oocyte/reporter assay limits; do not infer endogenous exclusivity, CNS/SCI function or terminal-TF effects.	LITEXP:000652
M21B-LITEXP-0653	M21B-DOWNSTREAM:02222	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE00052	5alpha-DHT/5alpha-dihydrotestosterone	M21B-E007180	NODE00272	ADGRD1/GPR133	M21B-E004473	NODE04283	GNAS								5alpha-DHT-ADGRD1-GNAS cAMP/Gs activation and muscle-strength output	5alpha-DHT-ADGRD1-GPCR-activation	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E007180;M21B-EVID-007123;M21B-DOWNSTREAM-EVID:003560;M21B-E004473;PMID:39884271;DOI:10.1016/j.cell.2025.01.006	M21B-DOWNSTREAM-EVID:003560	PMID:39884271; DOI:10.1016/j.cell.2025.01.006	Primary 5alpha-DHT/ADGRD1 structural, Gs/cAMP and muscle-physiology study; existing ADGRD1-Gs continuation evidence	Primary evidence supports receptor-bound 5alpha-DHT, mutationally supported ADGRD1 activation and cAMP/Gs output with GPR133-dependent muscle effects; the existing ADGRD1-GNAS edge supplies a bounded continuation without asserting nuclear androgen-receptor or TF signaling.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human; mouse; rat	Human and rat ADGRD1 constructs with 5alpha-DHT-bound cryo-EM receptor-Gs complexes, HEK293/COS-7 cAMP/Gs assays, skeletal-muscle cells and Gpr133-null/agonist mouse models	5alpha-DHT engagement of ADGRD1 with the bounded GNAS continuation and cAMP/Gs output; nuclear androgen receptor and terminal TF are not asserted	No SCI transfer inferred; skeletal-muscle and receptor-construct context only	Primary evidence supports a membrane ADGRD1/GPR133 steroid-receptor route; the existing graph edge supplies GNAS coupling without asserting nuclear AR, a TF or target gene.	Cryo-EM, receptor mutagenesis, cAMP/Gs assays and receptor-deficient/agonist muscle-strength models	activating	composite_primary_evidence	curated_primary_route	Preserve androgen form, receptor structural/construct context and muscle-cell/animal limits; do not infer nuclear-AR signaling, SCI function or terminal-TF output.	LITEXP:000653
M21B-LITEXP-0654	M21B-DOWNSTREAM:02223	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE02835	DHEA/dehydroepiandrosterone	M21B-E007185	NODE00280	ADGRG2/GPR64	M21B-E004481	NODE04283	GNAS								DHEA-ADGRG2-GNAS Gs/cAMP activation and sperm-motility physiology output	DHEA-ADGRG2-Gs-cAMP-sperm-physiology	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E007185;M21B-EVID-007128;M21B-DOWNSTREAM-EVID:003562;M21B-E004481;PMID:35982227;DOI:10.1038/s41589-022-01084-6;PMID:41649731;DOI:10.1007/s11427-025-3122-7	M21B-DOWNSTREAM-EVID:003562	PMID:35982227; DOI:10.1038/s41589-022-01084-6; PMID:41649731; DOI:10.1007/s11427-025-3122-7	Primary DHEA/ADGRG2 structural, Gs/cAMP and sperm-physiology studies; existing ADGRG2-Gs continuation evidence	Primary evidence supports DHEA in the ADGRG2 transmembrane pocket, receptor activation and Gs-cAMP signaling with sperm-motility physiology; the existing ADGRG2-GNAS edge supplies a bounded continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human; mouse	Human ADGRG2 apo/DHEA-bound Gs cryo-EM and mutational/cAMP systems with mouse efferent-duct epithelial, Adgrg2-deficient and sperm-motility reconstitution models	DHEA engagement of ADGRG2 with the bounded GNAS continuation and Gs-cAMP output; intracellular TF and nuclear steroid signaling are not asserted	No SCI transfer inferred; efferent-duct and sperm-physiology context only	Primary evidence supports a membrane ADGRG2/GPR64 steroid-receptor route; the existing graph edge supplies GNAS coupling without asserting a TF or target gene.	Cryo-EM, pocket mutagenesis, cAMP/Gs assays, receptor-deficient mice and sperm-motility reconstitution	activating	composite_primary_evidence	curated_primary_route	Preserve full-length/construct, species, efferent-duct, CFTR and sperm-motility limits; do not claim endogenous exclusivity, SCI or terminal-TF output.	LITEXP:000654
