path_expression	route_tier	missing_layers	intracellular_status	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	output_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	source_chain_id	route_evidence_id
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1205	M21B-DOWNSTREAM:01100	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE03168	EmCRT/Echinococcus multilocularis calreticulin	M21B-E004938	NODE06827	MBL/mannan-binding lectin	M21B-E002680	NODE02431	CR1/CD35	EmCRT/Echinococcus multilocularis calreticulin-MBL/mannan-binding lectin-CR1/CD35 MBL-CR1-collectin-receptor-binding output	MBL-CR1-collectin-receptor-binding	M21B-E004938;M21B-E002680;M21B-EVID-004881;M21B-EVID-002623;PMID:11120776	M21B-DOWNSTREAM-EVID:001778	cellular_functional_readout	human	Recombinant soluble CR1, radiolabeled MBL, human PMNs and erythrocyte/MBL adhesion or MBL-IgG-opsonized bacterial phagocytosis assays	EmCRT/Echinococcus multilocularis calreticulin-MBL/mannan-binding lectin input; MBL/mannan-binding lectin-CR1/CD35 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing EmCRT/Echinococcus multilocularis calreticulin-MBL/mannan-binding lectin input edge to the source-supported MBL/mannan-binding lectin-CR1/CD35 continuation.	not_reported	unknown	PMID:11120776	Review lead: PMCID:PMC7120701, collectin-receptor review; review-cited primary: PMID:11120776; primary locator: PMID:11120776	Primary-supported claim: The review identifies CR1/CD35 as a collectin receptor and cites the primary MBL-binding and phagocytosis study. Primary model/assay: Recombinant soluble CR1, radiolabeled MBL, human PMNs and erythrocyte/MBL adhesion or MBL-IgG-opsonized bacterial phagocytosis assays This release joins the existing EmCRT/Echinococcus multilocularis calreticulin-MBL/mannan-binding lectin evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Preserve oligomeric MBL/opsonin and CR1 context; phagocytic function is bounded to the tested PMN/erythrocyte systems with no CNS or SCI inference. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1205	LITEXP:001205
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1206	M21B-DOWNSTREAM:01157	ligand|receptor|intracellular_continuation|gene_expression_or_transcription	NODE02402	Comp	M20B-E002098	NODE01916	CD47	M21B-E002828	NODE10318	SIRPG/SIRP-gamma	Comp-CD47-SIRPG/SIRP-gamma CD47-SIRPG-T-cell-transendothelial-migration output	CD47-SIRPG-T-cell-transendothelial-migration	M20B-E002098;M21B-E002828;M20B-EVID-002098;M21B-EVID-002771;PMID:18524990	M21B-DOWNSTREAM-EVID:001867	gene_expression_or_transcription	human	Primary human HUVEC endothelial monolayers and human CD3+ T cells under shear-flow transendothelial migration; CD47/SIRPG blocking antibodies, expression, adhesion and migration readouts	Comp-CD47 input; CD47-SIRPG/SIRP-gamma receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing Comp-CD47 input edge to the source-supported CD47-SIRPG/SIRP-gamma continuation.	not_reported	unknown	PMID:18524990	Review lead: PMID:22774848, CD47 update: a multifaceted actor in the tumour microenvironment of potential therapeutic interest; PMID:41822520, The SIRP family in immune regulation; review-cited primary: PMID:18524990; primary locator: PMID:18524990	Primary-supported claim: The reviews cite primary human flow-adhesion and transendothelial-migration experiments in which endothelial CD47 and T-cell SIRPγ engagement is required for T-cell passage. Primary model/assay: Primary human HUVEC endothelial monolayers and human CD3+ T cells under shear-flow transendothelial migration; CD47/SIRPG blocking antibodies, expression, adhesion and migration readouts This release joins the existing Comp-CD47 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Functional blocking/adhesion evidence rather than purified binary affinity in this paper; preserve SIRPG as a non-signaling receptor and do not infer a SIRPG intracellular relay or SCI receiver claim. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1206	LITEXP:001206
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1207	M21B-DOWNSTREAM:01199	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE02402	Comp	M20B-E002098	NODE01916	CD47	M21B-E002912	NODE05732	ITGA2:ITGB1/alpha2beta1	Comp-CD47-ITGA2:ITGB1/alpha2beta1 CD47-alpha2beta1-cis-integrin-association output	CD47-alpha2beta1-cis-integrin-association	M20B-E002098;M21B-E002912;M20B-EVID-002098;M21B-EVID-002855;PMID:10397731	M21B-DOWNSTREAM-EVID:001937	cellular_functional_readout	human; mouse	Human and mouse platelet systems; CD47/IAP-alpha2beta1 co-immunoprecipitation, thrombospondin-1 or 4N1K perturbation, CD47-null comparison, collagen adhesion/aggregation, and tyrosine-phosphorylation assays	Comp-CD47 input; CD47-ITGA2:ITGB1/alpha2beta1 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing Comp-CD47 input edge to the source-supported CD47-ITGA2:ITGB1/alpha2beta1 continuation.	not_reported	unknown	PMID:10397731	Review lead: PMCID:PMC3564380, CD47 update: a multifaceted actor in the tumour microenvironment; PMCID:PMC3514757, CD47 update; review-cited primary: PMID:10397731; primary locator: PMID:10397731	Primary-supported claim: The reviews cite primary evidence that CD47/IAP physically associates with alpha2beta1 and that this complex contributes to thrombospondin-1/4N1K and collagen-dependent platelet activation. Primary model/assay: Human and mouse platelet systems; CD47/IAP-alpha2beta1 co-immunoprecipitation, thrombospondin-1 or 4N1K perturbation, CD47-null comparison, collagen adhesion/aggregation, and tyrosine-phosphorylation assays This release joins the existing Comp-CD47 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Review-guided primary candidate; materialize only as a bounded CD47 cis-association/platelet functional edge, with no SCI or terminal-TF inference. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1207	LITEXP:001207
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1208	M21B-DOWNSTREAM:01255	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	NODE03168	EmCRT/Echinococcus multilocularis calreticulin	M21B-E004938	NODE06827	MBL/mannan-binding lectin	M21B-E003022	NODE06191	LAIR2/CD306	EmCRT/Echinococcus multilocularis calreticulin-MBL/mannan-binding lectin-LAIR2/CD306 MBL-LAIR2-complement-decoy output	MBL-LAIR2-complement-decoy	M21B-E004938;M21B-E003022;M21B-EVID-004881;M21B-EVID-002965;PMID:24192271; PMCID:PMC6741594	M21B-DOWNSTREAM-EVID:002020	phosphorylation_or_activation_readout	human	Recombinant human MBL with monomeric and dimeric LAIR2 in ELISA, immunoprecipitation and surface-plasmon-resonance assays; human serum classical/lectin complement screens and C4/C5b-9 deposition readouts	EmCRT/Echinococcus multilocularis calreticulin-MBL/mannan-binding lectin input; MBL/mannan-binding lectin-LAIR2/CD306 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing EmCRT/Echinococcus multilocularis calreticulin-MBL/mannan-binding lectin input edge to the source-supported MBL/mannan-binding lectin-LAIR2/CD306 continuation.	not_reported	inhibitory	PMID:24192271; PMCID:PMC6741594	Review lead: PMCID:PMC7120701, Collectins: Innate Immune Pattern Recognition Molecules; PMCID:PMC9788452, LAIR1, an ITIM-Containing Receptor Involved in Immune Disorders and in Hematological Neoplasms; review-cited primary: PMID:24192271; PMCID:PMC6741594; primary locator: PMID:24192271; PMCID:PMC6741594	Primary-supported claim: The reviews describe collectin collagen-domain receptor interactions and soluble LAIR2 decoy function; the primary study demonstrates direct MBL-LAIR2 binding and LAIR2-Fc inhibition of lectin-pathway complement activation. Primary model/assay: Recombinant human MBL with monomeric and dimeric LAIR2 in ELISA, immunoprecipitation and surface-plasmon-resonance assays; human serum classical/lectin complement screens and C4/C5b-9 deposition readouts This release joins the existing EmCRT/Echinococcus multilocularis calreticulin-MBL/mannan-binding lectin evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Review-guided candidate traced to primary MBL-LAIR2 binding and complement-inhibition evidence. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1208	LITEXP:001208
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1209	M21B-DOWNSTREAM:01307	ligand|receptor|intracellular_continuation|gene_expression_or_transcription	NODE02005	CDH1/E-cadherin	M21B-E006678	NODE02966	DSG2/desmoglein-2	M21B-E003156	NODE02957	DSC2/desmocollin-2	CDH1/E-cadherin-DSG2/desmoglein-2-DSC2/desmocollin-2 DSG2-DSC2-desmosomal-adhesion output	DSG2-DSC2-desmosomal-adhesion	M21B-E006678;M21B-E003156;M21B-EVID-006621;M21B-EVID-003099;PMID:27298358; PMCID:PMC4932976; DOI:10.1073/pnas.1606272113	M21B-DOWNSTREAM-EVID:002098	gene_expression_or_transcription	human	Human recombinant full-length desmoglein/desmocollin ectodomains; HEK293 expression, SPR, analytical ultracentrifugation, coated-bead aggregation and representative ectodomain crystal structures	CDH1/E-cadherin-DSG2/desmoglein-2 input; DSG2/desmoglein-2-DSC2/desmocollin-2 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing CDH1/E-cadherin-DSG2/desmoglein-2 input edge to the source-supported DSG2/desmoglein-2-DSC2/desmocollin-2 continuation.	not_reported	unknown	PMID:27298358; PMCID:PMC4932976; DOI:10.1073/pnas.1606272113	Review lead: PMCID:PMC8792335, Desmosomal Cadherins in Health and Disease; PMCID:PMC6859941, Single-molecule studies of classical and desmosomal cadherin adhesion; review-cited primary: PMID:27298358; primary locator: PMID:27298358; PMCID:PMC4932976; DOI:10.1073/pnas.1606272113	Primary-supported claim: The review describes desmosomal cadherin adhesion and cites the primary showing adhesive heterophilic Dsg:Dsc dimers; the cited study directly measures the DSG2:DSC2 pair. Primary model/assay: Human recombinant full-length desmoglein/desmocollin ectodomains; HEK293 expression, SPR, analytical ultracentrifugation, coated-bead aggregation and representative ectodomain crystal structures This release joins the existing CDH1/E-cadherin-DSG2/desmoglein-2 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Promote direct DSG2:DSC2 heterophilic extracellular adhesion only; preserve calcium-dependent desmosomal context and pair-specific affinity, with no homophilic Dsg/Dsc or intracellular plaque-relay inference. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1209	LITEXP:001209
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1210	M21B-DOWNSTREAM:01308	ligand|receptor|intracellular_continuation|gene_expression_or_transcription	NODE02005	CDH1/E-cadherin	M21B-E006678	NODE02966	DSG2/desmoglein-2	M21B-E003157	NODE02959	DSC3/desmocollin-3	CDH1/E-cadherin-DSG2/desmoglein-2-DSC3/desmocollin-3 DSG2-DSC3-desmosomal-adhesion output	DSG2-DSC3-desmosomal-adhesion	M21B-E006678;M21B-E003157;M21B-EVID-006621;M21B-EVID-003100;PMID:27298358; PMCID:PMC4932976; DOI:10.1073/pnas.1606272113	M21B-DOWNSTREAM-EVID:002101	gene_expression_or_transcription	human	Human recombinant full-length desmoglein/desmocollin ectodomains; HEK293 expression, SPR, analytical ultracentrifugation, coated-bead aggregation and representative ectodomain crystal structures	CDH1/E-cadherin-DSG2/desmoglein-2 input; DSG2/desmoglein-2-DSC3/desmocollin-3 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing CDH1/E-cadherin-DSG2/desmoglein-2 input edge to the source-supported DSG2/desmoglein-2-DSC3/desmocollin-3 continuation.	not_reported	unknown	PMID:27298358; PMCID:PMC4932976; DOI:10.1073/pnas.1606272113	Review lead: PMCID:PMC8792335, Desmosomal Cadherins in Health and Disease; PMCID:PMC6859941, Single-molecule studies of classical and desmosomal cadherin adhesion; review-cited primary: PMID:27298358; primary locator: PMID:27298358; PMCID:PMC4932976; DOI:10.1073/pnas.1606272113	Primary-supported claim: The review describes desmosomal cadherin adhesion and cites the primary showing adhesive heterophilic Dsg:Dsc dimers; the cited study directly measures the DSG2:DSC3 pair. Primary model/assay: Human recombinant full-length desmoglein/desmocollin ectodomains; HEK293 expression, SPR, analytical ultracentrifugation, coated-bead aggregation and representative ectodomain crystal structures This release joins the existing CDH1/E-cadherin-DSG2/desmoglein-2 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Promote direct DSG2:DSC3 heterophilic extracellular adhesion only; preserve calcium-dependent desmosomal context and pair-specific affinity, with no homophilic Dsg/Dsc or intracellular plaque-relay inference. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1210	LITEXP:001210
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1211	M21B-DOWNSTREAM:01711	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	NODE01815	Cd200r1	M20B-E002890	NODE01813	CD200	M21B-E005794	NODE07015	microglial activation	Cd200r1-CD200-microglial activation CD200-CD200R-microglial-activation-brake output	CD200-CD200R-microglial-activation-brake	M20B-E002890;M21B-E005794;M20B-EVID-002890;M21B-EVID-005737;PMID:11099416	M21B-DOWNSTREAM-EVID:002704	phosphorylation_or_activation_readout	mouse	Mouse CD200-knockout and wild-type brain microglia; facial-nerve-transection injury and microglial number/activation readouts	Cd200r1-CD200 input; CD200-microglial activation receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing Cd200r1-CD200 input edge to the source-supported CD200-microglial activation continuation.	not_reported	inhibitory	PMID:11099416	Review lead: PMCID:PMC6477030, Phagocytosis in the Brain: Homeostasis and Disease; PMCID:PMC7915401, CD200:CD200R interactions review; review-cited primary: PMID:11099416; primary locator: PMID:11099416	Primary-supported claim: The reviews identify CD200-CD200R signaling as a homeostatic brake on microglial activation, with loss of CD200 producing an exaggerated injury response. Primary model/assay: Mouse CD200-knockout and wild-type brain microglia; facial-nerve-transection injury and microglial number/activation readouts This release joins the existing Cd200r1-CD200 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Phenotypic loss-of-function edge anchored to CD200-CD200R interaction; preserve facial-nerve-injury and mouse CNS context, without inferring a specific intracellular relay or traumatic-SCI equivalence. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1211	LITEXP:001211
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1212	M21B-DOWNSTREAM:02034	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE09527	PVRL2/Nectin-2	M21B-E002821	NODE02013	CDH2/N-cadherin	M21B-E006652	NODE00786	ASTN1/astrotactin-1	PVRL2/Nectin-2-CDH2/N-cadherin-ASTN1/astrotactin-1 CDH2-ASTN1-neuron-glia-migration output	CDH2-ASTN1-neuron-glia-migration	M21B-E002821;M21B-E006652;M21B-EVID-002764;M21B-EVID-006595;PMID:30262652; PMCID:PMC6196552; DOI:10.1073/pnas.1811100115	M21B-DOWNSTREAM-EVID:003232	cellular_functional_readout	mouse	Mouse cerebellar tissue and organotypic slices; HEK293T co-immunoprecipitation; Drosophila S2 trans-adhesion assays; conditional Cdh2 loss in granule cells and glia; ASTN1 ectodomain deletion and neuron-glia migration readouts	PVRL2/Nectin-2-CDH2/N-cadherin input; CDH2/N-cadherin-ASTN1/astrotactin-1 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing PVRL2/Nectin-2-CDH2/N-cadherin input edge to the source-supported CDH2/N-cadherin-ASTN1/astrotactin-1 continuation.	not_reported	unknown	PMID:30262652; PMCID:PMC6196552; DOI:10.1073/pnas.1811100115	Review lead: PMCID:PMC7523180, Molecular Mechanisms of Cadherin Function During Cortical Migration, N-cadherin and astrotactin section; review-cited primary: PMID:30262652; PMCID:PMC6196552; primary locator: PMID:30262652; PMCID:PMC6196552; DOI:10.1073/pnas.1811100115	Primary-supported claim: The review identifies the primary study showing that N-cadherin is a cis and trans ligand for astrotactin-1 and that this heterophilic bridge supports neuron-glia adhesion and cerebellar granule-cell migration. Primary model/assay: Mouse cerebellar tissue and organotypic slices; HEK293T co-immunoprecipitation; Drosophila S2 trans-adhesion assays; conditional Cdh2 loss in granule cells and glia; ASTN1 ectodomain deletion and neuron-glia migration readouts This release joins the existing PVRL2/Nectin-2-CDH2/N-cadherin evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Preserve the heterophilic CDH2-ASTN1 cis/trans bridge and developmental neuron-glia adhesion/migration context; do not call CDH2-ASTN1 a canonical intracellular signaling receptor or transfer the result to SCI. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1212	LITEXP:001212
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1213	M21B-DOWNSTREAM:02086	ligand|receptor|intracellular_continuation|translocation_or_localization_readout	NODE10110	SDN-1/syndecan	M21B-E006762	NODE06711	MADD-4/Punctin	M21B-E006759	NODE08076	NLG-1/neuroligin-1	SDN-1/syndecan-MADD-4/Punctin-NLG-1/neuroligin-1 MADD4-NLG1-GABAergic-postsynapse output	MADD4-NLG1-GABAergic-postsynapse	M21B-E006762;M21B-E006759;M21B-EVID-006705;M21B-EVID-006702;PMID:26028574; PMCID:PMC4672740; PMID:32928959; PMCID:PMC7705314	M21B-DOWNSTREAM-EVID:003316	translocation_or_localization_readout	as stated in primary model/assay	C. elegans recombinant MADD-4B/NLG-1 ectodomain binding and processing/domain-mapping assays; C. elegans GABAergic neuromuscular-junction localization, genetic loss/rescue, synaptic clustering and transmission assays	SDN-1/syndecan-MADD-4/Punctin input; MADD-4/Punctin-NLG-1/neuroligin-1 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing SDN-1/syndecan-MADD-4/Punctin input edge to the source-supported MADD-4/Punctin-NLG-1/neuroligin-1 continuation.	not_reported	unknown	PMID:26028574; PMCID:PMC4672740; PMID:32928959; PMCID:PMC7705314	Review lead: PMCID:PMC4672740, MADD-4/Punctin and Neurexin organize C. elegans GABAergic postsynapses through Neuroligin; review-cited primary: PMID:26028574; PMCID:PMC4672740; PMID:32928959; PMCID:PMC7705314; primary locator: PMID:26028574; PMCID:PMC4672740; PMID:32928959; PMCID:PMC7705314	Primary-supported claim: The review reports biochemical MADD-4–NLG-1 interaction and partial redundancy with neurexin in recruiting NLG-1 and GABA_A receptors; the cited primary biochemical/biophysical study maps the processed MADD-4B Ig-like domain required for NLG-1 ectodomain binding, while the synapse study links MADD-4 loss to impaired NLG-1/GABA_A receptor clustering and transmission. Primary model/assay: C. elegans recombinant MADD-4B/NLG-1 ectodomain binding and processing/domain-mapping assays; C. elegans GABAergic neuromuscular-junction localization, genetic loss/rescue, synaptic clustering and transmission assays This release joins the existing SDN-1/syndecan-MADD-4/Punctin evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Promote the processed MADD-4B/N-MADD-4B to NLG-1 extracellular interaction and bounded GABAergic postsynaptic organization in C. elegans; preserve isoform processing, heparan-sulfate competition, partial redundancy with NRX-1 and nematode NMJ context; do not infer mammalian MADD4 orthology, a generic neuroligin mechanism, SCI relevance or terminal-TF output. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1213	LITEXP:001213
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1214	M21B-DOWNSTREAM:02087	ligand|receptor|intracellular_continuation|secreted_protein_or_release	NODE10110	SDN-1/syndecan	M21B-E006762	NODE06711	MADD-4/Punctin	M21B-E006760	NODE08333	NRX-1/neurexin-1	SDN-1/syndecan-MADD-4/Punctin-NRX-1/neurexin-1 MADD4-NRX1-GABAergic-postsynapse output	MADD4-NRX1-GABAergic-postsynapse	M21B-E006762;M21B-E006760;M21B-EVID-006705;M21B-EVID-006703;PMID:26028574; PMCID:PMC4672740	M21B-DOWNSTREAM-EVID:003319	secreted_protein_or_release	as stated in primary model/assay	C. elegans biochemical interaction assays; GABAergic neuromuscular-junction localization, MADD-4/NRX-1 single and double loss-of-function, NLG-1/GABA_A receptor clustering and synaptic-transmission assays	SDN-1/syndecan-MADD-4/Punctin input; MADD-4/Punctin-NRX-1/neurexin-1 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing SDN-1/syndecan-MADD-4/Punctin input edge to the source-supported MADD-4/Punctin-NRX-1/neurexin-1 continuation.	not_reported	unknown	PMID:26028574; PMCID:PMC4672740	Review lead: PMCID:PMC4672740, MADD-4/Punctin and Neurexin organize C. elegans GABAergic postsynapses through Neuroligin; review-cited primary: PMID:26028574; PMCID:PMC4672740; primary locator: PMID:26028574; PMCID:PMC4672740	Primary-supported claim: The review-guided primary reports biochemical interaction between secreted MADD-4/Punctin and NRX-1 and shows that MADD-4 and NRX-1 act partially redundantly to recruit NLG-1 and GABA_A receptors at C. elegans GABAergic neuromuscular junctions. Primary model/assay: C. elegans biochemical interaction assays; GABAergic neuromuscular-junction localization, MADD-4/NRX-1 single and double loss-of-function, NLG-1/GABA_A receptor clustering and synaptic-transmission assays This release joins the existing SDN-1/syndecan-MADD-4/Punctin evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Promote biochemical MADD-4–NRX-1 association with bounded partial redundancy in recruiting NLG-1/GABA_A receptors at C. elegans GABAergic neuromuscular junctions; do not claim a purified binary complex, mammalian orthology, exclusive pathway, SCI relevance or terminal-TF output. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1214	LITEXP:001214
