path_expression	route_tier	missing_layers	intracellular_status	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	output_evidence_type	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	route_evidence_id
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0494	M21B-DOWNSTREAM:00193	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE02348	COL3A1/collagen III	M21B-E000526	NODE04319	GP6/GPVI	M21B-E003843	NODE03533	FCER1G/FcRgamma	collagen-III-GPVI-FCER1G-associated platelet aggregation output	collagen-III-GPVI-FCER1G-platelet-aggregation-output	composite_primary_receptor_adaptor_route_output	M21B-E000526;M21B-EVID-000469;M21B-DOWNSTREAM-EVID:000326;M21B-E003843;M21B-EVID-003786;PMID:18305222; PMCID:PMC2602586	M21B-DOWNSTREAM-EVID:000326	cellular_functional_readout	human; mouse	Human and murine platelets; recombinant human and murine GPVI ectodomains; synthetic type-III-collagen triple-helical peptides	Extracellular type-III-collagen engagement of platelet GPVI; FCER1G ITAM-associated continuation with platelet adhesion and aggregation	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports a type-III-collagen GPVI-binding locus and GPVI-dependent adhesion or aggregation of human and murine platelets. The overlay connects this receptor-proximal functional output to the existing FCER1G/FcRgamma continuation without asserting a terminal transcriptional endpoint.	GPVI-dependent binding of type-III-collagen peptides and cross-linked-peptide platelet aggregation assays	activating	PMID:18305222; PMCID:PMC2602586	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports a type-III-collagen GPVI-binding locus and GPVI-dependent adhesion or aggregation of human and murine platelets. The overlay connects this receptor-proximal functional output to the existing FCER1G/FcRgamma continuation without asserting a terminal transcriptional endpoint.	Preserve collagen-peptide, platelet-species and GPVI-dependent assay contexts; do not infer a universal FCER1G/SYK/PLC pathway, SCI-specific platelet function or terminal gene expression.	LITEXP:000494
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0495	M21B-DOWNSTREAM:00217	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	NODE02316	COL10A1/collagen X	M21B-E000579	NODE02796	DDR2	M21B-E011548	NODE10257	SHC1	collagen-X-DDR2-SHC1-associated receptor autophosphorylation output	collagen-X-DDR2-SHC1-activation-output	composite_primary_receptor_adaptor_route_output	M21B-E000579;M21B-EVID-000522;M21B-DOWNSTREAM-EVID:000358;M21B-E011548;M21B-EVID-010851;PMID:16806867	M21B-DOWNSTREAM-EVID:000358	phosphorylation_or_activation_readout	as stated in primary model/assay	Recombinant collagen-X triple-helical and NC1 domains; DDR2 extracellular-domain binding and autophosphorylation systems; chondrocyte and growth-plate developmental context	Extracellular collagen-X engagement of the DDR2 receptor tyrosine kinase; SHC1-associated continuation with receptor autophosphorylation	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports collagen-X binding to the DDR2 extracellular domain and collagen-dependent DDR2 activation in recombinant systems. The overlay connects this receptor-activation output to the existing SHC1 continuation without asserting a terminal transcriptional endpoint.	Collagen-X triple-helical/NC1 binding and DDR2 autophosphorylation or transmembrane-signaling assays	activating	PMID:16806867	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports collagen-X binding to the DDR2 extracellular domain and collagen-dependent DDR2 activation in recombinant systems. The overlay connects this receptor-activation output to the existing SHC1 continuation without asserting a terminal transcriptional endpoint.	Preserve recombinant collagen-domain, DDR2-binding and developmental chondrocyte contexts; do not infer a universal SHC1 relay, SCI-specific function or terminal gene expression.	LITEXP:000495
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0496	M21B-DOWNSTREAM:00218	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	NODE02348	COL3A1/collagen III	M21B-E000580	NODE02796	DDR2	M21B-E011548	NODE10257	SHC1	collagen-III-DDR2-SHC1-associated receptor-signaling activation output	collagen-III-DDR2-SHC1-activation-output	composite_primary_receptor_adaptor_route_output	M21B-E000580;M21B-EVID-000523;M21B-DOWNSTREAM-EVID:000359;M21B-E011548;M21B-EVID-010851;PMID:18201965	M21B-DOWNSTREAM-EVID:000359	phosphorylation_or_activation_readout	human	Triple-helical collagen-II/III motif toolkit and truncated or alanine-substituted peptides; recombinant human DDR2 binding and receptor-signaling assays	Extracellular triple-helical collagen-III motif engagement of DDR2; SHC1-associated receptor tyrosine-kinase continuation	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports a high-affinity collagen-III-associated DDR2 binding motif and activation of DDR2 transmembrane signaling by triple-helical peptides. The overlay connects this receptor-proximal activation output to the existing SHC1 continuation without asserting a terminal transcriptional endpoint.	Collagen toolkit peptide binding, alanine-substitution mapping and DDR2 transmembrane-signaling activation assays	activating	PMID:18201965	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports a high-affinity collagen-III-associated DDR2 binding motif and activation of DDR2 transmembrane signaling by triple-helical peptides. The overlay connects this receptor-proximal activation output to the existing SHC1 continuation without asserting a terminal transcriptional endpoint.	Preserve triple-helical peptide and recombinant DDR2 assay context; do not infer all collagen-III conformations, a universal SHC1 relay, SCI-specific function or terminal gene expression.	LITEXP:000496
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0497	M21B-DOWNSTREAM:00291	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE01944	CD70/CD27L	M21B-E000678	NODE01836	CD27/TNFRSF7	M21B-E001796	NODE11341	TRAF2	CD70-CD27-TRAF2-associated T-cell costimulation and proliferation output	CD70-CD27-TRAF2-T-cell-costimulation-output	composite_primary_receptor_adaptor_route_output	M21B-E000678;M21B-EVID-000621;M21B-DOWNSTREAM-EVID:000472;M21B-E001796;M21B-EVID-001739;PMID:8120384; PMID:8186199; DOI:10.1093/intimm/6.3.477; PMID:7876536	M21B-DOWNSTREAM-EVID:000472	cellular_functional_readout	human; mouse	Human CD70 expression-cloning and CD27 ligand systems; transfected mouse fibroblasts, activated human peripheral-blood T cells and PHA costimulation assays	Membrane or soluble CD70 engagement of plasma-membrane CD27/TNFRSF7; TRAF2-associated TNFR continuation with T-cell costimulation and proliferation	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports CD70/CD27 recognition and CD27-dependent T-cell costimulatory or proliferative outputs in transfected and human T-cell systems. The overlay connects this functional output to the existing TRAF2 continuation without asserting a terminal transcriptional endpoint.	CD70/CD27 recognition, receptor cross-linking, T-cell proliferation and costimulation assays	activating	PMID:8120384; PMID:8186199; DOI:10.1093/intimm/6.3.477; PMID:7876536	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports CD70/CD27 recognition and CD27-dependent T-cell costimulatory or proliferative outputs in transfected and human T-cell systems. The overlay connects this functional output to the existing TRAF2 continuation without asserting a terminal transcriptional endpoint.	Preserve soluble versus membrane ligand, transfected-cell and T-cell costimulation contexts; do not infer a single exclusive TRAF adaptor, SCI-specific immune function or terminal gene expression.	LITEXP:000497
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0498	M21B-DOWNSTREAM:00305	ligand|receptor|intracellular_continuation|reporter_readout	NODE10241	SFTPD/surfactant protein D	M21B-E000699	NODE08577	OSCAR	M21B-E001224	NODE03535	FCER1G/FcRgamma	surfactant-protein-D-OSCAR-FCER1G-associated NFAT and TNF-alpha output	SFTPD-OSCAR-FCER1G-NFAT-TNF-output	composite_primary_receptor_adaptor_route_output	M21B-E000699;M21B-EVID-000642;M21B-DOWNSTREAM-EVID:000500;M21B-E001224;M21B-EVID-001167;PMCID:PMC4369396; DOI:10.1152/ajplung.00310.2014	M21B-DOWNSTREAM-EVID:000500	reporter_readout	human; rat	Human and rat SP-D isoforms, recombinant OSCAR-Fc binding systems, OSCAR-CD3-zeta NFAT-GFP reporter cells and primary human CCR2-positive monocytes	Extracellular SP-D engagement of myeloid OSCAR; FCER1G-associated immunoreceptor continuation with NFAT reporter and cytokine output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports SP-D binding to OSCAR and OSCAR-dependent reporter or TNF-alpha outputs in recombinant and primary myeloid systems. The overlay connects these receptor-proximal outputs to the existing FCER1G/FcRgamma continuation without asserting a terminal transcriptional endpoint.	SP-D binding, OSCAR-Fc assays, OSCAR-CD3-zeta NFAT-GFP reporter activation and TNF-alpha release	activating	PMCID:PMC4369396; DOI:10.1152/ajplung.00310.2014	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports SP-D binding to OSCAR and OSCAR-dependent reporter or TNF-alpha outputs in recombinant and primary myeloid systems. The overlay connects these receptor-proximal outputs to the existing FCER1G/FcRgamma continuation without asserting a terminal transcriptional endpoint.	Preserve soluble or solid-phase SP-D, species, reporter and monocyte/macrophage contexts; do not infer a universal FCER1G/SYK relay, SCI-specific function or terminal gene expression.	LITEXP:000498
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0499	M21B-DOWNSTREAM:00310	ligand|receptor|intracellular_continuation|phagocytosis_or_engulfment	NODE10236	SFTPA/surfactant protein A	M21B-E000705	NODE10313	SIRPA/SIRPalpha	M21B-E001126	NODE09466	PTPN6/SHP1	surfactant-protein-A-SIRPA-SHP1-associated inhibition of macrophage phagocytosis	SFTPA-SIRPA-SHP1-phagocytosis-output	composite_primary_receptor_adaptor_route_output	M21B-E000705;M21B-EVID-000648;M21B-DOWNSTREAM-EVID:000510;M21B-E001126;M21B-EVID-001069;PMID:14531999; DOI:10.1016/S0092-8674(03)00758-X; PMCID:PMC2453510	M21B-DOWNSTREAM-EVID:000510	phagocytosis_or_engulfment	mouse	SP-A and SP-D treatment of J774A.1 and primary murine alveolar macrophages; SIRPalpha blocking antibody, active/inactive constructs and SHP inhibition	Extracellular SP-A engagement of macrophage SIRPA; PTPN6/SHP1 inhibitory continuation with efferocytosis or phagocytosis output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports SP-A/SIRPA interaction and an inhibitory SIRPA-dependent effect on macrophage efferocytosis or phagocytosis. The overlay connects this functional output to the existing PTPN6/SHP1 continuation while preserving the inhibitory polarity.	SIRPalpha blockade, active or inactive receptor constructs, SHP inhibition and macrophage efferocytosis/phagocytosis assays	inhibitory	PMID:14531999; DOI:10.1016/S0092-8674(03)00758-X; PMCID:PMC2453510	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports SP-A/SIRPA interaction and an inhibitory SIRPA-dependent effect on macrophage efferocytosis or phagocytosis. The overlay connects this functional output to the existing PTPN6/SHP1 continuation while preserving the inhibitory polarity.	Preserve murine alveolar-macrophage, SIRPA-perturbation and SP-A/SP-D comparison contexts; do not infer universal SHP1 dependence, SCI-specific macrophage function or terminal gene expression.	LITEXP:000499
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0500	M21B-DOWNSTREAM:00373	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	NODE04805	HSP70-ADP-peptide complex	M21B-E000928	NODE01887	CD40/TNFRSF5	M21B-E001789	NODE11351	TRAF6	HSP70-peptide-CD40-TRAF6-associated p38 activation output	HSP70-peptide-CD40-TRAF6-p38-output	composite_primary_receptor_adaptor_route_output	M21B-E000928;M21B-EVID-000871;M21B-DOWNSTREAM-EVID:000629;M21B-E001789;M21B-EVID-001732;PMID:12356871; PMCID:PMC2173242	M21B-DOWNSTREAM-EVID:000629	phosphorylation_or_activation_readout	human; mouse	Human CD40-transfected HEK293T cells, mouse ANA-1 macrophages and dendritic-cell comparator systems; human HSP70-ADP-peptide complexes	Extracellular HSP70-ADP-peptide complex binding and uptake through CD40/TNFRSF5; TRAF6-associated TNFR continuation with p38 activation	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports extracellular HSP70-ADP-peptide binding and uptake through CD40 with induced p38 signaling in recombinant and myeloid systems. The overlay connects this measured activation output to the existing TRAF6 continuation without asserting a terminal transcriptional endpoint.	CD40 extracellular-domain binding, HSP70-peptide uptake and p38 phosphorylation assays	activating	PMID:12356871; PMCID:PMC2173242	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports extracellular HSP70-ADP-peptide binding and uptake through CD40 with induced p38 signaling in recombinant and myeloid systems. The overlay connects this measured activation output to the existing TRAF6 continuation without asserting a terminal transcriptional endpoint.	Preserve HSP70 nucleotide or peptide-substrate state, CD40-expression and macrophage/dendritic-cell contexts; do not infer canonical CD40 ligand equivalence, a universal TRAF6 relay, SCI-specific function or terminal gene expression.	LITEXP:000500
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0501	M21B-DOWNSTREAM:01132	ligand|receptor|intracellular_continuation|reporter_readout	NODE10898	TDM/trehalose-6,6-dimycolate	M21B-E002756	NODE02233	CLEC4E/Mincle	M21B-E001375	NODE03534	FCER1G/FcRgamma adaptor	TDM-Mincle-FCER1G-associated NFAT and inflammatory cytokine output	TDM-Mincle-FCER1G-NFAT-cytokine-output	composite_primary_receptor_adaptor_route_output	M21B-E002756;M21B-EVID-002699;M21B-DOWNSTREAM-EVID:001830;M21B-E001375;M21B-EVID-001318;PMID:20008526; PMID:20164423	M21B-DOWNSTREAM-EVID:001830	reporter_readout	as stated in primary model/assay	Mincle reporter cells, mycobacterial lipid extracts, Mincle-knockout macrophages and mice, and recombinant Mincle-Fc binding systems	Extracellular TDM engagement of macrophage CLEC4E/Mincle; FCER1G-associated immunoreceptor continuation with NFAT and inflammatory output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports direct TDM recognition by Mincle and Mincle/FcRgamma-dependent reporter, cytokine and nitric-oxide outputs, with loss of activation in Mincle-deficient systems. The overlay connects these outputs to the existing FCER1G/FcRgamma continuation without asserting a terminal transcriptional endpoint.	Mincle-Fc binding, NFAT-GFP reporter activation, Mincle/FcRgamma perturbation and macrophage cytokine or nitric-oxide assays	activating	PMID:20008526; PMID:20164423	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports direct TDM recognition by Mincle and Mincle/FcRgamma-dependent reporter, cytokine and nitric-oxide outputs, with loss of activation in Mincle-deficient systems. The overlay connects these outputs to the existing FCER1G/FcRgamma continuation without asserting a terminal transcriptional endpoint.	Preserve TDM/TDB lipid identity, Mincle/FcRgamma dependence and reporter, macrophage and mouse contexts; do not infer a universal Syk/Card9 relay, SCI-specific function or terminal gene expression.	LITEXP:000501
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0502	M21B-DOWNSTREAM:01158	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	NODE00562	ANGPTL2/angiopoietin-like 2	M21B-E002831	NODE06398	LILRB2/ILT4	M21B-E002647	NODE09466	PTPN6/SHP1	ANGPTL2-LILRB2-PTPN6/SHP1-associated receptor phosphorylation and stem-cell output	ANGPTL2-LILRB2-SHP1-stem-cell-output	composite_primary_receptor_adaptor_route_output	M21B-E002831;M21B-EVID-002774;M21B-DOWNSTREAM-EVID:001870;M21B-E002647;M21B-EVID-002590;PMID:22660330	M21B-DOWNSTREAM-EVID:001870	phosphorylation_or_activation_readout	human	Human LILRB2-expressing Ba/F3 or 293T cells and cord-blood hematopoietic stem-cell systems; ANGPTL2 binding and receptor-perturbation assays	Extracellular ANGPTL2 engagement of inhibitory LILRB2/ILT4; PTPN6/SHP1-associated receptor continuation with phosphorylation and hematopoietic stem-cell output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports ANGPTL2 binding to LILRB2 and receptor-associated signaling or hematopoietic stem-cell expansion in human and mouse orthologous systems. The overlay connects this measured output to the existing PTPN6/SHP1 continuation while preserving the inhibitory-receptor and species boundary.	ANGPTL2 binding by flow cytometry, co-immunoprecipitation and SPR, receptor phosphorylation/SHP recruitment and HSC expansion or repopulation assays	activating	PMID:22660330	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports ANGPTL2 binding to LILRB2 and receptor-associated signaling or hematopoietic stem-cell expansion in human and mouse orthologous systems. The overlay connects this measured output to the existing PTPN6/SHP1 continuation while preserving the inhibitory-receptor and species boundary.	Preserve LILRB2/PIRB orthology, Ba/F3 or 293T and cord-blood HSC contexts; do not infer a single exclusive SHP1 mechanism, universal stemness effect, SCI-specific function or terminal gene expression.	LITEXP:000502
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0503	M21B-DOWNSTREAM:01233	ligand|receptor|intracellular_continuation|protein_secretion_or_release	NODE02811	Dengue virion	M21B-E002982	NODE02239	CLEC5A/MDL-1	M21B-E001377	NODE11499	TYROBP/DAP12 adaptor	dengue-virus-CLEC5A-TYROBP/DAP12-associated proinflammatory cytokine output	dengue-virus-CLEC5A-DAP12-cytokine-output	composite_primary_receptor_adaptor_route_output	M21B-E002982;M21B-EVID-002925;M21B-DOWNSTREAM-EVID:001990;M21B-E001377;M21B-EVID-001320;PMID:18496526	M21B-DOWNSTREAM-EVID:001990	secreted_protein_or_release	human; mouse	Human and mouse CLEC5A/myeloid-cell systems; dengue virion binding, CLEC5A blockade, DAP12 phosphorylation, macrophage cytokines and mouse vascular-leakage models	Extracellular dengue-virion engagement of myeloid CLEC5A/MDL-1; TYROBP/DAP12-associated continuation with cytokine secretion and vascular-leakage output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports direct dengue-virion interaction with CLEC5A, DAP12 phosphorylation and CLEC5A-dependent proinflammatory cytokine release without requiring viral entry. The overlay connects this secretion output to the existing TYROBP/DAP12 continuation without asserting a terminal transcriptional endpoint.	Dengue-virion binding, CLEC5A blockade, DAP12 phosphorylation, macrophage cytokine release and mouse disease readouts	activating	PMID:18496526	Primary ligand-receptor and receptor-proximal output study	Primary evidence supports direct dengue-virion interaction with CLEC5A, DAP12 phosphorylation and CLEC5A-dependent proinflammatory cytokine release without requiring viral entry. The overlay connects this secretion output to the existing TYROBP/DAP12 continuation without asserting a terminal transcriptional endpoint.	Preserve dengue-virus, myeloid-cell and mouse disease contexts and the distinction between signaling and viral entry; do not infer a universal DAP12/Syk relay, SCI-specific function or terminal gene expression.	LITEXP:000503
