review_id	batch_id	batch_rank	regulator_key	regulator_symbol	species_scope	source_registry	source_record_id	raw_tf_symbol	target_symbol	target_graph_modules	candidate_membership_status	exact_pair_search_url	exact_pair_status	regulator_general_evidence_status	target_cell_presence_status	binding_or_association_status	downstream_expression_or_perturbation_status	downstream_activation_status	upstream_relay_status	disposition	primary_citation	corroborating_citation	near_match_exclusions	review_notes	exportable	canonical_write_performed
public_tf_evidence_batch008_pair_01_01	public_tf_evidence_batch_008	1	znf490	ZNF490	human	TFLink	tflink:human:001290:1db663978d41	ZNF490	ACVR1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF490%22+AND+%22ACVR1%22+AND+human	binding_dataset_only_not_promotable	supported_general_regulator_evidence	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF490_TARGET_GENES.html		Regulator identity and DNA-binding evidence do not establish regulation of any queued target.	The GTRD-derived target-set record supports promoter occupancy membership for this exact pair, but no paired perturbation/target-expression validation was located; do not promote. ZNF490 has regulator-level KRAB/C2H2 zinc-finger, methylation-sensitive DNA-binding, and transcriptional-effector evidence; none validates a queued target by matched perturbation and target expression.	false	false
public_tf_evidence_batch008_pair_01_02	public_tf_evidence_batch_008	1	znf490	ZNF490	human	TFLink	tflink:human:001290:1db663978d41	ZNF490	AMBN	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF490%22+AND+%22AMBN%22+AND+human	binding_dataset_only_not_promotable	supported_general_regulator_evidence	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF490_TARGET_GENES.html		Regulator identity and DNA-binding evidence do not establish regulation of any queued target.	The GTRD-derived target-set record supports promoter occupancy membership for this exact pair, but no paired perturbation/target-expression validation was located; do not promote. ZNF490 has regulator-level KRAB/C2H2 zinc-finger, methylation-sensitive DNA-binding, and transcriptional-effector evidence; none validates a queued target by matched perturbation and target expression.	false	false
public_tf_evidence_batch008_pair_01_03	public_tf_evidence_batch_008	1	znf490	ZNF490	human	TFLink	tflink:human:001290:1db663978d41	ZNF490	CADM1	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF490%22+AND+%22CADM1%22+AND+human	binding_dataset_only_not_promotable	supported_general_regulator_evidence	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF490_TARGET_GENES.html		Regulator identity and DNA-binding evidence do not establish regulation of any queued target.	The GTRD-derived target-set record supports promoter occupancy membership for this exact pair, but no paired perturbation/target-expression validation was located; do not promote. ZNF490 has regulator-level KRAB/C2H2 zinc-finger, methylation-sensitive DNA-binding, and transcriptional-effector evidence; none validates a queued target by matched perturbation and target expression.	false	false
public_tf_evidence_batch008_pair_01_04	public_tf_evidence_batch_008	1	znf490	ZNF490	human	TFLink	tflink:human:001290:1db663978d41	ZNF490	CHRNA7	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF490%22+AND+%22CHRNA7%22+AND+human	binding_dataset_only_not_promotable	supported_general_regulator_evidence	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF490_TARGET_GENES.html		Regulator identity and DNA-binding evidence do not establish regulation of any queued target.	The GTRD-derived target-set record supports promoter occupancy membership for this exact pair, but no paired perturbation/target-expression validation was located; do not promote. ZNF490 has regulator-level KRAB/C2H2 zinc-finger, methylation-sensitive DNA-binding, and transcriptional-effector evidence; none validates a queued target by matched perturbation and target expression.	false	false
public_tf_evidence_batch008_pair_02_05	public_tf_evidence_batch_008	2	znf512	ZNF512	human	TFLink	tflink:human:001314:5a6cc3366a77	ZNF512	ANGPTL4	20B;23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF512%22+AND+%22ANGPTL4%22+AND+human	binding_dataset_only_not_promotable	supported_general_regulator_evidence	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF512_TARGET_GENES.html		ZNF512B evidence was not transferred to ZNF512; regulator-level perturbation is not queued-target regulation.	The GTRD-derived target-set record supports promoter occupancy membership for this exact pair, but no paired perturbation/target-expression validation was located; do not promote. ZNF512 has regulator-level evidence including HIV-associated downregulation and sequence-specific DNA-binding/heterochromatin annotation; none validates a queued target relationship.	false	false
public_tf_evidence_batch008_pair_02_06	public_tf_evidence_batch_008	2	znf512	ZNF512	human	TFLink	tflink:human:001314:5a6cc3366a77	ZNF512	CD28	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF512%22+AND+%22CD28%22+AND+human	binding_dataset_only_not_promotable	supported_general_regulator_evidence	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF512_TARGET_GENES.html		ZNF512B evidence was not transferred to ZNF512; regulator-level perturbation is not queued-target regulation.	The GTRD-derived target-set record supports promoter occupancy membership for this exact pair, but no paired perturbation/target-expression validation was located; do not promote. ZNF512 has regulator-level evidence including HIV-associated downregulation and sequence-specific DNA-binding/heterochromatin annotation; none validates a queued target relationship.	false	false
public_tf_evidence_batch008_pair_02_07	public_tf_evidence_batch_008	2	znf512	ZNF512	human	TFLink	tflink:human:001314:5a6cc3366a77	ZNF512	DIP2A	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF512%22+AND+%22DIP2A%22+AND+human	binding_dataset_only_not_promotable	supported_general_regulator_evidence	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF512_TARGET_GENES.html		ZNF512B evidence was not transferred to ZNF512; regulator-level perturbation is not queued-target regulation.	The GTRD-derived target-set record supports promoter occupancy membership for this exact pair, but no paired perturbation/target-expression validation was located; do not promote. ZNF512 has regulator-level evidence including HIV-associated downregulation and sequence-specific DNA-binding/heterochromatin annotation; none validates a queued target relationship.	false	false
public_tf_evidence_batch008_pair_02_08	public_tf_evidence_batch_008	2	znf512	ZNF512	human	TFLink	tflink:human:001314:5a6cc3366a77	ZNF512	EPOR	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF512%22+AND+%22EPOR%22+AND+human	binding_dataset_only_not_promotable	supported_general_regulator_evidence	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF512_TARGET_GENES.html		ZNF512B evidence was not transferred to ZNF512; regulator-level perturbation is not queued-target regulation.	The GTRD-derived target-set record supports promoter occupancy membership for this exact pair, but no paired perturbation/target-expression validation was located; do not promote. ZNF512 has regulator-level evidence including HIV-associated downregulation and sequence-specific DNA-binding/heterochromatin annotation; none validates a queued target relationship.	false	false
public_tf_evidence_batch008_pair_03_09	public_tf_evidence_batch_008	3	znf10	ZNF10	human	TFLink	tflink:human:001329:0521aa4a23ea	ZNF10	C1QL3	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF10%22+AND+%22C1QL3%22+AND+human	binding_dataset_only_not_promotable	supported_general_regulator_evidence	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/cards/ZNF10_TARGET_GENES.html		Viral and nonqueued reporter targets were not transferred to queued genes.	The GTRD-derived target-set record supports promoter occupancy membership for this exact pair, but no paired perturbation/target-expression validation was located; do not promote. ZNF10 has regulator-level repression evidence at the HIV-1 LTR and KRAB-domain reporter systems; none tests C1QL3, CCKBR, CD72, or EFNA3.	false	false
public_tf_evidence_batch008_pair_03_10	public_tf_evidence_batch_008	3	znf10	ZNF10	human	TFLink	tflink:human:001329:0521aa4a23ea	ZNF10	CCKBR	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF10%22+AND+%22CCKBR%22+AND+human	binding_dataset_only_not_promotable	supported_general_regulator_evidence	not_established_for_exact_pair	authoritative_occupancy_dataset_lead	not_found_for_exact_pair	not_assessed	not_tested_for_exact_pair	retain_database_candidate_as_search_lead_only	https://www.gsea-msigdb.org/gsea/msigdb/human/cards/ZNF10_TARGET_GENES.html		Viral and nonqueued reporter targets were not transferred to queued genes.	The GTRD-derived target-set record supports promoter occupancy membership for this exact pair, but no paired perturbation/target-expression validation was located; do not promote. ZNF10 has regulator-level repression evidence at the HIV-1 LTR and KRAB-domain reporter systems; none tests C1QL3, CCKBR, CD72, or EFNA3.	false	false
