batch_id	batch_rank	regulator_key	display_symbols	species_scope	primary_role_category	role_subcategory	source_registry	source_version	source_record_id	raw_tf_symbol	target_symbol	target_rank	target_membership_count	target_in_current_mechanism_graph	target_graph_modules	candidate_membership_status	target_cell_presence_status	downstream_activation_status	upstream_relay_status	review_status	source_locator	source_snapshot	raw_record_sha256	search_scope	limitations
public_tf_evidence_batch_008	1	znf490	ZNF490	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:001290:1db663978d41	ZNF490	ACVR1	1	370	yes	20B	database_attributed_candidate_not_verified	not_assessed	not_assessed	not_assessed	queued_exact_pair_literature_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	1db663978d41b18bfff896d279a40f1ed30d8cae4fd182321a3d1b2c54ed8cb7	exact regulator-target pair; species-specific; primary literature first; target-cell context separate	TFLink GMT membership is a search lead without target-level assay, effect direction, or PMID; no activation or signaling relay is inferred.
public_tf_evidence_batch_008	1	znf490	ZNF490	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:001290:1db663978d41	ZNF490	AMBN	2	370	yes	20B;23B	database_attributed_candidate_not_verified	not_assessed	not_assessed	not_assessed	queued_exact_pair_literature_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	1db663978d41b18bfff896d279a40f1ed30d8cae4fd182321a3d1b2c54ed8cb7	exact regulator-target pair; species-specific; primary literature first; target-cell context separate	TFLink GMT membership is a search lead without target-level assay, effect direction, or PMID; no activation or signaling relay is inferred.
public_tf_evidence_batch_008	1	znf490	ZNF490	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:001290:1db663978d41	ZNF490	CADM1	3	370	yes	20B;23B	database_attributed_candidate_not_verified	not_assessed	not_assessed	not_assessed	queued_exact_pair_literature_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	1db663978d41b18bfff896d279a40f1ed30d8cae4fd182321a3d1b2c54ed8cb7	exact regulator-target pair; species-specific; primary literature first; target-cell context separate	TFLink GMT membership is a search lead without target-level assay, effect direction, or PMID; no activation or signaling relay is inferred.
public_tf_evidence_batch_008	1	znf490	ZNF490	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:001290:1db663978d41	ZNF490	CHRNA7	4	370	yes	20B	database_attributed_candidate_not_verified	not_assessed	not_assessed	not_assessed	queued_exact_pair_literature_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	1db663978d41b18bfff896d279a40f1ed30d8cae4fd182321a3d1b2c54ed8cb7	exact regulator-target pair; species-specific; primary literature first; target-cell context separate	TFLink GMT membership is a search lead without target-level assay, effect direction, or PMID; no activation or signaling relay is inferred.
public_tf_evidence_batch_008	2	znf512	ZNF512	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:001314:5a6cc3366a77	ZNF512	ANGPTL4	1	362	yes	20B;23B	database_attributed_candidate_not_verified	not_assessed	not_assessed	not_assessed	queued_exact_pair_literature_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	5a6cc3366a774a7336cbcc6b63e43090c023b47e38e04ce8c5a46b9b426e4317	exact regulator-target pair; species-specific; primary literature first; target-cell context separate	TFLink GMT membership is a search lead without target-level assay, effect direction, or PMID; no activation or signaling relay is inferred.
public_tf_evidence_batch_008	2	znf512	ZNF512	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:001314:5a6cc3366a77	ZNF512	CD28	2	362	yes	20B	database_attributed_candidate_not_verified	not_assessed	not_assessed	not_assessed	queued_exact_pair_literature_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	5a6cc3366a774a7336cbcc6b63e43090c023b47e38e04ce8c5a46b9b426e4317	exact regulator-target pair; species-specific; primary literature first; target-cell context separate	TFLink GMT membership is a search lead without target-level assay, effect direction, or PMID; no activation or signaling relay is inferred.
public_tf_evidence_batch_008	2	znf512	ZNF512	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:001314:5a6cc3366a77	ZNF512	DIP2A	3	362	yes	20B	database_attributed_candidate_not_verified	not_assessed	not_assessed	not_assessed	queued_exact_pair_literature_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	5a6cc3366a774a7336cbcc6b63e43090c023b47e38e04ce8c5a46b9b426e4317	exact regulator-target pair; species-specific; primary literature first; target-cell context separate	TFLink GMT membership is a search lead without target-level assay, effect direction, or PMID; no activation or signaling relay is inferred.
public_tf_evidence_batch_008	2	znf512	ZNF512	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:001314:5a6cc3366a77	ZNF512	EPOR	4	362	yes	20B	database_attributed_candidate_not_verified	not_assessed	not_assessed	not_assessed	queued_exact_pair_literature_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	5a6cc3366a774a7336cbcc6b63e43090c023b47e38e04ce8c5a46b9b426e4317	exact regulator-target pair; species-specific; primary literature first; target-cell context separate	TFLink GMT membership is a search lead without target-level assay, effect direction, or PMID; no activation or signaling relay is inferred.
public_tf_evidence_batch_008	3	znf10	ZNF10	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:001329:0521aa4a23ea	ZNF10	C1QL3	1	711	yes	20B	database_attributed_candidate_not_verified	not_assessed	not_assessed	not_assessed	queued_exact_pair_literature_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	0521aa4a23ea3223c21bba53bf3c7532224cfb409f3f02b25a726cb768824e8d	exact regulator-target pair; species-specific; primary literature first; target-cell context separate	TFLink GMT membership is a search lead without target-level assay, effect direction, or PMID; no activation or signaling relay is inferred.
public_tf_evidence_batch_008	3	znf10	ZNF10	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:001329:0521aa4a23ea	ZNF10	CCKBR	2	711	yes	20B	database_attributed_candidate_not_verified	not_assessed	not_assessed	not_assessed	queued_exact_pair_literature_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	0521aa4a23ea3223c21bba53bf3c7532224cfb409f3f02b25a726cb768824e8d	exact regulator-target pair; species-specific; primary literature first; target-cell context separate	TFLink GMT membership is a search lead without target-level assay, effect direction, or PMID; no activation or signaling relay is inferred.
