path_expression	route_tier	missing_layers	intracellular_status	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	output_evidence_type	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	route_evidence_id
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0474	M21B-DOWNSTREAM:00599	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE03823	FSH	M21B-E001401	NODE03827	FSHR/follicle-stimulating hormone receptor	M21B-E001831	NODE04283	GNAS	FSH-FSHR-GNAS-associated cAMP output	FSH-FSHR-GNAS-cAMP-output	composite_primary_gpcr_route_output	M21B-E001401;M21B-EVID-001344;M21B-DOWNSTREAM-EVID:001037;M21B-E001831;M21B-EVID-001774;PMID:8046308	M21B-DOWNSTREAM-EVID:001037	second_messenger_readout	human cells	Recombinant human FSHR in mammalian cells; FSH binding and cAMP bioassay	Extracellular FSH engagement of plasma-membrane FSHR; GNAS-associated receptor continuation and cAMP output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports FSH binding and activation of recombinant human FSHR with receptor-dependent cAMP output. The overlay connects this measured receptor output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	FSH binding and FSH-stimulated cAMP bioassay in recombinant human FSHR systems	activating	PMID:8046308	Primary ligand-receptor and receptor-output study	Primary evidence supports FSH binding and activation of recombinant human FSHR with receptor-dependent cAMP output. The overlay connects this measured receptor output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve recombinant human FSHR and bioassay context; do not infer universal GNAS coupling, endogenous tissue response, SCI-specific function or terminal gene expression.	LITEXP:000474
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0475	M21B-DOWNSTREAM:00600	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE06370	LH	M21B-E001402	NODE06373	LHCGR/LH receptor	M21B-E001888	NODE04283	GNAS	LH-LHCGR-GNAS-associated cAMP output	LH-LHCGR-GNAS-cAMP-output	composite_primary_gpcr_route_output	M21B-E001402;M21B-EVID-001345;M21B-DOWNSTREAM-EVID:001038;M21B-E001888;M21B-EVID-001831;PMID:1922095	M21B-DOWNSTREAM-EVID:001038	second_messenger_readout	human cells	Human LHCGR in kidney 293 cells; LH/hCG binding and cAMP assays	Extracellular LH engagement of plasma-membrane LHCGR; GNAS-associated receptor continuation and cAMP output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports LH/hCG binding and activation of human LHCGR with receptor-dependent cAMP responses and ligand selectivity. The overlay connects the measured receptor output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	LH/hCG binding and receptor-dependent cAMP assays in human LHCGR-expressing cells	activating	PMID:1922095	Primary ligand-receptor and receptor-output study	Primary evidence supports LH/hCG binding and activation of human LHCGR with receptor-dependent cAMP responses and ligand selectivity. The overlay connects the measured receptor output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve human LHCGR and kidney-293-cell context; do not infer universal GNAS coupling, endogenous tissue response, SCI-specific function or terminal gene expression.	LITEXP:000475
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0476	M21B-DOWNSTREAM:00601	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE11452	TSH	M21B-E001403	NODE11455	TSHR/thyrotropin receptor	M21B-E001891	NODE04283	GNAS	TSH-TSHR-GNAS-associated cAMP output	TSH-TSHR-GNAS-cAMP-output	composite_primary_gpcr_route_output	M21B-E001403;M21B-EVID-001346;M21B-DOWNSTREAM-EVID:001039;M21B-E001891;M21B-EVID-001834;PMID:8227980	M21B-DOWNSTREAM-EVID:001039	second_messenger_readout	as stated in primary model/assay cells	Recombinant TSHR in CHO cells; TSH-stimulated cAMP bioassay	Extracellular TSH engagement of plasma-membrane TSHR; GNAS-associated receptor continuation and cAMP output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports TSH activation of recombinant human TSHR in CHO cells with receptor-dependent cAMP accumulation and assay specificity. The overlay connects this measured output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	TSH-stimulated cAMP accumulation in CHO cells transfected with recombinant human TSHR	activating	PMID:8227980	Primary ligand-receptor and receptor-output study	Primary evidence supports TSH activation of recombinant human TSHR in CHO cells with receptor-dependent cAMP accumulation and assay specificity. The overlay connects this measured output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve recombinant TSHR/CHO bioassay context and assay-specific specificity; do not infer universal GNAS coupling, endogenous tissue response, SCI-specific function or terminal gene expression.	LITEXP:000476
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0477	M21B-DOWNSTREAM:00602	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE00154	ACTH	M21B-E001404	NODE06843	MC2R:MRAP1 ACTH receptor complex	M21B-E001890	NODE04283	GNAS	ACTH-MC2R-MRAP1-GNAS-associated cAMP output	ACTH-MC2R-MRAP1-GNAS-cAMP-output	composite_primary_gpcr_route_output	M21B-E001404;M21B-EVID-001347;M21B-DOWNSTREAM-EVID:001040;M21B-E001890;M21B-EVID-001833;PMID:17456795	M21B-DOWNSTREAM-EVID:001040	second_messenger_readout	human cells	Human MC2R with MRAP1 in 293 cells; ACTH binding and cAMP assays	Extracellular ACTH engagement of the MC2R-MRAP1 receptor complex; GNAS-associated continuation and cAMP output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports MRAP-dependent ACTH binding and ACTH-induced cAMP production through human MC2R in 293 cells. The overlay retains the accessory-protein requirement and connects the output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	ACTH binding and ACTH-induced cAMP production in isogenic human 293 cells coexpressing MC2R and MRAP isoforms	activating	PMID:17456795	Primary ligand-receptor and receptor-output study	Primary evidence supports MRAP-dependent ACTH binding and ACTH-induced cAMP production through human MC2R in 293 cells. The overlay retains the accessory-protein requirement and connects the output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve the MC2R/MRAP accessory-protein requirement and isogenic 293-cell context; do not infer MC2R function without MRAP, universal GNAS coupling, SCI-specific function or terminal gene expression.	LITEXP:000477
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0478	M21B-DOWNSTREAM:00604	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE06129	Kisspeptin/KP peptides	M21B-E001406	NODE06127	KISS1R/GPR54 kisspeptin receptor	M21B-E001893	NODE04282	GNAQ/GNA11	kisspeptin-KISS1R-GNAQ/GNA11-associated phosphoinositide/calcium output	kisspeptin-KISS1R-GNAQ-GNA11-calcium-output	composite_primary_gpcr_route_output	M21B-E001406;M21B-EVID-001349;M21B-DOWNSTREAM-EVID:001042;M21B-E001893;M21B-EVID-001836;PMID:11457843	M21B-DOWNSTREAM-EVID:001042	second_messenger_readout	human cells	Human KISS1R/GPR54 in CHO-K1 cells; KP-54/KP-14/KP-10 binding, PIP2 hydrolysis, calcium and ERK/p38 assays	Extracellular kisspeptin engagement of plasma-membrane KISS1R/GPR54; GNAQ/GNA11-associated continuation with phosphoinositide and calcium output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports kisspeptin peptide activation of recombinant human KISS1R/GPR54 with phosphoinositide hydrolysis, calcium and kinase responses. The overlay connects these receptor-proximal outputs to the existing GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	Kisspeptin peptide binding, phosphoinositide hydrolysis, calcium mobilization and kinase-response assays in recombinant KISS1R cells	activating	PMID:11457843	Primary ligand-receptor and receptor-output study	Primary evidence supports kisspeptin peptide activation of recombinant human KISS1R/GPR54 with phosphoinositide hydrolysis, calcium and kinase responses. The overlay connects these receptor-proximal outputs to the existing GNAQ/GNA11 continuation without asserting a terminal transcriptional endpoint.	Preserve peptide-form, recombinant CHO-K1 and assay-specific context; do not infer universal GNAQ/GNA11 coupling, endogenous reproductive-tissue response, SCI-specific function or terminal gene expression.	LITEXP:000478
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0479	M21B-DOWNSTREAM:00626	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE02914	Dopamine	M21B-E001438	NODE02936	DRD1/D1 dopamine receptor	M21B-E001836	NODE04283	GNAS	dopamine-DRD1-GNAS-associated cAMP output	dopamine-DRD1-GNAS-cAMP-output	composite_primary_gpcr_route_output	M21B-E001438;M21B-EVID-001381;M21B-DOWNSTREAM-EVID:001070;M21B-E001836;M21B-EVID-001779;PMCID:PMC54609	M21B-DOWNSTREAM-EVID:001070	second_messenger_readout	rat cells	Rat striatal D1 receptor cDNA expressed in COS-7 cells; radioligand binding, dopamine pharmacology and cAMP accumulation	Extracellular dopamine engagement of plasma-membrane DRD1/D1; GNAS-associated receptor continuation and cAMP accumulation	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports dopamine binding and activation of cloned rat DRD1/D1 receptor with dopamine-stimulated cAMP accumulation. The overlay connects this measured output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Dopamine binding and dopamine-stimulated cAMP accumulation in COS-7 cells expressing rat striatal D1 receptor cDNA	activating	PMCID:PMC54609	Primary ligand-receptor and receptor-output study	Primary evidence supports dopamine binding and activation of cloned rat DRD1/D1 receptor with dopamine-stimulated cAMP accumulation. The overlay connects this measured output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve rat receptor-cDNA and COS-7 assay context; do not infer universal GNAS coupling, endogenous striatal response, SCI-specific function or terminal gene expression.	LITEXP:000479
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0480	M21B-DOWNSTREAM:00628	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE02914	Dopamine	M21B-E001446	NODE02943	DRD4/D4 dopamine receptor	M21B-E002042	NODE04271	GNAI/O/Z	dopamine-DRD4-GNAI/O/Z-associated inhibition of cAMP output	dopamine-DRD4-GNAI-O-Z-cAMP-output	composite_primary_gpcr_route_output	M21B-E001446;M21B-EVID-001389;M21B-DOWNSTREAM-EVID:001072;M21B-E002042;M21B-EVID-001985;PMID:7512953	M21B-DOWNSTREAM-EVID:001072	second_messenger_readout	human cells	CHO cells stably expressing recombinant human D4 receptor; dopamine/quinpirole inhibition of forskolin-stimulated cAMP and potentiation of ATP-stimulated arachidonic-acid release	Extracellular dopamine engagement of plasma-membrane DRD4/D4; GNAI/O/Z-associated continuation with cAMP and functional output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports dopamine/quinpirole activation of recombinant human DRD4/D4 with pertussis-toxin-sensitive inhibition of forskolin-stimulated cAMP and additional cellular signaling. The overlay connects the cAMP output to the existing GNAI/O/Z continuation without asserting a terminal transcriptional endpoint.	Dopamine/quinpirole concentration-response, forskolin-stimulated cAMP inhibition and ATP-stimulated arachidonic-acid release in recombinant human D4 cells	activating	PMID:7512953	Primary ligand-receptor and receptor-output study	Primary evidence supports dopamine/quinpirole activation of recombinant human DRD4/D4 with pertussis-toxin-sensitive inhibition of forskolin-stimulated cAMP and additional cellular signaling. The overlay connects the cAMP output to the existing GNAI/O/Z continuation without asserting a terminal transcriptional endpoint.	Preserve recombinant CHO-cell, agonist-pharmacology and multiple-output context; do not infer a single exclusive downstream mechanism, endogenous tissue response, SCI-specific function or terminal gene expression.	LITEXP:000480
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0481	M21B-DOWNSTREAM:00653	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE06183	Lactate	M21B-E001494	NODE04606	HCAR1/GPR81	M21B-E003350	NODE04271	GNAI/O/Z	lactate-HCAR1-GNAI/O/Z-associated anti-lipolytic output	lactate-HCAR1-GNAI-O-Z-anti-lipolytic-output	composite_primary_gpcr_route_output	M21B-E001494;M21B-EVID-001437;M21B-DOWNSTREAM-EVID:001105;M21B-E003350;M21B-EVID-003293;PMID:18952058	M21B-DOWNSTREAM-EVID:001105	second_messenger_readout	as stated in primary model/assay cells	HCAR1/GPR81-expressing cells with lactate concentration-response, Gi-linked cAMP and lipolysis assays	Extracellular lactate engagement of plasma-membrane HCAR1/GPR81; GNAI/O/Z-associated continuation with cAMP and anti-lipolytic output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports HCAR1/GPR81 as a lactate receptor mediating Gi-linked cAMP changes and an anti-lipolytic response. The overlay connects that measured receptor output to the existing GNAI/O/Z continuation without asserting a terminal transcriptional endpoint.	Lactate concentration-response, Gi-linked cAMP and adipose lipolysis assays with pharmacological and genetic receptor perturbation	activating	PMID:18952058	Primary ligand-receptor and receptor-output study	Primary evidence supports HCAR1/GPR81 as a lactate receptor mediating Gi-linked cAMP changes and an anti-lipolytic response. The overlay connects that measured receptor output to the existing GNAI/O/Z continuation without asserting a terminal transcriptional endpoint.	Preserve adipose and receptor-perturbation contexts; do not infer universal GNAI/O/Z coupling, neuronal or SCI-specific function or terminal gene expression.	LITEXP:000481
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0482	M21B-DOWNSTREAM:00655	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	NODE10766	Succinate	M21B-E001496	NODE10767	SUCNR1/GPR91	M21B-E003352	NODE04271	GNAI/O/Z	succinate-SUCNR1-GNAI/O/Z-associated receptor-activation output	succinate-SUCNR1-GNAI-O-Z-activation-output	composite_primary_gpcr_route_output	M21B-E001496;M21B-EVID-001439;M21B-DOWNSTREAM-EVID:001108;M21B-E003352;M21B-EVID-003295;PMID:15141213	M21B-DOWNSTREAM-EVID:001108	phosphorylation_or_activation_readout	as stated in primary model/assay cells	SUCNR1/GPR91-expressing cells and kidney/renal vascular systems with succinate stimulation, second-messenger and pressor readouts	Extracellular succinate engagement of plasma-membrane SUCNR1/GPR91; GNAI/O/Z-associated continuation with receptor-activation and pressor output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports succinate as a ligand for SUCNR1/GPR91 and demonstrates receptor-dependent signaling and pressor physiology. The overlay connects this receptor-proximal evidence to the existing GNAI/O/Z continuation while preserving the tissue and coupling boundaries.	Succinate concentration-response, receptor activation and renal pressor assays in SUCNR1/GPR91 systems	activating	PMID:15141213	Primary ligand-receptor and receptor-output study	Primary evidence supports succinate as a ligand for SUCNR1/GPR91 and demonstrates receptor-dependent signaling and pressor physiology. The overlay connects this receptor-proximal evidence to the existing GNAI/O/Z continuation while preserving the tissue and coupling boundaries.	Preserve kidney/renal vascular and recombinant-system contexts and the broader coupling uncertainty; do not infer universal GNAI/O/Z coupling, SCI-specific function or terminal gene expression.	LITEXP:000482
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0483	M21B-DOWNSTREAM:00661	ligand|receptor|intracellular_continuation|second_messenger_readout|cellular_functional_readout	NODE01250	Bile acids	M21B-E001502	NODE04325	GPBAR1/TGR5	M21B-E003311	NODE04283	GNAS	bile-acids-GPBAR1-GNAS-associated cAMP and macrophage-functional output	bile-acids-GPBAR1-GNAS-cAMP-macrophage-output	composite_primary_gpcr_route_output	M21B-E001502;M21B-EVID-001445;M21B-DOWNSTREAM-EVID:001116;M21B-E003311;M21B-EVID-003254;PMID:12524422	M21B-DOWNSTREAM-EVID:001116	second_messenger_readout	human; mouse; rabbit	GPBAR1/TGR5-expressing cells and macrophage/metabolic systems with bile-acid stimulation, cAMP/ERK and cytokine or phagocytosis readouts	Extracellular bile-acid engagement of plasma-membrane GPBAR1/TGR5; GNAS-associated continuation with cAMP and macrophage-functional output	No SCI transfer inferred; receptor-expression, recombinant-cell or tissue-specific contexts only	Primary evidence supports bile-acid activation of GPBAR1/TGR5 with receptor internalization, ERK and cAMP outputs, together with GPBAR1-dependent suppression of macrophage functions. The overlay connects the measured receptor-proximal output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Bile-acid concentration-response, receptor internalization, cAMP/ERK assays and GPBAR1-dependent macrophage functional readouts	activating	PMID:12524422	Primary ligand-receptor and receptor-output study	Primary evidence supports bile-acid activation of GPBAR1/TGR5 with receptor internalization, ERK and cAMP outputs, together with GPBAR1-dependent suppression of macrophage functions. The overlay connects the measured receptor-proximal output to the existing GNAS continuation without asserting a terminal transcriptional endpoint.	Preserve bile-acid species, recombinant-cell and macrophage contexts; do not infer universal GNAS coupling, a single cytokine mechanism, SCI-specific function or terminal gene expression.	LITEXP:000483
