expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	primary_locator	citation_note	evidence_summary	limitations	curation_status	species_context	cell_type_context	assay_or_perturbation	effect_polarity	source_scope	route_evidence_id
M21B-LITEXP-7484	M21B-DOWNSTREAM:02421	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										FGFRL1 intracellular pY471/pY475 tandem motif-PTPN6/SHP1 documented phosphorylation_or_activation_readout	FGFRL1-pY471-pY475-SHP1	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E001073;M21B-EVID-001016;M21B-DOWNSTREAM-EVID:003791;PMID:23640895; PMCID:PMC3682584	M21B-LITEXP-7484	M21B-DOWNSTREAM-EVID:003791	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:23640895; PMCID:PMC3682584	Review lead: PMCID:PMC11115071, FGFRL1 review; PMCID:PMC6352210, FGFRL1 signaling review; review-cited primary: PMID:23640895; PMCID:PMC3682584; primary locator: PMID:23640895; PMCID:PMC3682584	Primary-supported claim: The review-mapped primary supports SHP1 association with a tandem FGFRL1 pY471/pY475 motif using site-set mutants, cell imaging, SHP1 knockdown and ERK1/2 readouts Primary model/assay: Mouse pancreatic islets and betaTC3 cells expressing wild-type, deletion and Y471A/Y475A FGFRL1 constructs; SHP1 co-immunoprecipitation/confocal association, knockdown and ERK1/2 assays	Promote one tandem site-set identity rather than separate Y471 and Y475 atoms; preserve FGFRL1 kinase-null/decoy-like and ligand-independent beta-cell context, with no canonical FGF or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse	Mouse pancreatic islets and betaTC3 cells expressing wild-type, deletion and Y471A/Y475A FGFRL1 constructs; SHP1 co-immunoprecipitation/confocal association, knockdown and ERK1/2 assays	not_reported	unknown	direct_edge	LITEXP:003365
M21B-LITEXP-7485	M21B-DOWNSTREAM:02571	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										CBLN4/cerebellin-4-NEO1/neogenin-1 documented cellular_functional_readout	CBLN4-NEO1-neurexin-LTP	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002150;M21B-EVID-002093;M21B-DOWNSTREAM-EVID:003941;PMID:35544694; PMID:24400119	M21B-LITEXP-7485	M21B-DOWNSTREAM-EVID:003941	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:35544694; PMID:24400119	Review lead: PMCID:PMC13094498, Molecular continuity between axon guidance and synaptic function; PMID:37209532, Cerebellin-neurexin complexes instructing synapse properties; review-cited primary: PMID:35544694; PMID:24400119; primary locator: PMID:35544694; PMID:24400119	Primary-supported claim: The reviews identify Cbln4 as a neurexin-bridged ligand for neogenin-1; the cited primaries demonstrate Cbln4-neogenin binding and postsynaptic neogenin dependence of entorhinal-cortex to dentate-gyrus LTP, while an earlier screen found lower-affinity binding than DCC. Primary model/assay: Mouse entorhinal-cortex/dentate-gyrus synapses and recombinant/cell-binding systems; Cbln4, neogenin-1 and neurexin perturbation, LTP, basal transmission and receptor-screening assays	Preserve neurexin-Cbln4 bridge, postsynaptic neogenin context and the earlier lower-affinity/assay discrepancy with DCC; no productive netrin or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse	Mouse entorhinal-cortex/dentate-gyrus synapses and recombinant/cell-binding systems; Cbln4, neogenin-1 and neurexin perturbation, LTP, basal transmission and receptor-screening assays	not_reported	unknown	direct_edge	LITEXP:003366
M21B-LITEXP-7486	M21B-DOWNSTREAM:02615	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										UBQLN1/Plic-1-GABRA2/GABA-A receptor alpha2 subunit documented cellular_functional_readout	UBQLN1-GABRA2-ER-stability-trafficking	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002452;M21B-EVID-002395;M21B-DOWNSTREAM-EVID:003985;PMID:11528422	M21B-LITEXP-7486	M21B-DOWNSTREAM-EVID:003985	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:11528422	Review lead: PMCID:PMC2526003, GABAA Receptor Dynamics and Constructing GABAergic Synapses; PMCID:PMC3093971, GABAAR trafficking-mediated plasticity of inhibitory synapses; review-cited primary: PMID:11528422; primary locator: PMID:11528422	Primary-supported claim: The reviews identify Plic-1 binding to the alpha2 intracellular loop as part of the alpha-subunit interaction set that regulates GABA-A receptor stability and insertion. Primary model/assay: Rat brain and hippocampal-neuron systems, A293 heterologous receptor cells and recombinant receptor intracellular domains; yeast two-hybrid/GST interaction mapping and receptor surface/stability assays	Preserve the alpha2 intracellular-loop interaction set and Plic-1 trafficking/stability context; do not infer equivalent functional strength across alpha subunits or SCI relevance. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	rat	Rat brain and hippocampal-neuron systems, A293 heterologous receptor cells and recombinant receptor intracellular domains; yeast two-hybrid/GST interaction mapping and receptor surface/stability assays	not_reported	unknown	direct_edge	LITEXP:003367
M21B-LITEXP-7487	M21B-DOWNSTREAM:02616	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										UBQLN1/Plic-1-GABRA3/GABA-A receptor alpha3 subunit documented cellular_functional_readout	UBQLN1-GABRA3-ER-stability-trafficking	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002453;M21B-EVID-002396;M21B-DOWNSTREAM-EVID:003986;PMID:11528422	M21B-LITEXP-7487	M21B-DOWNSTREAM-EVID:003986	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:11528422	Review lead: PMCID:PMC2526003, GABAA Receptor Dynamics and Constructing GABAergic Synapses; PMCID:PMC3093971, GABAAR trafficking-mediated plasticity of inhibitory synapses; review-cited primary: PMID:11528422; primary locator: PMID:11528422	Primary-supported claim: The reviews identify Plic-1 binding to the alpha3 intracellular loop as part of the alpha-subunit interaction set that regulates GABA-A receptor stability and insertion. Primary model/assay: Rat brain and hippocampal-neuron systems, A293 heterologous receptor cells and recombinant receptor intracellular domains; yeast two-hybrid/GST interaction mapping and receptor surface/stability assays	Preserve the alpha3 intracellular-loop interaction set and Plic-1 trafficking/stability context; do not infer equivalent functional strength across alpha subunits or SCI relevance. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	rat	Rat brain and hippocampal-neuron systems, A293 heterologous receptor cells and recombinant receptor intracellular domains; yeast two-hybrid/GST interaction mapping and receptor surface/stability assays	not_reported	unknown	direct_edge	LITEXP:003368
M21B-LITEXP-7488	M21B-DOWNSTREAM:02617	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										UBQLN1/Plic-1-GABRA6/GABA-A receptor alpha6 subunit documented cellular_functional_readout	UBQLN1-GABRA6-ER-stability-trafficking	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002454;M21B-EVID-002397;M21B-DOWNSTREAM-EVID:003987;PMID:11528422	M21B-LITEXP-7488	M21B-DOWNSTREAM-EVID:003987	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:11528422	Review lead: PMCID:PMC2526003, GABAA Receptor Dynamics and Constructing GABAergic Synapses; PMCID:PMC3093971, GABAAR trafficking-mediated plasticity of inhibitory synapses; review-cited primary: PMID:11528422; primary locator: PMID:11528422	Primary-supported claim: The reviews identify Plic-1 binding to the alpha6 intracellular loop as part of the alpha-subunit interaction set that regulates GABA-A receptor stability and insertion. Primary model/assay: Rat brain and hippocampal-neuron systems, A293 heterologous receptor cells and recombinant receptor intracellular domains; yeast two-hybrid/GST interaction mapping and receptor surface/stability assays	Preserve the alpha6 intracellular-loop interaction set; the primary does not establish alpha6-specific in-vivo trafficking necessity, and no SCI inference is made. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	rat	Rat brain and hippocampal-neuron systems, A293 heterologous receptor cells and recombinant receptor intracellular domains; yeast two-hybrid/GST interaction mapping and receptor surface/stability assays	not_reported	unknown	direct_edge	LITEXP:003369
M21B-LITEXP-7489	M21B-DOWNSTREAM:02663	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										NPTN/neuroplastin-65 (Np65 isoform)-GRIA1/GluA1 AMPA receptor documented cellular_functional_readout	NPTN65-GluA1-AMPAR-LTP	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E002615;M21B-EVID-002558;M21B-DOWNSTREAM-EVID:004033;PMID:33627404; PMCID:PMC7936340	M21B-LITEXP-7489	M21B-DOWNSTREAM-EVID:004033	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:33627404; PMCID:PMC7936340	Review lead: PMCID:PMC8535836, Neuroplastin in Neuropsychiatric Diseases; PMCID:PMC9122021, AMPA receptor trafficking and LTP: Carboxy-termini, amino-termini and TARPs; review-cited primary: PMID:33627404; PMCID:PMC7936340; primary locator: PMID:33627404; PMCID:PMC7936340	Primary-supported claim: The reviews identify the Np65-specific neuroplastin interaction with the AMPA-receptor GluA1 amino-terminal domain; the cited primary demonstrates direct Np65-GluA1 interaction and Np65-dependent AMPA-receptor anchoring during hippocampal LTP maintenance. Primary model/assay: Mouse hippocampal neurons and slices, neuroplastin-knockout neurons with Np65 or Np55 rescue, proteomic interaction screening, GluA1 N-terminal-domain binding/co-immunoprecipitation and AMPAR-EPSC/LTP assays	Represent Np65, not Np55, as a transmembrane neuroplastin isoform that associates with the GluA1 extracellular N-terminal domain and supports bounded synaptic anchoring/LTP maintenance; preserve isoform and neuronal-context boundaries, with no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse	Mouse hippocampal neurons and slices, neuroplastin-knockout neurons with Np65 or Np55 rescue, proteomic interaction screening, GluA1 N-terminal-domain binding/co-immunoprecipitation and AMPAR-EPSC/LTP assays	not_reported	unknown	direct_edge	LITEXP:003370
M21B-LITEXP-7490	M21B-DOWNSTREAM:03000	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										GRM1/mGluR1 receptor-GRIN2A/GluN2A NMDA receptor subunit documented phosphorylation_or_activation_readout	GRM1-GluN2A-receptor-crosstalk	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E005239;M21B-EVID-005182;M21B-DOWNSTREAM-EVID:004370;PMID:31670972; DOI:10.1096/fj.201900417R; https://pubmed.ncbi.nlm.nih.gov/31670972/	M21B-LITEXP-7490	M21B-DOWNSTREAM-EVID:004370	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:31670972; DOI:10.1096/fj.201900417R; https://pubmed.ncbi.nlm.nih.gov/31670972/	Review lead: PMCID:PMC7754687, Regulation of membrane NMDA receptors by dynamics and protein interactions; PMCID:PMC4756920, Cell adhesion molecules: signalling functions at the synapse; review-cited primary: PMID:31670972; primary locator: PMID:31670972; DOI:10.1096/fj.201900417R; https://pubmed.ncbi.nlm.nih.gov/31670972/	Primary-supported claim: The review identifies the cited primary as showing mGluR1–GluN2A association by co-immunoprecipitation and affinity binding, with disruption altering NMDAR excitotoxicity and ERK1/2 regulation. Primary model/assay: Primary mouse hippocampal neurons, rat hippocampal slices and an ischemic-stroke mouse model; mGluR1/GluN2A co-immunoprecipitation and affinity binding, interaction-disrupting peptides, NMDAR-excitotoxicity, ERK1/2 and motor-recovery readouts.	Promote mGluR1–GluN2A receptor association with bounded excitotoxicity/crosstalk function; preserve the two mGluR1 C-terminal interaction sites and ischemic-stroke/heterologous context, with no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse; rat	Primary mouse hippocampal neurons, rat hippocampal slices and an ischemic-stroke mouse model; mGluR1/GluN2A co-immunoprecipitation and affinity binding, interaction-disrupting peptides, NMDAR-excitotoxicity, ERK1/2 and motor-recovery readouts.	not_reported	unknown	direct_edge	LITEXP:003371
M21B-LITEXP-7491	M21B-DOWNSTREAM:03002	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										HRH3/H3 histamine receptor-GRIN1/GluN1 NMDA receptor subunit documented phosphorylation_or_activation_readout	HRH3-GluN1-NMDAR-heteromer	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E005241;M21B-EVID-005184;M21B-DOWNSTREAM-EVID:004372;PMID:27370794; DOI:10.1007/s12035-016-9995-y; https://pubmed.ncbi.nlm.nih.gov/27370794/	M21B-LITEXP-7491	M21B-DOWNSTREAM-EVID:004372	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:27370794; DOI:10.1007/s12035-016-9995-y; https://pubmed.ncbi.nlm.nih.gov/27370794/	Review lead: PMCID:PMC7754687, Regulation of membrane NMDA receptors by dynamics and protein interactions; PMID:27787717, Role of the Histamine H3 Receptor in the Central Nervous System; review-cited primary: PMID:27370794; primary locator: PMID:27370794; DOI:10.1007/s12035-016-9995-y; https://pubmed.ncbi.nlm.nih.gov/27370794/	Primary-supported claim: The review and cited primary report H3 receptor heteromerization with NR1A-containing NMDARs by BRET, co-immunoprecipitation/PLA and receptor-crosstalk experiments in heterologous cells and cortex. Primary model/assay: Heterologous receptor cells, rat cortex and mouse cortex/APP-PS1 comparator tissue; co-immunoprecipitation, BRET, BiFC and in situ PLA for H3/NR1A-containing complexes, H3 agonist/antagonist cross-talk and cortical organotypic excitotoxicity assays.	Promote H3–GluN1-containing NMDAR association with bounded heteroreceptor/excitotoxicity context; preserve the D1–H3–NMDAR multicomplex and BRET/PLA semantics, without assigning isolated H3-to-NR1 necessity, SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse; rat	Heterologous receptor cells, rat cortex and mouse cortex/APP-PS1 comparator tissue; co-immunoprecipitation, BRET, BiFC and in situ PLA for H3/NR1A-containing complexes, H3 agonist/antagonist cross-talk and cortical organotypic excitotoxicity assays.	not_reported	unknown	direct_edge	LITEXP:003372
M21B-LITEXP-7492	M21B-DOWNSTREAM:03003	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										HRH3/H3 histamine receptor-GRIN2B/GluN2B NMDA receptor subunit documented phosphorylation_or_activation_readout	HRH3-GluN2B-NMDAR-heteromer	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E005242;M21B-EVID-005185;M21B-DOWNSTREAM-EVID:004373;PMID:27370794; DOI:10.1007/s12035-016-9995-y; https://pubmed.ncbi.nlm.nih.gov/27370794/	M21B-LITEXP-7492	M21B-DOWNSTREAM-EVID:004373	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:27370794; DOI:10.1007/s12035-016-9995-y; https://pubmed.ncbi.nlm.nih.gov/27370794/	Review lead: PMCID:PMC7754687, Regulation of membrane NMDA receptors by dynamics and protein interactions; PMID:27787717, Role of the Histamine H3 Receptor in the Central Nervous System; review-cited primary: PMID:27370794; primary locator: PMID:27370794; DOI:10.1007/s12035-016-9995-y; https://pubmed.ncbi.nlm.nih.gov/27370794/	Primary-supported claim: The cited primary reports H3 receptor heteromerization with NR2B-containing NMDARs by BRET within D1–H3–NMDAR complexes, with receptor-crosstalk and excitotoxicity readouts. Primary model/assay: Heterologous receptor cells, rat cortex and mouse cortex/APP-PS1 comparator tissue; BRET/BiFC evidence for H3/NR2B-containing complexes, co-immunoprecipitation/PLA and H3 antagonist modulation of NMDA/D1 excitotoxicity in cortical organotypic cultures.	Promote H3–GluN2B-containing NMDAR association with bounded heteroreceptor/excitotoxicity context; preserve the D1–H3–NMDAR multicomplex and BRET/PLA semantics, without claiming isolated GluN2B-only necessity, SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse; rat	Heterologous receptor cells, rat cortex and mouse cortex/APP-PS1 comparator tissue; BRET/BiFC evidence for H3/NR2B-containing complexes, co-immunoprecipitation/PLA and H3 antagonist modulation of NMDA/D1 excitotoxicity in cortical organotypic cultures.	not_reported	unknown	direct_edge	LITEXP:003373
M21B-LITEXP-7493	M21B-DOWNSTREAM:03016	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										S100A9-LILRB1/CD85j documented phosphorylation_or_activation_readout	S100A9-LILRB1-CD85j-NK-antiviral-modulation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E005473;M21B-EVID-005416;M21B-DOWNSTREAM-EVID:004386;PMID:24156302; PMCID:PMC3826667; DOI:10.1186/1742-4690-10-122	M21B-LITEXP-7493	M21B-DOWNSTREAM-EVID:004386	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:24156302; PMCID:PMC3826667; DOI:10.1186/1742-4690-10-122	Review lead: PMCID:PMC4825776, Inhibitory leukocyte immunoglobulin-like receptors: Immune checkpoint proteins and tumor sustaining factors; PMCID:PMC5591173, LILRB receptor-mediated regulation of myeloid cell maturation and function; review-cited primary: PMID:24156302; PMCID:PMC3826667; primary locator: PMID:24156302; PMCID:PMC3826667; DOI:10.1186/1742-4690-10-122	Primary-supported claim: The reviews identify S100A9 as a CD85j/LILRB1 ligand and cite the primary study showing direct recombinant CD85j binding and S100A9-dependent modulation of NK-cell control of HIV-1 in monocyte-derived dendritic cells. Primary model/assay: Human HIV-1-infected and uninfected monocyte-derived dendritic cells; recombinant CD85j/LILRB1-Fc capture, SELDI-TOF and dose-dependent ELISA with recombinant S100A9 monomer/tetramer; CD85j-positive human NK-cell stimulation and NK-MDDC/CD4 T-cell co-culture with HIV p24 readouts.	Promote direct S100A9-CD85j/LILRB1 interaction and bounded human NK/MDDC antiviral modulation only; preserve S100A9 monomer/tetramer versus S100A8/A9-complex distinctions, CD85j inhibitory-receptor context and HIV model, and do not infer a universal inhibitory relay or SCI specificity. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Human HIV-1-infected and uninfected monocyte-derived dendritic cells; recombinant CD85j/LILRB1-Fc capture, SELDI-TOF and dose-dependent ELISA with recombinant S100A9 monomer/tetramer; CD85j-positive human NK-cell stimulation and NK-MDDC/CD4 T-cell co-culture with HIV p24 readouts.	not_reported	unknown	direct_edge	LITEXP:003374
