expansion_id	source_queue_id	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	primary_locator	citation_note	evidence_summary	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	curation_status	limitations	route_evidence_id
M21B-LITEXP-0725	M21B-DOWNSTREAM:01875	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE03557	FCN2/L-ficolin	M21B-E006356	NODE11113	TLR4	M21B-E001335	NODE11052	TICAM2/TRAM								Ficolin-2-TLR4-TRAM macrophage activation and antigen-presentation output	Ficolin2-TLR4-TRAM-immune-activation	primary_literature_route_expansion	composite_primary_receptor_adaptor_route_output	M21B-E006356;M21B-EVID-006299;M21B-DOWNSTREAM-EVID:002972;M21B-E001335;M21B-EVID-001278;PMID:28844702;DOI:10.1016/j.clim.2017.08.012	M21B-DOWNSTREAM-EVID:002972	PMID:28844702; DOI:10.1016/j.clim.2017.08.012	Primary ficolin-2/ficolin-A TLR4-dependent macrophage and dendritic-cell activation study; existing TLR4-TRAM continuation evidence	Primary evidence supports ficolin-2 binding to TLR4 and TLR4-dependent macrophage activation and antigen-presenting-cell maturation; the existing validated TLR4-TICAM2/TRAM edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	phosphorylation_or_activation_readout	human; mouse	Human ficolin-2 and mouse ficolin-A systems with TLR4-positive/knockout macrophages and dendritic cells; blockade, pull-down, cytokine, M1-polarization and antigen-presentation assays	Extracellular ficolin engagement of TLR4 with bounded TICAM2/TRAM continuation and immune-activation output	No SCI transfer inferred; macrophage, dendritic-cell and tumor-model context only	Primary evidence supports ficolin-TLR4 association and TLR4-dependent immune activation; the existing receptor-TRAM edge supplies a bounded continuation while preserving species and co-receptor uncertainty.	GST pull-down, anti-TLR4/anti-ficolin blockade, TLR4 knockout, cytokine, polarization and antigen-presentation assays	activating	composite_primary_evidence	curated_primary_route	Preserve ficolin-2/ficolin-A species distinction and TLR4 context; association and immune activation do not resolve purified affinity, a unique co-receptor or SCI/terminal-TF output.	LITEXP:000725
M21B-LITEXP-0726	M21B-DOWNSTREAM:01929	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE02404	Competence-stimulating peptide 1/CSP-1	M21B-E006455	NODE07509	MRGPRX2	M21B-E003893	NODE04282	GNAQ/GNA11								CSP-1-MRGPRX2-GNAQ/GNA11 ERK and mast-cell degranulation output	CSP1-MRGPRX2-Gq-ERK-degranulation	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006455;M21B-EVID-006398;M21B-DOWNSTREAM-EVID:003063;M21B-E003893;M21B-EVID-003836;PMID:41924265;PMCID:PMC13035742;DOI:10.3389/fimmu.2026.1781889;PMID:31278040;PMCID:PMC6649664;DOI:10.1016/j.chom.2019.06.003	M21B-DOWNSTREAM-EVID:003063	PMID:41924265; PMCID:PMC13035742; DOI:10.3389/fimmu.2026.1781889; PMID:31278040; PMCID:PMC6649664; DOI:10.1016/j.chom.2019.06.003	Primary CSP-1 MRGPRX2 G-protein, ERK and degranulation studies; existing MRGPRX2-GNAQ/GNA11 continuation evidence	Primary evidence supports CSP-1-dependent MRGPRX2 G-protein coupling, ERK phosphorylation and mast-cell degranulation, with antibacterial host-defense context; the existing validated MRGPRX2-GNAQ/GNA11 edge supplies a bounded continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human; mouse	HEK293T BRET2, RBL-MRGPRX2 and human/mouse mast-cell systems with CSP-1 stimulation, ERK/degranulation, bacterial-growth and clearance assays	Extracellular CSP-1 engagement of MRGPRX2 with bounded GNAQ/GNA11 continuation and ERK/degranulation output	No SCI transfer inferred; mast-cell and bacterial-host-defense context only	Primary evidence supports Gram-positive bacterial CSP-1-MRGPRX2 signaling; the existing receptor-GNAQ/GNA11 edge supplies a bounded continuation while keeping the 2026 coupling and 2019 defense studies distinct.	BRET2 G-protein coupling, ERK phosphorylation, receptor internalization, degranulation, bacterial-growth and in vivo clearance assays	activating	composite_primary_evidence	curated_primary_route	Preserve CSP-1 as a Gram-positive bacterial quorum-sensing peptide and separate the coupling study from the host-defense study; no purified occupancy, universal G protein, SCI or terminal-TF inference.	LITEXP:000726
M21B-LITEXP-0727	M21B-DOWNSTREAM:01931	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE08627	P17 ant-venom peptide	M21B-E006457	NODE07509	MRGPRX2	M21B-E003893	NODE04282	GNAQ/GNA11								P17-MRGPRX2-GNAQ/GNA11 calcium, secretion and monocyte-recruitment output	P17-MRGPRX2-Gq-mast-cell-activation	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006457;M21B-EVID-006400;M21B-DOWNSTREAM-EVID:003068;M21B-E003893;M21B-EVID-003836;PMID:34111449;DOI:10.1016/j.jaci.2021.04.040	M21B-DOWNSTREAM-EVID:003068	PMID:34111449; DOI:10.1016/j.jaci.2021.04.040	Primary P17 MRGPRX2 beta-arrestin, calcium and mast-cell activation study; existing MRGPRX2-GNAQ/GNA11 continuation evidence	Primary evidence supports P17-dependent beta-arrestin and human LAD2 mast-cell activation reduced by MRGPRX2 knockdown, with calcium, secretion and monocyte-recruitment outputs; the existing validated MRGPRX2-GNAQ/GNA11 edge supplies a bounded continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human; mouse	Human LAD2 mast cells and MRGPRX2 variant systems; P17 beta-arrestin/calcium/beta-hexosaminidase assays, receptor knockdown/mutation, human monocyte/THP-1 chemotaxis and mouse ear comparator	Extracellular P17 engagement of MRGPRX2 with bounded GNAQ/GNA11 continuation and calcium/secretion output	No SCI transfer inferred; venom-peptide, mast-cell and monocyte-recruitment context only	Primary evidence supports receptor-dependent P17 mast-cell activation and immunomodulation; the existing receptor-GNAQ/GNA11 edge supplies a bounded continuation without claiming purified occupancy or a universal native pathway.	Beta-arrestin recruitment, calcium and beta-hexosaminidase release, MRGPRX2 knockdown/mutagenesis, chemotaxis and mouse ear assays	activating	composite_primary_evidence	curated_primary_route	Preserve P17 as a Tetramorium bicarinatum venom peptide and its mutagenesis boundary; receptor-dependent activation is not transferred to SCI or terminal-TF output.	LITEXP:000727
M21B-LITEXP-0728	M21B-DOWNSTREAM:01933	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE10668	Staphylococcus aureus delta-toxin/PSMα3	M21B-E006459	NODE07509	MRGPRX2	M21B-E003893	NODE04282	GNAQ/GNA11								Delta-toxin-MRGPRX2-GNAQ/GNA11 mast-cell activation and skin-inflammation output	DeltaToxin-MRGPRX2-Gq-mast-cell-activation	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006459;M21B-EVID-006402;M21B-DOWNSTREAM-EVID:003071;M21B-E003893;M21B-EVID-003836;PMID:24172897;PMCID:PMC4090780;DOI:10.1038/nature12655	M21B-DOWNSTREAM-EVID:003071	PMID:24172897; PMCID:PMC4090780; DOI:10.1038/nature12655	Primary staphylococcal delta-toxin MRGPRX2 mast-cell and skin-inflammation study; existing MRGPRX2-GNAQ/GNA11 continuation evidence	Primary evidence supports delta-toxin-induced mast-cell activation and skin inflammation in human and mouse MRGPRX2-relevant models; the existing validated MRGPRX2-GNAQ/GNA11 edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	phosphorylation_or_activation_readout	human; mouse	Human LAD2 and HEK293-MRGPRX2 systems with delta-toxin exposure; mast-cell degranulation, receptor-antagonist and mouse skin-colonization/allergic-inflammation assays	Extracellular delta-toxin engagement of MRGPRX2 with bounded GNAQ/GNA11 continuation and mast-cell activation output	No SCI transfer inferred; bacterial skin-inflammation context only	Primary evidence supports a bacterial phenol-soluble-modulin MRGPRX2 mast-cell route; the existing receptor-GNAQ/GNA11 edge supplies a bounded continuation without claiming purified binding.	Delta-toxin exposure, mast-cell degranulation, receptor-antagonist/receptor context and mouse skin-colonization assays	activating	composite_primary_evidence	curated_primary_route	Preserve delta-toxin/PSMα3 bacterial context and human MRGPRX2/mouse mast-cell boundaries; no purified occupancy, SCI or terminal-TF output is inferred.	LITEXP:000728
M21B-LITEXP-0729	M21B-DOWNSTREAM:01934	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE06833	MBP(99-110)/major basic protein tryptase fragment	M21B-E006460	NODE07509	MRGPRX2	M21B-E003893	NODE04282	GNAQ/GNA11								MBP(99-110)-MRGPRX2-GNAQ/GNA11 calcium, degranulation and PGD2 output	MBP99_110-MRGPRX2-Gq-mast-cell-activation	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006460;M21B-EVID-006403;M21B-DOWNSTREAM-EVID:003072;M21B-E003893;M21B-EVID-003836;PMID:32072023;PMCID:PMC7016281;DOI:10.1016/j.bbrep.2019.100719	M21B-DOWNSTREAM-EVID:003072	PMID:32072023; PMCID:PMC7016281; DOI:10.1016/j.bbrep.2019.100719	Primary eosinophil MBP-fragment MRGPRX2 calcium/degranulation study; existing MRGPRX2-GNAQ/GNA11 continuation evidence	Primary evidence supports MBP(99-110)-induced human mast-cell degranulation and calcium mobilization in MRGPRX2-expressing cells, blocked by MRGPRX2 antagonists; the existing validated MRGPRX2-GNAQ/GNA11 edge supplies a bounded continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human	Human cord-blood-derived mast cells and MRGPRX2-expressing HEK293 cells; synthetic MBP(99-110) calcium, degranulation and PGD2 assays with antagonist inhibition	Extracellular MBP tryptase-fragment engagement of MRGPRX2 with bounded GNAQ/GNA11 continuation and calcium/degranulation output	No SCI transfer inferred; eosinophil/mast-cell inflammatory context only	Primary evidence supports antagonist-sensitive MBP(99-110)-MRGPRX2 activation; the existing receptor-GNAQ/GNA11 edge supplies a bounded continuation without claiming exclusive receptor use.	Synthetic MBP(99-110) concentration-response, calcium/degranulation/PGD2 assays and MRGPRX2 antagonist inhibition	activating	composite_primary_evidence	curated_primary_route	Preserve MBP(99-110) as a tryptase-digested eosinophil fragment rather than full-length MBP; no purified occupancy, SCI or terminal-TF inference.	LITEXP:000729
M21B-LITEXP-0730	M21B-DOWNSTREAM:01935	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE03031	ECP(29-45)/eosinophil cationic protein tryptase fragment	M21B-E006461	NODE07509	MRGPRX2	M21B-E003893	NODE04282	GNAQ/GNA11								ECP(29-45)-MRGPRX2-GNAQ/GNA11 calcium, degranulation and PGD2 output	ECP29_45-MRGPRX2-Gq-mast-cell-activation	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006461;M21B-EVID-006404;M21B-DOWNSTREAM-EVID:003073;M21B-E003893;M21B-EVID-003836;PMID:32072023;PMCID:PMC7016281;DOI:10.1016/j.bbrep.2019.100719	M21B-DOWNSTREAM-EVID:003073	PMID:32072023; PMCID:PMC7016281; DOI:10.1016/j.bbrep.2019.100719	Primary eosinophil ECP-fragment MRGPRX2 calcium/degranulation study; existing MRGPRX2-GNAQ/GNA11 continuation evidence	Primary evidence supports ECP(29-45)-induced human mast-cell degranulation and calcium mobilization in MRGPRX2-expressing cells, blocked by MRGPRX2 antagonists; the existing validated MRGPRX2-GNAQ/GNA11 edge supplies a bounded continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human	Human cord-blood-derived mast cells and MRGPRX2-expressing HEK293 cells; synthetic ECP(29-45) calcium, degranulation and PGD2 assays with antagonist inhibition	Extracellular ECP tryptase-fragment engagement of MRGPRX2 with bounded GNAQ/GNA11 continuation and calcium/degranulation output	No SCI transfer inferred; eosinophil/mast-cell inflammatory context only	Primary evidence supports antagonist-sensitive ECP(29-45)-MRGPRX2 activation; the existing receptor-GNAQ/GNA11 edge supplies a bounded continuation without claiming exclusive receptor use.	Synthetic ECP(29-45) concentration-response, calcium/degranulation/PGD2 assays and MRGPRX2 antagonist inhibition	activating	composite_primary_evidence	curated_primary_route	Preserve ECP(29-45) as a tryptase-digested eosinophil fragment rather than full-length ECP; no purified occupancy, SCI or terminal-TF inference.	LITEXP:000730
M21B-LITEXP-0731	M21B-DOWNSTREAM:01936	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE08723	PACAP1-38/pituitary adenylate cyclase-activating peptide	M21B-E006462	NODE07509	MRGPRX2	M21B-E003893	NODE04282	GNAQ/GNA11								PACAP1-38-MRGPRX2-GNAQ/GNA11 calcium, degranulation and migraine-like pain output	PACAP1_38-MRGPRX2-Gq-mast-cell-activation	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006462;M21B-EVID-006405;M21B-DOWNSTREAM-EVID:003076;M21B-E003893;M21B-EVID-003836;PMID:37516794;PMCID:PMC10387048;DOI:10.1038/s41598-023-39571-y	M21B-DOWNSTREAM-EVID:003076	PMID:37516794; PMCID:PMC10387048; DOI:10.1038/s41598-023-39571-y	Primary PACAP1-38 MRGPRX2/MrgprB2 mast-cell activation and pain study; existing MRGPRX2-GNAQ/GNA11 continuation evidence	Primary evidence supports PACAP1-38-dependent activation of human MRGPRX2 mast cells and mouse meningeal MrgprB2 or transgenic human-MRGPRX2 mast cells, with receptor-genotype-dependent degranulation and pain outputs; the existing validated MRGPRX2-GNAQ/GNA11 edge supplies a bounded continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human; mouse	Human LAD2 and MRGPRX2-expressing HEK293 cells; mouse meningeal mast cells, MrgprB2-null and human-MRGPRX2 transgenic mice with PACAP calcium/degranulation and pain assays	Extracellular PACAP1-38 engagement of MRGPRX2 with bounded GNAQ/GNA11 continuation and calcium/degranulation output	No SCI transfer inferred; mast-cell and migraine-like pain context only	Primary evidence supports receptor-dependent PACAP1-38 mast-cell activation; the existing receptor-GNAQ/GNA11 edge supplies a bounded continuation while preserving PAC1R/VPAC branch possibilities.	PACAP1-38 calcium/enzyme-release, mast-cell degranulation, receptor-genotype and migraine-like pain assays	activating	composite_primary_evidence	curated_primary_route	Preserve PACAP1-38 as a neuropeptide with PAC1R/VPAC1/VPAC2 activities; no purified occupancy, universal PACAP pathway, SCI or terminal-TF inference.	LITEXP:000731
M21B-LITEXP-0732	M21B-DOWNSTREAM:01945	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE11728	VIP/Vasoactive intestinal peptide	M21B-E006473	NODE07509	MRGPRX2	M21B-E003893	NODE04282	GNAQ/GNA11								VIP-MRGPRX2-GNAQ/GNA11 mast-cell degranulation output	VIP-MRGPRX2-Gq-mast-cell-activation	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006473;M21B-EVID-006416;M21B-DOWNSTREAM-EVID:003090;M21B-E003893;M21B-EVID-003836;PMID:16979137;DOI:10.1016/j.bbrc.2006.08.177	M21B-DOWNSTREAM-EVID:003090	PMID:16979137; DOI:10.1016/j.bbrc.2006.08.177	Primary VIP/Mrg-receptor comparison and human mast-cell degranulation study; existing MRGPRX2-GNAQ/GNA11 continuation evidence	Primary evidence supports VIP-linked MRGPRX2 mast-cell activation in receptor-comparison and human mast-cell systems; the existing validated MRGPRX2-GNAQ/GNA11 edge supplies a bounded intracellular continuation without asserting a TF or exclusive receptor assignment.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	phosphorylation_or_activation_readout	human	Human mast-cell and heterologous Mrg-receptor comparison systems with basic-peptide-induced G-protein activation and mast-cell degranulation; VIP included in the traced ligand panel	Extracellular VIP engagement of MRGPRX2 with bounded GNAQ/GNA11 continuation and mast-cell activation output	No SCI transfer inferred; human mast-cell and receptor-comparison context only	Primary evidence supports MRGPRX2-linked VIP mast-cell activation; the existing receptor-GNAQ/GNA11 edge supplies a bounded continuation while preserving canonical VPAC1/VPAC2 pharmacology.	Basic-peptide G-protein activation, receptor-comparison and human mast-cell degranulation assays	activating	composite_primary_evidence	curated_primary_route	Preserve VIP canonical VPAC1/VPAC2 pharmacology and early Mrg-receptor mapping context; no purified occupancy, exclusive receptor use, SCI or terminal-TF inference.	LITEXP:000732
M21B-LITEXP-0733	M21B-DOWNSTREAM:01967	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phagocytosis_or_engulfment	transcription_factor|target_gene_expression	source_supported	NODE03489	FAM19A4/TAFA4	M21B-E006514	NODE03809	FPR1/formyl peptide receptor	M21B-E001812	NODE04276	GNAI2/GNAI3								FAM19A4/TAFA4-FPR1-GNAI2/GNAI3 chemotaxis and phagocytosis output	TAFA4-FPR1-Gi-phagocytosis	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006514;M21B-EVID-006457;M21B-DOWNSTREAM-EVID:003130;M21B-E001812;M21B-EVID-001755;PMID:25109685;PMCID:PMC4579646;DOI:10.1038/cmi.2014.61	M21B-DOWNSTREAM-EVID:003130	PMID:25109685; PMCID:PMC4579646; DOI:10.1038/cmi.2014.61	Primary TAFA4/FPR1 binding, internalization, macrophage chemotaxis, phagocytosis and Akt study; existing FPR1-GNAI2/GNAI3 continuation evidence	Primary evidence supports secreted FAM19A4/TAFA4 as an FPR1 ligand with receptor internalization/blockade and macrophage chemotaxis, phagocytosis and Akt-phosphorylation outputs; the existing validated FPR1-GNAI2/GNAI3 edge supplies a bounded continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	phagocytosis_or_engulfment	human; mouse	Human and mouse macrophages with HEK293 cells expressing human FPR1; radioligand binding, receptor internalization/blockade, chemotaxis, phagocytosis and Akt phosphorylation assays	Extracellular TAFA4 engagement of FPR1 with bounded GNAI2/GNAI3 continuation and macrophage functional output	No SCI receiver weighting inferred; macrophage receptor/function context only	Primary evidence supports TAFA4-FPR1 macrophage receptor/function signaling; the existing receptor-GNAI2/GNAI3 edge supplies a bounded continuation without asserting universal coupling.	Radioligand binding, receptor internalization/blockade, chemotaxis, phagocytosis and Akt phosphorylation assays	activating	composite_primary_evidence	curated_primary_route	Preserve TAFA4/FAM19A4 as a secreted ligand and FPR1 GPCR context; no universal coupling, SCI receiver weighting or terminal-TF inference.	LITEXP:000733
M21B-LITEXP-0734	M21B-DOWNSTREAM:01975	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|gene_expression_or_transcription	transcription_factor|target_gene_expression	source_supported	NODE11817	WNT2B/Wnt2b	M21B-E006526	NODE03871	FZD4/Frizzled-4	M21B-E004465	NODE04264	GNA12/GNA13								WNT2B-FZD4-GNA12/GNA13 epithelial-mesenchymal-transition output	WNT2B-FZD4-G12_13-EMT	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006526;M21B-EVID-006469;M21B-DOWNSTREAM-EVID:003142;M21B-E004465;M21B-EVID-004408;PMID:31359032	M21B-DOWNSTREAM-EVID:003142	PMID:31359032	Primary WNT2B-FZD4 interaction and FZD4-dependent epithelial-mesenchymal-transition study; existing FZD4-GNA12/GNA13 continuation evidence	Primary evidence supports WNT2B-FZD4 interaction and FZD4-dependent epithelial-mesenchymal-transition output in Crohn-disease tissue and HT29 cells; the existing validated FZD4-GNA12/GNA13 edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	gene_expression_or_transcription	human	Human Crohn-disease intestinal resections with WNT2B/FZD4 immunoprecipitation and expression analyses; HT29 cells with WNT2B stimulation and FZD4 inhibition/knockdown	Extracellular WNT2B engagement of FZD4 with bounded GNA12/GNA13 continuation and epithelial functional/transcriptional output	No SCI transfer inferred; human intestinal disease and epithelial-cell context only	Primary evidence supports WNT2B-FZD4 interaction and FZD4-dependent EMT output; the existing receptor-GNA12/GNA13 edge supplies a bounded continuation without claiming a canonical terminal transcriptional chain.	Tissue immunoprecipitation/expression analysis, WNT2B stimulation and FZD4 inhibition/knockdown with EMT assays	activating	composite_primary_evidence	curated_primary_route	Preserve WNT2B/FZD4 and epithelial Crohn-disease context; interaction plus EMT does not establish a purified receptor complex, universal canonical output, SCI transfer or terminal-TF link.	LITEXP:000734
