review_id	batch_id	batch_rank	regulator_key	regulator_symbol	species_scope	source_registry	source_record_id	raw_tf_symbol	target_symbol	target_graph_modules	candidate_membership_status	exact_pair_search_url	exact_pair_status	regulator_general_evidence_status	target_cell_presence_status	binding_or_association_status	downstream_expression_or_perturbation_status	downstream_activation_status	upstream_relay_status	disposition	primary_citation	corroborating_citation	near_match_exclusions	review_notes	exportable	canonical_write_performed
public_tf_evidence_batch033_pair_01_1	public_tf_evidence_batch_033	1	ahcy	AHCY/Ahcy	mouse	TFLink	tflink:mouse:001090:edb43175c419	Ahcy	Smad2	21B;22B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22Ahcy%22+AND+%22Smad2%22+AND+mouse	database_membership_only_not_promotable	supported_regulator_role_only_not_pair_evidence	not_assessed_for_exact_pair	TFLink_membership_only_no_target-locus_or_pairwise_assay_validated	not_assessed_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership and regulator-level annotation are search leads; co-expression, pathway membership, orthologs, paralogs, general machinery and reverse-direction findings were not transferred to this exact pair.	No exact target-specific causal edge was established; target-cell presence, downstream activation and upstream relay are not inferred. adenosylhomocysteinase metabolic enzyme; not a TF; no exact queued regulator-target evidence was validated.	false	false
public_tf_evidence_batch033_pair_01_2	public_tf_evidence_batch_033	1	ahcy	AHCY/Ahcy	mouse	TFLink	tflink:mouse:001090:edb43175c419	Ahcy	2610001J05Rik		database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22Ahcy%22+AND+%222610001J05Rik%22+AND+mouse	database_membership_only_not_promotable	supported_regulator_role_only_not_pair_evidence	not_assessed_for_exact_pair	TFLink_membership_only_no_target-locus_or_pairwise_assay_validated	not_assessed_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership and regulator-level annotation are search leads; co-expression, pathway membership, orthologs, paralogs, general machinery and reverse-direction findings were not transferred to this exact pair.	No exact target-specific causal edge was established; target-cell presence, downstream activation and upstream relay are not inferred. adenosylhomocysteinase metabolic enzyme; not a TF; no exact queued regulator-target evidence was validated.	false	false
public_tf_evidence_batch033_pair_01_3	public_tf_evidence_batch_033	1	ahcy	AHCY/Ahcy	mouse	TFLink	tflink:mouse:001090:edb43175c419	Ahcy	Ank1		database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22Ahcy%22+AND+%22Ank1%22+AND+mouse	database_membership_only_not_promotable	supported_regulator_role_only_not_pair_evidence	not_assessed_for_exact_pair	TFLink_membership_only_no_target-locus_or_pairwise_assay_validated	not_assessed_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership and regulator-level annotation are search leads; co-expression, pathway membership, orthologs, paralogs, general machinery and reverse-direction findings were not transferred to this exact pair.	No exact target-specific causal edge was established; target-cell presence, downstream activation and upstream relay are not inferred. adenosylhomocysteinase metabolic enzyme; not a TF; no exact queued regulator-target evidence was validated.	false	false
public_tf_evidence_batch033_pair_01_4	public_tf_evidence_batch_033	1	ahcy	AHCY/Ahcy	mouse	TFLink	tflink:mouse:001090:edb43175c419	Ahcy	Arid1a		database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22Ahcy%22+AND+%22Arid1a%22+AND+mouse	database_membership_only_not_promotable	supported_regulator_role_only_not_pair_evidence	not_assessed_for_exact_pair	TFLink_membership_only_no_target-locus_or_pairwise_assay_validated	not_assessed_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership and regulator-level annotation are search leads; co-expression, pathway membership, orthologs, paralogs, general machinery and reverse-direction findings were not transferred to this exact pair.	No exact target-specific causal edge was established; target-cell presence, downstream activation and upstream relay are not inferred. adenosylhomocysteinase metabolic enzyme; not a TF; no exact queued regulator-target evidence was validated.	false	false
public_tf_evidence_batch033_pair_02_1	public_tf_evidence_batch_033	2	trip13	TRIP13	human	TFLink	tflink:human:001389:59d9cfbe7d24	TRIP13	LRRC4C	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22TRIP13%22+AND+%22LRRC4C%22+AND+human	database_membership_only_not_promotable	supported_regulator_role_only_not_pair_evidence	not_assessed_for_exact_pair	TFLink_membership_only_no_target-locus_or_pairwise_assay_validated	not_assessed_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership and regulator-level annotation are search leads; co-expression, pathway membership, orthologs, paralogs, general machinery and reverse-direction findings were not transferred to this exact pair.	No exact target-specific causal edge was established; target-cell presence, downstream activation and upstream relay are not inferred. AAA+ ATPase involved in meiotic checkpoint and chromosome maintenance; not a TF; no exact queued regulator-target evidence was validated.	false	false
public_tf_evidence_batch033_pair_02_2	public_tf_evidence_batch_033	2	trip13	TRIP13	human	TFLink	tflink:human:001389:59d9cfbe7d24	TRIP13	ALG10B		database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22TRIP13%22+AND+%22ALG10B%22+AND+human	database_membership_only_not_promotable	supported_regulator_role_only_not_pair_evidence	not_assessed_for_exact_pair	TFLink_membership_only_no_target-locus_or_pairwise_assay_validated	not_assessed_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership and regulator-level annotation are search leads; co-expression, pathway membership, orthologs, paralogs, general machinery and reverse-direction findings were not transferred to this exact pair.	No exact target-specific causal edge was established; target-cell presence, downstream activation and upstream relay are not inferred. AAA+ ATPase involved in meiotic checkpoint and chromosome maintenance; not a TF; no exact queued regulator-target evidence was validated.	false	false
public_tf_evidence_batch033_pair_02_3	public_tf_evidence_batch_033	2	trip13	TRIP13	human	TFLink	tflink:human:001389:59d9cfbe7d24	TRIP13	ALKBH3		database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22TRIP13%22+AND+%22ALKBH3%22+AND+human	database_membership_only_not_promotable	supported_regulator_role_only_not_pair_evidence	not_assessed_for_exact_pair	TFLink_membership_only_no_target-locus_or_pairwise_assay_validated	not_assessed_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership and regulator-level annotation are search leads; co-expression, pathway membership, orthologs, paralogs, general machinery and reverse-direction findings were not transferred to this exact pair.	No exact target-specific causal edge was established; target-cell presence, downstream activation and upstream relay are not inferred. AAA+ ATPase involved in meiotic checkpoint and chromosome maintenance; not a TF; no exact queued regulator-target evidence was validated.	false	false
public_tf_evidence_batch033_pair_02_4	public_tf_evidence_batch_033	2	trip13	TRIP13	human	TFLink	tflink:human:001389:59d9cfbe7d24	TRIP13	ARL14EP		database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22TRIP13%22+AND+%22ARL14EP%22+AND+human	database_membership_only_not_promotable	supported_regulator_role_only_not_pair_evidence	not_assessed_for_exact_pair	TFLink_membership_only_no_target-locus_or_pairwise_assay_validated	not_assessed_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership and regulator-level annotation are search leads; co-expression, pathway membership, orthologs, paralogs, general machinery and reverse-direction findings were not transferred to this exact pair.	No exact target-specific causal edge was established; target-cell presence, downstream activation and upstream relay are not inferred. AAA+ ATPase involved in meiotic checkpoint and chromosome maintenance; not a TF; no exact queued regulator-target evidence was validated.	false	false
public_tf_evidence_batch033_pair_03_1	public_tf_evidence_batch_033	3	znf622	ZNF622	human	TFLink	tflink:human:001312:b8542faa33d5	ZNF622	CRHR1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF622%22+AND+%22CRHR1%22+AND+human	database_membership_only_not_promotable	supported_regulator_role_only_not_pair_evidence	not_assessed_for_exact_pair	TFLink_membership_only_no_target-locus_or_pairwise_assay_validated	not_assessed_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership and regulator-level annotation are search leads; co-expression, pathway membership, orthologs, paralogs, general machinery and reverse-direction findings were not transferred to this exact pair.	No exact target-specific causal edge was established; target-cell presence, downstream activation and upstream relay are not inferred. nucleolar/ribosome-associated regulatory protein; exact TF role unestablished; no exact queued regulator-target evidence was validated.	false	false
public_tf_evidence_batch033_pair_03_2	public_tf_evidence_batch_033	3	znf622	ZNF622	human	TFLink	tflink:human:001312:b8542faa33d5	ZNF622	ACTL6A		database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22ZNF622%22+AND+%22ACTL6A%22+AND+human	database_membership_only_not_promotable	supported_regulator_role_only_not_pair_evidence	not_assessed_for_exact_pair	TFLink_membership_only_no_target-locus_or_pairwise_assay_validated	not_assessed_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership and regulator-level annotation are search leads; co-expression, pathway membership, orthologs, paralogs, general machinery and reverse-direction findings were not transferred to this exact pair.	No exact target-specific causal edge was established; target-cell presence, downstream activation and upstream relay are not inferred. nucleolar/ribosome-associated regulatory protein; exact TF role unestablished; no exact queued regulator-target evidence was validated.	false	false
