evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch021_regulator_bicra	bicra	BICRA/GLTSCR1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human GBAF/BAF chromatin models	complex purification, interaction assays, and chromatin occupancy	BICRA is a noncanonical BAF/GBAF chromatin-complex component; queued ACTR2, ACVR1, ADAM22, and ADGRB3 edges were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/29374058/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5858003/	noncanonical chromatin-complex capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, pathway, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch021_regulator_leo1	leo1	LEO1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human THP-1 and PAF1-complex models	ChIP-seq, promoter-proximal pausing, and transcription studies	LEO1 is a PAF1-complex elongation factor with broad occupancy, not a sequence-specific queued-target regulator.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/26659056/	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE62171	noncanonical transcriptional machinery capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, pathway, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch021_regulator_kat7	kat7	KAT7/HBO1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse HSC and human AML chromatin models	histone-acetyltransferase deletion, occupancy, and transcription studies	KAT7/HBO1 is a chromatin acetyltransferase with nonqueued target effects.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/34724565/	https://pubmed.ncbi.nlm.nih.gov/32764680/	noncanonical chromatin-enzyme capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, pathway, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch021_regulator_kdm3a	kdm3a	KDM3A/JMJD1A	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human chromatin and nuclear-receptor models	cofactor recruitment, demethylase, ChIP/re-ChIP, and expression studies	KDM3A is a chromatin demethylase/coregulator; the queued ABCA1 result is an adjacent/complex-level near-match centered on ABCG1.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/25535969/	https://pubmed.ncbi.nlm.nih.gov/19481530/	noncanonical chromatin-coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, pathway, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch021_regulator_kdm5a	kdm5a	KDM5A/JARID1A/RBP2	mouse	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	mouse ESC and NuRD/Notch models	ChIP-seq, chromatin-complex, and perturbation studies	KDM5A has broad promoter/TSS and corepressor evidence at nonqueued loci; queued mouse profile rows remain profile-only.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE28343	https://pubmed.ncbi.nlm.nih.gov/25190814/	noncanonical chromatin-demethylase capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, pathway, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch021_regulator_rbbp4	rbbp4	RBBP4	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse ESC and cortical progenitor models	PRC2/HDAC occupancy, deletion, knockdown, and rescue	RBBP4 is a PRC2/HDAC chromatin cofactor with nonqueued Cdon and pluripotency evidence.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC7940252/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7617683/	noncanonical chromatin-coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, pathway, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch021_regulator_phf6	phf6	PHF6	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse developing cortex models	ChIP-seq and conditional loss with expression analysis	PHF6 has chromatin-associated transcriptional evidence in Ephrin/receptor programs, not queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC10933485/	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE247836	noncanonical chromatin regulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, pathway, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch021_regulator_aff3	aff3	AFF3/LAF4	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse neural-development models	occupancy, Aff3 perturbation, expression, and partial rescue	AFF3 has a real Mdga2 regulatory edge outside the queued receptors/proteases.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC4146563/		noncanonical transcriptional coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, pathway, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch021_regulator_taf7	taf7	TAF7	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human TFIID/Pol II models	ChIP, depletion, and promoter checkpoint studies	TAF7 is a basal TFIID initiation/elongation factor with nonqueued CCND1/CCNA evidence.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC3434555/	https://pubmed.ncbi.nlm.nih.gov/16407123/	noncanonical transcriptional machinery capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, pathway, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch021_regulator_yap1	yap1	YAP1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human fibroblast, vascular, and lymphatic-endothelial models	YAP/TAZ ChIP-qPCR, depletion/rescue, RT-qPCR, and pathway perturbation	YAP1 is a TEAD-associated coactivator; ACTR2 is staged separately as a YAP/TAZ-combined exact candidate and ACKR2 as expression-only.	queued-pair direction not established except explicitly recorded limited associations	https://www.nature.com/articles/s41586-022-04924-6	https://pmc.ncbi.nlm.nih.gov/articles/PMC12554403/	noncanonical transcriptional coactivator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, pathway, and cross-species evidence is retained separately from canonical promoter-TF evidence.
