expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	primary_locator	citation_note	evidence_summary	limitations	curation_status	species_context	cell_type_context	assay_or_perturbation	effect_polarity	source_scope	route_evidence_id
M21B-LITEXP-6565	M21B-DOWNSTREAM:02279	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										CXCL12-ACKR3/CXCR7 documented cellular_functional_readout	CXCL12-ACKR3-scavenging	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000260;M21B-EVID-000203;M21B-DOWNSTREAM-EVID:003646;PMCID:PMC5217689	M21B-LITEXP-6565	M21B-DOWNSTREAM-EVID:003646	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMCID:PMC5217689	Review lead: PMCID:PMC6005205, Emerging roles of Atypical Chemokine Receptor 3 (ACKR3/CXCR7) in normal development and physiology; PMCID:PMC6052832, The unique structural and functional features of CXCL12; review-cited primary: PMCID:PMC5217689; primary locator: PMCID:PMC5217689	Primary-supported claim: The reviews identify ACKR3/CXCR7 as a CXCL12-binding atypical receptor, and the cited primary mutational study maps CXCL12 binding, beta-arrestin recruitment, and chemokine degradation/scavenging at ACKR3. Primary model/assay: human ACKR3/CXCR7 receptor-substitution mutants; CXCL12 radioligand competition, beta-arrestin BRET recruitment, receptor-interface mapping, and chemokine degradation/scavenging	Atypical receptor with scavenging and beta-arrestin responses rather than a classical G-alpha-i chemotaxis claim; preserve CXCL12 monomer/dimer and CXCR4 context. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	human ACKR3/CXCR7 receptor-substitution mutants; CXCL12 radioligand competition, beta-arrestin BRET recruitment, receptor-interface mapping, and chemokine degradation/scavenging	not_reported	unknown	direct_edge	LITEXP:002446
M21B-LITEXP-6566	M21B-DOWNSTREAM:02280	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										CCL19-ACKR4 documented translocation_or_localization_readout	CCL19-ACKR4-scavenging	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000262;M21B-EVID-000205;M21B-DOWNSTREAM-EVID:003647;PMID:26976955	M21B-LITEXP-6566	M21B-DOWNSTREAM-EVID:003647	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	PMID:26976955	Review lead: PMCID:PMC4901034, Atypical Chemokine Receptors and Their Roles in the Resolution of the Inflammatory Response; PMCID:PMC6176735, Chemokine Transport Dynamics in Lymphatic and Blood Vessels; review-cited primary: PMID:26976955; primary locator: PMID:26976955	Primary-supported claim: The reviews identify ACKR4 as a scavenger for CCL19/CCL21, and the cited primary study shows ACKR4-dependent CCL19 scavenging by mouse skin stromal cells with genetic rescue of APC-trafficking defects by Ccl19 deletion. Primary model/assay: mouse keratinocyte and dermal lymphatic-endothelial stromal cells; ACKR4-dependent chemokine scavenging in situ, Ackr4-deficient mice, Ccl19 genetic rescue, and APC egress/lymph-node trafficking	Non-signaling scavenging/gradient-shaping edge rather than productive canonical GPCR relay; preserve inflammatory skin stromal context and distinguish CCL19 from CCL21. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse	mouse keratinocyte and dermal lymphatic-endothelial stromal cells; ACKR4-dependent chemokine scavenging in situ, Ackr4-deficient mice, Ccl19 genetic rescue, and APC egress/lymph-node trafficking	not_reported	unknown	direct_edge	LITEXP:002447
M21B-LITEXP-6567	M21B-DOWNSTREAM:02281	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										CCL21-ACKR4 documented cellular_functional_readout	CCL21-ACKR4-scavenging	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000263;M21B-EVID-000206;M21B-DOWNSTREAM-EVID:003648;PMID:33875601; PMCID:PMC8092586	M21B-LITEXP-6567	M21B-DOWNSTREAM-EVID:003648	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:33875601; PMCID:PMC8092586	Review lead: PMCID:PMC4901034, Atypical Chemokine Receptors and Their Roles in the Resolution of the Inflammatory Response; PMCID:PMC6176735, Chemokine Transport Dynamics in Lymphatic and Blood Vessels; review-cited primary: PMID:33875601; PMCID:PMC8092586; primary locator: PMID:33875601; PMCID:PMC8092586	Primary-supported claim: The reviews identify ACKR4 as a CCL21 scavenger, and the cited primary study measures ACKR4 scavenging of soluble and immobilized CCL21 and links it to peripheral dendritic-cell emigration in mouse barrier tissues. Primary model/assay: mouse barrier-tissue and lymphatic-endothelial systems; soluble and immobilized CCL21 uptake/scavenging, Ackr4-deficient mice, and peripheral dendritic-cell emigration	Scavenging is context- and ligand-form-dependent; preserve soluble versus immobilized/full-length or processed CCL21 boundaries and do not infer a canonical intracellular relay. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse	mouse barrier-tissue and lymphatic-endothelial systems; soluble and immobilized CCL21 uptake/scavenging, Ackr4-deficient mice, and peripheral dendritic-cell emigration	not_reported	unknown	direct_edge	LITEXP:002448
M21B-LITEXP-6568	M21B-DOWNSTREAM:02282	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										SEMA3F-NRP2 documented cellular_functional_readout	SEMA3F-NRP2-guidance	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000265;M21B-EVID-000208;M21B-DOWNSTREAM-EVID:003649;PMCID:PMC2868107; PMID:15721238; PMID:26319580	M21B-LITEXP-6568	M21B-DOWNSTREAM-EVID:003649	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMCID:PMC2868107; PMID:15721238; PMID:26319580	Review lead: PMCID:PMC3081170, Semaphorin receptor review; PMCID:PMC4268048, Lymphangiogenesis and Metastasis—A Closer Look at the Neuropilin/Semaphorin3 Axis; review-cited primary: PMCID:PMC2868107; PMID:15721238; PMID:26319580; primary locator: PMCID:PMC2868107; PMID:15721238; PMID:26319580	Primary-supported claim: The reviews identify NRP2 as the principal ligand-binding receptor for SEMA3F, and the cited primary studies demonstrate processed SEMA3F-NRP2 physical binding plus NRP2/Plexin-A3-dependent repulsive or anti-vascular function. Primary model/assay: human recombinant SEMA3F C-terminal fragments and NRP2 ectodomain affinity systems; mouse sensory and sympathetic neurons, Plexin-A3/A4 mutant mice, and human dermal lymphatic endothelial-cell assays	Furin processing and the NRP2/Plexin-A3 co-receptor context are required for the strongest functional interpretation; preserve NRP2 as ligand-binding subunit and do not infer autonomous NRP2 signaling or SCI function. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human; mouse	human recombinant SEMA3F C-terminal fragments and NRP2 ectodomain affinity systems; mouse sensory and sympathetic neurons, Plexin-A3/A4 mutant mice, and human dermal lymphatic endothelial-cell assays	not_reported	activating	direct_edge	LITEXP:002449
M21B-LITEXP-6569	M21B-DOWNSTREAM:02283	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										NELL2-ROBO3 documented cellular_functional_readout	NELL2-ROBO3-guidance	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000266;M21B-EVID-000209;M21B-DOWNSTREAM-EVID:003650;PMID:32198364; PMCID:PMC7083938	M21B-LITEXP-6569	M21B-DOWNSTREAM-EVID:003650	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:32198364; PMCID:PMC7083938	Review lead: PMCID:PMC6584916, The Role of the Slit/Robo Signaling Pathway; PMCID:PMC7529836, The potential of slit2 as a therapeutic target for central nervous system disorders; review-cited primary: PMID:32198364; PMCID:PMC7083938; primary locator: PMID:32198364; PMCID:PMC7083938	Primary-supported claim: The reviews identify NELL2 as the divergent Robo3 ligand, and the cited primary study resolves the NELL2-Robo3 complex by structural, SPR, and domain-mapping assays and shows Robo3-dependent commissural axon repulsion. Primary model/assay: human recombinant NELL2 and ROBO3 extracellular fragments; SPR, size-exclusion chromatography, alkaline-phosphatase binding, Robo3 mutant rescue, and mouse embryonic commissural-neuron axon turning assays	Preserve NELL2 trimerization and Robo3 isoform/ectodomain architecture; this is a developmental axon-guidance edge, not a traumatic-SCI receiver claim. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human; mouse	human recombinant NELL2 and ROBO3 extracellular fragments; SPR, size-exclusion chromatography, alkaline-phosphatase binding, Robo3 mutant rescue, and mouse embryonic commissural-neuron axon turning assays	not_reported	activating	direct_edge	LITEXP:002450
M21B-LITEXP-6570	M21B-DOWNSTREAM:02286	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										SELE/E-selectin-SELPLG1/PSGL1 documented cellular_functional_readout	E-selectin-PSGL1-leukocyte-adhesion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000282;M21B-EVID-000225;M21B-DOWNSTREAM-EVID:003653;PMID:8621728; PMID:9128259; PMID:11071658	M21B-LITEXP-6570	M21B-DOWNSTREAM-EVID:003653	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:8621728; PMID:9128259; PMID:11071658	Review lead: PMCID:PMC7355470, Selectins review; PMCID:PMC3680630, E-selectin ligands as mechanosensitive receptors on neutrophils; review-cited primary: PMID:8621728; PMID:9128259; PMID:11071658; primary locator: PMID:8621728; PMID:9128259; PMID:11071658	Primary-supported claim: The reviews identify PSGL1 as an E-selectin ligand and cite primary glycoform, isolated-ligand flow, and in-vivo microsphere studies showing E-selectin-dependent PSGL1 binding and slow rolling. Primary model/assay: Human PSGL1/CHO glycoform systems, recombinant PSGL1-coated microspheres on E-selectin-expressing CHO/endothelial cells under flow, and mouse venules expressing E-selectin; binding, rolling, and selectin-deficiency/inhibition assays	Preserve PSGL1 core-2 sialylated/fucosylated O-glycans, E-selectin ligand heterogeneity, and shear-flow/slow-rolling context; no intracellular PSGL1 relay or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human; mouse	Human PSGL1/CHO glycoform systems, recombinant PSGL1-coated microspheres on E-selectin-expressing CHO/endothelial cells under flow, and mouse venules expressing E-selectin; binding, rolling, and selectin-deficiency/inhibition assays	not_reported	unknown	direct_edge	LITEXP:002451
M21B-LITEXP-6571	M21B-DOWNSTREAM:02287	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										SELL/L-selectin-SELPLG1/PSGL1 documented cellular_functional_readout	L-selectin-PSGL1-leukocyte-adhesion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000283;M21B-EVID-000226;M21B-DOWNSTREAM-EVID:003654;PMID:8892633; PMID:12403782	M21B-LITEXP-6571	M21B-DOWNSTREAM-EVID:003654	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:8892633; PMID:12403782	Review lead: PMCID:PMC7355470, Selectins review; PMID:10412562, Structure and function of the selectin ligand PSGL-1 review; review-cited primary: PMID:8892633; PMID:12403782; primary locator: PMID:8892633; PMID:12403782	Primary-supported claim: The reviews identify PSGL1 as a leukocyte ligand for L-selectin and cite primary blocking, glycoform, and mutation studies showing direct Ca2+-dependent L-selectin binding and PSGL1-dependent leukocyte rolling. Primary model/assay: Human and mouse leukocyte/PSGL1 systems, L-selectin/PSGL1-expressing CHO cells, recombinant selectin and glycoform/mutant PSGL1 assays; antibody blocking, binding, and leukocyte rolling under flow	Preserve PSGL1 glycosylation, Tyr-51 sulfation, Ca2+ dependence, and leukocyte-on-leukocyte/shear-flow geometry; lower-affinity/shared selectin context and no intracellular PSGL1 relay or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human; mouse	Human and mouse leukocyte/PSGL1 systems, L-selectin/PSGL1-expressing CHO cells, recombinant selectin and glycoform/mutant PSGL1 assays; antibody blocking, binding, and leukocyte rolling under flow	not_reported	unknown	direct_edge	LITEXP:002452
M21B-LITEXP-6572	M21B-DOWNSTREAM:02288	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Endoglycan/EG-SELE/E-selectin documented cellular_functional_readout	E-selectin-endoglycan-leukocyte-adhesion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000286;M21B-EVID-000229;M21B-DOWNSTREAM-EVID:003655;PMID:18606703	M21B-LITEXP-6572	M21B-DOWNSTREAM-EVID:003655	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:18606703	Review lead: PMCID:PMC2700822, Endoglycan vascular-selectin ligand study; PMCID:PMC7355470, Selectins review; review-cited primary: PMID:18606703; primary locator: PMID:18606703	Primary-supported claim: The review and cited primary study identify endoglycan as a glycosylated vascular-selectin ligand, with immunopurified binding and recombinant endoglycan-dependent, sialic-acid/fucose-dependent slow rolling on E-selectin. Primary model/assay: Human B-cell, monocyte, tonsil, and recombinant endoglycan systems; E-selectin-Ig binding/pulldown and parallel-plate flow assays with E-selectin-bearing cells, sialidase/fucosylation, and EDTA controls	Preserve endoglycan/CD34-family identity, sialylation/fucosylation and divalent-cation dependence, and recombinant/hematopoietic flow context; no endothelial signaling or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Human B-cell, monocyte, tonsil, and recombinant endoglycan systems; E-selectin-Ig binding/pulldown and parallel-plate flow assays with E-selectin-bearing cells, sialidase/fucosylation, and EDTA controls	not_reported	unknown	direct_edge	LITEXP:002453
M21B-LITEXP-6573	M21B-DOWNSTREAM:02289	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Endoglycan/EG-SELL/L-selectin documented cellular_functional_readout	L-selectin-endoglycan-leukocyte-adhesion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000288;M21B-EVID-000231;M21B-DOWNSTREAM-EVID:003656;PMID:12889478; PMID:14573602	M21B-LITEXP-6573	M21B-DOWNSTREAM-EVID:003656	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:12889478; PMID:14573602	Review lead: PMCID:PMC2700822, Endoglycan vascular-selectin ligand study; PMCID:PMC1867022, Endothelial ligands for L-selectin; review-cited primary: PMID:12889478; PMID:14573602; primary locator: PMID:12889478; PMID:14573602	Primary-supported claim: The reviews identify endoglycan as a vascular L-selectin ligand and cite primary tyrosine-sulfation/glycoform and catch-bond studies showing direct L-selectin binding and rolling under flow. Primary model/assay: Human endoglycan/lymphocyte and recombinant glycoform systems, L-selectin binding and rolling assays, atomic-force microscopy, and flow-chamber measurements of L-selectin/endoglycan bond mechanics	Preserve endoglycan tyrosine sulfation, sialyl-Lewis X, Ca2+ and shear-threshold/catch-bond context; no endoglycan intracellular signaling or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	human	Human endoglycan/lymphocyte and recombinant glycoform systems, L-selectin binding and rolling assays, atomic-force microscopy, and flow-chamber measurements of L-selectin/endoglycan bond mechanics	not_reported	unknown	direct_edge	LITEXP:002454
M21B-LITEXP-6574	M21B-DOWNSTREAM:02290	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										PODXL/PCLP-SELL/L-selectin documented cellular_functional_readout	L-selectin-podocalyxin-HEV-adhesion	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E000291;M21B-EVID-000234;M21B-DOWNSTREAM-EVID:003657;PMID:9625756	M21B-LITEXP-6574	M21B-DOWNSTREAM-EVID:003657	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:9625756	Review lead: PMCID:PMC2212365, Podocalyxin-like protein as an HEV ligand; PMCID:PMC1867022, Endothelial ligands for L-selectin; review-cited primary: PMID:9625756; primary locator: PMID:9625756	Primary-supported claim: The reviews identify podocalyxin-like protein as a CD34-family L-selectin ligand and the cited primary study demonstrates purified HEV-derived PCLP binding recombinant L-selectin and supporting physiological lymphocyte rolling. Primary model/assay: Mouse high-endothelial-venule-derived podocalyxin-like protein and recombinant L-selectin systems; immunoaffinity isolation, L-selectin binding, MECA-79 comparison, and lymphocyte tethering/rolling under flow	Preserve HEV-derived PCLP/PODXL glycoform, sulfated mucin-domain and flow context, and distinction from podocyte antiadhesive functions; no intracellular PODXL relay or SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles. Output class was assigned from explicit output/readout language in the stored primary-supported summary.	curated_primary_route	mouse	Mouse high-endothelial-venule-derived podocalyxin-like protein and recombinant L-selectin systems; immunoaffinity isolation, L-selectin binding, MECA-79 comparison, and lymphocyte tethering/rolling under flow	not_reported	unknown	direct_edge	LITEXP:002455
