promotion_id	discovery_id	b_edge_id	b_evidence_id	previous_status	new_status	supported_layer	review_locator	review_cited_primary	primary_locator	primary_title	decision_basis	limitations_preserved	materialization_status
M21B-PROMO-20260915-APOE4MG-01	M21B-DISC-15120	M21B-E011247	M21B-EVID-010760	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:42182449; PMCID:PMC13192593; DOI:10.64898/2026.05.12.724612	Impaired lipoprotein secretion by APOE4 leads to lysosomal and mitochondrial dysfunction in human microglia	APOE4 microglia secrete fewer apolipoprotein-containing lipoprotein particles.	Keep APOE3/APOE4 haplotype, secreted-protein/particle assays and preprint status; no receptor inference.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260915-APOE4MG-02	M21B-DISC-15121	M21B-E011248	M21B-EVID-010760	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:42182449; PMCID:PMC13192593; DOI:10.64898/2026.05.12.724612	Impaired lipoprotein secretion by APOE4 leads to lysosomal and mitochondrial dysfunction in human microglia	APOE4 microglia accumulate more intracellular apolipoprotein/lipoprotein material.	Keep intracellular versus secreted distinction and preprint status; no blocked receptor inferred.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260915-APOE4MG-03	M21B-DISC-15122	M21B-E011249	M21B-EVID-010760	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:42182449; PMCID:PMC13192593; DOI:10.64898/2026.05.22.724612	Impaired lipoprotein secretion by APOE4 leads to lysosomal and mitochondrial dysfunction in human microglia	APOE4 microglia show increased neutral-lipid accumulation within lysosomes.	Keep neutral-lipid/lysosome colocalization and preprint status; do not equate dye signal with a single lipid species.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260915-APOE4MG-04	M21B-DISC-15123	M21B-E011250	M21B-EVID-010760	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:42182449; PMCID:PMC13192593; DOI:10.64898/2026.05.12.724612	Impaired lipoprotein secretion by APOE4 leads to lysosomal and mitochondrial dysfunction in human microglia	APOE4 microglia have impaired lysosomal acidification under baseline and debris-challenge conditions.	Keep challenge condition and pH-sensor assay; preprint status; no proton-pump target inferred.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260915-APOE4MG-05	M21B-DISC-15124	M21B-E011251	M21B-EVID-010760	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:42182449; PMCID:PMC13192593; DOI:10.64898/2026.05.12.724612	Impaired lipoprotein secretion by APOE4 leads to lysosomal and mitochondrial dysfunction in human microglia	APOE4 microglia exhibit reduced lysosomal degradative capacity.	Keep measured degradation assay and preprint status; no enzyme or receptor inference.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260915-APOE4MG-06	M21B-DISC-15125	M21B-E011252	M21B-EVID-010760	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:42182449; PMCID:PMC13192593; DOI:10.64898/2026.05.12.724612	Impaired lipoprotein secretion by APOE4 leads to lysosomal and mitochondrial dysfunction in human microglia	APOE4 microglia provide less lipid support to cocultured neurons.	Keep transwell donor/recipient context and preprint status; no single lipid or receptor assigned.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260915-APOE4MG-07	M21B-DISC-15126	M21B-E011253	M21B-EVID-010760	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:42182449; PMCID:PMC13192593; DOI:10.64898/2026.05.12.724612	Impaired lipoprotein secretion by APOE4 leads to lysosomal and mitochondrial dysfunction in human microglia	Neurons cocultured with APOE4 microglia have fewer synaptic puncta.	Keep transwell coculture and PSD95/synapsin readout; preprint status; no direct neurotoxic factor inferred.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260915-APOE4MG-08	M21B-DISC-15127	M21B-E011254	M21B-EVID-010760	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:42182449; PMCID:PMC13192593; DOI:10.64898/2026.05.12.724612	Impaired lipoprotein secretion by APOE4 leads to lysosomal and mitochondrial dysfunction in human microglia	APOE4 microglia show a more proinflammatory phenotype.	Keep state/assay context and preprint status; not a specific cytokine or TF claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260915-APOE4MG-09	M21B-DISC-15128	M21B-E011255	M21B-EVID-010760	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:42182449; PMCID:PMC13192593; DOI:10.64898/2026.05.12.724612	Impaired lipoprotein secretion by APOE4 leads to lysosomal and mitochondrial dysfunction in human microglia	APOE4 microglia shift away from fatty-acid oxidation.	Keep inferred metabolic-flux versus direct bioenergetic measurements and preprint status; no single enzyme target.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260915-APOE4MG-10	M21B-DISC-15129	M21B-E011256	M21B-EVID-010760	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:42182449; PMCID:PMC13192593; DOI:10.64898/2026.05.12.724612	Impaired lipoprotein secretion by APOE4 leads to lysosomal and mitochondrial dysfunction in human microglia	APOE4 microglia shift toward glycolysis.	Keep inferred metabolic-flux context and preprint status; no terminal-TF or glycolytic-enzyme inference.	MATERIALIZED_PRIMARY_ONLY
