promotion_id	discovery_id	b_edge_id	b_evidence_id	previous_status	new_status	supported_layer	review_locator	review_cited_primary	primary_locator	primary_title	decision_basis	limitations_preserved	materialization_status
M21B-PROMO-20260914-AZ-01	M21B-DISC-14993	M21B-E011120	M21B-EVID-010750	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29563219; PMCID:PMC5928439; DOI:10.1194/jlr.M081851; PMID:35500417	Small molecule inducers of ABCA1 and apoE that act through indirect activation of the LXR pathway	AZ-1 increases ApoE secretion by CCF-STTG1 astrocytoma cells	Preserve CCF-STTG1 model and no transfer to primary astrocytes or microglia; corrigendum trace retained.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AZ-02	M21B-DISC-14994	M21B-E011121	M21B-EVID-010750	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29563219; PMCID:PMC5928439; DOI:10.1194/jlr.M081851; PMID:35500417	Small molecule inducers of ABCA1 and apoE that act through indirect activation of the LXR pathway	AZ-2 increases ApoE secretion by CCF-STTG1 astrocytoma cells	Preserve CCF-STTG1 model and no transfer to primary astrocytes or microglia; corrigendum trace retained.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AZ-03	M21B-DISC-14995	M21B-E011122	M21B-EVID-010750	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29563219; PMCID:PMC5928439; DOI:10.1194/jlr.M081851; PMID:35500417	Small molecule inducers of ABCA1 and apoE that act through indirect activation of the LXR pathway	AZ-1 increases ABCA1 mRNA in CCF-STTG1 astrocytoma cells	Preserve transcript output and no direct LXR ligand claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AZ-04	M21B-DISC-14996	M21B-E011123	M21B-EVID-010750	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29563219; PMCID:PMC5928439; DOI:10.1194/jlr.M081851; PMID:35500417	Small molecule inducers of ABCA1 and apoE that act through indirect activation of the LXR pathway	AZ-2 increases ABCA1 mRNA in CCF-STTG1 astrocytoma cells	Preserve transcript output and no direct LXR ligand claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AZ-05	M21B-DISC-14997	M21B-E011124	M21B-EVID-010750	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29563219; PMCID:PMC5928439; DOI:10.1194/jlr.M081851; PMID:35500417	Small molecule inducers of ABCA1 and apoE that act through indirect activation of the LXR pathway	AZ-1 increases ABCA1 protein in CCF-STTG1 astrocytoma cells	Preserve protein output separately from transcript.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AZ-06	M21B-DISC-14998	M21B-E011125	M21B-EVID-010750	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29563219; PMCID:PMC5928439; DOI:10.1194/jlr.M081851; PMID:35500417	Small molecule inducers of ABCA1 and apoE that act through indirect activation of the LXR pathway	AZ-2 increases ABCA1 protein in CCF-STTG1 astrocytoma cells	Preserve protein output separately from transcript.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AZ-07	M21B-DISC-14999	M21B-E011126	M21B-EVID-010750	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29563219; PMCID:PMC5928439; DOI:10.1194/jlr.M081851; PMID:35500417	Small molecule inducers of ABCA1 and apoE that act through indirect activation of the LXR pathway	AZ-1 increases cholesterol efflux to apoA-I from CCF-STTG1 astrocytoma cells	Preserve exogenous apoA-I formulation and efflux assay.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AZ-08	M21B-DISC-15000	M21B-E011127	M21B-EVID-010750	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29563219; PMCID:PMC5928439; DOI:10.1194/jlr.M081851; PMID:35500417	Small molecule inducers of ABCA1 and apoE that act through indirect activation of the LXR pathway	AZ-2 increases cholesterol efflux to apoA-I from CCF-STTG1 astrocytoma cells	Preserve exogenous apoA-I formulation and efflux assay.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AZ-09	M21B-DISC-15001	M21B-E011128	M21B-EVID-010750	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29563219; PMCID:PMC5928439; DOI:10.1194/jlr.M081851; PMID:35500417	Small molecule inducers of ABCA1 and apoE that act through indirect activation of the LXR pathway	AZ-1 increases HDL-like ApoE particle abundance	Preserve particle-size output and no transcript-to-particle shortcut.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AZ-10	M21B-DISC-15002	M21B-E011129	M21B-EVID-010750	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29563219; PMCID:PMC5928439; DOI:10.1194/jlr.M081851; PMID:35500417	Small molecule inducers of ABCA1 and apoE that act through indirect activation of the LXR pathway	AZ-2 increases HDL-like ApoE particle abundance	Preserve particle-size output and no transcript-to-particle shortcut.	MATERIALIZED_PRIMARY_ONLY
