promotion_id	discovery_id	b_edge_id	b_evidence_id	previous_status	new_status	supported_layer	review_locator	review_cited_primary	primary_locator	primary_title	decision_basis	limitations_preserved	materialization_status
M21B-PROMO-20260914-AMI-LPAR1-GDNF-01	M21B-DISC-14731	M21B-E010859	M21B-EVID-010723	candidate	promoted	downstream_or_functional			PMID:27864362; PMCID:PMC5207162; DOI:10.1074/jbc.M116.753871	Identification of Lysophosphatidic Acid Receptor 1 in Astroglial Cells as a Target for Glial Cell Line-derived Neurotrophic Factor Expression Induced by Antidepressants	Amitriptyline increases GDNF mRNA expression in rat astroglial systems.	Preserve transcript output and astroglial model; no transcript-to-protein shortcut.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AMI-LPAR1-GDNF-02	M21B-DISC-14732	M21B-E010860	M21B-EVID-010723	candidate	promoted	downstream_or_functional			PMID:27864362; PMCID:PMC5207162; DOI:10.1074/jbc.M116.753871	Identification of Lysophosphatidic Acid Receptor 1 in Astroglial Cells as a Target for Glial Cell Line-derived Neurotrophic Factor Expression Induced by Antidepressants	Amitriptyline increases GDNF protein release from rat C6 astroglial cells.	Preserve protein-release output as distinct from GDNF mRNA; no neuronal or SCI outcome inference.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AMI-LPAR1-GDNF-03	M21B-DISC-14733	M21B-E010861	M21B-EVID-010723	candidate	promoted	downstream_or_functional			PMID:27864362; PMCID:PMC5207162; DOI:10.1074/jbc.M116.753871	Identification of Lysophosphatidic Acid Receptor 1 in Astroglial Cells as a Target for Glial Cell Line-derived Neurotrophic Factor Expression Induced by Antidepressants	LPA increases GDNF mRNA expression in rat astroglial systems.	Preserve LPA chemical species and transcript output; no protein or secretion inference.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AMI-LPAR1-GDNF-04	M21B-DISC-14734	M21B-E010862	M21B-EVID-010723	candidate	promoted	downstream_or_functional			PMID:27864362; PMCID:PMC5207162; DOI:10.1074/jbc.M116.753871	Identification of Lysophosphatidic Acid Receptor 1 in Astroglial Cells as a Target for Glial Cell Line-derived Neurotrophic Factor Expression Induced by Antidepressants	LPAR1 antagonist and RNAi perturbation suppress amitriptyline-evoked GDNF mRNA expression.	Preserve LPAR1 perturbation evidence; no claim that amitriptyline is a direct LPAR1 ligand.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AMI-LPAR1-GDNF-05	M21B-DISC-14735	M21B-E010863	M21B-EVID-010723	candidate	promoted	downstream_or_functional			PMID:27864362; PMCID:PMC5207162; DOI:10.1074/jbc.M116.753871	Identification of Lysophosphatidic Acid Receptor 1 in Astroglial Cells as a Target for Glial Cell Line-derived Neurotrophic Factor Expression Induced by Antidepressants	LPAR1 antagonist pharmacology supports LPA-evoked GDNF mRNA expression.	Preserve LPA/LPAR1 context; no universal LPAR1 output or protein inference.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AMI-LPAR1-GDNF-06	M21B-DISC-14736	M21B-E010864	M21B-EVID-010723	candidate	promoted	downstream_or_functional			PMID:27864362; PMCID:PMC5207162; DOI:10.1074/jbc.M116.753871	Identification of Lysophosphatidic Acid Receptor 1 in Astroglial Cells as a Target for Glial Cell Line-derived Neurotrophic Factor Expression Induced by Antidepressants	LPAR1 antagonist pharmacology supports amitriptyline-evoked GDNF protein release.	Preserve protein release and antagonist context; no direct receptor-ligand binding or transcript-to-protein shortcut.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AMI-LPAR1-GDNF-07	M21B-DISC-14737	M21B-E010865	M21B-EVID-010723	candidate	promoted	receptor_proximal_or_pathway;downstream_or_functional			PMID:27864362; PMCID:PMC5207162; DOI:10.1074/jbc.M116.753871	Identification of Lysophosphatidic Acid Receptor 1 in Astroglial Cells as a Target for Glial Cell Line-derived Neurotrophic Factor Expression Induced by Antidepressants	LPAR1 antagonist and CellKey/pertussis-toxin pharmacology supports an antidepressant-evoked Gi/o activation proxy.	Preserve CellKey activation-proxy semantics; no direct amitriptyline-LPAR1 binding claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AMI-LPAR1-GDNF-08	M21B-DISC-14738	M21B-E010866	M21B-EVID-010724	candidate	promoted	downstream_or_functional			PMID:25869129; PMCID:PMC4447948; DOI:10.1074/jbc.M114.622415	Tricyclic Antidepressant Amitriptyline-induced Glial Cell Line-derived Neurotrophic Factor Production Involves Pertussis Toxin-sensitive Gαi/o Activation in Astroglial Cells	Pertussis-toxin/G-protein perturbation supports a GNAI/O contribution to amitriptyline-evoked GDNF mRNA expression.	Preserve inhibitor evidence and rat/human model split; no direct receptor-to-transcription claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AMI-LPAR1-GDNF-09	M21B-DISC-14739	M21B-E010867	M21B-EVID-010724	candidate	promoted	downstream_or_functional			PMID:25869129; PMCID:PMC4447948; DOI:10.1074/jbc.M114.622415	Tricyclic Antidepressant Amitriptyline-induced Glial Cell Line-derived Neurotrophic Factor Production Involves Pertussis Toxin-sensitive Gαi/o Activation in Astroglial Cells	Pertussis-toxin/G-protein perturbation supports a GNAI/O contribution to amitriptyline-evoked GDNF protein release.	Preserve inhibitor evidence and protein-release output; no direct G-protein-to-secretion biochemistry inferred.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AMI-LPAR1-GDNF-10	M21B-DISC-14740	M21B-E010868	M21B-EVID-010723	candidate	promoted	downstream_or_functional			PMID:27864362; PMCID:PMC5207162; DOI:10.1074/jbc.M116.753871	Identification of Lysophosphatidic Acid Receptor 1 in Astroglial Cells as a Target for Glial Cell Line-derived Neurotrophic Factor Expression Induced by Antidepressants	FGFR inhibitors and pathway readouts support FGFR-pathway involvement in amitriptyline-evoked GDNF mRNA expression.	Preserve transactivation/pathway semantics; no FGFR subtype or direct amitriptyline-FGFR binding claim.	MATERIALIZED_PRIMARY_ONLY
