promotion_id	discovery_id	b_edge_id	b_evidence_id	previous_status	new_status	supported_layer	review_locator	review_cited_primary	primary_locator	primary_title	decision_basis	limitations_preserved	materialization_status
M21B-PROMO-20260914-82879-01	M21B-DISC-14980	M21B-E011107	M21B-EVID-010749	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:27598782; PMCID:PMC5012716; DOI:10.1371/journal.pone.0162384	Identification of a Chrysanthemic Ester as an Apolipoprotein E Inducer in Astrocytes	Compound 82879 increases astrocyte ApoE secretion	Preserve compound identity, human astrocyte models and measured secretion; no receptor or transcript-to-protein inference.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-82879-02	M21B-DISC-14981	M21B-E011108	M21B-EVID-010749	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:27598782; PMCID:PMC5012716; DOI:10.1371/journal.pone.0162384	Identification of a Chrysanthemic Ester as an Apolipoprotein E Inducer in Astrocytes	Compound 82879 increases astrocyte ApoE mRNA	Preserve transcript-level result and do not infer secreted protein solely from this row.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-82879-03	M21B-DISC-14982	M21B-E011109	M21B-EVID-010749	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:27598782; PMCID:PMC5012716; DOI:10.1371/journal.pone.0162384	Identification of a Chrysanthemic Ester as an Apolipoprotein E Inducer in Astrocytes	Compound 82879 increases astrocyte ABCA1 mRNA	Preserve ABCA1 transcript output and LXR-dependent boundary.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-82879-04	M21B-DISC-14983	M21B-E011110	M21B-EVID-010749	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:27598782; PMCID:PMC5012716; DOI:10.1371/journal.pone.0162384	Identification of a Chrysanthemic Ester as an Apolipoprotein E Inducer in Astrocytes	Compound 82879 increases astrocyte ABCA1 protein	Preserve protein-level result separately from ABCA1 transcript.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-82879-05	M21B-DISC-14984	M21B-E011111	M21B-EVID-010749	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:27598782; PMCID:PMC5012716; DOI:10.1371/journal.pone.0162384	Identification of a Chrysanthemic Ester as an Apolipoprotein E Inducer in Astrocytes	Compound 82879 increases LXRα transcript	Preserve measured LXRα output and no terminal-TF claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-82879-06	M21B-DISC-14985	M21B-E011112	M21B-EVID-010749	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:27598782; PMCID:PMC5012716; DOI:10.1371/journal.pone.0162384	Identification of a Chrysanthemic Ester as an Apolipoprotein E Inducer in Astrocytes	Compound 82879 increases IDOL transcript	Preserve measured transcript and do not infer LDLR degradation without a direct assay.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-82879-07	M21B-DISC-14986	M21B-E011113	M21B-EVID-010749	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:27598782; PMCID:PMC5012716; DOI:10.1371/journal.pone.0162384	Identification of a Chrysanthemic Ester as an Apolipoprotein E Inducer in Astrocytes	Compound 82879 increases HDL-like ApoE particles	Preserve HDL-like particle formulation and no transcript-to-particle shortcut.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-82879-08	M21B-DISC-14987	M21B-E011114	M21B-EVID-010749	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:27598782; PMCID:PMC5012716; DOI:10.1371/journal.pone.0162384	Identification of a Chrysanthemic Ester as an Apolipoprotein E Inducer in Astrocytes	Compound 82879 increases conditioned-medium cholesterol	Preserve extracellular measurement and no attribution to a specific lipoprotein species.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-82879-09	M21B-DISC-14988	M21B-E011115	M21B-EVID-010749	candidate	promoted	receptor_proximal_or_pathway;downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:27598782; PMCID:PMC5012716; DOI:10.1371/journal.pone.0162384	Identification of a Chrysanthemic Ester as an Apolipoprotein E Inducer in Astrocytes	Compound 82879 shows modest direct LXR transactivation	Preserve modest direct agonism, LXR-dependent ABCA1 and partly LXR-independent ApoE boundaries; no terminal-TF claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-82879-10	M21B-DISC-14989	M21B-E011116	M21B-EVID-010749	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:27598782; PMCID:PMC5012716; DOI:10.1371/journal.pone.0162384	Identification of a Chrysanthemic Ester as an Apolipoprotein E Inducer in Astrocytes	Compound 82879 increases ApoE transcript in human macrophages	Preserve macrophage context and transcript-level result; do not transfer to astrocyte secretion.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-82879-11	M21B-DISC-14990	M21B-E011117	M21B-EVID-010749	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:27598782; PMCID:PMC5012716; DOI:10.1371/journal.pone.0162384	Identification of a Chrysanthemic Ester as an Apolipoprotein E Inducer in Astrocytes	Compound 82879 reduces ApoE transcript in human hepatocytes	Preserve cell-type-specific direction and transcript-level result; do not transfer to brain ApoE.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-82879-12	M21B-DISC-14991	M21B-E011118	M21B-EVID-010749	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:27598782; PMCID:PMC5012716; DOI:10.1371/journal.pone.0162384	Identification of a Chrysanthemic Ester as an Apolipoprotein E Inducer in Astrocytes	Compound 82879 increases ABCA1 transcript in human macrophages	Preserve macrophage context and transcript-level result; no protein or ApoE secretion inference.	MATERIALIZED_PRIMARY_ONLY
