promotion_id	discovery_id	b_edge_id	b_evidence_id	previous_status	new_status	supported_layer	review_locator	review_cited_primary	primary_locator	primary_title	decision_basis	limitations_preserved	materialization_status
M21B-PROMO-20260914-ABCA1-01	M21B-DISC-14944	M21B-E011071	M21B-EVID-010746	candidate	promoted	downstream_or_functional	PMCID:PMC10922437; PMCID:PMC9800635	PMID:15269218	PMID:15269218; DOI:10.1074/jbc.M407962200	Deficiency of ABCA1 impairs apolipoprotein E metabolism in brain	Review-guided primary evidence supports glial ABCA1 facilitating cholesterol efflux to ApoE.	Preserve glial-cell context and measured efflux; no traumatic-SCI transfer or receptor inference.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ABCA1-02	M21B-DISC-14945	M21B-E011072	M21B-EVID-010746	candidate	promoted	downstream_or_functional	PMCID:PMC10922437; PMCID:PMC9800635	PMID:15269218	PMID:15269218; DOI:10.1074/jbc.M407962200	Deficiency of ABCA1 impairs apolipoprotein E metabolism in brain	Review-guided primary evidence supports reduced lipid efflux to exogenous ApoE in ABCA1-deficient astrocytes.	Preserve exogenous ApoE formulation and astrocyte context; no receptor mechanism beyond the assay.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ABCA1-03	M21B-DISC-14946	M21B-E011073	M21B-EVID-010746	candidate	promoted	downstream_or_functional	PMCID:PMC10922437; PMCID:PMC9800635	PMID:15269218	PMID:15269218; DOI:10.1074/jbc.M407962200	Deficiency of ABCA1 impairs apolipoprotein E metabolism in brain	Review-guided primary evidence supports reduced lipid efflux to exogenous ApoE in ABCA1-deficient microglia.	Preserve exogenous ApoE formulation and microglial context; no receptor mechanism beyond the assay.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ABCA1-04	M21B-DISC-14947	M21B-E011074	M21B-EVID-010746	candidate	promoted	downstream_or_functional	PMCID:PMC10922437; PMCID:PMC9800635	PMID:15269218	PMID:15269218; DOI:10.1074/jbc.M407962200	Deficiency of ABCA1 impairs apolipoprotein E metabolism in brain	Review-guided primary evidence supports increased lipid accumulation in ABCA1-deficient astrocytes.	Preserve normal-culture condition and no injury transfer.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ABCA1-05	M21B-DISC-14948	M21B-E011075	M21B-EVID-010746	candidate	promoted	downstream_or_functional	PMCID:PMC10922437; PMCID:PMC9800635	PMID:15269218	PMID:15269218; DOI:10.1074/jbc.M407962200	Deficiency of ABCA1 impairs apolipoprotein E metabolism in brain	Review-guided primary evidence supports increased lipid accumulation in ABCA1-deficient microglia.	Preserve normal-culture condition and no injury transfer.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ABCA1-06	M21B-DISC-14949	M21B-E011076	M21B-EVID-010746	candidate	promoted	downstream_or_functional	PMCID:PMC10922437; PMCID:PMC9800635	PMID:15269218	PMID:15269218; DOI:10.1074/jbc.M407962200	Deficiency of ABCA1 impairs apolipoprotein E metabolism in brain	Review-guided primary evidence supports compromised ApoE secretion from ABCA1-deficient astrocytes.	Preserve ApoE as measured secreted protein and no transcript-to-protein shortcut.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ABCA1-07	M21B-DISC-14950	M21B-E011077	M21B-EVID-010746	candidate	promoted	downstream_or_functional	PMCID:PMC10922437; PMCID:PMC9800635	PMID:15269218	PMID:15269218; DOI:10.1074/jbc.M407962200	Deficiency of ABCA1 impairs apolipoprotein E metabolism in brain	Review-guided primary evidence supports compromised ApoE secretion from ABCA1-deficient microglia.	Preserve ApoE as measured secreted protein and no unmeasured transcript step.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ABCA1-08	M21B-DISC-14951	M21B-E011078	M21B-EVID-010746	candidate	promoted	downstream_or_functional	PMCID:PMC10922437; PMCID:PMC9800635	PMID:15269218	PMID:15269218; DOI:10.1074/jbc.M407962200	Deficiency of ABCA1 impairs apolipoprotein E metabolism in brain	Review-guided primary evidence supports reduced ApoE levels in whole brain of ABCA1-deficient mice.	Preserve whole-brain tissue measurement and no secretion-route inference.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ABCA1-09	M21B-DISC-14952	M21B-E011079	M21B-EVID-010746	candidate	promoted	downstream_or_functional	PMCID:PMC10922437; PMCID:PMC9800635	PMID:15269217	PMID:15269217; DOI:10.1074/jbc.M407963200	ABCA1 is required for normal central nervous system ApoE levels and for lipidation of astrocyte-secreted apoE	Review-guided primary evidence supports reduced CSF ApoE levels in ABCA1-deficient mice.	Preserve CSF measurement and no specific secretion or transport route inference.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ABCA1-10	M21B-DISC-14953	M21B-E011080	M21B-EVID-010746	candidate	promoted	downstream_or_functional	PMCID:PMC10922437; PMCID:PMC9800635	PMID:15269217	PMID:15269217; DOI:10.1074/jbc.M407963200	ABCA1 is required for normal central nervous system ApoE levels and for lipidation of astrocyte-secreted apoE	Review-guided primary evidence supports reduced CSF cholesterol in ABCA1-deficient mice.	Preserve CSF lipid measurement and no inferred receptor or transport mechanism.	MATERIALIZED_REVIEWED_PRIMARY
