M21B-PROMO-20260914-ASTRO-NRF2-01	M21B-DISC-14844	M21B-E010971	M21B-EVID-010740	candidate	promoted	downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis; PMCID:PMC12255092, Cholesterol in the CNS: functions, recycling and remyelination		PMID:37291151; PMCID:PMC10250470; DOI:10.1038/s41467-023-39046-8	Astrocytic Nrf2 activation reduces HMGCS1 expression.	GFAP-Nrf2 astrocytes and CDDO-TFEA-treated primary astrocytes showed reduced HMGCS1 output during remyelination-associated assays.	Measured gene/protein output; no direct promoter-occupancy claim and no SCI transfer.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-ASTRO-NRF2-02	M21B-DISC-14845	M21B-E010972	M21B-EVID-010740	candidate	promoted	downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis; PMCID:PMC12255092, Cholesterol in the CNS: functions, recycling and remyelination		PMID:37291151; PMCID:PMC10250470; DOI:10.1038/s41467-023-39046-8	Astrocytic Nrf2 activation reduces FDPS expression.	GFAP-Nrf2 astrocytes and CDDO-TFEA-treated primary astrocytes showed reduced FDPS output.	Measured gene output; no direct promoter-occupancy claim and no SCI transfer.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-ASTRO-NRF2-03	M21B-DISC-14846	M21B-E010973	M21B-EVID-010740	candidate	promoted	downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis; PMCID:PMC12255092, Cholesterol in the CNS: functions, recycling and remyelination		PMID:37291151; PMCID:PMC10250470; DOI:10.1038/s41467-023-39046-8	Astrocytic Nrf2 activation reduces MVD expression.	GFAP-Nrf2 astrocytes and CDDO-TFEA-treated primary astrocytes showed reduced MVD output.	Measured gene output; no direct promoter-occupancy claim and no SCI transfer.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-ASTRO-NRF2-04	M21B-DISC-14847	M21B-E010974	M21B-EVID-010740	candidate	promoted	downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis; PMCID:PMC12255092, Cholesterol in the CNS: functions, recycling and remyelination		PMID:37291151; PMCID:PMC10250470; DOI:10.1038/s41467-023-39046-8	Astrocytic Nrf2 activation reduces FDFT1 expression.	GFAP-Nrf2 astrocytes and CDDO-TFEA-treated primary astrocytes showed reduced FDFT1 output.	Measured gene output; no direct promoter-occupancy claim and no SCI transfer.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-ASTRO-NRF2-05	M21B-DISC-14848	M21B-E010975	M21B-EVID-010740	candidate	promoted	downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis; PMCID:PMC12255092, Cholesterol in the CNS: functions, recycling and remyelination		PMID:37291151; PMCID:PMC10250470; DOI:10.1038/s41467-023-39046-8	Astrocyte-specific Nrf2 downregulation increases cholesterol-biosynthesis pathway activation.	Astrocyte-localized Nfe2l2 deletion advanced HMGCS1, FDPS, MVD and FDFT1 expression during focal remyelination.	Conditional mouse astrocyte-loss context; no all-CNS-cell or SCI generalization.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-ASTRO-NRF2-06	M21B-DISC-14849	M21B-E010976	M21B-EVID-010740	candidate	promoted	downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis; PMCID:PMC12255092, Cholesterol in the CNS: functions, recycling and remyelination		PMID:37291151; PMCID:PMC10250470; DOI:10.1038/s41467-023-39046-8	Astrocytes transfer cholesterol analogue to mature oligodendrocytes.	Bodipy-FL-C12 loaded into primary astrocytes was released into conditioned medium and taken up by mature oligodendrocytes.	Fluorescent analogue and in-vitro conditioned-medium assay; no in-vivo transfer route inferred.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-ASTRO-NRF2-07	M21B-DISC-14850	M21B-E010977	M21B-EVID-010740	candidate	promoted	downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis; PMCID:PMC12255092, Cholesterol in the CNS: functions, recycling and remyelination		PMID:37291151; PMCID:PMC10250470; DOI:10.1038/s41467-023-39046-8	Astrocyte-derived cholesterol supports mature oligodendrocyte survival.	Astrocyte conditioned medium with greater cholesterol-analogue transfer was associated with reduced mature-oligodendrocyte apoptosis.	Uptake-survival association and unresolved receptor mechanism; no cholesterol-exclusive claim.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-ASTRO-NRF2-08	M21B-DISC-14851	M21B-E010978	M21B-EVID-010740	candidate	promoted	downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis; PMCID:PMC12255092, Cholesterol in the CNS: functions, recycling and remyelination		PMID:37291151; PMCID:PMC10250470; DOI:10.1038/s41467-023-39046-8	Astrocyte-conditioned medium promotes remyelination in demyelinated brain explants.	Untreated astrocyte conditioned medium enhanced MBP/NF remyelination index in LPC-demyelinated brain explants.	Conditioned-medium formulation contains multiple factors; cholesterol is not assigned as the sole active component.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-ASTRO-NRF2-09	M21B-DISC-14852	M21B-E010979	M21B-EVID-010740	candidate	promoted	downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis; PMCID:PMC12255092, Cholesterol in the CNS: functions, recycling and remyelination		PMID:37291151; PMCID:PMC10250470; DOI:10.1038/s41467-023-39046-8	Sustained astrocytic Nrf2 activation reduces mature oligodendrocyte survival.	GFAP-Nrf2 lesions showed increased mature-oligodendrocyte apoptosis and reduced survival during remyelination.	Preserve astrocyte-specific Nrf2 and demyelination context; no single mediator claim.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-ASTRO-NRF2-10	M21B-DISC-14853	M21B-E010980	M21B-EVID-010740	candidate	promoted	downstream_or_functional	PMCID:PMC10922437, Astrocyte signaling and interactions in Multiple Sclerosis; PMCID:PMC12255092, Cholesterol in the CNS: functions, recycling and remyelination		PMID:37291151; PMCID:PMC10250470; DOI:10.1038/s41467-023-39046-8	Sustained astrocytic Nrf2 activation impairs remyelination.	GFAP-Nrf2 astrocyte activation impaired remyelination in focal LPC and cuprizone demyelination models.	Mouse demyelination/remyelination context; no traumatic-SCI transfer.	MATERIALIZED_REVIEW_GUIDED
