promotion_id	discovery_id	b_edge_id	b_evidence_id	previous_status	new_status	supported_layer	review_locator	review_cited_primary	primary_locator	primary_title	decision_basis	limitations_preserved	materialization_status
M21B-PROMO-20260914-AXL-01	M21B-DISC-15011	M21B-E011138	M21B-EVID-010751	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:32366277; PMCID:PMC7197143; DOI:10.1186/s13041-020-00609-1	Axl receptor tyrosine kinase is a regulator of apolipoprotein E	AZ7235 increases ApoE secretion by CCF-STTG1 astrocytoma cells.	Preserve dose range, human model and noncanonical AXL-inhibitor interpretation.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AXL-02	M21B-DISC-15012	M21B-E011139	M21B-EVID-010751	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:32366277; PMCID:PMC7197143; DOI:10.1186/s13041-020-00609-1	Axl receptor tyrosine kinase is a regulator of apolipoprotein E	AZ7235 increases ApoE mRNA in CCF-STTG1 astrocytoma cells.	Preserve transcript-level measurement and no transcript-to-secreted-protein shortcut.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AXL-03	M21B-DISC-15013	M21B-E011140	M21B-EVID-010751	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:32366277; PMCID:PMC7197143; DOI:10.1186/s13041-020-00609-1	Axl receptor tyrosine kinase is a regulator of apolipoprotein E	AZ7235 increases cellular ApoE protein in CCF-STTG1 cells.	Preserve cellular protein separately from transcript and secretion.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AXL-04	M21B-DISC-15014	M21B-E011141	M21B-EVID-010751	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:32366277; PMCID:PMC7197143; DOI:10.1186/s13041-020-00609-1	Axl receptor tyrosine kinase is a regulator of apolipoprotein E	AZ7235 increases ABCA1 protein in CCF-STTG1 cells.	Preserve protein-level transporter output and no direct LXR/AXL mechanism.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AXL-05	M21B-DISC-15015	M21B-E011142	M21B-EVID-010751	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:32366277; PMCID:PMC7197143; DOI:10.1186/s13041-020-00609-1	Axl receptor tyrosine kinase is a regulator of apolipoprotein E	AZ7235 increases cholesterol efflux to exogenous apoA-I from CCF-STTG1 cells.	Preserve exogenous apoA-I formulation.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AXL-06	M21B-DISC-15016	M21B-E011143	M21B-EVID-010751	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:32366277; PMCID:PMC7197143; DOI:10.1186/s13041-020-00609-1	Axl receptor tyrosine kinase is a regulator of apolipoprotein E	AZ7235 increases HDL-like ApoE particle abundance from CCF-STTG1 cells.	Preserve particle-size assay and no transcript-to-particle shortcut.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AXL-07	M21B-DISC-15017	M21B-E011144	M21B-EVID-010751	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:32366277; PMCID:PMC7197143; DOI:10.1186/s13041-020-00609-1	Axl receptor tyrosine kinase is a regulator of apolipoprotein E	AZ7235 increases ApoE secretion by primary human astrocytes.	Preserve primary human astrocyte model.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AXL-08	M21B-DISC-15018	M21B-E011145	M21B-EVID-010751	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:32366277; PMCID:PMC7197143; DOI:10.1186/s13041-020-00609-1	Axl receptor tyrosine kinase is a regulator of apolipoprotein E	AZ7235 increases ApoE secretion by HMC3 human microglia.	Preserve HMC3 model.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AXL-09	M21B-DISC-15019	M21B-E011146	M21B-EVID-010751	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:32366277; PMCID:PMC7197143; DOI:10.1186/s13041-020-00609-1	Axl receptor tyrosine kinase is a regulator of apolipoprotein E	AZ7235 increases ApoE secretion by primary human brain vascular pericytes.	Preserve pericyte-specific secretion.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-AXL-10	M21B-DISC-15020	M21B-E011147	M21B-EVID-010751	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:32366277; PMCID:PMC7197143; DOI:10.1186/s13041-020-00609-1	Axl receptor tyrosine kinase is a regulator of apolipoprotein E	AZ7235 increases ABCA1 protein in primary human astrocytes.	Preserve protein-level output and no ApoE secretion inference.	MATERIALIZED_PRIMARY_ONLY
