promotion_id	discovery_id	b_edge_id	b_evidence_id	previous_status	new_status	supported_layer	review_locator	review_cited_primary	primary_locator	primary_title	decision_basis	limitations_preserved	materialization_status
module21b-discovery-materialization-batch-astrocyte-ev-mir19a-mir190b-mir26a-20260913	M21B-DISC-13255	M21B-E009385	M21B-EVID-009331	PROMOTE_CANDIDATE	MATERIALIZED_REVIEWED_PRIMARY	downstream_or_functional	PMCID:PMC12053894, Role of Extracellular Vesicles in the Pathogenesis of Brain Metastasis	Zhang et al., 2015; PMID:26479035; PMCID:PMC4819404	PMID:26479035; PMCID:PMC4819404; DOI:10.1038/nature15376	Microenvironment-induced PTEN loss by exosomal microRNA primes brain metastasis outgrowth	The review identifies astrocyte-derived EV miR-19a as the cargo transferred to brain-metastatic tumor cells; the primary measures miR-19a enrichment in astrocyte exosomes and exosome-release dependence.	Record altered EV cargo rather than an inferred MIR19A transcription or miR-19a protein step; preserve astrocyte/exosome and brain-metastasis context.	local_21B_registers_only; no_database_write
module21b-discovery-materialization-batch-astrocyte-ev-mir19a-mir190b-mir26a-20260913	M21B-DISC-13256	M21B-E009386	M21B-EVID-009332	PROMOTE_CANDIDATE	MATERIALIZED_REVIEWED_PRIMARY	downstream_or_functional	PMCID:PMC12053894, Role of Extracellular Vesicles in the Pathogenesis of Brain Metastasis	Zhang et al., 2015; PMID:26479035; PMCID:PMC4819404	PMID:26479035; PMCID:PMC4819404; DOI:10.1038/nature15376	Microenvironment-induced PTEN loss by exosomal microRNA primes brain metastasis outgrowth	The review summarizes transfer of astrocyte-EV miR-19a into metastatic breast-cancer cells; the primary demonstrates exosome-mediated miR-19a transfer with fluorescent cargo and exosome blockade/rescue experiments.	Keep intercellular cargo transfer separate from the later PTEN mRNA/protein effects; no receptor or terminal-TF inference.	local_21B_registers_only; no_database_write
module21b-discovery-materialization-batch-astrocyte-ev-mir19a-mir190b-mir26a-20260913	M21B-DISC-13257	M21B-E009387	M21B-EVID-009333	PROMOTE_CANDIDATE	MATERIALIZED_REVIEWED_PRIMARY	downstream_or_functional	PMCID:PMC12053894, Role of Extracellular Vesicles in the Pathogenesis of Brain Metastasis	Zhang et al., 2015; PMID:26479035; PMCID:PMC4819404	PMID:26479035; PMCID:PMC4819404; DOI:10.1038/nature15376	Microenvironment-induced PTEN loss by exosomal microRNA primes brain metastasis outgrowth	The primary measures increased tumor-cell miR-19a and reduced PTEN mRNA after exposure to astrocyte-conditioned medium or purified astrocyte exosomes, with rescue when astrocyte exosome release is blocked.	Represent PTEN mRNA as the measured post-transcriptional target; do not add an unmeasured MIR19A transcription step or conflate mRNA with PTEN protein.	local_21B_registers_only; no_database_write
module21b-discovery-materialization-batch-astrocyte-ev-mir19a-mir190b-mir26a-20260913	M21B-DISC-13258	M21B-E009388	M21B-EVID-009334	PROMOTE_CANDIDATE	MATERIALIZED_REVIEWED_PRIMARY	downstream_or_functional	PMCID:PMC12053894, Role of Extracellular Vesicles in the Pathogenesis of Brain Metastasis	Zhang et al., 2015; PMID:26479035; PMCID:PMC4819404	PMID:26479035; PMCID:PMC4819404; DOI:10.1038/nature15376	Microenvironment-induced PTEN loss by exosomal microRNA primes brain metastasis outgrowth	The primary reports reduced PTEN protein in astrocyte-exposed metastatic cells and in brain-metastatic lesions, with exosome-secretion blockade preserving PTEN and exosome add-back restoring PTEN loss.	Use PTEN protein as the measured recipient output while retaining the separate PTEN mRNA result; preserve reversible exosome-dependent loss and no receptor/TF claim.	local_21B_registers_only; no_database_write
module21b-discovery-materialization-batch-astrocyte-ev-mir19a-mir190b-mir26a-20260913	M21B-DISC-13259	M21B-E009389	M21B-EVID-009335	PROMOTE_CANDIDATE	MATERIALIZED_REVIEWED_PRIMARY	downstream_or_functional	PMCID:PMC12053894, Role of Extracellular Vesicles in the Pathogenesis of Brain Metastasis	Zhang et al., 2015; PMID:26479035; PMCID:PMC4819404	PMID:26479035; PMCID:PMC4819404; DOI:10.1038/nature15376	Microenvironment-induced PTEN loss by exosomal microRNA primes brain metastasis outgrowth	The review and primary connect astrocyte-EV-induced PTEN loss to increased CCL2 secretion by metastatic tumor cells; CCL2 manipulation and PTEN rescue support the bounded relay.	This is a measured tumor-cell secretome bridge; it does not imply that CCL2 transcription or translation was separately demonstrated in the same causal experiment.	local_21B_registers_only; no_database_write
module21b-discovery-materialization-batch-astrocyte-ev-mir19a-mir190b-mir26a-20260913	M21B-DISC-13260	M21B-E009390	M21B-EVID-009336	PROMOTE_CANDIDATE	MATERIALIZED_REVIEWED_PRIMARY	downstream_or_functional	PMCID:PMC12053894, Role of Extracellular Vesicles in the Pathogenesis of Brain Metastasis	Zhang et al., 2015; PMID:26479035; PMCID:PMC4819404	PMID:26479035; PMCID:PMC4819404; DOI:10.1038/nature15376	Microenvironment-induced PTEN loss by exosomal microRNA primes brain metastasis outgrowth	The primary shows that increased tumor-cell CCL2 recruits IBA1-positive and CCR2-positive myeloid cells at micrometastatic sites; CCL2 inhibition reduces the recruited myeloid population.	Represent CCL2 as a secreted protein mediator and preserve the IBA1/CCR2 myeloid and brain-metastasis context; no SCI transfer.	local_21B_registers_only; no_database_write
module21b-discovery-materialization-batch-astrocyte-ev-mir19a-mir190b-mir26a-20260913	M21B-DISC-13261	M21B-E009391	M21B-EVID-009337	PROMOTE_CANDIDATE	MATERIALIZED_REVIEWED_PRIMARY	downstream_or_functional	PMCID:PMC12053894, Role of Extracellular Vesicles in the Pathogenesis of Brain Metastasis	Zhang et al., 2015; PMID:26479035; PMCID:PMC4819404	PMID:26479035; PMCID:PMC4819404; DOI:10.1038/nature15376	Microenvironment-induced PTEN loss by exosomal microRNA primes brain metastasis outgrowth	The primary reports that recruited brain myeloid cells enhance metastatic-cell proliferation, inhibit apoptosis and promote brain-metastatic outgrowth in reciprocal tumor–microenvironment experiments.	Keep the recruited myeloid-cell functional edge separate from CCL2 secretion and preserve the brain-metastasis model; no receiver-cell or terminal-TF extrapolation.	local_21B_registers_only; no_database_write
module21b-discovery-materialization-batch-astrocyte-ev-mir19a-mir190b-mir26a-20260913	M21B-DISC-13262	M21B-E009392	M21B-EVID-009338	PROMOTE_CANDIDATE	MATERIALIZED_REVIEWED_PRIMARY	downstream_or_functional	PMCID:PMC9257100, Neuroprotective and Neurotoxic Effects of Glial-Derived Exosomes	Pei et al., 2020; PMID:32150490; PMCID:PMC7217362	PMID:32150490; PMCID:PMC7217362; DOI:10.1080/15384101.2020.1731649	Astrocyte-derived exosomes transfer miR-190b to inhibit oxygen and glucose deprivation-induced autophagy and neuronal apoptosis	The review cites the primary finding that astrocytes release exosomes enriched in miR-190b under the experimental ischemic/OGD paradigm and that this cargo mediates neuronal protection.	Record altered EV cargo rather than inferred MIR190B transcription or a miR-190b protein step; preserve OGD and astrocyte-exosome context.	local_21B_registers_only; no_database_write
module21b-discovery-materialization-batch-astrocyte-ev-mir19a-mir190b-mir26a-20260913	M21B-DISC-13263	M21B-E009393	M21B-EVID-009339	PROMOTE_CANDIDATE	MATERIALIZED_REVIEWED_PRIMARY	downstream_or_functional	PMCID:PMC9257100, Neuroprotective and Neurotoxic Effects of Glial-Derived Exosomes	Pei et al., 2020; PMID:32150490; PMCID:PMC7217362	PMID:32150490; PMCID:PMC7217362; DOI:10.1080/15384101.2020.1731649	Astrocyte-derived exosomes transfer miR-190b to inhibit oxygen and glucose deprivation-induced autophagy and neuronal apoptosis	The primary traces astrocyte-exosome miR-190b into the neuronal OGD-response system and shows that inhibiting exosomal miR-190b compromises the protective effect.	Keep cargo transfer separate from the Atg7 3-prime-UTR assay and later neuronal phenotypes; no receptor or terminal-TF inference.	local_21B_registers_only; no_database_write
module21b-discovery-materialization-batch-astrocyte-ev-mir19a-mir190b-mir26a-20260913	M21B-DISC-13264	M21B-E009394	M21B-EVID-009340	PROMOTE_CANDIDATE	MATERIALIZED_REVIEWED_PRIMARY	downstream_or_functional	PMCID:PMC9257100, Neuroprotective and Neurotoxic Effects of Glial-Derived Exosomes	Pei et al., 2020; PMID:32150490; PMCID:PMC7217362	PMID:32150490; PMCID:PMC7217362; DOI:10.1080/15384101.2020.1731649	Astrocyte-derived exosomes transfer miR-190b to inhibit oxygen and glucose deprivation-induced autophagy and neuronal apoptosis	The primary validates miR-190b targeting of the Atg7 3-prime-UTR with wild-type versus mutant dual-luciferase reporters and links Atg7 rescue to reversal of the exosome phenotype.	Use the reporter as the measured post-transcriptional target assay and preserve the separation between reporter validation and neuronal rescue.	local_21B_registers_only; no_database_write
