promotion_id	discovery_id	b_edge_id	b_evidence_id	previous_status	new_status	supported_layer	review_locator	review_cited_primary	primary_locator	primary_title	decision_basis	limitations_preserved	materialization_status
M21B-PROMO-20260914-NE-ASTROCYTE-01	M21B-DISC-14702	M21B-E010830	M21B-EVID-010719	candidate	promoted	downstream_or_functional	PMCID:PMC4207074	PMID:8392517	PMID:8392517; DOI:10.1016/0165-5728(93)90174-w	Interleukin-6 production by astrocytes: induction by the neurotransmitter norepinephrine	Norepinephrine induces measured IL6 mRNA in primary neonatal rat astrocytes.	Preserve IL6 transcript output; no translation or secretion inference.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-NE-ASTROCYTE-02	M21B-DISC-14703	M21B-E010831	M21B-EVID-010719	candidate	promoted	downstream_or_functional	PMCID:PMC4207074	PMID:8392517	PMID:8392517; DOI:10.1016/0165-5728(93)90174-w	Interleukin-6 production by astrocytes: induction by the neurotransmitter norepinephrine	Norepinephrine increases measured IL-6 protein production in primary neonatal rat astrocytes.	Preserve IL-6 protein output separately from IL6 mRNA; no secretion-route inference.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-NE-ASTROCYTE-03	M21B-DISC-14704	M21B-E010832	M21B-EVID-010719	candidate	promoted	downstream_or_functional	PMCID:PMC4207074	PMID:8392517	PMID:8392517; DOI:10.1016/0165-5728(93)90174-w	Interleukin-6 production by astrocytes: induction by the neurotransmitter norepinephrine	Beta2-adrenergic pharmacology supports norepinephrine-induced IL6 mRNA output.	Preserve receptor-class pharmacology; no subtype exclusivity or terminal-TF inference.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-NE-ASTROCYTE-04	M21B-DISC-14705	M21B-E010833	M21B-EVID-010719	candidate	promoted	downstream_or_functional	PMCID:PMC4207074	PMID:8392517	PMID:8392517; DOI:10.1016/0165-5728(93)90174-w	Interleukin-6 production by astrocytes: induction by the neurotransmitter norepinephrine	Alpha1-adrenergic pharmacology supports norepinephrine-induced IL6 mRNA output.	Preserve receptor-class pharmacology; no subtype exclusivity or terminal-TF inference.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-NE-ASTROCYTE-05	M21B-DISC-14706	M21B-E010834	M21B-EVID-010719	candidate	promoted	downstream_or_functional	PMCID:PMC4207074	PMID:8392517	PMID:8392517; DOI:10.1016/0165-5728(93)90174-w	Interleukin-6 production by astrocytes: induction by the neurotransmitter norepinephrine	Beta2-adrenergic pharmacology supports norepinephrine-induced IL-6 protein output.	Preserve protein output separately from IL6 mRNA; no secretion-route inference.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-NE-ASTROCYTE-06	M21B-DISC-14707	M21B-E010835	M21B-EVID-010719	candidate	promoted	downstream_or_functional	PMCID:PMC4207074	PMID:8392517	PMID:8392517; DOI:10.1016/0165-5728(93)90174-w	Interleukin-6 production by astrocytes: induction by the neurotransmitter norepinephrine	Alpha1-adrenergic pharmacology supports norepinephrine-induced IL-6 protein output.	Preserve protein output separately from IL6 mRNA; no secretion-route inference.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-NE-ASTROCYTE-07	M21B-DISC-14708	M21B-E010836	M21B-EVID-010720	candidate	promoted	downstream_or_functional	PMCID:PMC4207074	PMID:24126345	PMID:24126345; DOI:10.1016/j.neuropharm.2013.09.027	Noradrenaline acting on astrocytic beta2-adrenoceptors induces neurite outgrowth in primary cortical neurons	Norepinephrine-associated GDNF protein output is reported in the glial growth-factor assay.	Preserve measured glial/astrocyte protein output and no transcript or receptor-mechanism inference.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-NE-ASTROCYTE-08	M21B-DISC-14709	M21B-E010837	M21B-EVID-010720	candidate	promoted	downstream_or_functional	PMCID:PMC4207074	PMID:24126345	PMID:24126345; DOI:10.1016/j.neuropharm.2013.09.027	Noradrenaline acting on astrocytic beta2-adrenoceptors induces neurite outgrowth in primary cortical neurons	Norepinephrine-associated NGF-beta protein output is reported in the glial growth-factor assay.	Preserve measured glial/astrocyte protein output and no transcript or receptor-mechanism inference.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-NE-ASTROCYTE-09	M21B-DISC-14710	M21B-E010838	M21B-EVID-010720	candidate	promoted	downstream_or_functional	PMCID:PMC4207074	PMID:24126345	PMID:24126345; DOI:10.1016/j.neuropharm.2013.09.027	Noradrenaline acting on astrocytic beta2-adrenoceptors induces neurite outgrowth in primary cortical neurons	Norepinephrine-associated FGF-2 protein output is reported in the glial growth-factor assay.	Preserve measured glial/astrocyte protein output and no transcript or receptor-mechanism inference.	MATERIALIZED_REVIEW_GUIDED
M21B-PROMO-20260914-NE-ASTROCYTE-10	M21B-DISC-14711	M21B-E010839	M21B-EVID-010720	candidate	promoted	downstream_or_functional	PMCID:PMC4207074	PMID:24126345	PMID:24126345; DOI:10.1016/j.neuropharm.2013.09.027	Noradrenaline acting on astrocytic beta2-adrenoceptors induces neurite outgrowth in primary cortical neurons	Conditioned medium from norepinephrine-stimulated astrocytes increases primary cortical-neuron complexity.	Preserve the astrocyte-to-neuron conditioned-medium relay; no single factor attribution.	MATERIALIZED_REVIEW_GUIDED
