promotion_id	discovery_id	b_edge_id	b_evidence_id	previous_status	new_status	supported_layer	review_locator	review_cited_primary	primary_locator	primary_title	decision_basis	limitations_preserved	materialization_status
M21B-PROMO-20260914-ASTRO-GPCR-01	M21B-DISC-14655	M21B-E010783	M21B-EVID-010710	candidate	promoted	receptor_proximal_or_pathway;downstream_or_functional	Primary-only discovery; no review citation used		PMID:39684791; PMCID:PMC11642044	Activation of Bradykinin B2 Receptors in Astrocytes Stimulates the Release of Leukemia Inhibitory Factor for Autocrine and Paracrine Signaling	Primary B2R antagonist and astrocyte Ca2+ imaging support B2R-dependent Ca2+ mobilization.	Preserve U87-MG/primary-astrocyte context and no SCI/terminal-TF inference.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-ASTRO-GPCR-02	M21B-DISC-14656	M21B-E010784	M21B-EVID-010710	candidate	promoted	receptor_proximal_or_pathway;downstream_or_functional	Primary-only discovery; no review citation used		PMID:39684791; PMCID:PMC11642044	Activation of Bradykinin B2 Receptors in Astrocytes Stimulates the Release of Leukemia Inhibitory Factor for Autocrine and Paracrine Signaling	HOE-140-sensitive astrocyte MAPK output supports a bounded B2R-to-MAPK pathway edge.	Preserve measured MAPK output and no direct B2R-MAPK binding or SCI/terminal-TF claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-ASTRO-GPCR-03	M21B-DISC-14657	M21B-E010785	M21B-EVID-010710	candidate	promoted	downstream_or_functional	Primary-only discovery; no review citation used		PMID:39684791; PMCID:PMC11642044	Activation of Bradykinin B2 Receptors in Astrocytes Stimulates the Release of Leukemia Inhibitory Factor for Autocrine and Paracrine Signaling	Conditioned-medium LIF ELISA supports B2R-linked astrocyte LIF protein release.	Preserve LIF as measured released protein and no transcript/secretion-mechanism inference.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-ASTRO-GPCR-04	M21B-DISC-14658	M21B-E010786	M21B-EVID-010710	candidate	promoted	downstream_or_functional	Primary-only discovery; no review citation used		PMID:39684791; PMCID:PMC11642044	Activation of Bradykinin B2 Receptors in Astrocytes Stimulates the Release of Leukemia Inhibitory Factor for Autocrine and Paracrine Signaling	Primary astrocytic cytokine assays support B2R-linked IL-6 protein release, with LIF remaining the major conditioned-medium activity.	Preserve measured IL-6 output and do not infer equal LIF/IL-6 contributions or transcript-to-protein conversion.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-ASTRO-GPCR-05	M21B-DISC-14659	M21B-E010787	M21B-EVID-010711	candidate	promoted	downstream_or_functional	PMCID:PMC3914554	PMID:16882655	PMID:16882655; DOI:10.1074/jbc.M606429200	P2Y1 receptor-evoked glutamate exocytosis from astrocytes: control by tumor necrosis factor-alpha and prostaglandins	Primary TNF-alpha assays and TNF/TNFR1 controls support P2Y1-evoked TNF-alpha protein release.	Preserve measured secreted protein and mouse astrocyte context; no Tnf transcription or SCI/terminal-TF inference.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ASTRO-GPCR-06	M21B-DISC-14660	M21B-E010788	M21B-EVID-010711	candidate	promoted	downstream_or_functional	PMCID:PMC3914554	PMID:16882655	PMID:16882655; DOI:10.1074/jbc.M606429200	P2Y1 receptor-evoked glutamate exocytosis from astrocytes: control by tumor necrosis factor-alpha and prostaglandins	Primary PGE2 assays and cyclooxygenase sensitivity support P2Y1-evoked PGE2 release.	Preserve PGE2 as measured mediator output and no PTGS2 protein/secretion-route inference.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ASTRO-GPCR-07	M21B-DISC-14661	M21B-E010789	M21B-EVID-010711	candidate	promoted	receptor_proximal_or_pathway;downstream_or_functional	PMCID:PMC3914554	PMID:16882655	PMID:16882655; DOI:10.1074/jbc.M606429200	P2Y1 receptor-evoked glutamate exocytosis from astrocytes: control by tumor necrosis factor-alpha and prostaglandins	Internal-store Ca2+ imaging/depletion supports a P2Y1 astrocyte calcium-output edge.	Preserve pathway/output semantics and no direct receptor-Ca2+ binding or SCI/terminal-TF inference.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ASTRO-GPCR-08	M21B-DISC-14662	M21B-E010790	M21B-EVID-010712	candidate	promoted	receptor_proximal_or_pathway;downstream_or_functional	PMID:22811669	PMID:12890765	PMID:12890765; PMCID:PMC6740738	Differential Properties of Astrocyte Calcium Waves Mediated by P2Y1 and P2Y2 Receptors	Primary spinal-astrocyte and heterologous assays support P2Y1 participation in calcium-wave propagation.	Preserve joint P2Y1/P2Y2 necessity versus heterologous sufficiency; no exclusivity or SCI weighting.	MATERIALIZED_REVIEWED_PRIMARY
M21B-PROMO-20260914-ASTRO-GPCR-09	M21B-DISC-14663	M21B-E010791	M21B-EVID-010713	candidate	promoted	downstream_or_functional	Primary-only discovery; no review citation used		PMID:24733747; DOI:10.1002/glia.22673	P2Y1 receptor inhibits GABA transport through a calcium signalling-dependent mechanism in rat cortical astrocytes	P2Y1 pharmacology, calcium-store perturbation and GABA uptake kinetics support inhibition of GAT-1/GAT-3 transport.	Preserve measured transporter function and no transporter-gene/protein inference.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-ASTRO-GPCR-10	M21B-DISC-14664	M21B-E010792	M21B-EVID-010710	candidate	promoted	downstream_or_functional	Primary-only discovery; no review citation used		PMID:39684791; PMCID:PMC11642044	Activation of Bradykinin B2 Receptors in Astrocytes Stimulates the Release of Leukemia Inhibitory Factor for Autocrine and Paracrine Signaling	Anti-LIF neutralization of bradykinin-treated astrocyte conditioned medium supports an astrocyte-derived LIF-to-neuronal-STAT3 bridge.	Preserve conditioned-medium and non-purified-LIF semantics; no terminal transcriptional target or SCI branch.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-ASTRO-GPCR-11	M21B-DISC-14665	M21B-E010793	M21B-EVID-010712	candidate	promoted	receptor_proximal_or_pathway;downstream_or_functional	PMID:22811669	PMID:12890765	PMID:12890765; PMCID:PMC6740738	Differential Properties of Astrocyte Calcium Waves Mediated by P2Y1 and P2Y2 Receptors	Primary spinal-astrocyte and heterologous assays support P2Y2 participation in calcium-wave propagation.	Preserve joint P2Y1/P2Y2 necessity versus heterologous sufficiency; no exclusivity or SCI weighting.	MATERIALIZED_REVIEWED_PRIMARY
