promotion_id	discovery_id	b_edge_id	b_evidence_id	previous_status	new_status	supported_layer	review_locator	review_cited_primary	primary_locator	primary_title	decision_basis	limitations_preserved	materialization_status
M21B-PROMO-20260914-HDAC-01	M21B-DISC-15055	M21B-E011182	M21B-EVID-010754	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29579087; PMCID:PMC5868809	Class I HDAC inhibition is a novel pathway for regulating astrocytic apoE secretion	MS275 increases ApoE secretion by CCF-STTG1 astrocytoma cells.	Preserve MS275 compound identity and measured secreted protein; no direct LXR activation or receptor mechanism inferred.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-HDAC-02	M21B-DISC-15056	M21B-E011183	M21B-EVID-010754	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29579087; PMCID:PMC5868809	Class I HDAC inhibition is a novel pathway for regulating astrocytic apoE secretion	MS275 increases ApoE mRNA expression by CCF-STTG1 astrocytoma cells.	Preserve measured ApoE transcript and no transcript-to-secreted-protein shortcut.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-HDAC-03	M21B-DISC-15057	M21B-E011184	M21B-EVID-010754	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29579087; PMCID:PMC5868809	Class I HDAC inhibition is a novel pathway for regulating astrocytic apoE secretion	MS275 increases ABCA1 mRNA expression by CCF-STTG1 astrocytoma cells.	Preserve measured ABCA1 transcript and no transcript-to-protein shortcut.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-HDAC-04	M21B-DISC-15058	M21B-E011185	M21B-EVID-010754	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29579087; PMCID:PMC5868809	Class I HDAC inhibition is a novel pathway for regulating astrocytic apoE secretion	MS275 increases ApoE mRNA expression by primary human astrocytes.	Preserve ApoE genotype and measured transcript; no transcript-to-secreted-protein shortcut.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-HDAC-05	M21B-DISC-15059	M21B-E011186	M21B-EVID-010754	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29579087; PMCID:PMC5868809	Class I HDAC inhibition is a novel pathway for regulating astrocytic apoE secretion	MS275 increases ApoE secretion by primary human astrocytes.	Preserve ApoE genotype and measured secreted protein; no direct LXR activation or receptor mechanism inferred.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-HDAC-06	M21B-DISC-15060	M21B-E011187	M21B-EVID-010754	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29579087; PMCID:PMC5868809	Class I HDAC inhibition is a novel pathway for regulating astrocytic apoE secretion	CI994 increases ApoE secretion by CCF-STTG1 astrocytoma cells.	Preserve CI994 compound identity and measured secreted protein; no direct LXR activation or receptor mechanism inferred.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-HDAC-07	M21B-DISC-15061	M21B-E011188	M21B-EVID-010754	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29579087; PMCID:PMC5868809	Class I HDAC inhibition is a novel pathway for regulating astrocytic apoE secretion	CI994 increases ApoE mRNA expression by CCF-STTG1 astrocytoma cells.	Preserve measured ApoE transcript and no transcript-to-secreted-protein shortcut.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-HDAC-08	M21B-DISC-15062	M21B-E011189	M21B-EVID-010754	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29579087; PMCID:PMC5868809	Class I HDAC inhibition is a novel pathway for regulating astrocytic apoE secretion	CI994 increases ABCA1 mRNA expression by CCF-STTG1 astrocytoma cells.	Preserve measured ABCA1 transcript and no transcript-to-protein shortcut.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-HDAC-09	M21B-DISC-15063	M21B-E011190	M21B-EVID-010754	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29579087; PMCID:PMC5868809	Class I HDAC inhibition is a novel pathway for regulating astrocytic apoE secretion	MS275 and TO901317 synergistically increase ApoE secretion by CCF-STTG1 astrocytoma cells.	Preserve combination treatment and synergy claim; no direct promoter or receptor mechanism inferred.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-HDAC-10	M21B-DISC-15064	M21B-E011191	M21B-EVID-010754	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:29579087; PMCID:PMC5868809	Class I HDAC inhibition is a novel pathway for regulating astrocytic apoE secretion	MS275 and TO901317 synergistically increase ApoE mRNA expression by CCF-STTG1 astrocytoma cells.	Preserve combination treatment and synergy claim; no transcript-to-secreted-protein shortcut.	MATERIALIZED_PRIMARY_ONLY
