promotion_id	discovery_id	b_edge_id	b_evidence_id	previous_status	new_status	supported_layer	review_locator	review_cited_primary	primary_locator	primary_title	decision_basis	limitations_preserved	materialization_status
M21B-PROMO-20260914-CAV1-01	M21B-DISC-15089	M21B-E011216	M21B-EVID-010757	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:39901180; PMCID:PMC11792374; DOI:10.1186/s13024-025-00802-7	Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD	Cholesterol loading increases CAV1/caveolin-1 protein in astrocyte models.	Preserve LDL/cholesterol-loading formulation and protein-level measurement; no CAV1 transcript induction or SCI/TF inference.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-CAV1-02	M21B-DISC-15090	M21B-E011217	M21B-EVID-010757	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:39901180; PMCID:PMC11792374; DOI:10.1186/s13024-025-00802-7	Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD	Greater CAV1/caveolin-1 protein is observed in APOE4-TR mouse brain and AD human brain.	Preserve APOE4-TR and human AD context and protein-level association; no stronger causal APOE4-to-CAV1 claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-CAV1-03	M21B-DISC-15091	M21B-E011218	M21B-EVID-010757	candidate	promoted	receptor_proximal_or_pathway;downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:39901180; PMCID:PMC11792374; DOI:10.1186/s13024-025-00802-7	Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD	CAV1/caveolin-1 associates with ABCA1 in astrocyte membrane and intracellular compartments.	Preserve co-IP/colocalization association semantics; no purified binary complex or direct interface claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-CAV1-04	M21B-DISC-15092	M21B-E011219	M21B-EVID-010757	candidate	promoted	receptor_proximal_or_pathway;downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:39901180; PMCID:PMC11792374; DOI:10.1186/s13024-025-00802-7	Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD	CAV1/caveolin-1 promotes ABCA1 endolysosomal trafficking in astrocyte models.	Preserve caveolin-1 perturbation and intracellular trafficking layer; no universal endocytic mechanism.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-CAV1-05	M21B-DISC-15093	M21B-E011220	M21B-EVID-010757	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:39901180; PMCID:PMC11792374; DOI:10.1186/s13024-025-00802-7	Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD	CAV1/caveolin-1 promotes ABCA1 lysosomal trapping.	Preserve localization and degradation semantics; no direct CAV1-ABCA1 binding or receptor pathway claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-CAV1-06	M21B-DISC-15094	M21B-E011221	M21B-EVID-010757	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:39901180; PMCID:PMC11792374; DOI:10.1186/s13024-025-00802-7	Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD	ABCA1 expression reduces cholesterol-induced mTORC1 activation markers.	Preserve ABCA1 knockdown/overexpression, LDL loading and p-S6K/S6K pathway-marker readout; no terminal-TF claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-CAV1-07	M21B-DISC-15095	M21B-E011222	M21B-EVID-010757	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:39901180; PMCID:PMC11792374; DOI:10.1186/s13024-025-00802-7	Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD	ABCA1 lysosomal trapping increases cholesterol-induced mTORC1 activation.	Preserve the lysosomal-trapping state and cholesterol context; no direct ABCA1-mTOR binding.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-CAV1-08	M21B-DISC-15096	M21B-E011223	M21B-EVID-010757	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:39901180; PMCID:PMC11792374; DOI:10.1186/s13024-025-00802-7	Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD	APOE4-TR mouse brain shows greater ABCA1 lysosomal localization.	Preserve APOE3/APOE4 comparison and localization assay; no transcript or direct APOE4-ABCA1 binding claim.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-CAV1-09	M21B-DISC-15097	M21B-E011224	M21B-EVID-010757	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:39901180; PMCID:PMC11792374; DOI:10.1186/s13024-025-00802-7	Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD	Cyclodextrin increases ABCA1 recycling to the plasma membrane in APOE4-TR mice.	Preserve HPCD formulation, dose/regimen and APOE4-TR context; no direct cyclodextrin target.	MATERIALIZED_PRIMARY_ONLY
M21B-PROMO-20260914-CAV1-10	M21B-DISC-15098	M21B-E011225	M21B-EVID-010757	candidate	promoted	downstream_or_functional	Primary report (review lead not used; primary-only discovery)	Primary-only discovery; no review citation used.	PMID:39901180; PMCID:PMC11792374; DOI:10.1186/s13024-025-00802-7	Cellular senescence induced by cholesterol accumulation is mediated by lysosomal ABCA1 in APOE4 and AD	Cyclodextrin increases cholesterol efflux to HDL particles in the APOE4-TR brain context.	Preserve HDL particle/acceptor context and treatment regimen; no free-cholesterol transport shortcut.	MATERIALIZED_PRIMARY_ONLY
