review_id	batch_id	batch_rank	regulator_key	regulator_symbol	species_scope	source_registry	source_record_id	raw_tf_symbol	target_symbol	target_graph_modules	candidate_membership_status	exact_pair_search_url	exact_pair_status	regulator_general_evidence_status	target_cell_presence_status	binding_or_association_status	downstream_expression_or_perturbation_status	downstream_activation_status	upstream_relay_status	disposition	primary_citation	corroborating_citation	near_match_exclusions	review_notes	exportable	canonical_write_performed
public_tf_evidence_batch020_pair_01_1	public_tf_evidence_batch_020	1	scml2	SCML2	human	TFLink	tflink:human:001029:a19e9b75df48	SCML2	ACTR2	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22SCML2%22+AND+%22ACTR2%22+AND+human	database_membership_only_not_promotable	supported_general_or_authoritative_regulator_evidence	not_established_for_exact_pair	TFLink_membership_only_no_retrieved_target_locus_call	not_found_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership is a search lead; general regulator evidence, orthologs, paralogs, reverse directions, and complex-level associations were not transferred to this exact pair.	No exact target-specific causal edge was established in the reviewed literature; no target-cell presence, downstream activation, or upstream relay is inferred. SCML2 is a noncanonical Polycomb/chromatin regulator with broad promoter-proximal occupancy and derepression after depletion; no queued target was validated.	false	false
public_tf_evidence_batch020_pair_01_2	public_tf_evidence_batch_020	1	scml2	SCML2	human	TFLink	tflink:human:001029:a19e9b75df48	SCML2	ACVR1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22SCML2%22+AND+%22ACVR1%22+AND+human	database_membership_only_not_promotable	supported_general_or_authoritative_regulator_evidence	not_established_for_exact_pair	TFLink_membership_only_no_retrieved_target_locus_call	not_found_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership is a search lead; general regulator evidence, orthologs, paralogs, reverse directions, and complex-level associations were not transferred to this exact pair.	No exact target-specific causal edge was established in the reviewed literature; no target-cell presence, downstream activation, or upstream relay is inferred. SCML2 is a noncanonical Polycomb/chromatin regulator with broad promoter-proximal occupancy and derepression after depletion; no queued target was validated.	false	false
public_tf_evidence_batch020_pair_01_3	public_tf_evidence_batch_020	1	scml2	SCML2	human	TFLink	tflink:human:001029:a19e9b75df48	SCML2	ACVR1C	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22SCML2%22+AND+%22ACVR1C%22+AND+human	database_membership_only_not_promotable	supported_general_or_authoritative_regulator_evidence	not_established_for_exact_pair	TFLink_membership_only_no_retrieved_target_locus_call	not_found_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership is a search lead; general regulator evidence, orthologs, paralogs, reverse directions, and complex-level associations were not transferred to this exact pair.	No exact target-specific causal edge was established in the reviewed literature; no target-cell presence, downstream activation, or upstream relay is inferred. SCML2 is a noncanonical Polycomb/chromatin regulator with broad promoter-proximal occupancy and derepression after depletion; no queued target was validated.	false	false
public_tf_evidence_batch020_pair_01_4	public_tf_evidence_batch_020	1	scml2	SCML2	human	TFLink	tflink:human:001029:a19e9b75df48	SCML2	ADA	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22SCML2%22+AND+%22ADA%22+AND+human	database_membership_only_not_promotable	supported_general_or_authoritative_regulator_evidence	not_established_for_exact_pair	TFLink_membership_only_no_retrieved_target_locus_call	not_found_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership is a search lead; general regulator evidence, orthologs, paralogs, reverse directions, and complex-level associations were not transferred to this exact pair.	No exact target-specific causal edge was established in the reviewed literature; no target-cell presence, downstream activation, or upstream relay is inferred. SCML2 is a noncanonical Polycomb/chromatin regulator with broad promoter-proximal occupancy and derepression after depletion; no queued target was validated.	false	false
public_tf_evidence_batch020_pair_02_1	public_tf_evidence_batch_020	2	cxxc4	CXXC4/IDAX	human	TFLink	tflink:human:001098:ee548f398d6a	CXXC4	ACKR2	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22CXXC4%22+AND+%22ACKR2%22+AND+human	database_membership_only_not_promotable	supported_general_or_authoritative_regulator_evidence	not_established_for_exact_pair	TFLink_membership_only_no_retrieved_target_locus_call	not_found_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership is a search lead; general regulator evidence, orthologs, paralogs, reverse directions, and complex-level associations were not transferred to this exact pair.	No exact target-specific causal edge was established in the reviewed literature; no target-cell presence, downstream activation, or upstream relay is inferred. CXXC4 has complex-dependent promoter and Wnt-regulatory evidence at GDF15 and other nonqueued loci.	false	false
public_tf_evidence_batch020_pair_02_2	public_tf_evidence_batch_020	2	cxxc4	CXXC4/IDAX	human	TFLink	tflink:human:001098:ee548f398d6a	CXXC4	ACTR2	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22CXXC4%22+AND+%22ACTR2%22+AND+human	database_membership_only_not_promotable	supported_general_or_authoritative_regulator_evidence	not_established_for_exact_pair	TFLink_membership_only_no_retrieved_target_locus_call	not_found_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership is a search lead; general regulator evidence, orthologs, paralogs, reverse directions, and complex-level associations were not transferred to this exact pair.	No exact target-specific causal edge was established in the reviewed literature; no target-cell presence, downstream activation, or upstream relay is inferred. CXXC4 has complex-dependent promoter and Wnt-regulatory evidence at GDF15 and other nonqueued loci.	false	false
public_tf_evidence_batch020_pair_02_3	public_tf_evidence_batch_020	2	cxxc4	CXXC4/IDAX	human	TFLink	tflink:human:001098:ee548f398d6a	CXXC4	ACVR1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22CXXC4%22+AND+%22ACVR1%22+AND+human	database_membership_only_not_promotable	supported_general_or_authoritative_regulator_evidence	not_established_for_exact_pair	TFLink_membership_only_no_retrieved_target_locus_call	not_found_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership is a search lead; general regulator evidence, orthologs, paralogs, reverse directions, and complex-level associations were not transferred to this exact pair.	No exact target-specific causal edge was established in the reviewed literature; no target-cell presence, downstream activation, or upstream relay is inferred. CXXC4 has complex-dependent promoter and Wnt-regulatory evidence at GDF15 and other nonqueued loci.	false	false
public_tf_evidence_batch020_pair_02_4	public_tf_evidence_batch_020	2	cxxc4	CXXC4/IDAX	human	TFLink	tflink:human:001098:ee548f398d6a	CXXC4	ADAM10	23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22CXXC4%22+AND+%22ADAM10%22+AND+human	database_membership_only_not_promotable	supported_general_or_authoritative_regulator_evidence	not_established_for_exact_pair	TFLink_membership_only_no_retrieved_target_locus_call	not_found_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership is a search lead; general regulator evidence, orthologs, paralogs, reverse directions, and complex-level associations were not transferred to this exact pair.	No exact target-specific causal edge was established in the reviewed literature; no target-cell presence, downstream activation, or upstream relay is inferred. CXXC4 has complex-dependent promoter and Wnt-regulatory evidence at GDF15 and other nonqueued loci.	false	false
public_tf_evidence_batch020_pair_03_1	public_tf_evidence_batch_020	3	taf15	TAF15	human	TFLink	tflink:human:000872:603526002f96	TAF15	ACVR1C	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22TAF15%22+AND+%22ACVR1C%22+AND+human	database_membership_only_not_promotable	supported_general_or_authoritative_regulator_evidence	not_established_for_exact_pair	TFLink_membership_only_no_retrieved_target_locus_call	not_found_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership is a search lead; general regulator evidence, orthologs, paralogs, reverse directions, and complex-level associations were not transferred to this exact pair.	No exact target-specific causal edge was established in the reviewed literature; no target-cell presence, downstream activation, or upstream relay is inferred. TAF15 has noncanonical promoter evidence at TLR4 and SOCS1, but none of the queued ADAM or ACVR1C targets.	false	false
public_tf_evidence_batch020_pair_03_2	public_tf_evidence_batch_020	3	taf15	TAF15	human	TFLink	tflink:human:000872:603526002f96	TAF15	ADAM10	23B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22TAF15%22+AND+%22ADAM10%22+AND+human	database_membership_only_not_promotable	supported_general_or_authoritative_regulator_evidence	not_established_for_exact_pair	TFLink_membership_only_no_retrieved_target_locus_call	not_found_for_exact_pair	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_provenance_traceable_candidate_without_promotion	https://tflink.net/download/#interaction-gmt		TFLink membership is a search lead; general regulator evidence, orthologs, paralogs, reverse directions, and complex-level associations were not transferred to this exact pair.	No exact target-specific causal edge was established in the reviewed literature; no target-cell presence, downstream activation, or upstream relay is inferred. TAF15 has noncanonical promoter evidence at TLR4 and SOCS1, but none of the queued ADAM or ACVR1C targets.	false	false
