expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-3691	M21B-DOWNSTREAM:00832	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE10291	SIGLEC16	M21B-E001925	NODE02768	DAP12/TYROBP									SIGLEC16-DAP12 activating receptor-complex and macrophage-association output			SIGLEC16-DAP12-activating-receptor-complex	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E001925;M21B-EVID-001868;PMID:18629938	M21B-DOWNSTREAM-EVID:001373	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3691	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Human SIGLEC16 wild-type and deletion-allele receptor/DAP12 expression systems and CD14-positive tissue macrophages	Cell-surface SIGLEC16-DAP12 receptor complex	No SCI receiver inference	Primary-supported receptor/DAP12 association and cell-surface expression support a SIGLEC16-DAP12 receptor-proximal output while leaving the physiological ligand, downstream relay, TF, and target-gene layers unresolved.	Receptor/DAP12/FcRgamma transfection, cell-surface expression, allele comparison, and tissue-expression assays	unknown	direct_edge	PMID:18629938	Primary SIGLEC16-DAP12 association study	SIGLEC16 is reported as a DAP12-associated activating Siglec, with DAP12-dependent cell-surface expression and macrophage/tissue expression evidence.	Preserve the human functional-versus-deletion allele distinction and DAP12-versus-FcRgamma specificity; do not infer a physiological ligand or downstream transcriptional effect.	curated_primary_route	LITEXP:003741
M21B-LITEXP-3692	M21B-DOWNSTREAM:00977	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE10267	SHISA6/CKAMP53	M21B-E002494	NODE04441	GRIA2/GluA2 AMPA receptor									SHISA6-GluA2 postsynaptic trapping and AMPA-receptor desensitization output			SHISA6-GluA2-postsynaptic-trafficking	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002494;M21B-EVID-002437;PMID:26931375;PMCID:PMC4778035	M21B-DOWNSTREAM-EVID:001600	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3692	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	mouse; rat	Mouse and rat brain/neuronal systems, heterologous AMPA-receptor cells, and primary hippocampal neurons	Postsynaptic SHISA6-associated GluA2-containing AMPA-receptor complex	No SCI receiver inference	Primary interaction, co-immunoprecipitation, synaptic localization, receptor-current, and perturbation evidence support a SHISA6-GluA2 receptor-proximal trafficking and desensitization output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	Co-immunoprecipitation, synaptic localization, receptor-current kinetics, Shisa6 perturbation, and neuronal trafficking assays	unknown	direct_edge	PMID:26931375; PMCID:PMC4778035	Primary SHISA6 AMPA-receptor auxiliary-protein study	SHISA6 associates with GluA2-containing AMPA receptors, traps receptors at postsynaptic sites, and changes desensitization and synaptic-current properties.	Preserve the GluA2-containing receptor and auxiliary-protein context; do not infer universal AMPA-subunit binding, stoichiometry, SCI relevance, or terminal-TF output.	curated_primary_route	LITEXP:003742
M21B-LITEXP-3693	M21B-DOWNSTREAM:00980	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE09747	RIC3/resistant to inhibitors of cholinesterase 3	M21B-E002499	NODE02162	CHRNA7/alpha7 nicotinic acetylcholine receptor									RIC3-alpha7 nicotinic-receptor folding, assembly, and surface-expression output			RIC3-CHRNA7-receptor-maturation	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002499;M21B-EVID-002442;PMID:19812337;PMCID:PMC3849731	M21B-DOWNSTREAM-EVID:001603	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3693	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Mammalian COS/BOSC and heterologous expression systems with RIC3 and alpha7 receptor constructs	ER RIC3-associated alpha7 nicotinic-receptor assembly and trafficking complex	No SCI receiver inference	Primary interaction, folding, assembly, surface-binding, and receptor-current evidence support an RIC3-CHRNA7 maturation output while leaving extracellular ligand input, plasma-membrane signaling relay, TF, and target-gene layers unresolved.	Co-immunoprecipitation, domain deletion, alpha-bungarotoxin surface binding, receptor-current, and assembly/trafficking assays	unknown	direct_edge	PMID:19812337; PMCID:PMC3849731	Primary RIC3 alpha7-receptor chaperone study	RIC3 binds alpha7 nicotinic-receptor subunits and promotes ER folding, pentameric assembly, surface expression, and functional receptor currents.	Represent RIC3 as an intracellular chaperone/maturation route rather than a plasma-membrane signaling relay; do not infer universal nicotinic-receptor subtype effects or terminal-TF output.	curated_primary_route	LITEXP:003743
M21B-LITEXP-3694	M21B-DOWNSTREAM:00997	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE00575	ANK3/ankyrin-G	M21B-E002521	NODE06072	KCNQ2/Kv7.2 potassium channel									ankyrin-G-dependent KCNQ2 axon-initial-segment retention and excitability output			ANK3-KCNQ2-axon-initial-segment-retention	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002521;M21B-EVID-002464;PMID:16525039;PMCID:PMC6793582	M21B-DOWNSTREAM-EVID:001623	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3694	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	mouse	Mouse and mammalian neuronal systems with ankyrin-G and KCNQ2 constructs	Axon-initial-segment ankyrin-G-associated KCNQ2 channel complex	No SCI receiver inference	Primary motif, biochemical association, localization, and channel-retention evidence support an ANK3-KCNQ2 axon-initial-segment output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	Motif mutagenesis, co-localization, biochemical association, and axon-initial-segment channel-retention assays	unknown	direct_edge	PMID:16525039; PMCID:PMC6793582	Primary ankyrin-G KCNQ-channel retention study	Ankyrin-G binds a KCNQ2 C-terminal motif and retains KCNQ2-containing channels at the axon initial segment.	Preserve the KCNQ2 motif and axon-initial-segment context; do not infer identical dependence for all KCNQ heteromers or SCI function.	curated_primary_route	LITEXP:003744
M21B-LITEXP-3695	M21B-DOWNSTREAM:00999	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE10734	STIM1/stromal interaction molecule 1	M21B-E002525	NODE11430	TRPV4/transient receptor potential vanilloid 4 channel									STIM1-TRPV4 trafficking and calcium-channel function output			STIM1-TRPV4-plasma-membrane-routing	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002525;M21B-EVID-002468;PMID:25972993;PMCID:PMC4412957	M21B-DOWNSTREAM-EVID:001625	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3695	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	as stated in primary model/assay	MDCK epithelial cells with TRPV4/STIM1 constructs and calcium-imaging assays	STIM1-associated TRPV4 C-terminal complex spanning ER and plasma-membrane routing compartments	No SCI receiver inference	Primary pull-down, co-immunoprecipitation, microscopy, phosphorylation-mutant, trafficking, and calcium-function evidence support an STIM1-TRPV4 receptor-proximal output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	GST pull-down, co-immunoprecipitation, confocal microscopy, S824 mutants, plasma-membrane routing, and calcium-imaging assays	unknown	direct_edge	PMID:25972993; PMCID:PMC4412957	Primary STIM1-TRPV4 auxiliary-complex study	STIM1 associates with the TRPV4 C-terminal tail, and phosphorylation-dependent complex formation regulates TRPV4 routing and channel function.	Preserve the TRPV4 S824 and epithelial-cell boundaries; do not infer a universal channel complex, SCI relevance, or terminal-TF output.	curated_primary_route	LITEXP:003745
M21B-LITEXP-3696	M21B-DOWNSTREAM:01002	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE02872	DLG4/PSD-95	M21B-E002530	NODE00779	ASIC2/ACCN1 ASIC2a acid-sensing ion channel									PSD-95-ASIC2a PDZ-scaffold and synaptic-localization output			DLG4-ASIC2-synaptic-targeting	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002530;M21B-EVID-002473;PMID:19571134;PMCID:PMC2734339	M21B-DOWNSTREAM-EVID:001629	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3696	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	mouse	Mouse ASIC2a brain/hippocampal systems and COS-7 cells expressing ASIC2a/PSD-95	PSD-95-associated ASIC2a C-terminal synaptic channel complex	No SCI receiver inference	Primary PDZ-motif, co-immunoprecipitation, synaptosomal, and spine-localization evidence support a PSD-95-ASIC2a synaptic-targeting output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	Co-immunoprecipitation, PDZ-motif mutation, synaptosomal fractionation, colocalization, and dendritic-spine localization assays	unknown	direct_edge	PMID:19571134; PMCID:PMC2734339	Primary PSD-95 ASIC2a synaptic-targeting study	PSD-95 associates with ASIC2a through a PDZ-motif-dependent interaction and targets ASIC2a-containing channels to hippocampal dendritic spines.	Preserve the ASIC2a C-terminal motif and indirect ASIC1a/ASIC2a heteromer context; do not claim a direct PSD-95-ASIC1a edge or terminal-TF output.	curated_primary_route	LITEXP:003746
M21B-LITEXP-3697	M21B-DOWNSTREAM:01006	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE02922	DPP10/dipeptidyl peptidase-like protein 10	M21B-E002537	NODE06058	KCND2/Kv4.2 voltage-gated potassium channel									DPP10-Kv4.2 auxiliary-subunit trafficking and gating output			DPP10-KCND2-Kv4-channel-complex	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002537;M21B-EVID-002480;PMID:15671030;PMID:15454437;PMCID:PMC1304660	M21B-DOWNSTREAM-EVID:001634	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3697	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	rat; Xenopus	Rat brain Kv4.2 channel complexes and Xenopus oocyte/heterologous Kv4.2 systems	DPP10-associated Kv4.2 transmembrane auxiliary-channel complex	No SCI receiver inference	Primary native-complex, co-immunoprecipitation, surface-expression, and electrophysiology evidence support a DPP10-Kv4.2 auxiliary-complex output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	Native immunoprecipitation, co-immunoprecipitation, surface-expression analysis, and two-electrode voltage-clamp/electrophysiology	unknown	direct_edge	PMID:15671030; PMID:15454437; PMCID:PMC1304660	Primary DPP10 Kv4.2 auxiliary-subunit studies	DPP10 is present in native Kv4.2 complexes and associates with Kv4.2 in heterologous systems, altering surface expression and channel gating.	Preserve native neuronal and heterologous-system boundaries; do not infer a pore-binding mechanism, SCI effect, or terminal-TF output.	curated_primary_route	LITEXP:003747
M21B-LITEXP-3698	M21B-DOWNSTREAM:01041	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE08697	P2Y1/P2RY1 purinergic receptor	M21B-E002579	NODE08707	P2Y2/P2RY2									P2Y1-P2Y2 heteromeric purinergic signaling and granulocyte-response output			P2Y1-P2Y2-purinergic-heteromer	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002579;M21B-EVID-002522;PMID:27384918;PMCID:PMC4936188	M21B-DOWNSTREAM-EVID:001683	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3698	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Mouse granulocytes with receptor-expression and purinergic-agonist response assays	Plasma-membrane P2Y1/P2Y2 heteromeric receptor complex	No SCI receiver inference	Primary molecular and functional evidence supports heteromeric P2Y1-P2Y2 association and agonist-responsive granulocyte signaling while leaving a single defined ligand input, intracellular relay, TF, and target-gene layers unresolved.	Receptor association, expression, purinergic-agonist response, and granulocyte functional assays	unknown	direct_edge	PMID:27384918; PMCID:PMC4936188	Primary P2Y1-P2Y2 heteromeric association study	P2Y1 and P2Y2 receptors form a functionally relevant heteromeric association in mouse granulocytes, which respond to P2Y agonists.	Preserve the granulocyte and agonist-dependent context; do not infer fixed stoichiometry, universal purinergic crosstalk, or terminal-TF output.	curated_primary_route	LITEXP:003748
M21B-LITEXP-3699	M21B-DOWNSTREAM:00588	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE01982	CD99	M21B-E001386	NODE01985	CD99L2									CD99-CD99L2 receptor-association and cell-surface-trafficking output			CD99-CD99L2-surface-trafficking	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E001386;M21B-EVID-001329;PMID:24133166	M21B-DOWNSTREAM-EVID:001025	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3699	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Mouse and HEK293 receptor-expression systems with CD99/CD99L2 constructs	CD99-CD99L2 cell-surface receptor-associated trafficking complex	No SCI receiver inference	Primary BiFC, FRET, co-immunoprecipitation, and trafficking evidence support a CD99-CD99L2 receptor-association and surface-trafficking output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	BiFC, FRET, co-immunoprecipitation, membrane-trafficking, and transmigration assays	unknown	direct_edge	PMID:24133166	Primary CD99-CD99L2 trafficking study	CD99 and CD99L2 associate intracellularly and the association promotes CD99L2 trafficking to the cell surface in mouse and HEK293 systems.	Represent intracellular receptor association and trafficking rather than trans-cell homophilic adhesion; preserve species and expression-system boundaries and do not infer terminal-TF output.	curated_primary_route	LITEXP:003749
M21B-LITEXP-3700	M21B-DOWNSTREAM:01014	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE10365	SLC9A3R1/NHERF1	M21B-E002545	NODE04864	HTR4A/5-HT4a serotonin receptor splice variant									NHERF1-5-HT4a PDZ-adaptor and microvillar-localization output			NHERF1-HTR4A-microvillar-targeting	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002545;M21B-EVID-002488;PMID:15466885	M21B-DOWNSTREAM-EVID:001647	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3700	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	mouse	Mouse 5-HT4 splice-variant peptide/proteomics and heterologous receptor-localization systems	NHERF1-associated 5-HT4a C-terminal PDZ complex at microvillar membrane domains	No SCI receiver inference	Primary proteomic, peptide-affinity, co-expression, and localization evidence supports an NHERF1-5-HT4a adaptor and microvillar-targeting output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	C-terminal peptide affinity/proteomics, NHERF co-expression, receptor localization imaging, and microvillar/ezrin colocalization assays	unknown	direct_edge	PMID:15466885	Primary NHERF 5-HT4a splice-variant association study	NHERF/EBP50 associates with the 5-HT4a splice-variant C terminus and recruits the receptor to microvillar domains in an ezrin-associated context.	Preserve the 5-HT4a splice-variant and NHERF-ezrin membrane context; do not generalize to other HTR4 variants, SCI, or terminal-TF output.	curated_primary_route	LITEXP:003750
