evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch024_regulator_kmt2d	kmt2d	KMT2D	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse enhancer/chromatin models	ChIP-seq, histone-mark profiling, RNA-seq, and loss-of-function	KMT2D is an enhancer/promoter methyltransferase with nonqueued target evidence.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC4676270/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4813342/	noncanonical chromatin methyltransferase capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, expression-only, genetic, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch024_regulator_cbx5	cbx5	CBX5/HP1alpha	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human lung-cancer and fibroblast chromatin models	CUT&RUN, promoter enrichment, and knockdown	CBX5 has chromatin-repressor evidence at E2F1 and PPARGC1A, not queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC9942844/	https://df6sxcketz7bb.cloudfront.net/manuscripts/127000/127111/jci.insight.127111.sd.pdf	noncanonical chromatin-reader capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, expression-only, genetic, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch024_regulator_smarcc2	smarcc2	SMARCC2	mouse	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	mouse and human BAF/nBAF models	FLAG ChIP-seq, occupancy, and RNAi expression studies	SMARCC2 is a BAF chromatin-remodeling subunit with nonqueued Arc and enhancer evidence.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE37151	https://pmc.ncbi.nlm.nih.gov/articles/PMC11625021/	noncanonical chromatin-remodeler capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, expression-only, genetic, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch024_regulator_auts2	auts2	AUTS2	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse forebrain and human cerebral-organoid models	ChIP-seq/RNA-seq, CRISPR deletion, reporter, and expression studies	AUTS2 is a PRC1/P300-associated cofactor; human CCND1 is expression-only and other queued rows are profile leads.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC4199417/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4323097/	noncanonical transcriptional coactivator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, expression-only, genetic, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch024_regulator_morc2	morc2	MORC2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human chromatin-silencing models	CAIX promoter ChIP/re-ChIP, reporter, siRNA, and ATAC studies	MORC2 is a chromatin-compaction/coregulator factor with nonqueued CAIX evidence.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC2875037/	https://pmc.ncbi.nlm.nih.gov/articles/PMC12216690/	noncanonical chromatin-silencing capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, expression-only, genetic, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch024_regulator_chaf1a	chaf1a	CHAF1A/CAF-1	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse chromatin-assembly models	CAF-1 depletion and pluripotency/heterochromatin studies	CHAF1A is a chromatin-assembly factor, not a sequence-specific queued-target TF.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC1630711/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6868363/	noncanonical chromatin-assembly capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, expression-only, genetic, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch024_regulator_aff4	aff4	AFF4	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse SEC and human colorectal-cancer models	SEC/elongation occupancy, knockdown, overexpression, and rescue	AFF4 is an SEC scaffold; human CDH1 is a strong cross-species near-match for the queued mouse row.	queued-pair direction not established except explicitly recorded limited associations	https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1010425	https://pmc.ncbi.nlm.nih.gov/articles/PMC8865618/	noncanonical transcriptional elongation capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, expression-only, genetic, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch024_regulator_tet1	tet1	TET1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse DNA-demethylation models	DNA-demethylation, ChIP, catalytic-mutant, and expression studies	TET1 has nonqueued promoter evidence; human IL5 is expression-only and lacks occupancy.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC3088758/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5868728/	noncanonical epigenetic regulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, expression-only, genetic, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch024_regulator_anp32e	anp32e	ANP32E	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse H2A.Z/chromatin-accessibility models	H2A.Z chaperoning, accessibility, and neuronal studies	ANP32E regulates chromatin accessibility but no queued target edge was validated.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC7546623/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8422973/	noncanonical chromatin chaperone capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, expression-only, genetic, and cross-species evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch024_regulator_setd7	setd7	SETD7/SET7-9	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse methyltransferase/coregulator models	protein methylation, ChIP, and promoter-complex studies	SETD7 regulates nonqueued YY1/YAP/Wnt-associated programs; human CCND1 is an ortholog/complex near-match.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC4763200/	https://pubmed.ncbi.nlm.nih.gov/27046831/	noncanonical chromatin methyltransferase capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Profile, chromatin, cofactor, machinery, expression-only, genetic, and cross-species evidence is retained separately from canonical promoter-TF evidence.
