expansion_id	source_queue_id	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_node_id	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-1085	M21B-DOWNSTREAM:00512	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phagocytosis_or_engulfment	transcription_factor|target_gene_expression	source_supported	NODE08953	Phosphatidylserine/PtdSer	M21B-E000911	NODE01857	CD300F/LMIR3	M21B-E001197	NODE09466	PTPN6/SHP1						PtdSer-CD300F ITIM-SHP1 inhibitory apoptotic-cell clearance output	CD300F-ITIM-SHP1-inhibitory-efferocytosis	primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	M21B-E000911;M21B-E001197;M21B-EVID-000854;M21B-EVID-001140;M21B-DOWNSTREAM-EVID:000900;PMID:21865548;PMID:24477292;PMCID:PMC3178745;PMCID:PMC4151829	M21B-DOWNSTREAM-EVID:000900	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1085	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	phagocytosis_or_engulfment	mouse	Mouse CD300f-expressing L929/J774/HeLa and primary macrophage systems with apoptotic-cell binding, CD300F tyrosine-mutant and SHP1 association, p85/Akt and phagocytosis assays	PtdSer-CD300F input; CD300F ITIM/tyrosine-SHP1 branch; apoptotic-cell clearance output	no SCI transfer inferred; murine myeloid and apoptotic-cell comparator models only	Promote CD300F tyrosine-based inhibitory-motif association with SHP1 and preserve the apoptotic-cell/efferocytosis context.	Apoptotic-cell binding, CD300F tyrosine mutants, SHP1 association, p85/Akt and phagocytosis assays	unknown	composite_primary_evidence	PMID:24477292; PMCID:PMC4151829	CD300F tyrosine-based inhibitory motifs associate with SHP1 and regulate apoptotic-cell phagocytosis; PMID:24477292.	CD300F tyrosine-based inhibitory motifs support SHP1 association in receptor-mutant and macrophage systems with p85/Akt and apoptotic-cell phagocytosis readouts.	No terminal TF, target gene or SCI function is inferred; preserve CD300F/LMIR3 orthology and the distinction between receptor input and receptor-proximal inhibitory association.	curated_primary_route	LITEXP:001085
M21B-LITEXP-1086	M21B-DOWNSTREAM:00519	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE01894	CD43 disialyl-core-1 O-glycan glycoform	M21B-E002847	NODE10297	SIGLEC7	M21B-E001208	NODE09466	PTPN6/SHP1						CD43 glycoform-SIGLEC7 ITIM-SHP1 inhibitory activation output	SIGLEC7-ITIM-SHP1-inhibitory-relay	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002847;M21B-E001208;M21B-EVID-002790;M21B-EVID-001151;M21B-DOWNSTREAM-EVID:000913;PMID:15557178;PMID:33495350;PMCID:PMC7865165	M21B-DOWNSTREAM-EVID:000913	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1086	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human	Human Siglec7/Siglec9 receptor and RBL systems with pervanadate, co-crosslinking and ITIM-mutant assays measuring SHP1 association and calcium/serotonin-release inhibition	CD43 glycoform-SIGLEC7 input; membrane-proximal SIGLEC7 ITIM-SHP1 branch; inhibitory activation output	no SCI transfer inferred; human glycoform, receptor-expression and immune comparator models only	Preserve the disialyl-core-1 CD43 glycoform and human Siglec-7 context; do not transfer to mouse Siglec-E or infer universal glycan specificity.	Siglec7-Fc binding/glycomic studies, receptor cross-linking, pervanadate and ITIM-mutant SHP1 association assays	inhibitory	composite_primary_evidence	PMID:15557178; PMID:33495350; PMCID:PMC7865165	Phosphorylated membrane-proximal Siglec7 ITIM recruits SHP1 and suppresses FcεRI-linked activation; PMID:15557178.	A validated CD43 disialyl-core-1 glycoform input is linked to the Siglec7 membrane-proximal ITIM-SHP1 inhibitory branch in human receptor systems.	No terminal TF, target gene or SCI function is inferred; preserve glycoform and surrogate FcεRI boundaries.	curated_primary_route	LITEXP:001086
M21B-LITEXP-1087	M21B-DOWNSTREAM:00520	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE01894	CD43 disialyl-core-1 O-glycan glycoform	M21B-E002847	NODE10297	SIGLEC7	M21B-E001209	NODE09450	PTPN11/SHP2						CD43 glycoform-SIGLEC7 ITIM-SHP2 inhibitory activation output	SIGLEC7-ITIM-SHP2-inhibitory-relay	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002847;M21B-E001209;M21B-EVID-002790;M21B-EVID-001152;M21B-DOWNSTREAM-EVID:000917;PMID:15557178;PMID:33495350;PMCID:PMC7865165	M21B-DOWNSTREAM-EVID:000917	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1087	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human	Human Siglec7/Siglec9 receptor and RBL systems with pervanadate, co-crosslinking and ITIM-mutant assays measuring SHP2 association and calcium/serotonin-release inhibition	CD43 glycoform-SIGLEC7 input; membrane-proximal SIGLEC7 ITIM-SHP2 branch; inhibitory activation output	no SCI transfer inferred; human glycoform, receptor-expression and immune comparator models only	Preserve the disialyl-core-1 CD43 glycoform and human Siglec-7 context; SHP2 association is retained as receptor-proximal evidence, not a universal exclusive branch.	Siglec7-Fc binding/glycomic studies, receptor cross-linking, pervanadate and ITIM-mutant SHP2 association assays	inhibitory	composite_primary_evidence	PMID:15557178; PMID:33495350; PMCID:PMC7865165	Phosphorylated membrane-proximal Siglec7 ITIM associates with SHP2 and suppresses FcεRI-linked activation; PMID:15557178.	A validated CD43 disialyl-core-1 glycoform input is linked to the Siglec7 membrane-proximal ITIM-SHP2 receptor-proximal branch in human receptor systems.	No terminal TF, target gene or SCI function is inferred; preserve glycoform, surrogate FcεRI and SHP1/SHP2 competition boundaries.	curated_primary_route	LITEXP:001087
M21B-LITEXP-1088	M21B-DOWNSTREAM:00521	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE07557	MUC1-ST	M21B-E002733	NODE10301	SIGLEC9	M21B-E001210	NODE09466	PTPN6/SHP1						MUC1-ST-SIGLEC9 ITIM-SHP1 inhibitory activation output	SIGLEC9-ITIM-SHP1-inhibitory-relay	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002733;M21B-E001210;M21B-EVID-002676;M21B-EVID-001153;M21B-DOWNSTREAM-EVID:000921;PMID:15557178;PMID:27595232;PMCID:PMC5257269	M21B-DOWNSTREAM-EVID:000921	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1088	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human	Human Siglec7/Siglec9 receptor and RBL systems with pervanadate, co-crosslinking and membrane-proximal ITIM-mutant assays measuring SHP1 association and calcium/serotonin-release inhibition	MUC1-ST-SIGLEC9 input; membrane-proximal SIGLEC9 ITIM-SHP1 branch; inhibitory activation output	no SCI transfer inferred; human tumor-glycoform, receptor-expression and immune comparator models only	Preserve tumor-associated sialylated MUC1 glycoform and the unusual calcium/MEK-ERK input context; do not assign a canonical universal Siglec-9 response.	MUC1-ST binding/blockade studies, receptor cross-linking, pervanadate and membrane-proximal ITIM-mutant SHP1 association assays	inhibitory	composite_primary_evidence	PMID:15557178; PMID:27595232; PMCID:PMC5257269	Phosphorylated membrane-proximal Siglec9 ITIM recruits SHP1 and suppresses FcεRI-linked activation; PMID:15557178.	A validated tumor-associated sialylated MUC1 input is linked to the Siglec9 membrane-proximal ITIM-SHP1 branch in human receptor systems.	No terminal TF, target gene or SCI function is inferred; preserve tumor glycoform, human model and unusual signaling boundaries.	curated_primary_route	LITEXP:001088
M21B-LITEXP-1089	M21B-DOWNSTREAM:00522	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE07557	MUC1-ST	M21B-E002733	NODE10301	SIGLEC9	M21B-E001211	NODE09450	PTPN11/SHP2						MUC1-ST-SIGLEC9 ITIM-SHP2 inhibitory activation output	SIGLEC9-ITIM-SHP2-inhibitory-relay	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002733;M21B-E001211;M21B-EVID-002676;M21B-EVID-001154;M21B-DOWNSTREAM-EVID:000925;PMID:15557178;PMID:27595232;PMCID:PMC5257269	M21B-DOWNSTREAM-EVID:000925	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1089	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human	Human Siglec7/Siglec9 receptor and RBL systems with pervanadate, co-crosslinking and membrane-proximal ITIM-mutant assays measuring SHP2 association and calcium/serotonin-release inhibition	MUC1-ST-SIGLEC9 input; membrane-proximal SIGLEC9 ITIM-SHP2 branch; inhibitory activation output	no SCI transfer inferred; human tumor-glycoform, receptor-expression and immune comparator models only	Preserve tumor-associated sialylated MUC1 glycoform and the unusual calcium/MEK-ERK input context; SHP2 association is receptor-proximal evidence, not an exclusive canonical relay.	MUC1-ST binding/blockade studies, receptor cross-linking, pervanadate and membrane-proximal ITIM-mutant SHP2 association assays	inhibitory	composite_primary_evidence	PMID:15557178; PMID:27595232; PMCID:PMC5257269	Phosphorylated membrane-proximal Siglec9 ITIM associates with SHP2 and suppresses FcεRI-linked activation; PMID:15557178.	A validated tumor-associated sialylated MUC1 input is linked to the Siglec9 membrane-proximal ITIM-SHP2 receptor-proximal branch in human receptor systems.	No terminal TF, target gene or SCI function is inferred; preserve tumor glycoform, human model and SHP1/SHP2 competition boundaries.	curated_primary_route	LITEXP:001089
M21B-LITEXP-1090	M21B-DOWNSTREAM:00523	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|reporter_readout	transcription_factor|target_gene_expression	source_supported	NODE09528	PVRL2/Nectin-2/CD112	M21B-E000668	NODE09524	PVRIG/CD112R	M21B-E001212	NODE05588	INPP5D/SHIP1						Nectin-2-PVRIG pY233-SHIP1 inhibitory NFAT/cytotoxicity output	PVRIG-pY233-SHIP1-inhibitory-relay	primary_literature_route_expansion	primary_receptor_proximal_and_reporter_output	M21B-E000668;M21B-E001212;M21B-EVID-000611;M21B-EVID-001155;M21B-DOWNSTREAM-EVID:000928;PMID:30659054;PMCID:PMC4749091	M21B-DOWNSTREAM-EVID:000928	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1090	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	reporter_readout	human; mouse	Human PVRIG mutant HEK293T/Molt4 and Jurkat systems with pervanadate co-IP, Y233/Y293 mutants, Grb2-SHIP1 association and NFAT/cytotoxicity reporter assays	Nectin-2-PVRIG input; PVRIG pY233 ITIM-like-SHIP1 branch; NFAT/cytotoxicity reporter output	no SCI transfer inferred; human receptor-mutant and tumor-immunity comparator models only	Promote the PVRIG pY233-SHIP1 association as a bounded Grb2-dependent inhibitory complex; preserve Y233/Y293 mutant and reporter context.	PVRIG Y233/Y293 mutants, pervanadate co-IP, Grb2-SHIP1 association and NFAT/cytotoxicity reporter assays	inhibitory	composite_primary_evidence	PMCID:PMC4749091; PMID:30659054	PVRIG pY233 is associated with SHIP1 through a Grb2-dependent inhibitory complex in receptor-mutant systems; PMCID:PMC4749091.	Nectin-2-PVRIG input is linked to a PVRIG pY233-SHIP1 inhibitory complex and reporter/cytotoxicity output in human receptor-mutant systems.	No terminal TF, target gene or SCI function is inferred; preserve the Grb2 dependence and reporter-system boundaries.	curated_primary_route	LITEXP:001090
M21B-LITEXP-1091	M21B-DOWNSTREAM:00540	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE01226	Beta-glucan/zymosan	M21B-E002754	NODE02241	CLEC7A/Dectin-1	M21B-E001280	NODE10787	SYK						Beta-glucan-Dectin-1 pY15-Syk cytokine activation output	Dectin1-pY15-SYK-activation	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002754;M21B-E001280;M21B-EVID-002697;M21B-EVID-001223;M21B-DOWNSTREAM-EVID:000947;PMID:12163569;PMID:15845454;PMCID:PMC2193936	M21B-DOWNSTREAM-EVID:000947	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1091	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	as stated in primary model/assay	Beta-glucan/zymosan-stimulated dendritic-cell systems with Dectin-1 tail phosphorylation, Syk recruitment and cytokine assays	Beta-glucan-Dectin-1 input; Dectin-1 hemITAM-Syk branch; cytokine activation output	no SCI transfer inferred; fungal-recognition and myeloid comparator models only	Preserve particulate/unopsonized beta-glucan or zymosan context and the Dectin-1 hemITAM-Syk receptor-proximal branch.	Dectin-1 tail phosphorylation, Syk recruitment and beta-glucan/zymosan cytokine assays	activating	composite_primary_evidence	PMID:15845454; PMID:12163569; PMCID:PMC2193936	Beta-glucan/zymosan stimulation phosphorylates Dectin-1 and supports Syk recruitment with Syk-dependent cytokine outputs; PMID:15845454.	Validated beta-glucan/zymosan-Dectin-1 input is linked to Dectin-1 hemITAM phosphorylation, Syk recruitment and cytokine output.	No terminal TF, target gene or SCI function is inferred; do not generalize from particulate zymosan to all fungal or complement-opsonized recognition.	curated_primary_route	LITEXP:001091
M21B-LITEXP-1092	M21B-DOWNSTREAM:00541	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phagocytosis_or_engulfment	transcription_factor|target_gene_expression	source_supported	NODE01226	Beta-glucan/zymosan	M21B-E002754	NODE02241	CLEC7A/Dectin-1	M21B-E001282	NODE09252	PRKCD/PKCdelta						Beta-glucan-Dectin-1 pY15-PKCdelta ROS and phagocytosis output	Dectin1-pY15-PKCdelta-relay	primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	M21B-E002754;M21B-E001282;M21B-EVID-002697;M21B-EVID-001225;M21B-DOWNSTREAM-EVID:000948;PMID:12163569;PMID:21653233;PMCID:PMC2193936;PMCID:PMC3157896	M21B-DOWNSTREAM-EVID:000948	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1092	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	phagocytosis_or_engulfment	human	Phosphorylated Dectin-1-tail peptide binding, primary human monocyte zymosan assays, PKC-delta inhibition/knockdown, ROS and phagocytosis	Beta-glucan-Dectin-1 input; Dectin-1 hemITAM-PKCdelta branch; ROS and zymosan phagocytosis output	no SCI transfer inferred; human monocyte fungal-recognition comparator models only	Preserve peptide-level binding and primary-human-monocyte zymosan context; PKCdelta is a supported branch, not an exclusive Dectin-1 relay.	Dectin-1 phosphopeptide binding, PKC-delta inhibition/knockdown, ROS and zymosan phagocytosis assays	activating	composite_primary_evidence	PMID:21653233; PMCID:PMC3157896	PKCdelta is a Dectin-1 downstream signaling kinase required for zymosan phagocytosis in primary human monocytes; PMID:21653233.	Beta-glucan/zymosan-Dectin-1 input is linked to a Dectin-1 hemITAM-PKCdelta branch controlling ROS and zymosan phagocytosis in primary human monocytes.	No terminal TF, target gene or SCI function is inferred; preserve peptide-level and perturbation boundaries and do not claim PKCdelta exclusivity.	curated_primary_route	LITEXP:001092
M21B-LITEXP-1093	M21B-DOWNSTREAM:00549	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phagocytosis_or_engulfment	transcription_factor|target_gene_expression	source_supported	NODE08953	Phosphatidylserine/PtdSer	M21B-E003047	NODE10660	STAB1/stabilin-1	M21B-E001297	NODE04537	GULP1						PtdSer-STAB1 NPxF/Y-GULP1 efferocytosis output	STAB1-GULP1-efferocytosis	primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	M21B-E003047;M21B-E001297;M21B-EVID-002990;M21B-EVID-001240;M21B-DOWNSTREAM-EVID:000963;PMID:19726632;PMID:20599701;DOI:10.1242/jcs.049569;DOI:10.1016/j.bbrc.2010.06.101	M21B-DOWNSTREAM-EVID:000963	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1093	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	phagocytosis_or_engulfment	mouse	Stabilin-1-expressing cells with phosphatidylserine-coated beads, PTB-domain interaction assays and GULP1 knockdown/phagocytosis assays	PtdSer-STAB1 input; STAB1 cytoplasmic NPxF/Y-GULP1 branch; apoptotic-cell/efferocytosis output	no SCI transfer inferred; scavenger-receptor and efferocytosis comparator models only	Preserve the STAB1 NPxF/Y motif and PtdSer/apoptotic-cell context; GULP1 is an adaptor continuation without a kinase or TF endpoint.	PtdSer-coated beads, STAB1 cytoplasmic-tail/PTB binding and GULP1 knockdown/overexpression phagocytosis assays	unknown	composite_primary_evidence	PMID:19726632; PMID:20599701; DOI:10.1242/jcs.049569; DOI:10.1016/j.bbrc.2010.06.101	Stabilin-1 binds phosphatidylserine and its NPxF/Y tail engages GULP1 in phagocytosis assays; PMID:19726632; PMID:20599701.	PtdSer-STAB1 input is linked to the STAB1 cytoplasmic NPxF/Y-GULP1 adaptor branch and GULP1-dependent phagocytosis.	No terminal TF, target gene or SCI function is inferred; preserve receptor-tail motif, PtdSer and efferocytosis boundaries.	curated_primary_route	LITEXP:001093
M21B-LITEXP-1094	M21B-DOWNSTREAM:00550	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phagocytosis_or_engulfment	transcription_factor|target_gene_expression	source_supported	NODE08953	Phosphatidylserine/PtdSer	M21B-E000904	NODE10665	STAB2/stabilin-2	M21B-E001298	NODE04537	GULP1						PtdSer-STAB2 NPXY-GULP1 aged-cell engulfment output	STAB2-GULP1-efferocytosis	primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	M21B-E000904;M21B-E001298;M21B-EVID-000847;M21B-EVID-001241;M21B-DOWNSTREAM-EVID:000964;PMID:17962816;PMID:18230608	M21B-DOWNSTREAM-EVID:000964	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-1094	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	phagocytosis_or_engulfment	human; mouse	Stabilin-2 cytoplasmic-tail FRET/biochemical binding, GULP1 PTB-domain assays, knockdown/overexpression and aged-red-cell engulfment	PtdSer-STAB2 input; STAB2 cytoplasmic NPXY-GULP1 branch; aged/apoptotic-cell engulfment output	no SCI transfer inferred; scavenger-receptor and efferocytosis comparator models only	Preserve the STAB2 NPXY motif and PtdSer/aged-cell clearance context; do not duplicate input recognition or infer a universal relay.	PtdSer-STAB2 binding, cytoplasmic-tail FRET/biochemical interaction, GULP1 knockdown/overexpression and aged-red-cell engulfment assays	unknown	composite_primary_evidence	PMID:17962816; PMID:18230608	Stabilin-2 binds phosphatidylserine and its NPXY tail engages GULP1 in engulfment assays; PMID:17962816; PMID:18230608.	PtdSer-STAB2 input is linked to the STAB2 cytoplasmic NPXY-GULP1 adaptor branch and GULP1-dependent aged-cell engulfment.	No terminal TF, target gene or SCI function is inferred; preserve receptor-tail motif, PtdSer and aged/apoptotic-cell clearance boundaries.	curated_primary_route	LITEXP:001094
