expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-3681	M21B-DOWNSTREAM:00937	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE10268	SHISA7/CKAMP59	M21B-E002420	NODE03945	GABRG2/GABA-A receptor gamma2 subunit									Shisa7-gamma2 GABA-A receptor abundance, trafficking, and inhibitory-transmission output			SHISA7-GABRG2-GABAergic-postsynapse	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002420;M21B-EVID-002363;PMID:31601770;PMCID:PMC7382361	M21B-DOWNSTREAM-EVID:001543	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3681	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	as stated in primary model/assay	HEK receptor-complex and cultured hippocampal-neuron systems with Shisa7 expression or deletion	Transmembrane Shisa7-associated GABA-A receptor complex	No SCI receiver inference	Primary association, trafficking, surface-abundance, inhibitory-current, and genetic-loss evidence supports a Shisa7-gamma2 receptor-proximal output while leaving the ligand input, intracellular relay, TF, and target-gene layers unresolved.	Co-immunoprecipitation, receptor-complex interaction assays, surface/localization measurements, Shisa7 deletion, inhibitory-current and benzodiazepine readouts	unknown	direct_edge	PMID:31601770; PMCID:PMC7382361	Primary Shisa7 auxiliary GABA-A receptor study	Primary-supported claim: Shisa7 associates with gamma2-containing GABA-A receptors and regulates receptor abundance, trafficking, channel kinetics, and inhibitory transmission in neuronal systems.	Preserve gamma2-containing receptor-complex and auxiliary-protein boundaries; do not infer direct GABA binding, fixed stoichiometry, SCI relevance, or terminal-TF output.	curated_primary_route	LITEXP:003731
M21B-LITEXP-3682	M21B-DOWNSTREAM:00940	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE03904	GABARAP/GABA-A receptor-associated protein	M21B-E002425	NODE04485	GRIP1/glutamate receptor interacting protein 1									GABARAP-GRIP1 inhibitory-synapse trafficking and receptor-localization output			GABARAP-GRIP1-inhibitory-synapse-trafficking	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002425;M21B-EVID-002368;PMID:15451408	M21B-DOWNSTREAM-EVID:001549	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3682	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	as stated in primary model/assay	Recombinant GABARAP and GRIP1 PDZ4-6 assays, COS/brain co-immunoprecipitation, and cultured hippocampal neurons	Cytosolic GABARAP-associated trafficking scaffold complex	No SCI receiver inference	Primary direct-interaction, co-immunoprecipitation, and neuronal co-localization evidence supports a GABARAP-GRIP1 receptor-trafficking output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	In-vitro PDZ4-6 interaction assays, co-immunoprecipitation, and neuronal co-localization with gamma2-containing GABA-A receptors	unknown	direct_edge	PMID:15451408	Primary GABARAP-GRIP1 inhibitory-synapse association study	Primary-supported claim: GABARAP directly associates with GRIP1 PDZ domains 4-6, and the proteins co-localize with gamma2-containing GABA-A receptors at inhibitory synapses.	Preserve the direct PDZ4-6 association and trafficking-network context; co-localization does not establish a direct GRIP1-to-GABA-A receptor interaction or universal anchoring function.	curated_primary_route	LITEXP:003732
M21B-LITEXP-3683	M21B-DOWNSTREAM:00941	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE01550	CAML/calcium-modulating cyclophilin ligand	M21B-E002426	NODE03945	GABRG2/GABA-A receptor gamma2 subunit									CAML-gamma2 GABA-A receptor recycling, surface-expression, and inhibitory-current output			CAML-GABRG2-GABAergic-recycling	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002426;M21B-EVID-002369;PMID:18424167;PMCID:PMC2350232	M21B-DOWNSTREAM-EVID:001550	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3683	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	HEK293 receptor/CAML systems, mouse brain lysates, cultured cortical neurons, and conditional CAML-mutant neurons	CAML-associated GABA-A gamma2 receptor complex in ER and recycling compartments	No SCI receiver inference	Primary domain mapping, co-immunoprecipitation, localization, recycling, surface-expression, and current assays support a CAML-gamma2 receptor-proximal output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	Co-immunoprecipitation, yeast-two-hybrid mapping, neuronal localization, CAML perturbation, receptor recycling, surface-expression, GABA-current, and synaptic-function assays	unknown	direct_edge	PMID:18424167; PMCID:PMC2350232	Primary CAML-GABA-A receptor recycling study	Primary-supported claim: CAML associates with the GABA-A receptor gamma2 subunit and regulates receptor recycling, surface expression, and inhibitory synaptic function.	Preserve gamma2 cytoplasmic/TM4 and ER/recycling boundaries; represent this as an association/trafficking route rather than direct soluble-ligand signaling.	curated_primary_route	LITEXP:003733
M21B-LITEXP-3684	M21B-DOWNSTREAM:00947	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE06095	KIF21B	M21B-E002443	NODE03945	GABRG2/GABA-A receptor gamma2 subunit									KIF21B-dependent gamma2 GABA-A receptor transport and surface-delivery output			KIF21B-GABRG2-GABAergic-delivery	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002443;M21B-EVID-002386;PMID:25172774	M21B-DOWNSTREAM-EVID:001558	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3684	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	rat	Cultured rat hippocampal neurons with KIF21B perturbation	Intracellular kinesin-associated trafficking route to gamma2-containing GABA-A receptors	No SCI receiver inference	Primary co-precipitation, co-localization, knockdown, and receptor-cluster assays support KIF21B-associated gamma2 receptor delivery while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	Co-immunoprecipitation, co-localization, KIF21B shRNA knockdown, and gamma2 receptor surface/cluster quantification	unknown	direct_edge	PMID:25172774	Primary KIF21B GABA-A receptor delivery study	Primary-supported claim: KIF21B co-precipitates and co-localizes with gamma2-containing GABA-A receptors, and KIF21B knockdown reduces receptor clusters and surface delivery in hippocampal neurons.	Represent this as an association/transport route rather than purified direct binding; preserve gamma2-containing receptor and neuronal-delivery context.	curated_primary_route	LITEXP:003734
M21B-LITEXP-3685	M21B-DOWNSTREAM:00951	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|second_messenger_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE02946	DRD5/D5 dopamine receptor	M21B-E002450	NODE03946	GABRG2/GABA-A receptor gamma2(short) subunit									D5-gamma2 GABA-A receptor direct coupling and mutually inhibitory cAMP/current output			DRD5-GABRG2-direct-cross-talk	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002450;M21B-EVID-002393;PMID:10659839;DOI:10.1038/35002014	M21B-DOWNSTREAM-EVID:001562	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3685	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	human; rat	Rat/human receptor and neuronal systems with D5 and GABA-A receptor co-immunoprecipitation and co-expression	D5 carboxy-terminal and gamma2(short) intracellular-loop receptor complex	No SCI receiver inference	Primary direct-binding and receptor-crosstalk assays support a D5-gamma2 receptor-proximal signaling output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	Co-immunoprecipitation, domain-binding assays, receptor co-expression, cAMP accumulation, and GABA-current cross-talk measurements	unknown	direct_edge	PMID:10659839; DOI:10.1038/35002014	Primary D5-GABA-A receptor cross-talk study	Primary-supported claim: D5 directly binds the gamma2(short) intracellular loop of GABA-A receptors and produces mutually inhibitory receptor cross-talk involving cAMP and GABA currents.	Preserve D5 versus D1 specificity and the gamma2 short isoform/second intracellular-loop boundary; do not generalize to all dopamine or GABA-A receptors.	curated_primary_route	LITEXP:003735
M21B-LITEXP-3686	M21B-DOWNSTREAM:00979	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE07736	NETO2	M21B-E002498	NODE04457	GRIK2/GluK2 kainate receptor									NETO2-GluK2 kainate-receptor gating, desensitization, and cation-sensitivity output			NETO2-GluK2-kainate-receptor-auxiliary-modulation	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002498;M21B-EVID-002441;PMID:26282342	M21B-DOWNSTREAM-EVID:001602	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3686	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse; rat	Recombinant rat/mouse GluK2-containing kainate receptors with Neto2 in heterologous cells and electrophysiological reconstitution	Transmembrane Neto2 auxiliary subunit associated with GluK2-containing kainate receptor complex	No SCI receiver inference	Primary receptor-reconstitution, mutational, and electrophysiological evidence supports a NETO2-GluK2 gating and desensitization output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	GluK2/Neto2 co-expression, extracellular-domain and CUB-region mutants, glutamate/kainate activation, desensitization, deactivation, recovery, and cation-sensitivity measurements	unknown	direct_edge	PMID:26282342	Primary NETO2 kainate-receptor modulation study	Primary-supported claim: NETO2 associates with GluK2-containing kainate receptors and modulates activation, desensitization, deactivation, recovery, and cation sensitivity through defined receptor-interface determinants.	Preserve Neto2 extracellular/CUB-domain and GluK2-containing receptor context; modulation does not establish a unique native stoichiometry or terminal-TF mechanism.	curated_primary_route	LITEXP:003736
M21B-LITEXP-3687	M21B-DOWNSTREAM:01044	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|second_messenger_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE08707	P2Y2/P2RY2	M21B-E002582	NODE00312	ADORA1/A1 adenosine receptor									P2Y2-A1 heteromeric Gi/o, Gq/11, cAMP, and calcium-crosstalk output			P2Y2-A1-adenosine-heteromer	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002582;M21B-EVID-002525;PMID:17070771;PMCID:PMC3009664;PMID:11390975	M21B-DOWNSTREAM-EVID:001690	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3687	mechanism_evidence_v1	supports	not_evaluated	source_claim	second_messenger_readout	human; rat	Human A1/P2Y2 cotransfected HEK293T cells and rat neuronal/brain systems	Plasma-membrane A1/P2Y2 heteromeric receptor complex	No SCI receiver inference	Primary co-immunoprecipitation, in-situ localization, ligand-binding, cAMP, and calcium assays support an A1/P2Y2 heteromeric receptor-crosstalk output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	Co-immunoprecipitation, confocal/immunogold localization, ligand-binding, cAMP inhibition, calcium, and PKC signaling assays	unknown	direct_edge	PMID:17070771; PMCID:PMC3009664; PMID:11390975	Primary A1-P2Y2 receptor heteromerization studies	Primary-supported claim: A1 and P2Y2 receptors associate in recombinant and neuronal systems, with altered Gi/o, Gq/11, cAMP, and calcium signaling when the heteromer is co-activated.	Preserve model-dependent heteromer interpretation and neuronal corroboration; do not infer fixed stoichiometry, universal receptor crosstalk, or SCI-specific signaling.	curated_primary_route	LITEXP:003737
M21B-LITEXP-3688	M21B-DOWNSTREAM:01066	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|translocation_or_localization_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE03289	EPHB2/EphB2 receptor	M21B-E002619	NODE04466	GRIN1/GluN1 NMDA receptor subunit									EphB2-GluN1 NMDA-receptor synaptic localization and calcium-current output			EPHB2-GluN1-NMDAR-synaptic-stabilization	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002619;M21B-EVID-002562;PMID:11136979;PMID:11799243	M21B-DOWNSTREAM-EVID:001725	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3688	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	as stated in primary model/assay	Mammalian EphB2/NMDAR systems and primary cortical neurons	EphB2-associated GluN1-containing NMDA-receptor synaptic complex	No SCI receiver inference	Primary binding, domain-mapping, ephrin-B stimulation, synaptic-clustering, and calcium-current evidence supports an EphB2-GluN1 receptor-proximal output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	Cell-surface binding, co-immunoprecipitation, extracellular-domain mapping, ephrin-B stimulation, synaptic clustering, NMDA-receptor calcium influx, and synapse-formation assays	unknown	direct_edge	PMID:11136979; PMID:11799243	Primary EphB2-NMDA receptor interaction and synaptic-function studies	Primary-supported claim: EphB2 associates with GluN1-containing NMDA receptors and regulates their synaptic localization and calcium-dependent function in neuronal systems.	Preserve EphB2 extracellular-domain association and ephrin-B/kinase context; do not generalize to all EphB receptors or infer a terminal-TF or SCI effect.	curated_primary_route	LITEXP:003738
M21B-LITEXP-3689	M21B-DOWNSTREAM:01067	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|phosphorylation_or_activation_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE10753	STOML3/stomatin-like protein 3	M21B-E002620	NODE08994	PIEZO1 mechanosensitive channel									STOML3-Piezo1 mechanical-threshold and mechanosensitive-current output			STOML3-PIEZO1-mechanosensitivity	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002620;M21B-EVID-002563;PMID:24662763	M21B-DOWNSTREAM-EVID:001727	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3689	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	mouse	Mouse sensory neurons and HEK293/N2A heterologous systems	Transmembrane STOML3-associated Piezo1 mechanosensitive-channel complex	No SCI receiver inference	Primary knockout/knockdown, rescue, co-precipitation, and mechanotransduction assays support STOML3-dependent Piezo1 sensitivity and current output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	STOML3 knockout/knockdown and rescue, co-precipitation, pillar-deflection mechanotransduction, and Piezo1-current threshold assays	unknown	direct_edge	PMID:24662763	Primary STOML3-Piezo mechanosensitivity study	Primary-supported claim: STOML3 associates with Piezo1-containing mechanosensitive channels and lowers their mechanical activation threshold in sensory and heterologous-cell systems.	Represent STOML3 as a membrane-associated Piezo1 sensitivity regulator; preserve co-precipitation and mechanosensitivity boundaries, with no direct gating interface or SCI/terminal-TF inference.	curated_primary_route	LITEXP:003739
M21B-LITEXP-3690	M21B-DOWNSTREAM:01068	retained_evidence_route	receptor>intracellular>output	receptor_intracellular_output_annotation_missing_ligand_receptor_and_tf	receptor|intracellular_continuation|cellular_functional_readout	ligand_receptor_input|transcription_factor|target_gene_expression	source_supported				NODE08406	NTRK2/TrkB receptor	M21B-E002625	NODE04466	GRIN1/GluN1 NMDA receptor subunit									BDNF-TrkB-GluN1 neuroprotective-complex and excitotoxic-survival output			BDNF-TrkB-GluN1-neuroprotection	primary_literature_route_expansion	primary_receptor_proximal_output	M21B-E002625;M21B-EVID-002568;PMID:33005890	M21B-DOWNSTREAM-EVID:001728	literature_expansion:primary_receptor_proximal_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3690	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Mouse primary cortical neurons and brain/hippocampal comparator tissue	BDNF-stimulated TrkB-associated GluN1-containing NMDA-receptor complex	No SCI receiver inference	Primary BDNF stimulation, TrkB-GluN1 co-immunoprecipitation, peptide disruption, PS1 perturbation, and excitotoxic-survival evidence supports a TrkB-GluN1 neuroprotective output while leaving ligand input, intracellular relay, TF, and target-gene layers unresolved.	BDNF stimulation, TrkB-GluN1 co-immunoprecipitation, extracellular GluN1 peptide disruption, PS1 perturbation, and glutamate-excitotoxicity survival assays	unknown	direct_edge	PMID:33005890	Primary BDNF-TrkB-GluN1 neuroprotective-complex study	Primary-supported claim: BDNF stimulates formation of a TrkB-GluN1 neuroprotective complex, and disrupting the complex reduces neuronal protection from excitotoxicity.	Represent a BDNF-stimulated TrkB-GluN1-associated complex rather than direct BDNF-GluN1 binding; preserve PS1 dependence, neuronal context, and no SCI/terminal-TF inference.	curated_primary_route	LITEXP:003740
