expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	primary_locator	citation_note	evidence_summary	limitations	curation_status	species_context	cell_type_context	assay_or_perturbation	effect_polarity	source_scope	route_evidence_id
M21B-LITEXP-5136	M21B-DOWNSTREAM:00021	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_missing_intracellular_and_tf	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE02607	CX3CL1 (membrane or soluble form)	M21B-E000168	NODE02615	CX3CR1					CX3CL1 (membrane or soluble form)-CX3CR1 documented cellular_functional_readout	CX3CL1-CX3CR1-adhesion-migration	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E000168;M21B-EVID-000111;M21B-DOWNSTREAM-EVID:000046;PMID:25395671	M21B-LITEXP-5136	M21B-DOWNSTREAM-EVID:000046	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:25395671	Review lead: PMID:32060841, CX3CL1 signaling review; PMID:35770395, CX3CL1/CX3CR1 structure-function review; review-cited primary: PMID:25395671; primary locator: PMID:25395671	Primary-supported claim: Reviews identify CX3CL1 as the ligand for CX3CR1 and distinguish membrane-anchored adhesion from soluble chemotactic signaling, citing the domain-function study. Primary model/assay: Human/mammalian CX3CL1-CX3CR1 adhesion and migration systems; membrane-domain/stalk glycosylation perturbations, FRAP/structural analysis, and leukocyte capture assays	Retain membrane versus soluble ligand form, stalk glycosylation, and adhesion-versus-chemotaxis distinction; no CNS-specific receiver claim. Intracellular continuation and TF remain unresolved.	curated_primary_route	human; rat	Human/mammalian CX3CL1-CX3CR1 adhesion and migration systems; membrane-domain/stalk glycosylation perturbations, FRAP/structural analysis, and leukocyte capture assays	not_reported	activating	direct_edge	LITEXP:001017
M21B-LITEXP-5137	M21B-DOWNSTREAM:00022	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_missing_intracellular_and_tf	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE00984	ATP	M21B-E000171	NODE08713	P2X7/P2RX7					ATP-P2X7/P2RX7 documented secreted_protein_or_release	ATP-P2X7-IL1B-release	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E000171;M21B-EVID-000114;M21B-DOWNSTREAM-EVID:000047;PMID:11943809	M21B-LITEXP-5137	M21B-DOWNSTREAM-EVID:000047	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	secreted_protein_or_release	PMID:11943809	Review lead: PMID:38370420, P2X7 neurodegeneration review; review-cited primary: PMID:11943809; primary locator: PMID:11943809	Primary-supported claim: Review identifies ATP-gated P2X7 as a microglial cytokine-release receptor and cites the recombinant/microglial electrophysiology and IL-1beta-release study. Primary model/assay: Recombinant P2X7 in Xenopus oocytes and mouse microglial cells; ATP/BzATP priming followed by ADP/AMP, electrophysiology, fluorescence imaging, and IL-1beta release assays	ATP-primed ion-channel and microglial cytokine-release context; preserve nucleotide order/priming and do not infer a single inflammasome mechanism or traumatic-SCI weighting. Intracellular continuation and TF remain unresolved.	curated_primary_route	mouse; Xenopus	Recombinant P2X7 in Xenopus oocytes and mouse microglial cells; ATP/BzATP priming followed by ADP/AMP, electrophysiology, fluorescence imaging, and IL-1beta release assays	not_reported	activating	direct_edge	LITEXP:001018
M21B-LITEXP-5138	M21B-DOWNSTREAM:00032	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_missing_intracellular_and_tf	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11503	TSP1/THBS1	M21B-E000206	NODE01876	CD36					TSP1/THBS1-CD36 documented cellular_functional_readout	TSP1-CD36-antiangiogenic	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E000206;M21B-EVID-000149;M21B-DOWNSTREAM-EVID:000065;PMID:23640500; PMCID:PMC3737738	M21B-LITEXP-5138	M21B-DOWNSTREAM-EVID:000065	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:23640500; PMCID:PMC3737738	Review lead: PMID:12957861, CD36 anti-angiogenic receptor review; review-cited primary: PMID:23640500; PMCID:PMC3737738; primary locator: PMID:23640500; PMCID:PMC3737738	Primary-supported claim: The review identifies the TSP type-I-repeat/CD36 CLESH interaction as the molecular basis of TSP1 antiangiogenic receptor activity and points to structure-function work. Primary model/assay: Human recombinant TSP1 TSR2/TSR2-3 and CD36 CLESH-domain constructs; binding assays, charge-neutralizing mutagenesis, microvascular endothelial migration/tube formation, and aortic-ring sprouting	Preserve TSR2/CLESH-domain scope and antiangiogenic/inhibitory direction; CD36 is a scavenger/adhesion receptor with context-dependent signaling, and no CNS/SCI or universal intracellular relay is inferred. Intracellular continuation and TF remain unresolved.	curated_primary_route	human; rat	Human recombinant TSP1 TSR2/TSR2-3 and CD36 CLESH-domain constructs; binding assays, charge-neutralizing mutagenesis, microvascular endothelial migration/tube formation, and aortic-ring sprouting	not_reported	unknown	direct_edge	LITEXP:001019
M21B-LITEXP-5139	M21B-DOWNSTREAM:00065	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_missing_intracellular_and_tf	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE02606	CX3CL1	M21B-E000256	NODE02615	CX3CR1					CX3CL1-CX3CR1 documented gene_expression_or_transcription	CX3CL1-CX3CR1-adhesion-GPCR	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E000256;M21B-EVID-000199;M21B-DOWNSTREAM-EVID:000130;PMID:9390561; PMID:10382755	M21B-LITEXP-5139	M21B-DOWNSTREAM-EVID:000130	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	gene_expression_or_transcription	PMID:9390561; PMID:10382755	Review lead: PMCID:PMC6120486, A guide to chemokines and their receptors; PMCID:PMC8215706, Fractalkine/CX3CL1 and Its Receptor CX3CR1 review; review-cited primary: PMID:9390561; PMID:10382755; primary locator: PMID:9390561; PMID:10382755	Primary-supported claim: The reviews identify CX3CR1 as the sole canonical receptor for fractalkine/CX3CL1, and the cited primary studies establish direct receptor binding with distinct adhesion and chemotactic functions. Primary model/assay: Human CX3CL1/CX3CR1 receptor-expression and leukocyte systems; receptor cloning, ligand binding, pertussis-toxin-sensitive migration, membrane adhesion, and leukocyte trafficking assays	Preserve membrane-anchored versus soluble fractalkine, mucin-stalk/shedding geometry, and adhesion-versus-G-protein migration distinction; no CNS/SCI transfer. Intracellular continuation and TF remain unresolved.	curated_primary_route	human; rat	Human CX3CL1/CX3CR1 receptor-expression and leukocyte systems; receptor cloning, ligand binding, pertussis-toxin-sensitive migration, membrane adhesion, and leukocyte trafficking assays	not_reported	activating	direct_edge	LITEXP:001020
M21B-LITEXP-5140	M21B-DOWNSTREAM:00071	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_missing_intracellular_and_tf	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE02888	DLL1	M21B-E000267	NODE08195	NOTCH1 receptor					DLL1-NOTCH1 receptor documented reporter_readout	DLL1-NOTCH1-canonical-Notch	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E000267;M21B-EVID-000210;M21B-DOWNSTREAM-EVID:000138;PMID:23839946; PMCID:PMC3757209	M21B-LITEXP-5140	M21B-DOWNSTREAM-EVID:000138	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	reporter_readout	PMID:23839946; PMCID:PMC3757209	Review lead: PMCID:PMC8105286, Biophysics of Notch Signaling, ligand-receptor binding/structural basis section; review-cited primary: PMID:23839946; PMCID:PMC3757209; primary locator: PMID:23839946; PMCID:PMC3757209	Primary-supported claim: The review identifies DLL1 as a Notch1 ligand, and the cited primary study directly measures calcium-dependent DLL1-NOTCH1 binding and DLL1-dependent Notch1 reporter activation using recombinant and cell-based systems. Primary model/assay: human Notch1 EGF repeats 6-15 and DLL1/DLL4 ectodomain binding systems; plate and cell binding, truncation/mutagenesis, and Notch reporter assays	Preserve membrane-presentation, calcium, ligand-density, and DLL1-versus-DLL4 selectivity boundaries; no SCI receiver or reverse DLL1 intracellular claim. Intracellular continuation and TF remain unresolved.	curated_primary_route	human	human Notch1 EGF repeats 6-15 and DLL1/DLL4 ectodomain binding systems; plate and cell binding, truncation/mutagenesis, and Notch reporter assays	not_reported	activating	direct_edge	LITEXP:001021
M21B-LITEXP-5141	M21B-DOWNSTREAM:00073	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_missing_intracellular_and_tf	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11779	Vitronectin/VTN	M21B-E000277	NODE05896	ITGAV:ITGB3 integrin					Vitronectin/VTN-ITGAV:ITGB3 integrin documented cellular_functional_readout	Vitronectin-alphaVbeta3-adhesion	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E000277;M21B-EVID-000220;M21B-DOWNSTREAM-EVID:000142;PMID:9480902	M21B-LITEXP-5141	M21B-DOWNSTREAM-EVID:000142	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:9480902	Review lead: PMCID:PMC2901818, Integrin alphaVbeta3-Targeted Cancer Therapy; PMID:12500288, alphav Vitronectin receptors in vascular-mediated disorders; review-cited primary: PMID:9480902; primary locator: PMID:9480902	Primary-supported claim: The reviews identify alphaVbeta3 as a principal vitronectin receptor and the cited primary study shows purified recombinant alphaVbeta3 retains high-affinity vitronectin binding, with cell-surface and Mn2+-dependent activation comparisons. Primary model/assay: Human recombinant full-length and transmembrane-truncated alphaVbeta3 expressed in insect cells, native placental alphaVbeta3, and M21 melanoma cells; purified-receptor ligand-binding assays, vitronectin adhesion, RGD inhibition, and Mn2+ activation comparisons	Preserve vitronectin RGD ligand form, alphaVbeta3 heterodimer, and purified versus cell-surface activation-state distinction; no autonomous ITGAV relay or SCI inference. Intracellular continuation and TF remain unresolved.	curated_primary_route	human	Human recombinant full-length and transmembrane-truncated alphaVbeta3 expressed in insect cells, native placental alphaVbeta3, and M21 melanoma cells; purified-receptor ligand-binding assays, vitronectin adhesion, RGD inhibition, and Mn2+ activation comparisons	not_reported	activating	direct_edge	LITEXP:001022
M21B-LITEXP-5142	M21B-DOWNSTREAM:00074	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_missing_intracellular_and_tf	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE03710	Fibronectin/FN	M21B-E000278	NODE05896	ITGAV:ITGB3 integrin					Fibronectin/FN-ITGAV:ITGB3 integrin documented cellular_functional_readout	Fibronectin-alphaVbeta3-adhesion	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E000278;M21B-EVID-000221;M21B-DOWNSTREAM-EVID:000144;PMID:1703545	M21B-LITEXP-5142	M21B-DOWNSTREAM-EVID:000144	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:1703545	Review lead: PMCID:PMC2901818, Integrin alphaVbeta3-Targeted Cancer Therapy; PMCID:PMC4505771, Utilizing Fibronectin Integrin-Binding Specificity to Control Cellular Responses; review-cited primary: PMID:1703545; primary locator: PMID:1703545	Primary-supported claim: The reviews identify alphaVbeta3 as an RGD-binding fibronectin receptor and the cited primary study directly demonstrates high-affinity fibronectin binding by purified alphaVbeta3 plus alphaVbeta3-dependent melanoma-cell adhesion and spreading. Primary model/assay: Purified human alphaVbeta3 solid-phase binding; human M21 melanoma cells and alphaVbeta3-deficient variant; RGD/antibody inhibition, fibronectin affinity chromatography, attachment, and spreading assays	Preserve fibronectin RGD ligand form and the alphaVbeta3/alpha5beta1 cooperative adhesion context; no autonomous ITGAV relay or SCI inference. Intracellular continuation and TF remain unresolved.	curated_primary_route	human	Purified human alphaVbeta3 solid-phase binding; human M21 melanoma cells and alphaVbeta3-deficient variant; RGD/antibody inhibition, fibronectin affinity chromatography, attachment, and spreading assays	not_reported	unknown	direct_edge	LITEXP:001023
M21B-LITEXP-5143	M21B-DOWNSTREAM:00075	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_missing_intracellular_and_tf	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE02343	COL1A1/collagen I	M21B-E000279	NODE05734	ITGA1:ITGB1 integrin					COL1A1/collagen I-ITGA1:ITGB1 integrin documented cellular_functional_readout	CollagenI-alpha1beta1-adhesion	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E000279;M21B-EVID-000222;M21B-DOWNSTREAM-EVID:000145;PMID:10617582	M21B-LITEXP-5143	M21B-DOWNSTREAM-EVID:000145	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:10617582	Review lead: PMCID:PMC8912536, The Molecular Interaction of Collagen with Cell Receptors for Biological Function; PMCID:PMC1952532, Structural Basis of Integrin Regulation and Signaling; review-cited primary: PMID:10617582; primary locator: PMID:10617582	Primary-supported claim: The reviews identify collagen I GFOGER as a high-affinity ligand motif for alpha1beta1 and cite primary peptide-binding and alpha1beta1-dependent cell-adhesion evidence. Primary model/assay: Triple-helical collagen I GFOGER peptides; recombinant alpha1 A-domain and alpha1beta1-dependent Rugli-cell adhesion, divalent-cation binding, competition, and sequence-mutagenesis assays	Preserve triple-helical collagen I and the GFOGER/hydroxyproline motif, alpha1beta1 heterodimer, and cation dependence; no universal collagen relay or SCI inference. Intracellular continuation and TF remain unresolved.	curated_primary_route	human	Triple-helical collagen I GFOGER peptides; recombinant alpha1 A-domain and alpha1beta1-dependent Rugli-cell adhesion, divalent-cation binding, competition, and sequence-mutagenesis assays	not_reported	unknown	direct_edge	LITEXP:001024
M21B-LITEXP-5144	M21B-DOWNSTREAM:00076	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_missing_intracellular_and_tf	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE02343	COL1A1/collagen I	M21B-E000280	NODE05744	ITGA2:ITGB1 integrin					COL1A1/collagen I-ITGA2:ITGB1 integrin documented cellular_functional_readout	CollagenI-alpha2beta1-adhesion	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E000280;M21B-EVID-000223;M21B-DOWNSTREAM-EVID:000146;PMID:10617582	M21B-LITEXP-5144	M21B-DOWNSTREAM-EVID:000146	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	PMID:10617582	Review lead: PMCID:PMC8912536, The Molecular Interaction of Collagen with Cell Receptors for Biological Function; PMCID:PMC2740402, Structural Insights into the Interactions between Platelet Receptors and Fibrillar Collagen; review-cited primary: PMID:10617582; primary locator: PMID:10617582	Primary-supported claim: The reviews identify collagen I GFOGER as a high-affinity ligand motif for alpha2beta1 and cite primary peptide-binding and alpha2beta1-dependent platelet/HT1080 adhesion evidence. Primary model/assay: Triple-helical collagen I GFOGER peptides; recombinant alpha2 A-domain and alpha2beta1-dependent platelet/HT1080-cell adhesion, divalent-cation binding, competition, and sequence-mutagenesis assays	Preserve triple-helical collagen I and the GFOGER/hydroxyproline motif, alpha2beta1 heterodimer, and cation dependence; GPVI is a separate collagen receptor and no SCI inference is added. Intracellular continuation and TF remain unresolved.	curated_primary_route	human	Triple-helical collagen I GFOGER peptides; recombinant alpha2 A-domain and alpha2beta1-dependent platelet/HT1080-cell adhesion, divalent-cation binding, competition, and sequence-mutagenesis assays	not_reported	unknown	direct_edge	LITEXP:001025
M21B-LITEXP-5145	M21B-DOWNSTREAM:00077	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_missing_intracellular_and_tf	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE06262	Laminin-511	M21B-E000281	NODE05767	ITGA3:ITGB1 integrin					Laminin-511-ITGA3:ITGB1 integrin documented gene_expression_or_transcription	Laminin511-alpha3beta1-adhesion	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E000281;M21B-EVID-000224;M21B-DOWNSTREAM-EVID:000148;PMID:19752234	M21B-LITEXP-5145	M21B-DOWNSTREAM-EVID:000148	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	gene_expression_or_transcription	PMID:19752234	Review lead: PMCID:PMC6744579, Structural biology of laminins; PMID:23076212, Laminin-511: a multi-functional adhesion protein review; review-cited primary: PMID:19752234; primary locator: PMID:19752234	Primary-supported claim: The reviews identify alpha3beta1 as a laminin-511 receptor and the cited primary study shows alpha3beta1-dependent human mast-cell adhesion and migration on laminin-511. Primary model/assay: Human mast cells expressing alpha3beta1; purified laminin-511/LM-511 substrate, integrin expression profiling, alpha3-blocking antibody, adhesion, migration, and IL-8 co-stimulation assays	Preserve laminin-511 isoform and alpha3beta1 heterodimer, antibody-blocking and mast-cell context; no purified-affinity constant or SCI inference. Intracellular continuation and TF remain unresolved.	curated_primary_route	human	Human mast cells expressing alpha3beta1; purified laminin-511/LM-511 substrate, integrin expression profiling, alpha3-blocking antibody, adhesion, migration, and IL-8 co-stimulation assays	not_reported	unknown	direct_edge	LITEXP:001026
