expansion_id	source_queue_id	path_expression	route_tier	known_layers	missing_layers	intracellular_status	intracellular_tf_edge_id	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	output_label	output_form_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-0925	M21B-DOWNSTREAM:00263	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE05021	IGF1/IGF-I	M21B-E000632	NODE05805	ITGA6:ITGB4 integrin										IGF1/alpha6beta4-IGF1R ternary-crosstalk survival output		IGF1-alpha6beta4-IGF1R-crosstalk	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000632;M21B-EVID-000575;M21B-DOWNSTREAM-EVID:000428;PMID:22351760	M21B-DOWNSTREAM-EVID:000428	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0925	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human alpha6beta4-expressing CHO cells and beta1-integrin controls; recombinant IGF1 and soluble alpha6beta4 binding/adhesion assays; IGF1-binding-defective mutants; anchorage-independent IGF1R/ERK signaling, survival, and colony-formation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human alpha6beta4-expressing CHO cells and beta1-integrin controls; recombinant IGF1 and soluble alpha6beta4 binding/adhesion assays; IGF1-binding-defective mutants; anchorage-independent IGF1R/ERK signaling, survival, and colony-formation assays	activating	direct_edge	PMID:22351760	Review lead: Interplay between cell adhesion and growth factor receptors: from the plasma membrane to the endosomes, PMCID:PMC2784865; Crosstalk between insulin-like growth factor receptor and integrins through direct integrin binding to IGF1, PMID:28190785; review-cited primary: PMID:22351760; primary locator: PMID:22351760	Primary-supported claim: The growth-factor/integrin reviews cite the primary study showing IGF1 directly binds alpha6beta4, forms an alpha6beta4-IGF1-IGF1R ternary complex, and supports alpha6beta4-dependent signaling and survival in anchorage-independent cells. Primary model/assay: Human alpha6beta4-expressing CHO cells and beta1-integrin controls; recombinant IGF1 and soluble alpha6beta4 binding/adhesion assays; IGF1-binding-defective mutants; anchorage-independent IGF1R/ERK signaling, survival, and colony-formation assays	Preserve mature IGF1, alpha6beta4-IGF1-IGF1R ternary crosstalk, anchorage-independent cancer-cell context, and no generic beta1-integrin or SCI inference.	curated_primary_route	LITEXP:000925
M21B-LITEXP-0926	M21B-DOWNSTREAM:00264	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE05032	IGF2/IGF-II	M21B-E000633	NODE05805	ITGA6:ITGB4 integrin										IGF2/alpha6beta4-IGF1R ternary-crosstalk proliferation output		IGF2-alpha6beta4-IGF1R-crosstalk	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000633;M21B-EVID-000576;M21B-DOWNSTREAM-EVID:000430;PMID:28873464; PMCID:PMC5584928	M21B-DOWNSTREAM-EVID:000430	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0926	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Recombinant human IGF2 and soluble alpha6beta4; alpha6beta4-expressing CHO cells and beta1 controls; adhesion and ELISA-type binding; C-domain Arg-to-Glu mutants; anchorage-independent IGF2-induced proliferation and IGF1R-binding controls	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant human IGF2 and soluble alpha6beta4; alpha6beta4-expressing CHO cells and beta1 controls; adhesion and ELISA-type binding; C-domain Arg-to-Glu mutants; anchorage-independent IGF2-induced proliferation and IGF1R-binding controls	activating	direct_edge	PMID:28873464; PMCID:PMC5584928	Review lead: Crosstalk between insulin-like growth factor receptor and integrins through direct integrin binding to IGF1, PMID:28190785; Direct integrin binding to insulin-like growth factor-2 through the C-domain is required for IGF1R signaling, PMCID:PMC5584928; review-cited primary: PMID:28873464; PMCID:PMC5584928; primary locator: PMID:28873464; PMCID:PMC5584928	Primary-supported claim: The IGF-integrin review and primary study show that IGF2 directly binds alpha6beta4 through its C-domain, induces alpha6beta4-dependent proliferation, and requires integrin binding for IGF1R-associated signaling in receptor-expressing cells. Primary model/assay: Recombinant human IGF2 and soluble alpha6beta4; alpha6beta4-expressing CHO cells and beta1 controls; adhesion and ELISA-type binding; C-domain Arg-to-Glu mutants; anchorage-independent IGF2-induced proliferation and IGF1R-binding controls	Preserve mature IGF2 C-domain and alpha6beta4-IGF2-IGF1R crosstalk, mutant/RGD limitations, anchorage-independent CHO context, and no canonical integrin relay or SCI inference.	curated_primary_route	LITEXP:000926
M21B-LITEXP-0927	M21B-DOWNSTREAM:00265	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE00555	ANGPT1/Angiopoietin-1	M21B-E000636	NODE05781	ITGA5:ITGB1 integrin										ANGPT1/alpha5beta1-dependent adhesion		ANGPT1-alpha5beta1-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000636;M21B-EVID-000579;M21B-DOWNSTREAM-EVID:000431;PMID:11346644; PMID:27695111	M21B-DOWNSTREAM-EVID:000431	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0927	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human ANGPT1 and ANGPT1 receptor-binding domain; alpha5-deficient and alpha5-rescued CHO cells; purified alpha5beta1 ectodomain co-precipitation, size-exclusion and endothelial integrin assays; adhesion readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human ANGPT1 and ANGPT1 receptor-binding domain; alpha5-deficient and alpha5-rescued CHO cells; purified alpha5beta1 ectodomain co-precipitation, size-exclusion and endothelial integrin assays; adhesion readouts	unknown	direct_edge	PMID:11346644; PMID:27695111	Review lead: Angiopoietin-Tie signalling in the cardiovascular and lymphatic systems, PMID:27941161; The Angiopoietins and Tie2 in Vascular Inflammation, PMCID:PMC5777595; review-cited primary: PMID:11346644; PMID:27695111; primary locator: PMID:11346644; PMID:27695111	Primary-supported claim: The angiopoietin reviews cite primary studies showing direct ANGPT1 adhesion through alpha5-containing integrin systems and direct association of the ANGPT1 receptor-binding domain with purified alpha5beta1; preserve this as an adhesion/binding edge rather than Tie2-equivalent activation. Primary model/assay: Human ANGPT1 and ANGPT1 receptor-binding domain; alpha5-deficient and alpha5-rescued CHO cells; purified alpha5beta1 ectodomain co-precipitation, size-exclusion and endothelial integrin assays; adhesion readouts	Preserve ANGPT1 receptor-binding domain/full ligand, alpha5beta1 heterodimer and adhesion context, Tie2/integrin crosstalk distinction, and no autonomous integrin signaling or SCI inference.	curated_primary_route	LITEXP:000927
M21B-LITEXP-0928	M21B-DOWNSTREAM:00266	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE11690	VEGFA/VEGF-A	M21B-E000638	NODE05828	ITGA9:ITGB1 integrin										VEGFA/alpha9beta1-VEGFR2 cooperative adhesion and angiogenesis		VEGFA-alpha9beta1-angiogenesis	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000638;M21B-EVID-000581;M21B-DOWNSTREAM-EVID:000433;PMID:17363377	M21B-DOWNSTREAM-EVID:000433	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0928	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human alpha9beta1-transfected SW480 cells lacking VEGF receptors; human microvascular endothelial cells expressing alpha9beta1 and VEGFR2; recombinant VEGF-A121/165, adhesion/migration, alpha9beta1-blockade, and angiogenesis-relevant endothelial assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human alpha9beta1-transfected SW480 cells lacking VEGF receptors; human microvascular endothelial cells expressing alpha9beta1 and VEGFR2; recombinant VEGF-A121/165, adhesion/migration, alpha9beta1-blockade, and angiogenesis-relevant endothelial assays	unknown	direct_edge	PMID:17363377	Review lead: Beyond the Matrix: The Many Non-ECM Ligands for Integrins, PMCID:PMC5855671; Vascular Endothelial Growth Factor A induces endothelial and cancer cell migration through direct binding to integrin alpha9beta1, PMCID:PMC3020715; review-cited primary: PMID:17363377; primary locator: PMID:17363377	Primary-supported claim: The integrin reviews cite the primary study showing VEGF-A121 and VEGF-A165 directly bind alpha9beta1, support alpha9beta1-dependent endothelial/cancer-cell adhesion and migration, and cooperate with VEGFR2 in angiogenesis. Primary model/assay: Human alpha9beta1-transfected SW480 cells lacking VEGF receptors; human microvascular endothelial cells expressing alpha9beta1 and VEGFR2; recombinant VEGF-A121/165, adhesion/migration, alpha9beta1-blockade, and angiogenesis-relevant endothelial assays	Preserve VEGF-A isoform distinction, alpha9beta1/VEGFR2 cooperative context, direct binding versus cell-function layers, and no SCI inference.	curated_primary_route	LITEXP:000928
M21B-LITEXP-0929	M21B-DOWNSTREAM:00267	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE08029	NGF	M21B-E000639	NODE05828	ITGA9:ITGB1 integrin										NGF/alpha9beta1-dependent chemotaxis, proliferation, and ERK output		NGF-alpha9beta1-neurotrophin-signaling	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000639;M21B-EVID-000582;M21B-DOWNSTREAM-EVID:000434;PMID:18230652	M21B-DOWNSTREAM-EVID:000434	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0929	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Alpha9beta1-expressing human SW480 cells; purified alpha9beta1 ELISA binding; NGF adhesion, chemotaxis, proliferation, and ERK1/2/paxillin readouts; low-affinity and p75/Trk comparator context	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Alpha9beta1-expressing human SW480 cells; purified alpha9beta1 ELISA binding; NGF adhesion, chemotaxis, proliferation, and ERK1/2/paxillin readouts; low-affinity and p75/Trk comparator context	activating	direct_edge	PMID:18230652	Review lead: Nerve growth factor: a neuroimmune crosstalk mediator for all seasons, PMCID:PMC5382350; Integrin-alpha9beta1 as a Novel Therapeutic Target for Refractory Diseases, https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2021.638400/full; review-cited primary: PMID:18230652; primary locator: PMID:18230652	Primary-supported claim: The neurotrophin/integrin reviews cite the primary study showing NGF binds purified alpha9beta1, induces alpha9beta1-dependent chemotaxis and proliferation, and activates ERK1/2 and paxillin-associated signaling in alpha9beta1-expressing cells. Primary model/assay: Alpha9beta1-expressing human SW480 cells; purified alpha9beta1 ELISA binding; NGF adhesion, chemotaxis, proliferation, and ERK1/2/paxillin readouts; low-affinity and p75/Trk comparator context	Preserve mature NGF and low-affinity alpha9beta1 context, purified-binding versus cell-signaling distinction, and no replacement of NGFR/TrkA or SCI inference.	curated_primary_route	LITEXP:000929
M21B-LITEXP-0930	M21B-DOWNSTREAM:00268	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE01176	BDNF	M21B-E000640	NODE05828	ITGA9:ITGB1 integrin										BDNF/alpha9beta1-dependent adhesion		BDNF-alpha9beta1-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000640;M21B-EVID-000583;M21B-DOWNSTREAM-EVID:000435;PMID:18230652	M21B-DOWNSTREAM-EVID:000435	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0930	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Alpha9beta1-expressing human SW480 cells and mock-transfected controls; recombinant BDNF adhesion assays with integrin-receptor comparison; NGF biochemical/signaling results retained as a boundary rather than reassigned to BDNF	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Alpha9beta1-expressing human SW480 cells and mock-transfected controls; recombinant BDNF adhesion assays with integrin-receptor comparison; NGF biochemical/signaling results retained as a boundary rather than reassigned to BDNF	unknown	direct_edge	PMID:18230652	Review lead: Nerve growth factor: a neuroimmune crosstalk mediator for all seasons, PMCID:PMC5382350; Integrin alpha9 beta1 is a receptor for nerve growth factor and other neurotrophins, PMID:18230652; review-cited primary: PMID:18230652; primary locator: PMID:18230652	Primary-supported claim: The neurotrophin review cites the primary alpha9SW480 adhesion study identifying BDNF as an alpha9beta1 ligand; this row is restricted to cell-adhesion support because purified direct BDNF-alpha9beta1 binding and an autonomous intracellular relay were not isolated. Primary model/assay: Alpha9beta1-expressing human SW480 cells and mock-transfected controls; recombinant BDNF adhesion assays with integrin-receptor comparison; NGF biochemical/signaling results retained as a boundary rather than reassigned to BDNF	Preserve BDNF cell-adhesion-only evidence, absence of isolated purified binding/relay for BDNF, and distinction from BDNF-NTRK2/NGFR signaling and SCI inference.	curated_primary_route	LITEXP:000930
M21B-LITEXP-0931	M21B-DOWNSTREAM:00269	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE08370	NT3	M21B-E000641	NODE05828	ITGA9:ITGB1 integrin										NT3/alpha9beta1-dependent adhesion		NT3-alpha9beta1-adhesion	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000641;M21B-EVID-000584;M21B-DOWNSTREAM-EVID:000436;PMID:18230652	M21B-DOWNSTREAM-EVID:000436	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0931	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Alpha9beta1-expressing human SW480 cells and mock-transfected controls; recombinant NT3 adhesion assays with integrin-receptor comparison; NGF biochemical/signaling results retained as a boundary rather than reassigned to NT3	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Alpha9beta1-expressing human SW480 cells and mock-transfected controls; recombinant NT3 adhesion assays with integrin-receptor comparison; NGF biochemical/signaling results retained as a boundary rather than reassigned to NT3	unknown	direct_edge	PMID:18230652	Review lead: Nerve growth factor: a neuroimmune crosstalk mediator for all seasons, PMCID:PMC5382350; Integrin alpha9 beta1 is a receptor for nerve growth factor and other neurotrophins, PMID:18230652; review-cited primary: PMID:18230652; primary locator: PMID:18230652	Primary-supported claim: The neurotrophin review cites the primary alpha9SW480 adhesion study identifying NT3 as an alpha9beta1 ligand; this row is restricted to cell-adhesion support because purified direct NT3-alpha9beta1 binding and an autonomous intracellular relay were not isolated. Primary model/assay: Alpha9beta1-expressing human SW480 cells and mock-transfected controls; recombinant NT3 adhesion assays with integrin-receptor comparison; NGF biochemical/signaling results retained as a boundary rather than reassigned to NT3	Preserve NT3 cell-adhesion-only evidence, absence of isolated purified binding/relay for NT3, and distinction from NT3-NTRK3/NGFR signaling and SCI inference.	curated_primary_route	LITEXP:000931
M21B-LITEXP-0932	M21B-DOWNSTREAM:00270	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE11684	VEGF165/VEGFA isoform	M21B-E000642	NODE05752	ITGA3:ITGB1 integrin										Immobilized VEGF165/alpha3beta1-dependent adhesion and survival		VEGF165-alpha3beta1-adhesion-survival	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000642;M21B-EVID-000585;M21B-DOWNSTREAM-EVID:000437;PMID:12709411	M21B-DOWNSTREAM-EVID:000437	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0932	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human endothelial cells on immobilized VEGF165/VEGF189; alpha3beta1 and alphaVbeta3 blocking/neutralization, VEGF-receptor controls, migration, spreading, FAK morphology, and apoptosis/survival assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human endothelial cells on immobilized VEGF165/VEGF189; alpha3beta1 and alphaVbeta3 blocking/neutralization, VEGF-receptor controls, migration, spreading, FAK morphology, and apoptosis/survival assays	unknown	direct_edge	PMID:12709411	Review lead: Vascular Endothelial Growth Factor A induces endothelial and cancer cell migration through direct binding to integrin alpha9beta1, PMCID:PMC3020715; Interplay between cell adhesion and growth factor receptors: from the plasma membrane to the endosomes, PMCID:PMC2784865; review-cited primary: PMID:12709411; primary locator: PMID:12709411	Primary-supported claim: The VEGF/integrin reviews cite the primary immobilized-ligand study showing endothelial adhesion and migration on VEGF165/VEGF189 were mediated in part by alpha3beta1, with survival and morphology effects independent of cognate VEGF receptors; direct purified alpha3beta1 binding was not established. Primary model/assay: Human endothelial cells on immobilized VEGF165/VEGF189; alpha3beta1 and alphaVbeta3 blocking/neutralization, VEGF-receptor controls, migration, spreading, FAK morphology, and apoptosis/survival assays	Preserve immobilized VEGF165/189 ligand form, alpha3beta1-mediated adhesion/function, lack of purified binary binding, and no generic soluble VEGF or SCI inference.	curated_primary_route	LITEXP:000932
M21B-LITEXP-0933	M21B-DOWNSTREAM:00271	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE11684	VEGF165/VEGFA isoform	M21B-E000643	NODE05879	ITGAV:ITGB3 integrin										Immobilized VEGF165/alphaVbeta3-dependent adhesion and survival		VEGF165-alphaVbeta3-adhesion-survival	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000643;M21B-EVID-000586;M21B-DOWNSTREAM-EVID:000438;PMID:12709411	M21B-DOWNSTREAM-EVID:000438	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0933	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Human endothelial cells on immobilized VEGF165/VEGF189; alphaVbeta3 blockade with tumstatin and anti-alphaVbeta3 antibody, VEGF-receptor controls, adhesion, migration, FAK morphology, and apoptosis/survival assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Human endothelial cells on immobilized VEGF165/VEGF189; alphaVbeta3 blockade with tumstatin and anti-alphaVbeta3 antibody, VEGF-receptor controls, adhesion, migration, FAK morphology, and apoptosis/survival assays	unknown	direct_edge	PMID:12709411	Review lead: Vascular Endothelial Growth Factor A induces endothelial and cancer cell migration through direct binding to integrin alpha9beta1, PMCID:PMC3020715; Beyond the Matrix: The Many Non-ECM Ligands for Integrins, PMCID:PMC5855671; review-cited primary: PMID:12709411; primary locator: PMID:12709411	Primary-supported claim: The VEGF/integrin reviews cite the primary study showing immobilized VEGF165/VEGF189 supports alphaVbeta3-dependent endothelial adhesion, migration, and survival; the review notes direct VEGF-A binding to alphaVbeta3, while the primary functional assay is retained as the bounded evidence layer. Primary model/assay: Human endothelial cells on immobilized VEGF165/VEGF189; alphaVbeta3 blockade with tumstatin and anti-alphaVbeta3 antibody, VEGF-receptor controls, adhesion, migration, FAK morphology, and apoptosis/survival assays	Preserve immobilized VEGF165/189 ligand form, alphaVbeta3-dependent adhesion/function, direct-binding caveat, and no generic soluble VEGF or SCI inference.	curated_primary_route	LITEXP:000933
M21B-LITEXP-0934	M21B-DOWNSTREAM:00272	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE00565	ANGPTL3/Angiopoietin-like 3	M21B-E000644	NODE05879	ITGAV:ITGB3 integrin										ANGPTL3/alphaVbeta3-dependent endothelial angiogenesis		ANGPTL3-alphaVbeta3-angiogenesis	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000644;M21B-EVID-000587;M21B-DOWNSTREAM-EVID:000439;PMID:11877390; DOI:10.1074/jbc.M109768200	M21B-DOWNSTREAM-EVID:000439	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0934	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	rat	Recombinant ANGPTL3 and its C-terminal fibrinogen-like domain; endothelial alphaVbeta3 adhesion/migration and signaling assays; rat corneal angiogenesis assay; Tie2-binding comparator	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant ANGPTL3 and its C-terminal fibrinogen-like domain; endothelial alphaVbeta3 adhesion/migration and signaling assays; rat corneal angiogenesis assay; Tie2-binding comparator	activating	direct_edge	PMID:11877390; DOI:10.1074/jbc.M109768200	Review lead: Beyond the Matrix: The Many Non-ECM Ligands for Integrins, PMCID:PMC5855671; Angiopoietin-like proteins: emerging targets for treatment of obesity and related metabolic diseases, PMID:19875897; review-cited primary: PMID:11877390; primary locator: PMID:11877390; DOI:10.1074/jbc.M109768200	Primary-supported claim: The integrin and angiopoietin-like-protein reviews cite the primary study showing recombinant ANGPTL3 binds alphaVbeta3 and induces alphaVbeta3-dependent endothelial adhesion, migration, integrin-associated Akt/MAPK/FAK signaling, and angiogenesis. Primary model/assay: Recombinant ANGPTL3 and its C-terminal fibrinogen-like domain; endothelial alphaVbeta3 adhesion/migration and signaling assays; rat corneal angiogenesis assay; Tie2-binding comparator	Preserve recombinant/secreted ANGPTL3 and C-terminal domain, alphaVbeta3 heterodimer, endothelial/rat-corneal context, and no Tie2 or SCI inference.	curated_primary_route	LITEXP:000934
