evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch016_regulator_zgpat	zgpat	ZGPAT	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human promoter/chromatin-corepressor model	DNA binding, EGFR promoter luciferase, ChIP/re-ChIP, NuRD recruitment	ZGPAT has sequence-specific promoter and corepressor evidence at EGFR, not at the queued targets.	queued-pair direction not established except explicitly recorded indirect associations	https://pubmed.ncbi.nlm.nih.gov/19644445/	https://doi.org/10.1038/emboj.2009.211	dual-role TF/chromatin capacity only; no queued target edge	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated and transcriptional-machinery evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch016_regulator_prdm6	prdm6	PRDM6	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human PRDM6 repression/chromatin model	GAL4 reporter repression, HDAC/G9a interaction, SMC perturbation	PRDM6 has regulator-level repression and chromatin evidence, not evidence for the queued targets.	queued-pair direction not established except explicitly recorded indirect associations	https://pubmed.ncbi.nlm.nih.gov/16537907/	https://doi.org/10.1128/MCB.26.7.2626-2636.2006	dual-role TF/chromatin capacity only; no queued target edge	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated and transcriptional-machinery evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch016_regulator_mga	mga	MGA	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse E-box/ncPRC1.6 models	E-box/T-box DNA binding, reporter regulation, promoter co-occupancy, CRISPR loss	MGA has DNA-binding and ncPRC1.6 transcriptional-regulator evidence, not evidence for ABCA1, ACTR2, ADAM17, or ADIPOR2.	queued-pair direction not established except explicitly recorded indirect associations	https://pubmed.ncbi.nlm.nih.gov/10601024/	https://pubmed.ncbi.nlm.nih.gov/34236315/	dual-role TF/chromatin capacity only; no queued target edge	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated and transcriptional-machinery evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch016_regulator_prdm4	prdm4	PRDM4	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human promoter and epigenetic PRDM4 models	PTEN dual-luciferase/qChIP; PRMT5/H4R3 methylation studies	PRDM4 has promoter and epigenetic regulator evidence at nonqueued targets, not at the queued targets.	queued-pair direction not established except explicitly recorded indirect associations	https://pubmed.ncbi.nlm.nih.gov/33846573/	https://pubmed.ncbi.nlm.nih.gov/23048031/	dual-role TF/chromatin capacity only; no queued target edge	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated and transcriptional-machinery evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch016_regulator_prdm9	prdm9	PRDM9	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse and human meiotic chromatin models	sequence-specific hotspot binding and H3K4me3 enrichment	PRDM9 evidence is centered on meiotic recombination hotspots, not canonical regulation of the queued targets.	queued-pair direction not established except explicitly recorded indirect associations	https://pubmed.ncbi.nlm.nih.gov/22028627/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5705219/	chromatin-associated regulator capacity only; no queued target edge	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated and transcriptional-machinery evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch016_regulator_znf711	znf711	ZNF711	human	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	human SH-SY5Y and GTRD-derived target-set models	ChIP-seq occupancy and promoter target-set membership	ZNF711 has broad regulator-level occupancy evidence; the four queued rows are aggregate occupancy leads without target-specific functional validation.	queued-pair direction not established except explicitly recorded indirect associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC2989439/	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF711_TARGET_GENES.html	strict TF occupancy lead only; no queued causal edge	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated and transcriptional-machinery evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch016_regulator_prdm12	prdm12	PRDM12	human	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	mouse P19 and Xenopus developmental models	developmental perturbation, ChIP-seq occupancy, and target-gene expression studies	PRDM12 has developmental regulator and occupancy evidence at other targets; the queued rows remain aggregate target-set leads.	queued-pair direction not established except explicitly recorded indirect associations	https://pubmed.ncbi.nlm.nih.gov/35464160/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4631751/	strict TF occupancy lead only; no queued causal edge	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated and transcriptional-machinery evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch016_regulator_brd4	brd4	BRD4	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse BET/chromatin perturbation models	BRD4 ChIP-Rx, acute degradation, stimulus-responsive ChIP-seq, and BET inhibition	BRD4 has broad enhancer/chromatin occupancy and transcriptional-control evidence; the queued target associations are indirect or database-derived.	queued-pair direction not established except explicitly recorded indirect associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC10435483/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7310347/	chromatin-associated regulator capacity; indirect target associations kept separate	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated and transcriptional-machinery evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch016_regulator_rad21	rad21	RAD21/Rad21	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse cohesin/chromatin-architecture models	RAD21 ChIP, 3C, enhancer-promoter architecture, and functional enhancer validation at nonqueued genes	RAD21 has cohesin architecture and gene-regulation evidence, but no queued A2M/ABCA1/ACKR edge was established.	queued-pair direction not established except explicitly recorded indirect associations	https://pubmed.ncbi.nlm.nih.gov/25030696/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5961189/	chromatin architecture capacity only; no queued target edge	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated and transcriptional-machinery evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch016_regulator_stag1	stag1	STAG1/SA1	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human cohesin-SA1 model	cohesin architecture and gene-regulatory studies	STAG1/SA1 is a cohesin component; general chromatin regulation does not establish the queued target edges.	queued-pair direction not established except explicitly recorded indirect associations	https://pubmed.ncbi.nlm.nih.gov/29867216/		chromatin architecture capacity only; no queued target edge	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated and transcriptional-machinery evidence is retained separately from canonical promoter-TF evidence.
