evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch012_regulator_znf774	znf774	ZNF774	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human HCC models	ChIP-seq, NuRD association, and perturbation	ZNF774 has regulator-level repression and HCC phenotype evidence involving NOTCH2, not the queued targets.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/31659254/	https://doi.org/10.1038/s41388-019-1075-0	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_znf26	znf26	ZNF26	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human colorectal-cancer models	knockdown and cell-cycle analysis	ZNF26 knockdown altered CDK2, CCNE2, CDK6, and CHEK1 and reduced proliferation, not the queued targets.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/34178996/	https://doi.org/10.3389/fcell.2021.671211	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_znf292	znf292	ZNF292	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human neural models	genome-wide occupancy plus deficiency-linked transcriptomics	ZNF292 has occupancy and perturbation-linked transcriptomic evidence at other neural targets, not the queued targets.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/40257863/	https://doi.org/10.1016/j.celrep.2025.115597	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_znf23	znf23	ZNF23	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human cancer models	ectopic expression and cell-cycle/apoptosis assays	ZNF23 perturbation affects p27 and cell-cycle/apoptosis phenotypes, not the queued targets.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/17137575/	https://doi.org/10.1016/j.yexcr.2006.10.009	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_znf354c	znf354c	ZNF354C	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human HEK293 and other cell models	ChIP-qPCR, CRISPR/RNAi, and ChIP-seq	ZNF354C directly regulates other reported loci including RGS5, PATL2, HAP1, and NRAV; none is a queued target.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/33154469/	https://www.encodeproject.org/experiments/ENCSR289NSN/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_znf493	znf493	ZNF493	human	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	human KRAB/C2H2 zinc-finger annotation and binding resources	gene annotation and target-set membership	ZNF493 identity and candidate binding support were verified, but no queued target was functionally validated.	queued-pair direction not established	https://www.ncbi.nlm.nih.gov/gene/284443		regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_zfp90	zfp90	ZFP90	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human immune and cardiac models	FIK-complex promoter occupancy/repression and NRSF-mediated repression	ZFP90/FIK has regulator-level evidence, but IFNG/IL2 evidence uses the FIK splice product in a FOXP3/KAP1 complex rather than isolated full-length ZFP90.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/23543754/	https://pubmed.ncbi.nlm.nih.gov/21284946/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_znf662	znf662	ZNF662	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human ovarian-cancer model	repression and perturbation	ZNF662 repression evidence involves NUPR1, not ITGB2 or STAT6.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/42243650/		regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_tgif2	tgif2	Tgif2	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse developmental models	splice-form and transcriptional-repressor characterization	Mouse Tgif2 has transcriptional-repressor evidence, but no queued target was functionally validated.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/16436215/	https://www.ncbi.nlm.nih.gov/gene/228839	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_znf677	znf677	ZNF677	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human renal-cancer models	transcriptional repression and perturbation	ZNF677 repression evidence involves CDKN3, not the queued targets.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/35678231/	https://www.ncbi.nlm.nih.gov/gene/342926	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_zfp28	zfp28	ZFP28	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human expression and melanoma models	gene characterization and expression/phenotype studies	ZFP28 has human regulator-level evidence, but no queued target pair was functionally validated.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/12127974/	https://pubmed.ncbi.nlm.nih.gov/19329283/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_znf322	znf322	ZNF322	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human ZNF322/ZNF322A models	transcriptional activity and cancer-associated perturbation	Human ZNF322 evidence was not transferred to the queued mouse pairs.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/15555580/	https://pubmed.ncbi.nlm.nih.gov/32929330/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_znf704	znf704	ZNF704	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human cancer models	repressor/oncogenic perturbation studies	ZNF704 has regulator-level repressor evidence, but no queued target pair was validated.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/32651256/	https://pubmed.ncbi.nlm.nih.gov/34188544/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
public_tf_evidence_batch012_regulator_znf777	znf777	ZNF777	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human cell and cancer models	FAM129A-associated function and transcriptional repression	ZNF777 evidence involves FAM129A and DUF3669, not the queued targets.	queued-pair direction not established	https://pubmed.ncbi.nlm.nih.gov/25560148/	https://pubmed.ncbi.nlm.nih.gov/31856708/	regulator-level evidence only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Contextual and ortholog/model near matches remain staging-only.
