expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	context_scope	source_scope	primary_locator	citation_note	curation_status	evidence_summary	limitations	route_evidence_id
M21B-LITEXP-4021	M21B-DOWNSTREAM:02654	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			SHISA9-CKAMP44-AMPAR-short-term-plasticity	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-002546	M21B-LITEXP-4021	M21B-DOWNSTREAM-EVID:004023	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:20185686	Primary evidence record M21B-DOWNSTREAM-EVID:004023; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews identify CKAMP44/Shisa9 as an AMPA-receptor auxiliary protein; the cited primary identifies CKAMP44 in AMPA-receptor complexes, shows association in synaptic spines, GluA1/GluA2 current modulation in Xenopus oocytes, and altered short-term plasticity in mouse hippocampal synapses. Primary model/assay: Mouse hippocampal CA1 and dentate-gyrus neurons, mouse CKAMP44 knockout/overexpression models, and Xenopus oocytes expressing CKAMP44 with GluA1 or GluA2; proteomic association, synaptic electrophysiology and glutamate-evoked current assays	Represent CKAMP44 association with GluA1/GluA2-containing AMPA receptors and bounded gating/short-term-plasticity modulation; preserve that proteomic association is not a solved binary structure, with no native stoichiometry, SCI or terminal-TF inference.	LITEXP:004051
M21B-LITEXP-4022	M21B-DOWNSTREAM:02655	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			FRRS1L-AMPAR-ER-biogenesis-complex	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-002548	M21B-LITEXP-4022	M21B-DOWNSTREAM-EVID:004024	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:28675162; PMID:29276473; PMCID:PMC5727121	Primary evidence record M21B-DOWNSTREAM-EVID:004024; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews identify FRRS1L as an ER AMPA-receptor assembly constituent; the cited primaries show specific/cooperative binding to GluA1-GluA4 or direct interaction with GluA1/GluA2 and demonstrate effects on receptor maturation, surface abundance and neuronal transmission. Primary model/assay: Human, mouse and rat brain/neuronal systems plus HEK cells; native AMPA-complex proteomics, affinity purification, co-immunoprecipitation, surface-receptor measurements, neuronal deletion/overexpression and synaptic electrophysiology	Represent FRRS1L as an ER/biogenesis-stage AMPA-receptor complex constituent with bounded GluA1-GluA4 association and trafficking function; preserve transient assembly-stage semantics and do not infer a stable plasma-membrane auxiliary stoichiometry, SCI or terminal-TF effect.	LITEXP:004052
M21B-LITEXP-4023	M21B-DOWNSTREAM:02656	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			CNIH2-GluA1-TARP-gamma8-AMPAR-assembly	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-002550	M21B-LITEXP-4023	M21B-DOWNSTREAM-EVID:004025	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:21543622	Primary evidence record M21B-DOWNSTREAM-EVID:004025; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews identify CNIH2 as an AMPA-receptor auxiliary/assembly protein; the cited primary shows CNIH2 alters GluA/TARP complex stoichiometry and associates with AMPA receptors at the neuronal surface in a gamma-8-dependent manner, with receptor gating and pharmacology changes. Primary model/assay: Rat and mouse hippocampal neurons plus HEK293T and recombinant GluA/TARP systems; coexpression, neuronal association, tandem-receptor stoichiometry, co-immunoprecipitation and glutamate/kainate electrophysiology	Represent CNIH2 association with GluA1-containing AMPA-receptor/TARP complexes and bounded gating/assembly modulation; preserve gamma-8 dependence and neuronal-context differences, with no fixed stoichiometry, SCI or terminal-TF inference.	LITEXP:004053
M21B-LITEXP-4024	M21B-DOWNSTREAM:02657	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			SAP97-GluA1-early-secretory-trafficking	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-002554	M21B-LITEXP-4024	M21B-DOWNSTREAM-EVID:004026	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:11567040; PMID:9677374; PMID:12070168	Primary evidence record M21B-DOWNSTREAM-EVID:004026; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews identify SAP97 as a GluA1-associated PDZ scaffold in AMPA-receptor biosynthesis and trafficking; the cited primaries show early secretory-pathway association in hippocampus and selective binding of SAP97 to the GluA1 C-terminal motif. Primary model/assay: Rat hippocampal brain fractions, recombinant GluA1 C-terminal peptides and heterologous PDZ-domain binding systems; co-immunoprecipitation, glycosylation/Endo-H analysis, subcellular fractionation and peptide-binding assays	Represent SAP97/DLG1 association with GluA1-containing AMPA receptors primarily in the ER/cis-Golgi and bounded targeting context; preserve isoform and early-secretory-pathway semantics, with no claim of universal surface stoichiometry, SCI or terminal-TF output.	LITEXP:004054
M21B-LITEXP-4025	M21B-DOWNSTREAM:02658	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			NPTXR-AMPAR-transsynaptic-organization	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-002557	M21B-LITEXP-4025	M21B-DOWNSTREAM-EVID:004027	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:27986928; PMCID:PMC5296791	Primary evidence record M21B-DOWNSTREAM-EVID:004027; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews identify membrane-bound NPTXR/NPR as an AMPA-receptor-associated neuronal pentraxin; the cited primary demonstrates direct NPTXR binding to GluA1/GluA2 N-terminal domains and NPTXR-dependent excitatory-synapse organization in heterologous and hippocampal-neuron systems. Primary model/assay: Mouse and rat hippocampal neurons, HEK293T coculture and recombinant NPTXR/NPTX/AMPAR N-terminal-domain systems; cell-surface binding, heterologous synapse formation, NPTXR knockdown/rescue and synaptic-organization assays	Represent NPTXR/NPR as a membrane-bound neuronal pentraxin receptor that directly associates with AMPA-receptor N-terminal domains and organizes excitatory synapses; preserve NPTX1/NPTX2 heterocomplex and trans-synaptic context, with no fixed stoichiometry, SCI or terminal-TF inference.	LITEXP:004055
M21B-LITEXP-4026	M21B-DOWNSTREAM:02659	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			NPTN65-GluA1-AMPAR-LTP	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-002558	M21B-LITEXP-4026	M21B-DOWNSTREAM-EVID:004028	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:33627404; PMCID:PMC7936340	Primary evidence record M21B-DOWNSTREAM-EVID:004028; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews identify the Np65-specific neuroplastin interaction with the AMPA-receptor GluA1 amino-terminal domain; the cited primary demonstrates direct Np65-GluA1 interaction and Np65-dependent AMPA-receptor anchoring during hippocampal LTP maintenance. Primary model/assay: Mouse hippocampal neurons and slices, neuroplastin-knockout neurons with Np65 or Np55 rescue, proteomic interaction screening, GluA1 N-terminal-domain binding/co-immunoprecipitation and AMPAR-EPSC/LTP assays	Represent Np65, not Np55, as a transmembrane neuroplastin isoform that associates with the GluA1 extracellular N-terminal domain and supports bounded synaptic anchoring/LTP maintenance; preserve isoform and neuronal-context boundaries, with no SCI or terminal-TF inference.	LITEXP:004056
M21B-LITEXP-4027	M21B-DOWNSTREAM:02660	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			NCAD-GluA2-extracellular-synaptic-complex	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-002559	M21B-LITEXP-4027	M21B-DOWNSTREAM-EVID:004029	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:17481398	Primary evidence record M21B-DOWNSTREAM-EVID:004029; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews identify a direct extracellular N-cadherin/GluA2 N-terminal-domain interaction; the cited primary demonstrates direct binding, N-cadherin-coated-bead recruitment, reduced GluA2 lateral diffusion and N-cadherin-dependent spine/synaptic function in hippocampal neurons. Primary model/assay: Rat primary hippocampal neurons, recombinant GluA2 N-terminal-domain and N-cadherin systems, N-cadherin-coated beads and RNAi perturbation; biochemical binding, surface recruitment, receptor mobility, spine morphogenesis and miniature-EPSC assays	Represent CDH2/N-cadherin as a direct extracellular GluA2 N-terminal-domain partner with bounded synaptic anchoring and spine function; preserve cis/trans adhesion and Ca2+-dependent cadherin context, with no fixed AMPAR stoichiometry, SCI or terminal-TF inference.	LITEXP:004057
M21B-LITEXP-4028	M21B-DOWNSTREAM:02661	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			NRP2-PLXNA3-GluA1-homeostatic-scaling	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-002560	M21B-LITEXP-4028	M21B-DOWNSTREAM-EVID:004030	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:29154130; PMCID:PMC5726806	Primary evidence record M21B-DOWNSTREAM-EVID:004030; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews identify the Neuropilin-2/PlexinA3 complex as an AMPA-receptor-associated Sema3F receptor; the cited primary demonstrates selective NRP2/GluA1 association, extracellular CUB-domain/N-terminal interaction mapping and Sema3F-regulated homeostatic AMPA-receptor downscaling. Primary model/assay: Mouse cortical neurons and hippocampal comparator cultures, HEK293T receptor/subunit systems and NRP2/PlexA3 knockout/rescue models; co-immunoprecipitation, extracellular-domain mapping, Sema3F perturbation, surface AMPAR assays and homeostatic-scaling electrophysiology	Represent the NRP2/PLXNA3 holoreceptor as an AMPA-receptor-associated complex with selective GluA1 interaction and Sema3F-regulated homeostatic scaling; preserve the NRP2 CUB-domain and PlexA3 cytosolic-RasGAP boundaries, with no SCI or terminal-TF inference.	LITEXP:004058
M21B-LITEXP-4029	M21B-DOWNSTREAM:02662	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			STOML3-PIEZO2-mechanosensitivity	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-002564	M21B-LITEXP-4029	M21B-DOWNSTREAM-EVID:004031	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:24662763	Primary evidence record M21B-DOWNSTREAM-EVID:004031; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews identify STOML3 as a potent Piezo-channel sensitivity regulator; the cited primary demonstrates STOML3/Piezo2 co-precipitation and enhanced molecular-scale mechanosensitivity in sensory-neuron and heterologous assays. Primary model/assay: Mouse touch-receptor/sensory neurons and HEK293/N2A heterologous systems; STOML3 knockout/knockdown and rescue, co-precipitation, pillar-deflection mechanotransduction and Piezo2-current threshold assays	Represent STOML3 as a membrane-associated Piezo2 sensitivity regulator/associated factor; preserve co-precipitation and mechanosensitivity boundaries, with no direct gating-interface or SCI/terminal-TF inference.	LITEXP:004059
M21B-LITEXP-4030	M21B-DOWNSTREAM:02663	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	receptor_proximal_evidence	ligand_receptor_pair|functional_output|transcription_factor|target_gene_expression	source_supported																	source-supported receptor-proximal interaction; functional output not mapped			TMIE-PCDH15-LHFPL5-tip-link-complex	primary_literature_route_expansion	receptor_proximal_complex_evidence	M21B-EVID-002576	M21B-LITEXP-4030	M21B-DOWNSTREAM-EVID:004032	literature_expansion:primary_receptor_complex_annotation	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	unknown	Primary source-linked receptor-proximal interaction; functional output and topology remain unresolved.	ambiguous_topology_primary_evidence	PMID:25467981	Primary evidence record M21B-DOWNSTREAM-EVID:004032; functional output remains unasserted.	curated_primary_route	Primary-supported claim: The reviews identify TMIE as a PCDH15/LHFPL5 tip-link-complex component; the cited primary demonstrates TMIE association with PCDH15 cytoplasmic isoforms and complex-dependent hair-cell mechanotransduction. Primary model/assay: Mouse cochlear hair cells and HEK293 yeast-two-hybrid/co-immunoprecipitation systems; PCDH15 isoform mapping, TMIE mutants, ternary-complex assays, knockout and mechanotransduction-current readouts	Represent TMIE-PCDH15 association in the PCDH15/LHFPL5 tip-link complex; preserve PCDH15-CD2 splice-isoform dependence and do not infer disputed TMIE-TMC1/2 binding, SCI, or terminal-TF output.	LITEXP:004060
