evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch035_regulator_htt	htt	Htt	mouse	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review	Role category from public_tf_role_triage.tsv (regulon_lead_unclassified); no target-specific assay inferred	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=Htt%5BGene+Name%5D+AND+Mus+musculus%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3AHtt	staged outside canonical TF materialization pending exact pair evidence (regulon_lead_unclassified)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch035_regulator_neo1	neo1	Neo1	mouse	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review	Role category from public_tf_role_triage.tsv (regulon_lead_unclassified); no target-specific assay inferred	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=Neo1%5BGene+Name%5D+AND+Mus+musculus%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ANeo1	staged outside canonical TF materialization pending exact pair evidence (regulon_lead_unclassified)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch035_regulator_c-myc	c-myc	c-myc	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review	Role category from public_tf_role_triage.tsv (regulon_lead_unclassified); no target-specific assay inferred	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=c-myc%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3Ac-myc	staged outside canonical TF materialization pending exact pair evidence (regulon_lead_unclassified)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch035_regulator_cops2	cops2	COPS2	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review	Role category from public_tf_role_triage.tsv (regulon_lead_unclassified); no target-specific assay inferred	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=COPS2%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ACOPS2	staged outside canonical TF materialization pending exact pair evidence (regulon_lead_unclassified)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch035_regulator_klrg1	klrg1	KLRG1/Klrg1	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	inhibitory immune-cell surface receptor; not a TF	NK/T-cell receptor and immune-signaling assays	inhibitory immune-cell surface receptor; not a TF; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=KLRG1%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3AKLRG1	noncanonical immune-receptor capacity only	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch035_regulator_mbd3l2	mbd3l2	MBD3L2	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review	Role category from public_tf_role_triage.tsv (regulon_lead_unclassified); no target-specific assay inferred	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=MBD3L2%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3AMBD3L2	staged outside canonical TF materialization pending exact pair evidence (regulon_lead_unclassified)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch035_regulator_mrpl36	mrpl36	MRPL36	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review	Role category from public_tf_role_triage.tsv (regulon_lead_unclassified); no target-specific assay inferred	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=MRPL36%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3AMRPL36	staged outside canonical TF materialization pending exact pair evidence (regulon_lead_unclassified)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch035_regulator_nxf1	nxf1	NXF1	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review	Role category from public_tf_role_triage.tsv (regulon_lead_unclassified); no target-specific assay inferred	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=NXF1%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3ANXF1	staged outside canonical TF materialization pending exact pair evidence (regulon_lead_unclassified)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch035_regulator_top2beta	top2beta	top2beta	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review	Role category from public_tf_role_triage.tsv (regulon_lead_unclassified); no target-specific assay inferred	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=top2beta%5BGene+Name%5D+AND+Homo+sapiens%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3Atop2beta	staged outside canonical TF materialization pending exact pair evidence (regulon_lead_unclassified)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
public_tf_evidence_batch035_regulator_eef1a1	eef1a1	Eef1a1	mouse	regulator_identity_and_regulatory_capacity	authoritative_identity_and_role_annotation	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review	Role category from public_tf_role_triage.tsv (regulon_lead_unclassified); no target-specific assay inferred	regulon lead with role unclassified; source subcategory aggregated_tf_link_target_lead; exact queued targets require review; exact queued pair evidence was reviewed separately.	queued-pair direction not established except explicitly scoped target-specific findings	https://www.ncbi.nlm.nih.gov/gene/?term=Eef1a1%5BGene+Name%5D+AND+Mus+musculus%5BOrganism%5D	https://www.uniprot.org/uniprotkb?query=gene%3AEef1a1	staged outside canonical TF materialization pending exact pair evidence (regulon_lead_unclassified)	Regulator-level identity/role does not establish any queued target pair, target-cell presence, effect direction, SCI activation or upstream relay.	false	false	TFLink membership is a search lead only. Noncanonical protein, membrane, ligand, chromatin, RNA, machinery and cofactor findings are routed outside strict canonical TF evidence.
