expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-3641	M21B-DOWNSTREAM:03218	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE09306	proBDNF	M21B-E007062	NODE10488	SORCS2/SorCS2												proBDNF-SORCS2 binding and growth-cone collapse			proBDNF-SORCS2-proneurotrophin-binding	validated_ligand_receptor_edge	primary_functional_output	M21B-E007062; M21B-EVID-007005; PMID:24908487; DOI:10.1016/j.neuron.2014.04.022; PMID:30061605; PMCID:PMC6065357	M21B-DOWNSTREAM-EVID:004590	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3641	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Recombinant mouse proBDNF/SorCS2 systems; mouse cerebellar-granule and hippocampal neurons	Extracellular proBDNF to plasma-membrane SORCS2-containing receptor complex	No SCI receiver inference	Primary binding and neuronal comparator evidence supports proBDNF-SORCS2 receptor engagement and growth-cone output while leaving the downstream intracellular relay, TF, and target-gene output unresolved.	SPR, receptor-domain mapping, proBDNF growth-cone collapse, and SorCS2 perturbation assays	activating	direct_edge	PMID:24908487; DOI:10.1016/j.neuron.2014.04.022; PMID:30061605; PMCID:PMC6065357	Primary SorCS2 proneurotrophin-binding and neuronal growth-cone studies	Primary-supported claim: proBDNF binds SorCS2 and produces SorCS2-dependent growth-cone function in neuronal cultures.	Retain the proneurotrophin, SorCS2/co-receptor, and neuronal comparator boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003691
M21B-LITEXP-3642	M21B-DOWNSTREAM:03027	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE03837	FTL/L-ferritin	M21B-E005550	NODE10028	SCARA5												L-ferritin-SCARA5 binding, endocytosis, and iron delivery			FTL-SCARA5-ferritin-uptake	validated_ligand_receptor_edge	primary_functional_output	M21B-E005550; M21B-EVID-005493; PMID:19154717; PMCID:PMC2652503; DOI:10.1073/pnas.0812919106	M21B-DOWNSTREAM-EVID:004396	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3642	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Mouse TfR1-null chimeric embryos, kidney capsule/MSC-1 cells, and Scara5-transfected cells	Extracellular L-ferritin to cell-surface SCARA5	No SCI receiver inference	Primary receptor, uptake, and iron-delivery evidence supports an FTL-SCARA5 endocytic output while leaving downstream intracellular and transcriptional responses unresolved.	Fluorescent ferritin binding, competition, endocytosis, iron-delivery reporters, and ferritin-dependent growth assays	activating	direct_edge	PMID:19154717; PMCID:PMC2652503; DOI:10.1073/pnas.0812919106	Primary SCARA5 ferritin-receptor and iron-delivery study	Primary-supported claim: SCARA5 binds L-ferritin and mediates ferritin endocytosis and iron delivery in developing kidney/embryonic cell systems.	Retain the ferritin, SCARA5, and iron-delivery context; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003692
M21B-LITEXP-3643	M21B-DOWNSTREAM:03026	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE06302	LCN2/NGAL	M21B-E005548	NODE10348	SLC22A17/24p3R												LCN2-SLC22A17 receptor-mediated internalization and iron/apoptosis output			LCN2-SLC22A17-lipocalin-uptake	validated_ligand_receptor_edge	primary_functional_output	M21B-E005548; M21B-EVID-005491; PMID:16377569; PMID:26635366; PMCID:PMC4742754; DOI:10.1016/j.cell.2005.10.027; DOI:10.1074/jbc.M115.685644	M21B-DOWNSTREAM-EVID:004395	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3643	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Mouse 24p3R ectopic-receptor and ligand-form systems with iron-uptake/apoptosis readouts; human apo-LCN2 and SLC22A17 N-terminal binding systems	Extracellular LCN2/NGAL to plasma-membrane SLC22A17/24p3R	No SCI receiver inference	Primary biochemical and cellular evidence supports receptor-mediated LCN2 recognition and internalization with iron/apoptosis-associated readouts while leaving the downstream intracellular and transcriptional route unresolved.	Receptor-mediated 24p3 internalization, ligand-form comparisons, iron uptake/apoptosis assays, NMR, and recombinant receptor-domain binding	activating	direct_edge	PMID:16377569; PMID:26635366; PMCID:PMC4742754; DOI:10.1016/j.cell.2005.10.027; DOI:10.1074/jbc.M115.685644	Primary LCN2/24p3 receptor internalization and structural-binding studies	Primary-supported claim: LCN2/NGAL is recognized by SLC22A17/24p3R and undergoes receptor-mediated internalization, with ligand-form-dependent iron and apoptosis readouts.	Retain the receptor-mediated uptake and ligand-form boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003693
M21B-LITEXP-3644	M21B-DOWNSTREAM:02808	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE04869	HTRA1	M21B-E003110	NODE06516	LRP1/CD91												HTRA1-LRP1 binding, internalization, and vascular-homeostasis output			HTRA1-LRP1-endocytic-vascular-homeostasis	validated_ligand_receptor_edge	primary_functional_output	M21B-E003110; M21B-EVID-003053; PMID:23868935; PMCID:PMC3892666; DOI:10.1161/ATVBAHA.113.301893	M21B-DOWNSTREAM-EVID:004177	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3644	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Mouse vascular smooth-muscle LRP1 knockout aortas; LRP1-expressing and deficient cells; purified HtrA1/LRP1 systems	Extracellular HTRA1 to plasma-membrane LRP1/CD91	No SCI receiver inference	Primary binding, uptake, and vascular comparator evidence supports HTRA1-LRP1 endocytic handling while leaving downstream intracellular and transcriptional responses unresolved.	SPR, RAP competition, radiolabeled HtrA1 uptake, LRP1 knockout, vascular proteomics, and immunoblot assays	activating	direct_edge	PMID:23868935; PMCID:PMC3892666; DOI:10.1161/ATVBAHA.113.301893	Primary HTRA1-LRP1 vascular endocytic study	Primary-supported claim: HtrA1 binds LRP1, undergoes LRP1-dependent internalization, and accumulates in vascular tissue when smooth-muscle LRP1 is deleted.	Retain the LRP1 uptake and vascular-homeostasis context; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003694
M21B-LITEXP-3645	M21B-DOWNSTREAM:02795	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11327	tPA/PLAT	M21B-E003089	NODE06516	LRP1/CD91												tPA-LRP1 receptor-mediated internalization and degradation			tPA-LRP1-endocytic-clearance	validated_ligand_receptor_edge	primary_functional_output	M21B-E003089; M21B-EVID-003032; PMID:8063731	M21B-DOWNSTREAM-EVID:004164	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3645	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	as stated in primary model/assay	Hepatocytes and LRP1-expressing versus LRP1-deficient fibroblasts	Extracellular free tPA to plasma-membrane LRP1/CD91	No SCI receiver inference	Primary receptor-dependent uptake and degradation evidence supports a tPA-LRP1 clearance output while leaving downstream intracellular and transcriptional responses unresolved.	LRP inhibitors, LRP1-expressing versus deficient cells, PAI-1-independent uptake, and degradation assays	activating	direct_edge	PMID:8063731	Primary free-tPA LRP1 internalization study	Primary-supported claim: LRP1 mediates PAI-1-independent internalization and degradation of free tPA in hepatocytes and LRP1-expressing cells.	Retain the free-tPA, LRP1, and endocytic-clearance context; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003695
M21B-LITEXP-3646	M21B-DOWNSTREAM:02748	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11434	Truncated apoB-70.5 lipoprotein	M21B-E002939	NODE06524	LRP2/megalin												apoB-70.5-LRP2/megalin uptake and catabolism			apoB70-5-LRP2-renal-catabolism	validated_ligand_receptor_edge	primary_functional_output	M21B-E002939; M21B-EVID-002882; PMCID:PMC408451; DOI:10.1172/JCI102086	M21B-DOWNSTREAM-EVID:004117	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3646	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Human apoB-70.5/B-100 plasma, purified kidney megalin, differentiated F9 cells, and LDLR-expressing controls	Extracellular apoB-containing lipoprotein to plasma-membrane LRP2/megalin	No SCI receiver inference	Primary binding, uptake, degradation, and organ-catabolism evidence supports an apoB-LRP2/megalin output while leaving downstream intracellular and transcriptional responses unresolved.	Ligand blotting, solid-phase binding, competition, uptake/degradation, and in-vivo organ-catabolism assays	activating	direct_edge	PMCID:PMC408451; DOI:10.1172/JCI102086	Primary megalin-mediated apoB-lipoprotein uptake study	Primary-supported claim: apoB-70.5-containing lipoproteins bind megalin and undergo megalin-associated cellular uptake and catabolism.	Retain the apoB-70.5, megalin, renal, and lipoprotein-catabolism boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003696
M21B-LITEXP-3647	M21B-DOWNSTREAM:02735	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE02495	CS-E	M21B-E002899	NODE02287	CNTN1/contactin-1												CS-E-CNTN1 binding and neurite extension			CS-E-CNTN1-neurite-outgrowth	validated_ligand_receptor_edge	primary_functional_output	M21B-E002899; M21B-EVID-002842; PMID:19075012	M21B-DOWNSTREAM-EVID:004104	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3647	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Purified CS-E/Contactin-1 systems, mouse Neuro2a cells, and primary hippocampal neurons	Extracellular CS-E glycan to cell-surface CNTN1/contactin-1	No SCI receiver inference	Primary binding and neuronal comparator evidence supports a CS-E-CNTN1 neurite-extension output while leaving downstream intracellular and transcriptional responses unresolved.	Sulfation-specific binding assays, CS-E-dependent signaling, Neuro2a response, and primary-neuron neurite-extension assays	activating	direct_edge	PMID:19075012	Primary CS-E/contactin-1 neurite-extension study	Primary-supported claim: CS-E binds Contactin-1 and promotes neuronal signaling and neurite extension in Neuro2a and primary hippocampal-neuron systems.	Retain the glycan-sulfation, Contactin-1, and neuronal comparator boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003697
M21B-LITEXP-3648	M21B-DOWNSTREAM:02705	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE07586	Mycobacterium bovis BCG/ManLAM	M21B-E002775	NODE02236	CLEC4L/DC-SIGN												ManLAM-DC-SIGN BCG internalization and dendritic-cell maturation output			ManLAM-DC-SIGN-BCG-uptake	validated_ligand_receptor_edge	primary_functional_output	M21B-E002775; M21B-EVID-002718; PMID:12515809	M21B-DOWNSTREAM-EVID:004074	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3648	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Human immature dendritic cells and K562-DC-SIGN cells	Extracellular mycobacterial ManLAM to cell-surface CLEC4L/DC-SIGN	No SCI receiver inference	Primary binding, uptake, blockade, and immune-cell comparator evidence supports a ManLAM-DC-SIGN internalization and maturation output while leaving downstream intracellular and transcriptional responses unresolved.	ManLAM binding, BCG internalization, receptor blockade, and cytokine/maturation assays	activating	direct_edge	PMID:12515809	Primary ManLAM/DC-SIGN dendritic-cell uptake study	Primary-supported claim: ManLAM binds DC-SIGN and mediates BCG internalization with altered dendritic-cell maturation outputs.	Retain the mycobacterial ligand, DC-SIGN, and dendritic-cell comparator boundaries; do not infer a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003698
M21B-LITEXP-3649	M21B-DOWNSTREAM:02312	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE01675	CCL20	M21B-E000412	NODE00148	ACKR4/CCRL1												CCL20-ACKR4 beta-arrestin and chemokine-scavenging output			CCL20-ACKR4-scavenging	validated_ligand_receptor_edge	primary_functional_output	M21B-E000412; M21B-EVID-000355; PMID:32533638; DOI:10.1002/JLB.2MA0420-295RRR	M21B-DOWNSTREAM-EVID:003678	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3649	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Human and mouse ACKR4-expressing HEK293/HeLa cells with fluorescent CCL20 uptake and beta-arrestin assays	Extracellular CCL20 to plasma-membrane ACKR4/CCRL1	No SCI receiver inference	Primary chemokine-receptor evidence supports CCL20 uptake, beta-arrestin recruitment, and scavenging by ACKR4 while leaving downstream intracellular and transcriptional responses unresolved.	Fluorescent CCL20 uptake, beta-arrestin recruitment, chemokine competition, recombinant-protein, and cross-species internalization assays	activating	direct_edge	PMID:32533638; DOI:10.1002/JLB.2MA0420-295RRR	Primary CCL20-ACKR4 deorphanization and scavenging study	Primary-supported claim: CCL20 activates ACKR4-associated recruitment/uptake and is scavenged by ACKR4-expressing cells.	Retain the atypical-receptor, beta-arrestin, scavenging, and species boundaries; do not infer G-protein coupling, a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003699
M21B-LITEXP-3650	M21B-DOWNSTREAM:02311	retained_evidence_route	ligand>receptor>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE02626	CXCL10/IP-10	M21B-E000411	NODE00143	ACKR2/D6												CXCL10-ACKR2 beta-arrestin, internalization, and extracellular depletion			CXCL10-ACKR2-scavenging	validated_ligand_receptor_edge	primary_functional_output	M21B-E000411; M21B-EVID-000354; PMID:33801414; PMCID:PMC7958614	M21B-DOWNSTREAM-EVID:003677	literature_expansion:bounded_ligand_receptor_output_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-3650	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Human HEK293T and U87.MG cells expressing ACKR2 with NanoBiT/NanoBRET, fluorescent CXCL10 uptake, lysosomal colocalization, and extracellular-depletion assays	Extracellular CXCL10 to plasma-membrane ACKR2/D6	No SCI receiver inference	Primary atypical-chemokine-receptor evidence supports CXCL10 binding, beta-arrestin recruitment, internalization, lysosomal routing, and extracellular depletion while leaving downstream intracellular and transcriptional responses unresolved.	NanoBiT/NanoBRET beta-arrestin recruitment, fluorescent binding/uptake, lysosomal colocalization, and extracellular-depletion assays	activating	direct_edge	PMID:33801414; PMCID:PMC7958614	Primary CXCL10-ACKR2 scavenging and internalization study	Primary-supported claim: CXCL10 engages ACKR2/D6 with beta-arrestin recruitment, specific binding, internalization, lysosomal routing, and extracellular depletion.	Retain the atypical-receptor, scavenging, and lysosomal-routing boundaries; do not infer G-protein coupling, a complete cytosolic route, TF, target gene, or SCI output.	curated_primary_route	LITEXP:003700
