expansion_id	source_queue_id	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	primary_locator	citation_note	evidence_summary	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	curation_status	limitations	route_evidence_id
M21B-LITEXP-0675	M21B-DOWNSTREAM:01654	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE03498	FAM3D/family with sequence similarity 3 member D	M21B-E005581	NODE03809	FPR1/formyl peptide receptor	M21B-E001812	NODE04276	GNAI2/GNAI3								FAM3D-FPR1-GNAI2/GNAI3 calcium, MAPK and myeloid-chemotaxis output	FAM3D-FPR1-Gi-o-chemotaxis	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E005581;M21B-EVID-005524;M21B-DOWNSTREAM-EVID:002604;M21B-E001812;M21B-EVID-001755;PMID:26966188	M21B-DOWNSTREAM-EVID:002604	PMID:26966188	Primary FAM3D-FPR1 binding, calcium, MAPK and chemotaxis study; existing FPR1-GNAI2/GNAI3 continuation evidence	Primary evidence supports FAM3D as an endogenous FPR1 ligand with receptor-specific binding, internalization, calcium flux, MAPK responses and myeloid chemotaxis; the existing validated FPR1-GNAI2/GNAI3 edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human; mouse	Human peripheral-blood neutrophils and monocytes; HEK293 cells expressing human FPR1; mouse neutrophil-recruitment comparator	Extracellular FAM3D engagement of FPR1 with bounded GNAI2/GNAI3 continuation and calcium/MAPK/chemotaxis output	No SCI transfer inferred; human myeloid and mouse neutrophil comparator contexts only	Primary evidence supports FAM3D-FPR1 activation and myeloid functional output; the existing receptor-GNAI2/GNAI3 edge supplies a bounded coupling continuation without asserting a TF.	Receptor internalization, calcium flux, radioligand binding, chemotaxis and inhibitor-controlled ERK1/2/p38 assays	activating	composite_primary_evidence	curated_primary_route	Preserve FPR1 versus FPR2 specificity, ligand form and myeloid assay context; do not infer a universal FPR1 route, SCI function or terminal-TF effect.	LITEXP:000675
M21B-LITEXP-0676	M21B-DOWNSTREAM:01655	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE03498	FAM3D/family with sequence similarity 3 member D	M21B-E005582	NODE03812	FPR2/ALX	M21B-E001809	NODE04268	GNAI								FAM3D-FPR2/ALX-GNAI calcium, MAPK and myeloid-chemotaxis output	FAM3D-FPR2-Gi-o-chemotaxis	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E005582;M21B-EVID-005525;M21B-DOWNSTREAM-EVID:002605;M21B-E001809;M21B-EVID-001752;PMID:26966188	M21B-DOWNSTREAM-EVID:002605	PMID:26966188	Primary FAM3D-FPR2/ALX binding, calcium, MAPK and chemotaxis study; existing FPR2-GNAI continuation evidence	Primary evidence supports FAM3D as an endogenous FPR2/ALX ligand with receptor-specific binding, internalization, calcium flux, MAPK responses and myeloid chemotaxis; the existing validated FPR2-GNAI edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human; mouse	Human peripheral-blood neutrophils and monocytes; HEK293 cells expressing human FPR2/ALX; mouse neutrophil-recruitment comparator	Extracellular FAM3D engagement of FPR2/ALX with bounded GNAI continuation and calcium/MAPK/chemotaxis output	No SCI transfer inferred; human myeloid and mouse neutrophil comparator contexts only	Primary evidence supports FAM3D-FPR2/ALX activation and myeloid functional output; the existing receptor-GNAI edge supplies a bounded coupling continuation without asserting a TF.	Receptor internalization, calcium flux, radioligand binding, chemotaxis and inhibitor-controlled ERK1/2/p38 assays	activating	composite_primary_evidence	curated_primary_route	Preserve FPR2/ALX nomenclature, ligand-biased coupling and myeloid assay context; do not infer a universal FPR2 route, SCI function or terminal-TF effect.	LITEXP:000676
M21B-LITEXP-0677	M21B-DOWNSTREAM:01660	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE01693	CCL23/MPIF-1	M21B-E005587	NODE01757	CCR1	M21B-E003375	NODE04271	GNAI/O/Z								Processed CCL23/CCR1-GNAI/O/Z calcium, PLC and chemotaxis output	CCL23-CCR1-Gi-o-chemotaxis	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E005587;M21B-EVID-005530;M21B-DOWNSTREAM-EVID:002613;M21B-E003375;M21B-EVID-003318;PMID:9886417;PMID:15927850;PMID:17513790	M21B-DOWNSTREAM-EVID:002613	PMID:9886417; PMID:15927850; PMID:17513790	Primary processed CCL23/MPIF-1-CCR1 calcium, PLC and chemotaxis studies; existing CCR1-Gi/o continuation evidence	Primary evidence supports processed CCL23/MPIF-1 activation of CCR1 with G-protein-dependent calcium and phospholipase responses and pertussis-toxin-sensitive chemotaxis; the existing validated CCR1-GNAI/O/Z edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human	Human monocytes and dendritic cells; CCR1-, CCR5-, CCR8- and CX3CR1-transfected HEK293 cells; endothelial chemotaxis assays	Extracellular processed CCL23/MPIF-1 engagement of CCR1 with bounded GNAI/O/Z continuation and calcium/PLC/migration output	No SCI transfer inferred; human myeloid, dendritic and endothelial comparator contexts only	Primary evidence supports processed CCL23-CCR1 activation and second-messenger output; the existing receptor-GNAI/O/Z edge supplies a bounded coupling continuation while preserving processing-dependent activity.	Processed MPIF-1 stimulation, calcium, G-protein, PLC, PLA2, actin and migration readouts with receptor blockade and pertussis-toxin controls	activating	composite_primary_evidence	curated_primary_route	Preserve processed CCL23/MPIF-1 form and CCR1-specific chemotaxis; keep the separate SHAAGtide/FPRL1 branch distinct and do not infer SCI or terminal-TF effects.	LITEXP:000677
M21B-LITEXP-0678	M21B-DOWNSTREAM:01666	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE00620	APELA/Elabela/Toddler	M21B-E005598	NODE00625	APLNR/APJ	M21B-E001810	NODE04273	GNAI1/GNAI2								APELA-APLNR-GNAI1/GNAI2 ERK and vascular-function output	APELA-APLNR-Gi-ERK	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E005598;M21B-EVID-005541;M21B-DOWNSTREAM-EVID:002622;M21B-E001810;M21B-EVID-001753;PMID:25639753	M21B-DOWNSTREAM-EVID:002622	PMID:25639753	Primary Elabela/APELA-APJ internalization, ERK and vascular-function study; existing APJ-GNAI1/GNAI2 continuation evidence	Primary evidence supports Elabela/APELA activation of APLNR/APJ with receptor internalization, cAMP suppression, ERK1/2 phosphorylation, weak calcium mobilization and bounded vascular function; the existing validated APJ-GNAI1/GNAI2 edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	phosphorylation_or_activation_readout	human; mouse	HEK293 cells expressing GFP-APJ, CHO cells overexpressing human APJ, human umbilical vascular endothelial cells and mouse aortic-relaxation comparator	Extracellular Elabela/APELA engagement of APLNR with bounded GNAI1/GNAI2 continuation and ERK/vascular-function output	No SCI transfer inferred; human vascular and mouse aortic comparator contexts only	Primary evidence supports APELA-APLNR activation and ERK/vascular output; the existing receptor-GNAI1/GNAI2 edge supplies a bounded coupling continuation without asserting a TF.	APELA peptide internalization, cAMP, ERK1/2 and calcium assays plus endothelial angiogenesis and mouse aortic-relaxation assays	activating	composite_primary_evidence	curated_primary_route	Preserve mature Elabela/APELA peptide and proELA-processing context; distinguish APELA from apelin and do not infer native CNS/SCI or terminal-TF effects.	LITEXP:000678
M21B-LITEXP-0679	M21B-DOWNSTREAM:01813	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE00599	ANXA1/Annexin A1 N-terminal peptide	M21B-E006223	NODE03809	FPR1/formyl peptide receptor	M21B-E001812	NODE04276	GNAI2/GNAI3								Annexin A1 N-terminal peptide-FPR1-GNAI2/GNAI3 calcium and neutrophil-migration output	ANXA1-FPR1-Gi-o-neutrophil-migration	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006223;M21B-EVID-006166;M21B-DOWNSTREAM-EVID:002878;M21B-E001812;M21B-EVID-001755;PMID:10882119;DOI:10.1016/S1097-2765(00)80323-8	M21B-DOWNSTREAM-EVID:002878	PMID:10882119; DOI:10.1016/S1097-2765(00)80323-8	Primary N-terminal Annexin A1 peptide/FPR-family calcium and neutrophil-migration study; existing FPR1-GNAI2/GNAI3 continuation evidence	Primary evidence supports N-terminal Annexin A1 peptide interaction with FPR-family systems and FPR1-linked calcium and neutrophil-migration responses; the existing validated FPR1-GNAI2/GNAI3 edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human	Human neutrophils and FPR-expressing/chimeric receptor systems with N-terminal Annexin A1 peptides, calcium transients and transendothelial-migration assays	Extracellular Annexin A1 N-terminal peptide engagement of FPR1 with bounded GNAI2/GNAI3 continuation and calcium/migration output	No SCI transfer inferred; human neutrophil and receptor-system comparator context only	Primary evidence supports Annexin A1 peptide-FPR-family activation and calcium/migration output; the existing receptor-GNAI2/GNAI3 edge supplies a bounded coupling continuation without asserting a TF.	N-terminal Annexin A1 peptide stimulation, calcium-transient, MAPK-associated and transendothelial neutrophil-migration assays	activating	composite_primary_evidence	curated_primary_route	Preserve N-terminal Annexin A1 peptide or mature-protein form and FPR1-versus-FPR2 boundaries; do not infer a universal FPR1 route, SCI context or terminal-TF effect.	LITEXP:000679
M21B-LITEXP-0680	M21B-DOWNSTREAM:01832	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|translocation_or_localization_readout	transcription_factor|target_gene_expression	source_supported	NODE00622	Apelin-36/APLN	M21B-E006252	NODE00625	APLNR/APJ	M21B-E001810	NODE04273	GNAI1/GNAI2								Apelin-36-APLNR-GNAI1/GNAI2 receptor-internalization output	Apelin36-APLNR-Gi-receptor-internalization	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006252;M21B-EVID-006195;M21B-DOWNSTREAM-EVID:002904;M21B-E001810;M21B-EVID-001753;PMID:12603839;DOI:10.1046/j.1471-4159.2003.01587.x	M21B-DOWNSTREAM-EVID:002904	PMID:12603839; DOI:10.1046/j.1471-4159.2003.01587.x	Primary Apelin-36/APJ pharmacology and receptor-localization study; existing APJ-GNAI1/GNAI2 continuation evidence	Primary evidence supports processed Apelin-36 binding and functional engagement of recombinant APLNR/APJ with receptor-localization output; the existing validated APJ-GNAI1/GNAI2 edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	translocation_or_localization_readout	human; rat; mouse	Human recombinant APJ radioligand-binding and functional systems with human, rat and mouse expression/localization including rat brain and spinal cord	Extracellular processed Apelin-36 engagement of APLNR with bounded GNAI1/GNAI2 continuation and receptor-localization output	No SCI transfer inferred; rat brain/spinal-cord expression is contextual only and not a functional SCI claim	Primary evidence supports Apelin-36-APJ pharmacology and receptor-localization output; the existing receptor-GNAI1/GNAI2 edge supplies a bounded coupling continuation without asserting native CNS signaling or a TF.	Apelin-36 and related peptide radioligand-binding, receptor pharmacology and localization assays	activating	composite_primary_evidence	curated_primary_route	Preserve Apelin-36 as a processed apelin peptide distinct from APELA/Elabela and Apelin-13; do not infer native coupling, SCI effects or terminal-TF output.	LITEXP:000680
M21B-LITEXP-0681	M21B-DOWNSTREAM:01922	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	transcription_factor|target_gene_expression	source_supported	NODE02645	CXCL14	M21B-E006448	NODE07509	MRGPRX2	M21B-E003893	NODE04282	GNAQ/GNA11								CXCL14-MRGPRX2-GNAQ/GNA11 receptor-activation and mast-cell output	CXCL14-MRGPRX2-Gq11	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006448;M21B-EVID-006391;M21B-DOWNSTREAM-EVID:003044;M21B-E003893;M21B-EVID-003836;PMID:38184723;PMCID:PMC10771525;DOI:10.1038/s42003-023-05739-5	M21B-DOWNSTREAM-EVID:003044	PMID:38184723; PMCID:PMC10771525; DOI:10.1038/s42003-023-05739-5	Primary CXCL14-MRGPRX2 receptor-selectivity and G-protein recruitment study; existing MRGPRX2-Gq/11 continuation evidence	Primary evidence supports selective CXCL14 activation of human MRGPRX2 with G-protein and beta-arrestin recruitment, antagonist blockade and receptor-interaction mapping; the existing validated MRGPRX2-GNAQ/GNA11 edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	phosphorylation_or_activation_readout	human; mouse	Human MRGPRX2 and mouse MRGPRB2 recombinant GPCR systems, beta-arrestin-CHO concentration-response and G-protein assays, with mast-cell inflammatory comparator	Extracellular CXCL14 engagement of MRGPRX2 with bounded GNAQ/GNA11 continuation and receptor-activation/inflammatory output	No SCI transfer inferred; recombinant GPCR and mast-cell comparator contexts only	Primary evidence supports CXCL14-MRGPRX2 activation; the existing receptor-GNAQ/GNA11 edge supplies one coupling branch without asserting a complete cascade or TF.	Beta-arrestin-CHO concentration-response, G-protein assays, receptor-subtype selectivity, antagonist blockade, truncation/mutagenesis and interaction mapping	activating	composite_primary_evidence	curated_primary_route	Preserve full-length CXCL14 versus active C-terminal fragments and human MRGPRX2 versus putative mouse MRGPRB2; do not infer a universal chemokine-receptor substitution, SCI or terminal-TF effect.	LITEXP:000681
M21B-LITEXP-0682	M21B-DOWNSTREAM:02055	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|cellular_functional_readout	transcription_factor|target_gene_expression	source_supported	NODE01645	CCL17	M21B-E006691	NODE01786	CCR8	M21B-E003376	NODE04271	GNAI/O/Z								CCL17-CCR8-GNAI/O/Z Gi-linked internalization and chemotaxis output	CCL17-CCR8-Gi-o-chemotaxis	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006691;M21B-EVID-006634;M21B-DOWNSTREAM-EVID:003270;M21B-E003376;M21B-EVID-003319;DOI:10.1038/s44161-023-00413-9	M21B-DOWNSTREAM-EVID:003270	DOI:10.1038/s44161-023-00413-9; https://www.nature.com/articles/s44161-023-00413-9	Primary CCL17 non-canonical CCR8 binding, Gi signaling and chemotaxis study; existing CCR8-Gi/o continuation evidence	Primary evidence supports CCL17 as a non-canonical second high-affinity CCR8 ligand with binding, receptor internalization, Gi signaling and chemotaxis; the existing validated CCR8-GNAI/O/Z edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	cellular_functional_readout	human; mouse	Human CCL17/CCR8 liposome SPR and CCR8-transfected HEK293/Jurkat systems; primary human and mouse CD4 T cells; Ccr8 conditional-knockout mouse comparator	Extracellular CCL17 engagement of CCR8 with bounded GNAI/O/Z continuation and receptor-internalization/Gi/chemotaxis output	No SCI transfer inferred; T-cell and chronic-atherosclerosis comparator context only	Primary evidence supports CCL17-CCR8 binding and Gi-linked cellular output; the existing receptor-GNAI/O/Z edge supplies a bounded continuation while preserving the non-canonical CCR8 and prior-conflict context.	Liposome SPR, receptor-transfected binding and competition, CCR8 internalization, Gi signaling, migration and conditional-knockout assays	activating	composite_primary_evidence	curated_primary_route	Preserve CCL17 as a non-canonical CCR8 ligand besides CCR4, species and cell-type context, and prior conflicting literature; do not infer SCI or terminal-TF effects.	LITEXP:000682
M21B-LITEXP-0683	M21B-DOWNSTREAM:02065	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|second_messenger_readout	transcription_factor|target_gene_expression	source_supported	NODE11048	Thyrostimulin/GPHA2:GPHB5	M21B-E006715	NODE11455	TSHR/thyrotropin receptor	M21B-E001891	NODE04283	GNAS								Thyrostimulin-GPHA2:GPHB5-TSHR-GNAS cAMP and thyroid-cell output	Thyrostimulin-TSHR-Gs-cAMP	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006715;M21B-EVID-006658;M21B-DOWNSTREAM-EVID:003286;M21B-E001891;M21B-EVID-001834;PMID:12045258;PMCID:PMC150994;DOI:10.1172/JCI14340	M21B-DOWNSTREAM-EVID:003286	PMID:12045258; PMCID:PMC150994; DOI:10.1172/JCI14340	Primary heterodimeric thyrostimulin-TSHR binding, cAMP and thyroid-function study; existing TSHR-GNAS continuation evidence	Primary evidence supports purified GPHA2:GPHB5 thyrostimulin activation of TSHR with receptor binding, cAMP and thyroid-cell functional output; the existing validated TSHR-GNAS edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	second_messenger_readout	human; rat	Human TSHR receptor and thyroid-cell systems with purified recombinant GPHA2:GPHB5 heterodimer; TSH-suppressed rat thyroxine comparator	Extracellular GPHA2:GPHB5 thyrostimulin engagement of TSHR with bounded GNAS continuation and cAMP/thyroid-cell output	No SCI transfer inferred; human thyroid and rat endocrine comparator contexts only	Primary evidence supports heterodimeric thyrostimulin-TSHR activation and cAMP output; the existing receptor-GNAS edge supplies a bounded coupling continuation without asserting a TF.	TSHR radioligand binding, human TSHR activation, thyroid-cell cAMP and thymidine-incorporation assays and TSH-suppressed rat thyroxine response	activating	composite_primary_evidence	curated_primary_route	Preserve the purified GPHA2:GPHB5 heterodimer; individual subunits are not interchangeable, and no monomer, CNS/SCI or terminal-TF activity is inferred.	LITEXP:000683
M21B-LITEXP-0684	M21B-DOWNSTREAM:02074	ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	ligand|receptor|intracellular_continuation|cellular_functional_readout	transcription_factor|target_gene_expression	source_supported	NODE02862	DKK3/Dickkopf-3	M21B-E006728	NODE00146	ACKR3/CXCR7	M21B-E003462	NODE00765	ARRB2/beta-arrestin-2								DKK3-ACKR3-ARRB2 vascular-progenitor migration output	DKK3-ACKR3-beta-arrestin-migration	primary_literature_route_expansion	composite_primary_receptor_gprotein_route_output	M21B-E006728;M21B-EVID-006671;M21B-DOWNSTREAM-EVID:003299;M21B-E003462;M21B-EVID-003405;PMID:29980568;PMCID:PMC6092110;DOI:10.1161/CIRCRESAHA.118.312945	M21B-DOWNSTREAM-EVID:003299	PMID:29980568; PMCID:PMC6092110; DOI:10.1161/CIRCRESAHA.118.312945	Primary DKK3-CXCR7 binding, beta-arrestin-linked migration and vascular-repair study; existing ACKR3-ARRB2 continuation evidence	Primary evidence supports DKK3 binding to ACKR3/CXCR7 and activation of migration-related signaling in vascular progenitor cells; the existing validated ACKR3-ARRB2 edge supplies a bounded intracellular continuation without asserting a TF.	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	cellular_functional_readout	mouse	Murine Sca-1-positive vascular progenitor cells, endothelial and smooth-muscle comparator cells and CXCR7-expressing heterologous cells	Extracellular DKK3 engagement of ACKR3/CXCR7 with bounded ARRB2 continuation and vascular-progenitor migration output	No SCI transfer inferred; vascular-progenitor and vascular-repair comparator context only	Primary evidence supports DKK3-ACKR3 binding and bounded vascular-progenitor migration output; the existing receptor-ARRB2 edge supplies a receptor-proximal continuation without asserting a TF.	Co-immunoprecipitation, His-tag pull-down, saturation binding, CXCR7 knockdown/blockade, transwell, wound-healing, aortic-ring and vessel-graft assays	activating	composite_primary_evidence	curated_primary_route	Preserve atypical ACKR3/CXCR7 and vascular-repair context; do not transfer to CXCR4, CNS/SCI or terminal-TF output.	LITEXP:000684
