expansion_id	source_queue_id	route_status	path_expression	route_tier	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_label	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_chain_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	primary_locator	citation_note	evidence_summary	limitations	curation_status	species_context	cell_type_context	assay_or_perturbation	effect_polarity	source_scope	route_evidence_id
M21B-LITEXP-6476	M21B-DOWNSTREAM:00528	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										ITGB3 NPLY motif-TLN1/talin-1 documented phosphorylation_or_activation_readout	ITGB3-talin1-tail-activation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E001256;M21B-EVID-001199;M21B-DOWNSTREAM-EVID:000934;PMID:12535520	M21B-LITEXP-6476	M21B-DOWNSTREAM-EVID:000934	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:12535520	Review lead: PMCID:PMC4116690, talin/kindlin integrin-adhesion review; review-cited primary: PMID:12535520; primary locator: PMID:12535520	Primary-supported claim: Talin-1 FERM-domain fragments bind the beta3 NPLY-containing cytoplasmic tail in structural, NMR and mutational assays and support integrin activation Primary model/assay: Recombinant beta3 tail and talin-1 FERM/head fragments; crystal/NMR and binding/activation mutational assays	Promote direct beta3-tail/talin-1 binding and activation-compatible layer only; preserve unphosphorylated NPLY motif and engineered-fragment context, with no SCI inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles.	curated_primary_route	as stated in primary model/assay	Recombinant beta3 tail and talin-1 FERM/head fragments; crystal/NMR and binding/activation mutational assays	not_reported	unknown	direct_edge	LITEXP:002357
M21B-LITEXP-6477	M21B-DOWNSTREAM:03268	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										FOXO3/FOXO3a phosphorylated pT32/pS253/pS315-YWHAZ/14-3-3zeta documented phosphorylation_or_activation_readout	FOXO3-14-3-3-phosphoserine-cytoplasmic-retention	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E003711;M21B-EVID-003654;M21B-DOWNSTREAM-EVID:004641;PMID:10102273	M21B-LITEXP-6477	M21B-DOWNSTREAM-EVID:004641	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:10102273	Review lead: PMCID:PMC3794852; review-cited primary: PMID:10102273; phosphorylated FOXO3 associates with 14-3-3.	Primary phosphosite-mutant and association/localization assays support phosphorylated FOXO3 binding to YWHAZ/14-3-3zeta.	Preserve pT32/pS253 as principal N-terminal 14-3-3 motifs and do not treat any single site as universally sufficient; no SCI or unsupported terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles.	curated_primary_route	human; rat comparator; mammalian cell and biochemical systems	Mammalian FOXO3/Akt systems with phosphosite mutants, GST pull-down/co-immunoprecipitation, 14-3-3 association and nuclear-exclusion assays	not_reported	unknown	contextual_support	LITEXP:002358
M21B-LITEXP-6478	M21B-DOWNSTREAM:03272	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										USP7/HAUSP-FOXO4 mono-ubiquitin documented gene_expression_or_transcription	USP7-FOXO4-oxidative-stress-deubiquitination	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E003733;M21B-EVID-003676;M21B-DOWNSTREAM-EVID:004646;PMID:16964248	M21B-LITEXP-6478	M21B-DOWNSTREAM-EVID:004646	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	gene_expression_or_transcription	PMID:16964248	Review lead: PMCID:PMC3794852; review-cited primary: PMID:16964248; USP7 deubiquitinates FOXO4.	Primary interaction, oxidative-stress deubiquitination and localization/transcription assays support USP7/HAUSP-dependent FOXO4 deubiquitination.	Preserve oxidative-stress-induced mono-ubiquitin, USP7-dependent deubiquitination and no protein-half-life claim; no SCI or unsupported terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles.	curated_primary_route	human; mouse; mammalian cell systems	HEK293T, MCF7 and mammalian oxidative-stress cell systems; hydrogen peroxide, USP7 interaction/deubiquitination, FOXO4 localization and endogenous-promoter assays	not_reported	unknown	contextual_support	LITEXP:002359
M21B-LITEXP-6479	M21B-DOWNSTREAM:03276	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										EDA-A2/TNFSF27-XEDAR/EDA2R/TNFRSF27 documented phosphorylation_or_activation_readout	EDA-A2-XEDAR-activation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E003838;M21B-EVID-003781;M21B-DOWNSTREAM-EVID:004651;PMID:12270937	M21B-LITEXP-6479	M21B-DOWNSTREAM-EVID:004651	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:12270937	Review leads: PMCID:PMC8685516 and PMCID:PMC4731439; review-cited primary: PMID:12270937	The primary study supports EDA-A2 binding and activation of XEDAR/EDA2R in the alternative ectodysplasin receptor branch.	Preserve EDA-A2 versus EDA-A1 isoform specificity and XEDAR versus EDAR receptor identity; no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles.	curated_primary_route	Human; mouse	Human and mouse XEDAR transfection systems; EDA-A2 ligand stimulation, receptor deletion/point-mutant mapping and NF-kappaB/JNK reporter assays	not_reported	activating	contextual_support	LITEXP:002360
M21B-LITEXP-6480	M21B-DOWNSTREAM:03279	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										PDPN/podoplanin-CLEC1B/CLEC-2 documented phosphorylation_or_activation_readout	Podoplanin-CLEC2-platelet-activation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E003841;M21B-EVID-003784;M21B-DOWNSTREAM-EVID:004654;PMID:18215137; PMID:17616532	M21B-LITEXP-6480	M21B-DOWNSTREAM-EVID:004654	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:18215137; PMID:17616532	Review leads: PMCID:PMC4480235 and PMCID:PMC3693086; review-cited primary: PMID:18215137; PMID:17616532	The primary studies support direct podoplanin-CLEC-2 interaction and CLEC-2-dependent platelet activation in the tested membrane-associated ligand context.	Preserve membrane-associated/glycosylated podoplanin, receptor clustering and platelet/renal-cell comparator boundaries; no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles.	curated_primary_route	human; chicken	Human HEK-293T podoplanin-expressing cells; CLEC-2-transfected DT-40 B cells; recombinant CLEC-2/podoplanin surface-plasmon-resonance systems	not_reported	activating	contextual_support	LITEXP:002361
M21B-LITEXP-6481	M21B-DOWNSTREAM:03280	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										COL1A1/collagen I-GP6/GPVI documented phosphorylation_or_activation_readout	CollagenI-GPVI-platelet-activation	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E003842;M21B-EVID-003785;M21B-DOWNSTREAM-EVID:004656;PMID:18231936; PMID:12183336; PMID:9468482	M21B-LITEXP-6481	M21B-DOWNSTREAM-EVID:004656	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:18231936; PMID:12183336; PMID:9468482	Review leads: PMCID:PMC6307936 and PMCID:PMC1573462; review-cited primary: PMID:18231936; PMID:12183336; PMID:9468482	The primary studies support direct collagen-I binding to GPVI and GPVI/FcRgamma-dependent collagen platelet activation.	Preserve native/triple-helical or fibrillar collagen, distinguish GPVI from integrin alpha2beta1 and retain platelet-context limits; no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles.	curated_primary_route	human; mouse; bovine collagen reagent	Recombinant human GPVI-Fc2 and collagen-I/II/III binding assays; human platelet collagen-response systems; murine FcRgamma-deficient platelets lacking GPVI	not_reported	activating	contextual_support	LITEXP:002362
M21B-LITEXP-6482	M21B-DOWNSTREAM:03282	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										Tri-DAP (L-Ala-γ-D-Glu-meso-DAP)-NOD1/NLRC1 documented phosphorylation_or_activation_readout	NOD1-Tri-DAP-LRR-recognition	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E003856;M21B-EVID-003799;M21B-DOWNSTREAM-EVID:004658;PMID:21757725	M21B-LITEXP-6482	M21B-DOWNSTREAM-EVID:004658	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:21757725	Review lead: PMCID:PMC3492658; review-cited primary: PMID:21757725	The primary study demonstrates direct Tri-DAP binding to the NOD1 LRR with measurable affinity and increased NOD1-RIPK2 association/RIPK2 phosphorylation.	Preserve Tri-DAP stereochemistry, NOD1 LRR and RIPK2 assay context; no transfer to MDP/NOD2 or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles.	curated_primary_route	mammalian comparator	Purified/recombinant NOD1 LRR and Tri-DAP surface-plasmon-resonance/atomic-force-microscopy assays; NOD1-RIPK2 interaction and phosphorylation assays	not_reported	activating	contextual_support	LITEXP:002363
M21B-LITEXP-6483	M21B-DOWNSTREAM:03283	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										MDP (muramyl dipeptide)-NOD2/NLRC2 documented reporter_readout	NOD2-MDP-direct-recognition	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E003857;M21B-EVID-003800;M21B-DOWNSTREAM-EVID:004660;PMID:22857257	M21B-LITEXP-6483	M21B-DOWNSTREAM-EVID:004660	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	reporter_readout	PMID:22857257	Review lead: PMCID:PMC3492658; review-cited primary: PMID:22857257	The primary study reports direct high-affinity human NOD2-MDP binding and matched NOD2-dependent NF-kB reporter activation.	Preserve biologically relevant MDP stereochemistry, pH-dependent binding and reconstituted-cell context; do not extend to larger peptidoglycan fragments or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles.	curated_primary_route	human	Purified human NOD2 expressed in insect cells; MDP self-assembled-monolayer surface-plasmon-resonance assays; HEK293T NOD2 NF-kB reporter assays	not_reported	activating	contextual_support	LITEXP:002364
M21B-LITEXP-6484	M21B-DOWNSTREAM:03284	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										cytosolic double-stranded DNA-cGAS/MB21D1 documented reporter_readout	dsDNA-cGAS-cGAMP-synthesis	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E003858;M21B-EVID-003801;M21B-DOWNSTREAM-EVID:004663;PMID:23258413; PMID:24332030	M21B-LITEXP-6484	M21B-DOWNSTREAM-EVID:004663	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	reporter_readout	PMID:23258413; PMID:24332030	Review lead: PMCID:PMC8085147; review-cited primary: PMID:23258413; PMID:24332030	The cited primary studies demonstrate cytosolic dsDNA binding to cGAS, DNA-induced cGAS oligomerization, and cGAS catalytic synthesis of 2-prime,5-prime cGAMP, with DNA-binding-site mutants losing enzyme/reporter activation.	Preserve sequence-independent cytosolic dsDNA, cGAS 2:2 dsDNA complex, cooperative DNA-binding sites, dimerization/oligomerization and cGAMP-synthesis context; no SCI or terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles.	curated_primary_route	human; mouse	Purified human/mouse cGAS with dsDNA; mouse cGAS–18-bp dsDNA structural and enzyme assays; mammalian DNA-transfection and cGAS/STING interferon-reporter systems	not_reported	activating	contextual_support	LITEXP:002365
M21B-LITEXP-6485	M21B-DOWNSTREAM:03285	retained_evidence_route	????>????>????>????>output	downstream_output_annotation_unlinked_topology	output	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor	not_mapped										cytosolic double-stranded DNA-AIM2 documented phosphorylation_or_activation_readout	AIM2-dsDNA-inflammasome-sensing	primary_literature_route_expansion	primary_documented_output_unlinked_topology	M21B-E003859;M21B-EVID-003802;M21B-DOWNSTREAM-EVID:004664;PMID:19158676; PMID:22949200	M21B-LITEXP-6485	M21B-DOWNSTREAM-EVID:004664	literature_expansion:output_supported_topology_unresolved	not_asserted	evidence_route_not_causal	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	PMID:19158676; PMID:22949200	Review lead: PMCID:PMC4545668; review-cited primary: PMID:19158676; PMID:22949200	The cited primary studies demonstrate dsDNA recognition by AIM2 HIN-200, DNA-induced AIM2 oligomerization, and cytoplasmic-DNA-dependent ASC pyroptosome/caspase-1 inflammasome activation in macrophage and reconstituted systems.	Preserve AIM2 HIN-200 DNA-sensing, dsDNA length/oligomerization, ASC/caspase-1 inflammasome context and no terminal-TF inference. Ligand-receptor topology remains unresolved; output evidence is retained without assigning source or target roles.	curated_primary_route	human; mouse	Purified mouse AIM2 HIN-200 with 15/18-bp dsDNA; human and mouse macrophages; HEK293T AIM2 reconstitution; cytosolic-DNA transfection, oligomerization, ASC pyroptosome and caspase-1 readouts	not_reported	activating	contextual_support	LITEXP:002366
