expansion_id	source_queue_id	path_expression	route_tier	known_layers	missing_layers	intracellular_status	intracellular_tf_edge_id	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	output_label	output_form_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope	primary_locator	citation_note	evidence_summary	limitations	curation_status	route_evidence_id
M21B-LITEXP-0915	M21B-DOWNSTREAM:00253	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE05021	IGF1/IGF-I	M21B-E000622	NODE05879	ITGAV:ITGB3 integrin										IGF1/alphaVbeta3-IGF1R ternary-crosstalk signaling output		IGF1-alphaVbeta3-IGF1R-crosstalk	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000622;M21B-EVID-000565;M21B-DOWNSTREAM-EVID:000414;PMID:19578119; PMCID:PMC2782004	M21B-DOWNSTREAM-EVID:000414	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0915	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Recombinant human IGF1 and soluble alphaVbeta3; human alphaVbeta3-expressing CHO cells; SPR, adhesion, ELISA-type binding, R36E/R37E mutagenesis, IGF1R co-precipitation, IGF1R phosphorylation, AKT/ERK activation, and proliferation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant human IGF1 and soluble alphaVbeta3; human alphaVbeta3-expressing CHO cells; SPR, adhesion, ELISA-type binding, R36E/R37E mutagenesis, IGF1R co-precipitation, IGF1R phosphorylation, AKT/ERK activation, and proliferation assays	activating	direct_edge	PMID:19578119; PMCID:PMC2782004	Review lead: PMCID:PMC5401657, Crosstalk between insulin-like growth factor receptor and integrins through direct integrin binding to IGF1; PMID:20432472, Cross-talk between the IGF axis and membrane integrins review; review-cited primary: PMID:19578119; PMCID:PMC2782004; primary locator: PMID:19578119; PMCID:PMC2782004	Primary-supported claim: The IGF-integrin reviews cite the primary study showing direct IGF1 binding to alphaVbeta3 by adhesion, ELISA-type binding, and SPR; an integrin-binding-defective mutant preserves IGF1R binding but loses IGF1R/AKT/ERK activation and proliferation. Primary model/assay: Recombinant human IGF1 and soluble alphaVbeta3; human alphaVbeta3-expressing CHO cells; SPR, adhesion, ELISA-type binding, R36E/R37E mutagenesis, IGF1R co-precipitation, IGF1R phosphorylation, AKT/ERK activation, and proliferation assays	Preserve mature IGF1, alphaVbeta3-IGF1-IGF1R ternary-crosstalk model, mutant/affinity limits, CHO/cancer-context boundaries, and no SCI inference.	curated_primary_route	LITEXP:000915
M21B-LITEXP-0916	M21B-DOWNSTREAM:00254	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE05032	IGF2/IGF-II	M21B-E000623	NODE05879	ITGAV:ITGB3 integrin										IGF2/alphaVbeta3-IGF1R ternary-crosstalk signaling output		IGF2-alphaVbeta3-IGF1R-crosstalk	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000623;M21B-EVID-000566;M21B-DOWNSTREAM-EVID:000417;PMID:28873464; PMCID:PMC5584928	M21B-DOWNSTREAM-EVID:000417	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0916	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	as stated in primary model/assay	Recombinant IGF2 and soluble alphaVbeta3; alphaVbeta3-expressing CHO cells; ELISA-type binding, beta3-specific antibody/RGD blockade, C-domain Arg-to-Glu mutants, IGF1R phosphorylation, AKT/ERK activation, and proliferation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant IGF2 and soluble alphaVbeta3; alphaVbeta3-expressing CHO cells; ELISA-type binding, beta3-specific antibody/RGD blockade, C-domain Arg-to-Glu mutants, IGF1R phosphorylation, AKT/ERK activation, and proliferation assays	activating	direct_edge	PMID:28873464; PMCID:PMC5584928	Review lead: PMCID:PMC5401657, Crosstalk between insulin-like growth factor receptor and integrins through direct integrin binding to IGF1; PMCID:PMC5584928, IGF2-integrin primary article; review-cited primary: PMID:28873464; PMCID:PMC5584928; primary locator: PMID:28873464; PMCID:PMC5584928	Primary-supported claim: The IGF-integrin review and primary article support direct IGF2 binding to alphaVbeta3, C-domain mutational dependence, alphaVbeta3-dependent IGF1R phosphorylation/AKT/ERK signaling, and enhanced proliferation in receptor-expressing cells. Primary model/assay: Recombinant IGF2 and soluble alphaVbeta3; alphaVbeta3-expressing CHO cells; ELISA-type binding, beta3-specific antibody/RGD blockade, C-domain Arg-to-Glu mutants, IGF1R phosphorylation, AKT/ERK activation, and proliferation assays	Preserve mature IGF2 C-domain, alphaVbeta3-IGF2-IGF1R crosstalk, IGF1R-positive CHO context, mutant/RGD limitations, and no SCI inference.	curated_primary_route	LITEXP:000916
M21B-LITEXP-0917	M21B-DOWNSTREAM:00255	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor	not_assayed		NODE01892	CD40LG/CD154	M21B-E000624	NODE05741	ITGA2B:ITGB3 integrin										CD40L/alphaIIbbeta3 platelet outside-in activation		CD40L-alphaIIbbeta3-platelet-activation	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000624;M21B-EVID-000567;M21B-DOWNSTREAM-EVID:000420;PMID:14519852	M21B-DOWNSTREAM-EVID:000420	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0917	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phosphorylation_or_activation_readout	human; mouse	Washed human platelets; recombinant soluble CD40L and KGD mutant; alphaIIbbeta3 antagonist and anti-CD40 controls; CD40-null and beta3 cytoplasmic-tyrosine mutant mouse platelet comparators; fibrinogen binding, microparticles, spreading, phosphorylation, and arterial-shear thrombus assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Washed human platelets; recombinant soluble CD40L and KGD mutant; alphaIIbbeta3 antagonist and anti-CD40 controls; CD40-null and beta3 cytoplasmic-tyrosine mutant mouse platelet comparators; fibrinogen binding, microparticles, spreading, phosphorylation, and arterial-shear thrombus assays	activating	direct_edge	PMID:14519852	Review lead: The Signaling Role of CD40 Ligand in Platelet Biology and in Platelet Component Transfusion, PMCID:PMC4284712; CD40L and Its Receptors in Atherothrombosis—An Update, PMCID:PMC5477003; review-cited primary: PMID:14519852; primary locator: PMID:14519852	Primary-supported claim: The platelet CD40L review cites the primary study showing soluble CD40L binds the platelet alphaIIbbeta3 integrin through its KGD motif and triggers beta3 tyrosine phosphorylation, fibrinogen binding, microparticle formation, platelet spreading, and thrombus formation. Primary model/assay: Washed human platelets; recombinant soluble CD40L and KGD mutant; alphaIIbbeta3 antagonist and anti-CD40 controls; CD40-null and beta3 cytoplasmic-tyrosine mutant mouse platelet comparators; fibrinogen binding, microparticles, spreading, phosphorylation, and arterial-shear thrombus assays	Preserve soluble/membrane CD40L and KGD motif, alphaIIbbeta3 outside-in signaling, platelet-specific context, CD40 independence in the cited assay, and no SCI inference.	curated_primary_route	LITEXP:000917
M21B-LITEXP-0918	M21B-DOWNSTREAM:00256	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor	not_assayed		NODE01730	CCL5/RANTES	M21B-E000625	NODE05741	ITGA2B:ITGB3 integrin										CCL5/alphaIIbbeta3 allosteric platelet-integrin activation		CCL5-alphaIIbbeta3-allosteric-activation	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000625;M21B-EVID-000568;M21B-DOWNSTREAM-EVID:000421;PMID:36231020; PMCID:PMC9563052	M21B-DOWNSTREAM-EVID:000421	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0918	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phosphorylation_or_activation_readout	human	Recombinant human CCL5 and soluble alphaIIbbeta3; alphaIIbbeta3-expressing CHO cells lacking chemokine receptors/inside-out machinery; soluble-integrin activation and platelet/chemokine context; binding, site-2 competition, and rapid activation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant human CCL5 and soluble alphaIIbbeta3; alphaIIbbeta3-expressing CHO cells lacking chemokine receptors/inside-out machinery; soluble-integrin activation and platelet/chemokine context; binding, site-2 competition, and rapid activation assays	activating	direct_edge	PMID:36231020; PMCID:PMC9563052	Review lead: Structure, signal transduction, activation, and inhibition of integrin alphaIIbbeta3, PMCID:PMC9923933; Integrins and their role in megakaryocyte development and function, PMCID:PMC8795491; review-cited primary: PMID:36231020; PMCID:PMC9563052; primary locator: PMID:36231020; PMCID:PMC9563052	Primary-supported claim: The platelet-integrin reviews cite the primary study showing CCL5 binds soluble and cell-surface alphaIIbbeta3 and rapidly activates it allosterically through site 2 in chemokine-receptor/proteoglycan-independent CHO assays. Primary model/assay: Recombinant human CCL5 and soluble alphaIIbbeta3; alphaIIbbeta3-expressing CHO cells lacking chemokine receptors/inside-out machinery; soluble-integrin activation and platelet/chemokine context; binding, site-2 competition, and rapid activation assays	Preserve CCL5 oligomer/proteoglycan and platelet-granule context, allosteric site-2 activation, and no universal CCR5-independent platelet mechanism or SCI inference.	curated_primary_route	LITEXP:000918
M21B-LITEXP-0919	M21B-DOWNSTREAM:00257	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor	not_assayed		NODE02641	CXCL12/SDF1	M21B-E000626	NODE05741	ITGA2B:ITGB3 integrin										CXCL12/alphaIIbbeta3 allosteric platelet-integrin activation		CXCL12-alphaIIbbeta3-allosteric-activation	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000626;M21B-EVID-000569;M21B-DOWNSTREAM-EVID:000422;PMID:36231020; PMCID:PMC9563052	M21B-DOWNSTREAM-EVID:000422	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0919	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phosphorylation_or_activation_readout	human	Recombinant human CXCL12 and soluble alphaIIbbeta3; alphaIIbbeta3-expressing CHO cells lacking chemokine receptors/inside-out machinery; platelet chemokine-granule context; binding, site-2 competition, and rapid activation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant human CXCL12 and soluble alphaIIbbeta3; alphaIIbbeta3-expressing CHO cells lacking chemokine receptors/inside-out machinery; platelet chemokine-granule context; binding, site-2 competition, and rapid activation assays	activating	direct_edge	PMID:36231020; PMCID:PMC9563052	Review lead: Structure, signal transduction, activation, and inhibition of integrin alphaIIbbeta3, PMCID:PMC9923933; Integrins and their role in megakaryocyte development and function, PMCID:PMC8795491; review-cited primary: PMID:36231020; PMCID:PMC9563052; primary locator: PMID:36231020; PMCID:PMC9563052	Primary-supported claim: The platelet-integrin reviews cite the primary study showing CXCL12 binds soluble and cell-surface alphaIIbbeta3 and rapidly activates it allosterically through site 2 in chemokine-receptor/proteoglycan-independent CHO assays. Primary model/assay: Recombinant human CXCL12 and soluble alphaIIbbeta3; alphaIIbbeta3-expressing CHO cells lacking chemokine receptors/inside-out machinery; platelet chemokine-granule context; binding, site-2 competition, and rapid activation assays	Preserve CXCL12 isoform/oligomer and platelet-granule/proteoglycan context, allosteric site-2 activation, and no universal CXCR4-independent platelet mechanism or SCI inference.	curated_primary_route	LITEXP:000919
M21B-LITEXP-0920	M21B-DOWNSTREAM:00258	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor	not_assayed		NODE02605	CX3CL1/fractalkine	M21B-E000627	NODE05741	ITGA2B:ITGB3 integrin										CX3CL1/alphaIIbbeta3 allosteric platelet-endothelial activation		CX3CL1-alphaIIbbeta3-allosteric-activation	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000627;M21B-EVID-000570;M21B-DOWNSTREAM-EVID:000423;PMID:36231020; PMCID:PMC9563052	M21B-DOWNSTREAM-EVID:000423	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0920	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phosphorylation_or_activation_readout	human	Recombinant human CX3CL1 and soluble alphaIIbbeta3; alphaIIbbeta3-expressing CHO cells lacking chemokine receptors/inside-out machinery; transmembrane-endothelial and platelet interaction context; binding, site-2 competition, and rapid activation assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant human CX3CL1 and soluble alphaIIbbeta3; alphaIIbbeta3-expressing CHO cells lacking chemokine receptors/inside-out machinery; transmembrane-endothelial and platelet interaction context; binding, site-2 competition, and rapid activation assays	activating	direct_edge	PMID:36231020; PMCID:PMC9563052	Review lead: Structure, signal transduction, activation, and inhibition of integrin alphaIIbbeta3, PMCID:PMC9923933; Integrins and their role in megakaryocyte development and function, PMCID:PMC8795491; review-cited primary: PMID:36231020; PMCID:PMC9563052; primary locator: PMID:36231020; PMCID:PMC9563052	Primary-supported claim: The platelet-integrin reviews cite the primary study showing CX3CL1 binds soluble and cell-surface alphaIIbbeta3 and rapidly activates it allosterically through site 2 in chemokine-receptor/proteoglycan-independent CHO assays. Primary model/assay: Recombinant human CX3CL1 and soluble alphaIIbbeta3; alphaIIbbeta3-expressing CHO cells lacking chemokine receptors/inside-out machinery; transmembrane-endothelial and platelet interaction context; binding, site-2 competition, and rapid activation assays	Preserve membrane-versus-soluble CX3CL1, chemokine-domain and platelet/endothelial contact context, allosteric site-2 activation, and no universal CX3CR1-independent mechanism or SCI inference.	curated_primary_route	LITEXP:000920
M21B-LITEXP-0921	M21B-DOWNSTREAM:00259	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE02605	CX3CL1/fractalkine	M21B-E000628	NODE05879	ITGAV:ITGB3 integrin										CX3CL1/alphaVbeta3-CX3CR1 coreceptor adhesion and migration		CX3CL1-alphaVbeta3-CX3CR1-coreceptor	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000628;M21B-EVID-000571;M21B-DOWNSTREAM-EVID:000424;PMID:23125415; PMCID:PMC3518660	M21B-DOWNSTREAM-EVID:000424	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0921	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Recombinant human CX3CL1/fractalkine and integrin-binding-defective mutants; soluble and cell-surface alphaVbeta3 systems; CX3CR1-expressing cells and leukocyte adhesion/migration assays; integrin-blockade and mutant comparisons	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant human CX3CL1/fractalkine and integrin-binding-defective mutants; soluble and cell-surface alphaVbeta3 systems; CX3CR1-expressing cells and leukocyte adhesion/migration assays; integrin-blockade and mutant comparisons	unknown	direct_edge	PMID:23125415; PMCID:PMC3518660	Review lead: A guide to chemokines and their receptors, PMCID:PMC6120486; Fractalkine/CX3CL1 and Its Receptor CX3CR1 review, PMCID:PMC8215706; review-cited primary: PMID:23125415; PMCID:PMC3518660; primary locator: PMID:23125415; PMCID:PMC3518660	Primary-supported claim: The chemokine reviews cite the primary study showing fractalkine binds alphaVbeta3, serves as a CX3CR1 coreceptor, and uses an integrin-binding-defective mutant to reduce CX3CR1-dependent adhesion/migration signaling. Primary model/assay: Recombinant human CX3CL1/fractalkine and integrin-binding-defective mutants; soluble and cell-surface alphaVbeta3 systems; CX3CR1-expressing cells and leukocyte adhesion/migration assays; integrin-blockade and mutant comparisons	Preserve soluble versus membrane CX3CL1, alphaVbeta3-CX3CR1 coreceptor architecture, mutant antagonist semantics, chemokine-receptor/integrin crosstalk, and no SCI inference.	curated_primary_route	LITEXP:000921
M21B-LITEXP-0922	M21B-DOWNSTREAM:00260	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|cellular_functional_readout	intracellular_continuation|transcription_factor	not_assayed		NODE02605	CX3CL1/fractalkine	M21B-E000629	NODE05766	ITGA4:ITGB1 integrin										CX3CL1/alpha4beta1-CX3CR1 coreceptor adhesion and migration		CX3CL1-alpha4beta1-CX3CR1-coreceptor	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000629;M21B-EVID-000572;M21B-DOWNSTREAM-EVID:000425;PMID:23125415; PMCID:PMC3518660	M21B-DOWNSTREAM-EVID:000425	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0922	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	cellular_functional_readout	human	Recombinant human CX3CL1/fractalkine and integrin-binding-defective mutants; alpha4beta1-expressing cell systems; CX3CR1-expressing cells; adhesion, migration, and integrin-blockade assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant human CX3CL1/fractalkine and integrin-binding-defective mutants; alpha4beta1-expressing cell systems; CX3CR1-expressing cells; adhesion, migration, and integrin-blockade assays	unknown	direct_edge	PMID:23125415; PMCID:PMC3518660	Review lead: A guide to chemokines and their receptors, PMCID:PMC6120486; Fractalkine/CX3CL1 and Its Receptor CX3CR1 review, PMCID:PMC8215706; review-cited primary: PMID:23125415; PMCID:PMC3518660; primary locator: PMID:23125415; PMCID:PMC3518660	Primary-supported claim: The chemokine reviews cite the primary study showing fractalkine binds alpha4beta1 and functions as a CX3CR1 coreceptor in adhesion/migration assays, with loss of function after integrin-binding-site mutation. Primary model/assay: Recombinant human CX3CL1/fractalkine and integrin-binding-defective mutants; alpha4beta1-expressing cell systems; CX3CR1-expressing cells; adhesion, migration, and integrin-blockade assays	Preserve soluble versus membrane CX3CL1, alpha4beta1-CX3CR1 coreceptor architecture, mutant antagonist semantics, cell-adhesion/migration assay boundaries, and no SCI inference.	curated_primary_route	LITEXP:000922
M21B-LITEXP-0923	M21B-DOWNSTREAM:00261	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor	not_assayed		NODE01730	CCL5/RANTES	M21B-E000630	NODE05879	ITGAV:ITGB3 integrin										CCL5/alphaVbeta3 allosteric integrin activation		CCL5-alphaVbeta3-allosteric-activation	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000630;M21B-EVID-000573;M21B-DOWNSTREAM-EVID:000426;PMID:36231020; PMCID:PMC9563052	M21B-DOWNSTREAM-EVID:000426	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0923	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phosphorylation_or_activation_readout	human	Recombinant human CCL5 and soluble alphaVbeta3; alphaVbeta3-binding and activation assays; CHO cell-surface integrin system lacking chemokine receptors/inside-out machinery; site-1/site-2 competition and integrin activation readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant human CCL5 and soluble alphaVbeta3; alphaVbeta3-binding and activation assays; CHO cell-surface integrin system lacking chemokine receptors/inside-out machinery; site-1/site-2 competition and integrin activation readouts	activating	direct_edge	PMID:36231020; PMCID:PMC9563052	Review lead: Structure, signal transduction, activation, and inhibition of integrin alphaIIbbeta3, PMCID:PMC9923933; Pro-Inflammatory Chemokines CCL5, CXCL12, and CX3CL1 review context, PMCID:PMC9563052; review-cited primary: PMID:36231020; PMCID:PMC9563052; primary locator: PMID:36231020; PMCID:PMC9563052	Primary-supported claim: The integrin review cites the primary study showing CCL5 binds alphaVbeta3 at classical and allosteric sites and activates soluble and cell-surface alphaVbeta3 independently of canonical inside-out signaling. Primary model/assay: Recombinant human CCL5 and soluble alphaVbeta3; alphaVbeta3-binding and activation assays; CHO cell-surface integrin system lacking chemokine receptors/inside-out machinery; site-1/site-2 competition and integrin activation readouts	Preserve CCL5 oligomer/proteoglycan and alphaVbeta3 site-1/site-2 allosteric context, no universal platelet or CCR5-independent mechanism, and no SCI inference.	curated_primary_route	LITEXP:000923
M21B-LITEXP-0924	M21B-DOWNSTREAM:00262	ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	ligand|receptor|phosphorylation_or_activation_readout	intracellular_continuation|transcription_factor	not_assayed		NODE02641	CXCL12/SDF1	M21B-E000631	NODE05879	ITGAV:ITGB3 integrin										CXCL12/alphaVbeta3 allosteric integrin activation		CXCL12-alphaVbeta3-allosteric-activation	primary_literature_route_expansion	primary_receptor_output_annotation	M21B-E000631;M21B-EVID-000574;M21B-DOWNSTREAM-EVID:000427;PMID:36231020; PMCID:PMC9563052	M21B-DOWNSTREAM-EVID:000427	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	M21B-LITEXP-0924	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	assay_or_readout_term	phosphorylation_or_activation_readout	human	Recombinant human CXCL12 and soluble alphaVbeta3; alphaVbeta3-binding and activation assays; CHO cell-surface integrin system lacking chemokine receptors/inside-out machinery; site-1/site-2 competition and integrin activation readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	Recombinant human CXCL12 and soluble alphaVbeta3; alphaVbeta3-binding and activation assays; CHO cell-surface integrin system lacking chemokine receptors/inside-out machinery; site-1/site-2 competition and integrin activation readouts	activating	direct_edge	PMID:36231020; PMCID:PMC9563052	Review lead: Structure, signal transduction, activation, and inhibition of integrin alphaIIbbeta3, PMCID:PMC9923933; Integrins and their role in megakaryocyte development and function, PMCID:PMC8795491; review-cited primary: PMID:36231020; PMCID:PMC9563052; primary locator: PMID:36231020; PMCID:PMC9563052	Primary-supported claim: The integrin review cites the primary study showing CXCL12 binds alphaVbeta3 at classical and allosteric sites and activates soluble and cell-surface alphaVbeta3 independently of canonical inside-out signaling. Primary model/assay: Recombinant human CXCL12 and soluble alphaVbeta3; alphaVbeta3-binding and activation assays; CHO cell-surface integrin system lacking chemokine receptors/inside-out machinery; site-1/site-2 competition and integrin activation readouts	Preserve CXCL12 isoform/oligomer and proteoglycan context, alphaVbeta3 site-1/site-2 allosteric activation, no universal platelet or CXCR4-independent mechanism, and no SCI inference.	curated_primary_route	LITEXP:000924
