evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch029_regulator_gsk3b	gsk3b	GSK3B	mouse	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	mouse kinase and cell-cycle models	kinase assays, mutant cyclin-D1, active/kinase-dead GSK3B and expression assays	GSK3B is a serine/threonine kinase, not a strict sequence-specific TF; exact mouse Ccnd1 protein regulation is retained separately.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/2932	https://pmc.ncbi.nlm.nih.gov/articles/PMC317244/	noncanonical kinase/protein-regulation capacity; exact Ccnd1 protein edge	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch029_regulator_mcrs1	mcrs1	MCRS1	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse pancreatic-cancer chromatin models	MCRS1/YY1 ChIP-seq, accessibility and perturbation assays	MCRS1 is a noncanonical chromatin/complex regulator with direct occupancy and MHC-I regulation at nonqueued loci; queued targets were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE239359	https://pmc.ncbi.nlm.nih.gov/articles/PMC11572484/	noncanonical chromatin/complex capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch029_regulator_jph2	jph2	JPH2/JP2	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse stressed-heart chromatin models	calpain cleavage, nuclear JP2NT ChIP-seq, EMSA, luciferase, qPCR and pressure-overload assays	JPH2 can yield nuclear JP2NT, a stress-responsive chromatin regulator with direct nonqueued targets; queued targets were not validated.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC6336677/	https://pubmed.ncbi.nlm.nih.gov/30647131/	noncanonical stress-responsive chromatin capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch029_regulator_hbz	hbz	HBZ/HBAZ	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_contextual_literature	human endogenous HBAZ annotation and HTLV-1 HBZ models	gene identity, viral HBZ protein expression and CADM1 expression assays	The queued human HBZ symbol is endogenous hemoglobin-zeta/HBAZ; much HBZ literature instead concerns the unrelated HTLV-1 viral protein. No queued endogenous-HBAZ edge was validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene?cmd=Retrieve&list_uids=3050	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1005560	identity correction and viral-HBZ near-match only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch029_regulator_msl2	msl2	MSL2	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse neural-progenitor MSL2 knockout/ChIP models	MSL2 ChIP-seq peak calls and knockout/control RNA-seq	MSL2 is a noncanonical chromatin/dosage regulator. The queued genes show only dataset-level expression changes without called interval-overlapping MSL2 peaks.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183766	https://pubmed.ncbi.nlm.nih.gov/38030723/	noncanonical chromatin/dosage capacity; exact rows profile-only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch029_regulator_iglv5-37	iglv5-37	IGLV5-37	human	regulator_identity_and_regulatory_capacity	authoritative_identity_and_profile_context	human immunoglobulin-variable-region and cancer-expression contexts	gene annotation, aggregate target-set membership and expression studies	IGLV5-37 is an immunoglobulin variable-region gene, not a sequence-specific TF; the apparent target set is associated with a fusion/other context and does not establish IGLV5-37 regulation.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/28783	https://link.springer.com/article/10.1186/s12885-025-13641-y	not a canonical transcriptional-regulator mechanism	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch029_regulator_gtf3c1	gtf3c1	GTF3C1	mouse	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	mouse TFIIIC and Pol III transcription models	TFIIIC complex and RNA-polymerase-III recruitment assays	GTF3C1 is a TFIIIC transcription-machinery subunit for Pol III, not a validated sequence-specific regulator of the queued mRNA loci.	queued-pair direction not established except explicitly recorded limited associations	https://www.uniprot.org/uniprotkb/Q8K284	https://reactome.org/content/detail/R-MMU-83697	noncanonical transcriptional-machinery capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch029_regulator_mbtd1	mbtd1	MBTD1	human	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	human MBTD1 histone-reader/chromatin models	histone-mark binding, complex and structural assays	MBTD1 is a chromatin histone-reader/complex component; no queued target-specific occupancy or direction was validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.uniprot.org/uniprotkb/Q05BQ5/entry	https://pmc.ncbi.nlm.nih.gov/articles/PMC2747274/	noncanonical chromatin-reader capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch029_regulator_nucks1	nucks1	NUCKS1	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse NUCKS1 chromatin and developmental models	chromatin association, depletion and expression assays	NUCKS1 is a chromatin-associated DNA-binding protein with nonqueued regulatory evidence; Adam9, Agrp and Ang are aggregate profile leads only.	queued-pair direction not established except explicitly recorded limited associations	https://www.sciencedirect.com/science/article/pii/S2211124714004240	https://www.uniprot.org/uniprotkb/Q80XU3/entry	noncanonical chromatin/DNA-associated capacity; profile-only queued rows	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch029_regulator_wrnip1	wrnip1	WRNIP1	human	regulator_identity_and_regulatory_capacity	authoritative_annotation_and_primary_literature	human replication-fork and DNA-repair models	fork protection, DNA-crosslink repair and protein-complex assays	WRNIP1 is a replication/DNA-repair factor, not a strict TF; queued rows are aggregate profile leads without exact target mechanisms.	queued-pair direction not established except explicitly recorded limited associations	https://www.uniprot.org/uniprotkb/Q96S55/entry	https://pmc.ncbi.nlm.nih.gov/articles/PMC4931187/	noncanonical DNA-repair/chromatin capacity; profile-only queued rows	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and near-match evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch029_regulator_zfp809	zfp809	ZFP809	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse KRAB-ZFP/retroviral-silencing models	KRAB recruitment, H3K9 methylation and proviral silencing assays	ZFP809 has genuine KRAB-zinc-finger silencing evidence at retroviral targets, but no queued locus was validated.	queued-pair direction not established except explicitly recorded limited associations	https://www.ncbi.nlm.nih.gov/gene/235047	https://pubmed.ncbi.nlm.nih.gov/19270682/	canonical TF identity supported generally; queued edges unsupported	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation or upstream relay. Profile, chromatin, machinery, protein, RNA, ligand and near-match evidence is retained separately from canonical promoter-TF evidence.
